state,election_date,jurisdiction_type,county_name,precinct_name,name,address
MS,2014-11-04,county,Leake,Wiggins,WIGGINS,VOTING HOUSE 1814 HWY 16 WEST CARTHAGE MS 39051
MS,2014-11-04,county,Lee,Auburn,AUBURN CIVIC CENTER,166 RD 1498 TUPELO MS 38804
MS,2014-11-04,county,Lee,Baldwyn,BALDWYN CITY HALL,202 S SECOND ST BALDWYN MS 38824
MS,2014-11-04,county,Lee,Beech Springs,BEECH SPRINGS BAPTIST CHURCH,146 RD 1702 SALTILLO MS 38866
MS,2014-11-04,county,Lee,Belden,BELDEN VOLUNTEER FIRE STATION,4677-A ENDVILLE RD BELDEN MS 38826
MS,2014-11-04,county,Lee,Birmingham Ridge,BIRMINGHAM RIDGE FIRE STATION,947 RD 1948 SALTILLO MS 38866
MS,2014-11-04,county,Lee,Bissell,BISSELL BAPTIST CHURCH,4662 W MAIN ST TUPELO MS 38801
MS,2014-11-04,county,Lee,Brewer,BREWER METHODIST CHURCH,280 RD 805 SHANNON MS 38868
MS,2014-11-04,county,Lee,Cedar Hill,CEDAR HILL FIRE STATION,149 RD 541 GUNTOWN MS 38849
MS,2014-11-04,county,Lee,Davis Box,DAVIS BOX PRECINCT BUILDING,245 ROAD 1 TUPELO MS 38804
MS,2014-11-04,county,Lee,East Heights,TUPELO CHILDREN MANSION,1801 E MAIN ST TUPELO MS 38804
MS,2014-11-04,county,Lee,Eggville,EGGVILLE FIRE STATION,860 RD 1498 TUPELO MS 38804
MS,2014-11-04,county,Lee,Euclatubba,EUCLATUBBA BAPTIST CHURCH,726 EUCLATUBBA RD SALTILLO MS 38866
MS,2014-11-04,county,Lee,Fellowship,FELLOWSHIP FIRE STATION,611 RD 885 SALTILLO MS 38866
MS,2014-11-04,county,Lee,Friendship,FRIENDSHIP FIRE STATION,990 RD 2578 BALDWYN MS 38824
MS,2014-11-04,county,Lee,Gilvo,ALLEN'S CHAPEL METHODIST CHURCH,3119 HWY 178 MOOREVILLE MS 38857
MS,2014-11-04,county,Lee,Guntown,GUNTOWN COMMUNITY CENTER,1571 MAIN ST GUNTOWN MS 38849
MS,2014-11-04,county,Lee,Hebron,HEBRON PRECINCT BUILDING,210 RD 1451 SALTILLO MS 38866
MS,2014-11-04,county,Lee,Kedron,UNION FIRE STATION,3454 HWY 6 PLANTERSVILLE MS 38862
MS,2014-11-04,county,Lee,Mooreville,MOOREVILLE METHODIST CHURCH,733 HWY 371 MOOREVILLE MS 38857
MS,2014-11-04,county,Lee,Nettleton,NETTLETON COMMUNITY CENTER,120 FINNEY AVE NETTLETON MS 38858
MS,2014-11-04,county,Lee,Oak Hill,OAK HILL PRECINCT BUILDING,2255 N VETERANS BLVD TUPELO MS 38804
MS,2014-11-04,county,Lee,Old Union,OLD UNION BAPTIST CHURCH LOCATION,531 RD 600 SHANNON MS 38868
MS,2014-11-04,county,Lee,Palmetto,PALMETTO-OLD UNION FIRE DEPT.,825 RD 261 TUPELO MS 38801
MS,2014-11-04,county,Lee,Petersburg,MERRIMAN'S STORE LOCATION,888 RD 1205 NETTLETON MS 38858
MS,2014-11-04,county,Lee,Plantersville,PLANTERSVILLE CITY HALL,2587 MAIN ST PLANTERSVILLE MS 38862
MS,2014-11-04,county,Lee,Pleasant Grove,PLEASANT GROVE PRECINCT BUILDING,779 RD 506 SHANNON MS 38868
MS,2014-11-04,county,Lee,Pratts,PRATTS FIRE STATION,2171 HWY 370 BALDWYN MS 38824
MS,2014-11-04,county,Lee,Richmond,RICHMOND BAPTIST CHURCH FELLOWSHIP HALL,2249 ROAD 814 TUPELO MS 38804
MS,2014-11-04,county,Lee,Saltillo,SALTILLO COMMUNITY CENTER,131 PARK AVE SALTILLO MS 38866
MS,2014-11-04,county,Lee,Shannon,SHANNON CITY HALL,225 BROAD ST SHANNON MS 38868
MS,2014-11-04,county,Lee,Tupelo 1,BEL-AIR CENTER,2107 COUNTRY CLUB RD TUPELO MS 38804
MS,2014-11-04,county,Lee,Tupelo 2,PARKWAY BAPTIST CHURCH,1302 LEE ST TUPELO MS 38801
MS,2014-11-04,county,Lee,Tupelo 3,LAWNDALE PRESBYTERIAN CHURCH,1500 LAWNDALE DR TUPELO MS 38801
MS,2014-11-04,county,Lee,Tupelo 4 North,OLD LEE COUNTY COURTHOUSE,BROADWAY STREET TUPELO MS 38804
MS,2014-11-04,county,Lee,Tupelo 5,ICC STUDENT SERVICE CENTER,2176 S EASON BLVD TUPELO MS 38804
MS,2014-11-04,county,Lee,Unity,UNITY FIRE STATION,913 RD 1303 GUNTOWN MS 38849
MS,2014-11-04,county,Lee,Verona,VERONA CITY HALL,201 MAIN ST VERONA MS 38879
MS,2014-11-04,county,Leflore,Central Gwd,MAIN STREET FIRE STATION,404 MAIN STREET GREENWOOD MS 38930
MS,2014-11-04,county,Leflore,East Gwd,GWD RECREATION CENTER/OLD ARMORY,600 ELM STREET GREENWOODOD MS 38930
MS,2014-11-04,county,Leflore,Minter City,MINTER CITY VOLUNTEER FIRE STATION,2900 COUNTY ROAD 26 MINTER CITY MS 38944
MS,2014-11-04,county,Leflore,Money,MONEY VOLUNTEER FIRE STATION,28200 COUNTY ROAD 518 MONEY MS 38945
MS,2014-11-04,county,Leflore,Morgan City,LEFLORE COUNTY ROAD BARN,65161 HIGHWAY 7 SOUTH MORGAN CITY MS 38946
MS,2014-11-04,county,Leflore,Mvsu,MVSU SOCIAL SCIENCES BLDG,14000 HIGHWAY 82 WEST ITTA BENA MS 38941
MS,2014-11-04,county,Leflore,Ne Gwd,CIVIC CENTER,200 HIGHWAY 7 NORTH GREENWOOD MS 38930
MS,2014-11-04,county,Leflore,North Gwd,FIRE STATION/LEGION HUT,NO ADDRESS
MS,2014-11-04,county,Leflore,North Itta Bena,ITTA BENA FIRE DEPARTMENT,301 MARTIN LUTHER KING DRIVE ITTA BENA MS 38941
MS,2014-11-04,county,Leflore,Precinct 65,PRECINCT 65,NO ADDRESS
MS,2014-11-04,county,Leflore,Rising Sun,RISING SUN SCHOOL,3827 RISING SUN SCHOOL ROAD GREENWOOD MS 38930
MS,2014-11-04,county,Leflore,Schlater,SCHLATER CITY HALL,P.O. BOX 196 SCHLATER MS 38952
MS,2014-11-04,county,Leflore,Sidon,SIDON COMMUNITY HOUSE,104 GREEN STREET SIDON MS 38954
MS,2014-11-04,county,Leflore,South Gwd,JODIE WILSON LIBRARY,209 MARTIN LUTHER KING DRIVE GREENWOOD MS 38930
MS,2014-11-04,county,Leflore,South Itta Bena,ITTA BENA COMMUNITY CENTER,305 THURMAN ST. ITTA BENA MS 38941
MS,2014-11-04,county,Leflore,Southeast Gwd,EAST ELEMENTARY SCHOOL,208 MEADOWBROOK ROAD GREENWOOD MS 38930
MS,2014-11-04,county,Leflore,Southwest Gwd,YOUTH CENTER,926 HENRY STREET GREENWOOD MS 38930
MS,2014-11-04,county,Leflore,Swiftown,MAXEY'S GROCERY,100545 HIGHWAY 7 SOUTH SWIFTOWN MS 38959
MS,2014-11-04,county,Leflore,West Gwd,LEFLORE COUNTY COURT HOUSE,310 WEST MARKET STREET GREENWOOD MS 38930
MS,2014-11-04,county,Lincoln,Alexander,ALEXANDER,ALEXANDER JR. HIGH SCHOOL 713 BEAUREGARD STREET SCHOOL AUDITORIUM BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Arlington,ARLINGTON,COUNTY UNIT FACILITY DISTRICT 4 1280 BOGUE CHITTO RD SW BOGUE CHITTO MS 39629
MS,2014-11-04,county,Lincoln,Big Springs,BIG SPRINGS,BIG SPRINGS BAPIST CHURCH 2659 TURPIN ROAD NE BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Bogue Chitto,BOGUE CHITTO,BOGUE CHITTO HIGH SCHOOL LIBRARY 385 MONTICELLO STREET SE BOGUE CHITTO MS 39601
MS,2014-11-04,county,Lincoln,Brignal,BRIGNAL,BRIGNAL VOTING CENTER 2240 BRIGNAL ROAD CORNER OF BRIGNAL RD AND HOWARD RD BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Caseyville,CASEYVILLE,VOTING HOUSE 3699 CASEYVILLE RD NW SOUTH SIDE WESSON MS 39191
MS,2014-11-04,county,Lincoln,City Hall,CITY HALL,CHAMBER OF COMMERCE 230 S WHITWORTH AVE BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,East Lincoln,EAST LINCOLN,EAST LINCOLN VOL FIRE DEPT 3357 EAST LINCOLN ROAD BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Enterprise,ENTERPRISE,ENTERPRISE ATTENDANCE CENTER 1601 HIGHWAY 583 SE BOGUE CHITTO MS 39629
MS,2014-11-04,county,Lincoln,Fair River,FAIR RIVER,2728 HARMONY DRIVE SE BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Forrestry,FORRESTRY,515 COUNTY FARM LANE NE BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,GOVERNMENT COMPLEX A,GOVERNMENT COMPLEX,"LINCOLN COUNTY GOVERNMENT COMPLEX 301 S FIRST STREET, BOARD ROOM BROOKHAVEN MS 39601"
MS,2014-11-04,county,Lincoln,Governmental Complex,GOVERNMENT COMPLEX,"LINCOLN COUNTY GOVERNMENT COMPLEX 301 S FIRST STREET, BOARD ROOM BROOKHAVEN MS 39601"
MS,2014-11-04,county,Lincoln,HALBERT HEIGHTS A,HALBERT HEIGHTS A,BROOKHAVEN CENTRAL FIRE STATION 314 BROOKHAVEN STREET BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,HALBERT HEIGHTS B,HALBERT HEIGHTS B,BROOKHAVEN CENTRAL FIRE STATION 314 BROOKHAVEN STREET BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Halbert Heights,HALBERT HEIGHTS,BROOKHAVEN CENTRAL FIRE STATION 314 BROOKHAVEN STREET BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Heucks Retreat,HEUCKS RETREAT,HEUCKS RETREAT VOL FIRE DEPT 1855 CALLENDER ROAD NE BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,High School,HIGH SCHOOL,BROOKHAVEN HIGH SCHOOL 433 EAST MONTICELLO STREET VOCATIONAL BUILDING BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Johnson,JOHNSON,519 BEACHNUT TRL SW NEXT TO MONTGOMERY BAPTIST CHURCH SUMMIT MS 39666
MS,2014-11-04,county,Lincoln,Johnson Grove,JOHNSON GROVE,BEHIND JOHNSON GROVE CHURCH OF CHRIST 434 JOHNSON GROVE ROAD BOGUE CHITTO MS 39629
MS,2014-11-04,county,Lincoln,Lipsey,LIPSEY,LIPSEY SCHOOL IN THE GYM 412 DRURY LANE BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Little Bahala,LITTLE BAHALA,LITTLE BAHALA BAPIST CHURCH 3034 FAITH LANE NE WESSON MS 39191
MS,2014-11-04,county,Lincoln,Loyd Star,LOYD STAR,LLOYD STAR VOL FIRE DEPT 1904 HIGHWAY 550 NW BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Montgomery,MONTGOMERY,BURK'S COMPANY BUILDING 2423 CLEAR BRANCH LANE AT FURRIS MILL RD WESSON MS 39191
MS,2014-11-04,county,Lincoln,New Sight,NEW SIGHT,NEW SIGHT VOL FIRE DEPT 371 NEW HOPE TRL BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Norfield,NORFIELD,VOTING HOUSE 3127 HIGHWAY 51 SE BOGUE CHITTO MS 39629
MS,2014-11-04,county,Lincoln,Old Brook,OLD BROOK,BROOKHAVEN EQUIPMENT BUILDING 1146 SOUTH FIRST STREET NE BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Old Red Star,OLD RED STAR,VOTING HOUSE 3002 OLD RED START DR NW BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,PEARLHAVEN,PEARLHAVEN,CO-LIN GED BUIDLING 934 INDUSTRIAL PARK RD NE AT THE CORNER OF SAWMILL RD BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,ROGERS CIRCLE A,ROGERS CIRCLE A,BEULAH CHAPEL CHURCH 1315 BRIGNAL ROAD BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Rogers Circle,ROGERS CIRCLE,BEULAH CHAPEL CHURCH 1315 BRIGNAL ROAD BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Ruth,RUTH,RUTH VOL FIRE DEPT 3531 HIGHWAY 583 SE RUTH MS 39662
MS,2014-11-04,county,Lincoln,Vaughn,VAUGHN,VOTING HOUSE 1340 JACKSON LIBERTY RD NW BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,West Lincoln,WEST LINCOLN,VOTING HOUSE - NEXT TO WEST LINCOLN SCHOOL 969 JACKSON LIBERTY DRIVE SW BROOKHAVEN MS 39601
MS,2014-11-04,county,Lincoln,Zetus,ZETUS,ZETUS VOL FIRE DEPT 482 WATTS LANE NW BROOKHAVEN MS 39601
MS,2014-11-04,county,Lowndes,Airbase,AIRBASE/NW LOWNDES FIRE DEPT,128 JESS LYONS RD COLUMBUS MS 39705
MS,2014-11-04,county,Lowndes,Artesia,ARTESIA COMMUNITY CENTER,46 S FRONT ST ARTESIA MS 39736
MS,2014-11-04,county,Lowndes,Brandon,BRANDON CENTRAL SCH OFF/CAFET,2630 MCARTHUR DR COLUMBUS MS 39705
MS,2014-11-04,county,Lowndes,Coleman,COL HOUSING AUTH. BLDG,2201 8TH AV S COLUMBUS MS 39701
MS,2014-11-04,county,Lowndes,Columbus High School,CHS SUSPENSION RM,215 HEMLOCK COLUMBUS MS 39702
MS,2014-11-04,county,Lowndes,Crawford,CRAWFORD PARK & REC. BLDG,783 MARTIN LUTHER KING JR DR CRAWFORD MS 39736
MS,2014-11-04,county,Lowndes,First Assembly,FIRST ASSEMBLY/ACTIVITIES BUILDING,2201 MILITARY RD COLUMBUS MS 39701
MS,2014-11-04,county,Lowndes,Hunt,HUNT SCHOOL CAFETORIUM,920 20TH ST N COLUMBUS MS 39701
MS,2014-11-04,county,Lowndes,Immanuel School,IMMANUEL CTR CHRISTIAN EDU,5405 MILITARY RD STEENS MS 39766
MS,2014-11-04,county,Lowndes,National Guard Armory,NATIONAL GUARD ARMORY,111 FABRITEK DRIVE COLUMBUS MS 39702
MS,2014-11-04,county,Lowndes,New Hope,NEW HOPE COMMUNITY CENTER,281 STADIUM RD COLUMBUS MS 39702
MS,2014-11-04,county,Lowndes,Plum Grove,PLUM GROVE PARK & REC. BLDG.,54 MINNIE VAUGHN RD COLUMBUS MS 39701
MS,2014-11-04,county,Lowndes,Propst Park Community Hut,PROPST PARK COMMUNITY HUT,2535 MAIN ST COLUMBUS MS 39701
MS,2014-11-04,county,Lowndes,Rural Hill,RURAL HILL COMMUNITY CENTER,61 MILLER DR COLUMBUS MS 39702
MS,2014-11-04,county,Lowndes,Sale,SALE SCHOOL CAFETORIUM,520 WARPATH RD COLUMBUS MS 39702
MS,2014-11-04,county,Lowndes,Steens,STEENS COMMUNITY CENTER,118 STEENS VERNON RD STEENS MS 39766
MS,2014-11-04,county,Lowndes,Townsend Park,TOWNSEND PARK RECREATION BLDG,826 15TH ST SO COLUMBUS MS 39701
MS,2014-11-04,county,Lowndes,Trinity,TRINITY RETIREMENT HOME,300 AIRLINE RD COLUMBUS MS 39702
MS,2014-11-04,county,Lowndes,Union Academy,UNION ACADEMY CAFETORIUM,1425 10TH AV N COLUMBUS MS 39701
MS,2014-11-04,county,Lowndes,University,CARRIER LODGE,802 1ST ST S COLUMBUS MS 39701
MS,2014-11-04,county,Lowndes,West Lowndes,WEST LOWNDES HIGH COMPUTER RM,664 S FRONTAGE RD COLUMBUS MS 39701
MS,2014-11-04,county,Madison,Bear Creek,BEAR CREEK,FELLOWSHIP BIBLE CHURCH 2270 HIGHWAY 51 CANTON MS 39046
MS,2014-11-04,county,Madison,Bible Church,CANTON BIBLE CHURCH,CANTON BIBLE CHURCH 815 MARTIN LUTHER KING DR CANTON MS 39046
MS,2014-11-04,county,Madison,Camden,CAMDEN COMMUNITY CENTER,CAMDEN COMMUNITY CENTER 122 PARKSIDE AVENUE CAMDEN MS 39045
MS,2014-11-04,county,Madison,Cameron,BETHEL M.B. CHURCH,BETHEL M.B. CHURCH 951 OLD HIGHWAY 51 PICKENS MS 39146
MS,2014-11-04,county,Madison,Canton Fire Station #4,CANTON FIRE STATION #4,CANTON FIRE STATION #4 188 WATFORD PARKWAY DRIVE CANTON MS 39046
MS,2014-11-04,county,Madison,Canton Precinct 1,CATHOLIC PARISH CENTER,238 E CENTER ST CANTON MS 39046
MS,2014-11-04,county,Madison,Canton Precinct 2,SOUTH LIBERTY BAPTIST CHURCH,SOUTH LIBERTY BAPTIST CHURCH 165 E DINKIN ST CANTON MS 39046
MS,2014-11-04,county,Madison,Canton Precinct 3,NATIONAL GUARD ARMORY,NO ADDRESS
MS,2014-11-04,county,Madison,Canton Precinct 4,CANTON COMMUNITY CENTER,CANTON COMMUNITY CENTER 337 N UNION ST CANTON MS 39046
MS,2014-11-04,county,Madison,Canton Precinct 5,ANDERSON LODGE,389 RICKS DR CANTON MS 39046
MS,2014-11-04,county,Madison,Canton Precinct 7,ST. PAUL METHODIST CHURCH,NO ADDRESS
MS,2014-11-04,county,Madison,Cedar Grove Baptist,CEDAR GROVE BAPTIST,998 HIGHWAY 43 SOUTH CANTON MS 39046
MS,2014-11-04,county,Madison,China Grove Church,CHINA GROVE CHURCH,1060 MANNSDALE RD MADISON MS 39110
MS,2014-11-04,county,Madison,Colonial Heights,COLONIAL HEIGHTS BAPTIST CHURCH,444 NORTHPARK DR RIDGELAND MS 39157
MS,2014-11-04,county,Madison,Couparle,COUPARLE UNITED METHODIST CHURCH,COUPARLE UNITED METHODIST CHURCH 1901 ROCKY HILL RD CAMDEN MS 39045
MS,2014-11-04,county,Madison,Farmhaven,FARMHAVEN FIRE DEPT,3806 HWY 16 E CANTON MS 39046
MS,2014-11-04,county,Madison,Fearns Chapel Freewill Baptist Church,FEARNS CHAPEL FREEWILL BAPTIST CHURCH,615 POCAHONTAS ROAD FLORA MS 39071
MS,2014-11-04,county,Madison,First Baptist Church of Madison,FIRST BAPTIST CHURCH OF MADISON,2100 MAIN ST MADISON MS 39110
MS,2014-11-04,county,Madison,First Presbyterian Madison,FIRST PRESBYTERIAN CHURCH OF MADISON,FIRST PRESBYTERIAN CHURCH 7717 OLD CANTON RD MADISON MS 39110
MS,2014-11-04,county,Madison,Gluckstadt @ St Joe Catholic,GLUCKSTADT @ ST JOE CATHOLIC,127 CHURCH RD MADISON MS 39110
MS,2014-11-04,county,Madison,Grace Crossing,GRACE CROSSING,598 YANDELL RD CANTON MS 39046
MS,2014-11-04,county,Madison,Greater Mt Levi Full Gospel,GREATER MT LEVI FULL GOSPEL BAPTIST CHURCH,1008 W FULTON ST CANTON MS 39046
MS,2014-11-04,county,Madison,Highland Colony Baptist,HIGHLAND COLONY BAPTIST CHURCH,1200 HIGHLAND COLONY PARKWAY MADISON MS 39110
MS,2014-11-04,county,Madison,Lake Caroline Clubhouse,LAKE CAROLINE CLUBHOUSE,667 BELLVUE DR MADISON MS 39110
MS,2014-11-04,county,Madison,Mad.Co.Baptist Family Life Ct,MADISON COUNTY BAPTIST FAMILY LIFE CENTER,349 N CANAL ST CANTON MS 39046
MS,2014-11-04,county,Madison,Magnolia Heights,KEARNEY PARK FIRE STATION,KEARNEY PARK FIRE STATION 443 LIVINGSTON VERNON RD FLORA MS 39071
MS,2014-11-04,county,Madison,New Life,NEW LIFE BAPTIST CHURCH,NEW LIFE BAPTIST CHURCH 385 N OLD CANTON RD MADISON MS 39110
MS,2014-11-04,county,Madison,Northbay,NORTHBAY,NORTHBAY BAYVIEW CLUB HOUSE 200 BAYVIEW DR MADISON MS 39110
MS,2014-11-04,county,Madison,Parkway,PARKWAY,PARKWAY PENTECOSTAL CHURCH 1620 OLD MANNSDALE RD MADISON MS 39110
MS,2014-11-04,county,Madison,Pleasant Gift Baptist,PLEASANT GIFT BAPTIST CHURCH,2055 PLEASANT GIFT RD CANTON MS 39046
MS,2014-11-04,county,Madison,Ridgel'D 1st Methodist Church,RIDGELAND FIRST METHODIST CHURCH,234 W JACKSON ST RIDGELAND MS 39157
MS,2014-11-04,county,Madison,Ridgeland Precinct 3,SUNCHASE APTS. CLUBHOUSE,875 WILLIAM BLVD RIDGELAND MS 39157
MS,2014-11-04,county,Madison,Ridgeland Precinct 4,THE MARK APTS. CLUBHOUSE,THE MARK APARTMENTS CLUBHOUSE 711 LAKE HARBOR RIDGELAND MS 39157
MS,2014-11-04,county,Madison,Ridgeland Recreation Center,RIDGELAND RECREATION CENTER,RIDGELAND RECREATION CENTER 127 TRACE PARK RIDGELAND MS 39157
MS,2014-11-04,county,Madison,Sharon,PLEASANT GREEN M B CHURCH,3920 HIGHWAY 43 CANTON MS 39046
MS,2014-11-04,county,Madison,Smith-School,FRANKLIN BAPTIST CHURCH,FRANKLIN BAPTIST CHURCH 2222 COX FERRY RD FLORA MS 39071
MS,2014-11-04,county,Madison,Sunnybrook,SUNNYBROOK RETIREMENT VILLAGE,NO ADDRESS
MS,2014-11-04,county,Madison,Tougaloo,TOUGALOO,TOUGALOO COLLEGE HEALTH & WELLNESS CENTER ROOM 212 500 W COUNTY LINE RD TOUGALOO MS 39174
MS,2014-11-04,county,Madison,Trace Ridge Baptist Church,TRACE RIDGE BAPTIST CHURCH,238 LAKE HARBOR DR RIDGELAND MS 39157
MS,2014-11-04,county,Madison,Twin Lakes Baptist Church,TWIN LAKES BAPTIST CHURCH,TWIN LAKES BAPTIST CHURCH 673 LAKE CAVALIER ROAD MADISON MS 39110
MS,2014-11-04,county,Madison,Victory Baptist,VICTORY BAPTIST CHURCH,420 HOY RD MADISON MS 39110
MS,2014-11-04,county,Madison,Victory Christian Comm. Church,VICTORY CHRISTIAN COMMUNITY CHURCH,7417 OLD CANTON RD MADISON MS 39110
MS,2014-11-04,county,Marion,Balls Mill,BALLS MILL,883 OLD HWY 35 SOUTH FOXWORTH MS 39483
MS,2014-11-04,county,Marion,Carley,CARLEY LODGE,77 BUNKER HILL RD COLUMBIA MS 39429
MS,2014-11-04,county,Marion,Cedar Grove,CEDAR GROVE,2363 HWY 13 NORTH COLUMBIA MS 39429
MS,2014-11-04,county,Marion,City Hall,CITY HALL,201 SECOND ST COLUMBIA MS 39429
MS,2014-11-04,county,Marion,Court House,COURT HOUSE,500 COURT HOUSE SQUARE COLUMBIA MS 39429
MS,2014-11-04,county,Marion,Darbun,DARBUN,281 HIGHWAY 586 KOKOMO MS 39643
MS,2014-11-04,county,Marion,East Columbia,EAST COLUMBIA,1060 HWY 13 SOUTH COLUMBIA MS 39429
MS,2014-11-04,county,Marion,Foxworth,FOXWORTH,2 WEST MARION ST FOXWORTH MS 39483
MS,2014-11-04,county,Marion,Goss,GOSS,3214 HWY 13 NORTH COLUMBIA MS 39429
MS,2014-11-04,county,Marion,Hub,OLD HUB SCHOOL,431 OLD HWY 13 SOUTH COLUMBIA MS 39429
MS,2014-11-04,county,Marion,Jefferson School,JEFFERSON MIDDLE SCHOOL,611 OWENS ST COLUMBIA MS 39429
MS,2014-11-04,county,Marion,Kokomo,KOKOMO,700 BRANTON BAY RD FOXWORTH MS 39483
MS,2014-11-04,county,Marion,Little Rock,LITTLE ROCK,872 HWY 586 FOXWORTH MS 39483
MS,2014-11-04,county,Marion,Morgantown,MORGANTOWN FIRE DEPARTMENT,1464 HWY 587 FOXWORTH MS 39483
MS,2014-11-04,county,Marion,Morris,MORRIS,3471 HWY 44 COLUMBIA MS 39429
MS,2014-11-04,county,Marion,National Guard,NATIONAL GUARD ARMORY,1638 HWY 44 COLUMBIA MS 39429
MS,2014-11-04,county,Marion,Pine Burr,PINE BURR FIRE DEPARTMENT,1079 PINE BURR RD COLUMBIA MS 39429
MS,2014-11-04,county,Marion,Pittman,PITTMAN,478 NEW HOPE CHURCH RD FOXWORTH MS 39483
MS,2014-11-04,county,Marion,Popetown,POPETOWN,150 INDUSTRIAL PARK RD COLUMBIA MS 39429
MS,2014-11-04,county,Marion,Sandy Hook,SANDY HOOK FIRE DEPARTMENT,61 HART RD SANDY HOOK MS 39478
MS,2014-11-04,county,Marion,South Columbia,SOUTH COLUMBIA,250 BROAD STREET COLUMBIA MS 39429
MS,2014-11-04,county,Marion,Union,UNION,1580 LAMPTON HILLTOP RD COLUMBIA MS 39429
MS,2014-11-04,county,Marion,White Bluff,WHITE BLUFF,920 RANCH RD FOXWORTH MS 39483
MS,2014-11-04,county,Marshall,1 North Holly Springs,HS MULTIPURPOSE BLDG,235 N MEMPHIS ST HOLLY SPRING MS 38635
MS,2014-11-04,county,Marshall,1 Red Banks,RED BANKS FIRE STATION,1348 S RED BANKS RD RED BANKS MS 38661
MS,2014-11-04,county,Marshall,1 West Holly Springs,HOLLY SPRINGS FIRE STATION,127 W FALCONER AVE HOLLY SPRINGS MS 38635
MS,2014-11-04,county,Marshall,2 Early Grove,EARLY GROVE VOTING BLDG,20 EARLY GROVE RD LAMAR MS 38642
MS,2014-11-04,county,Marshall,2 Hudsonville,HUDSONVILLE VOTE BLDG,4235 HUDSONVILLE RD HOLLY SPRINGS MS 38635
MS,2014-11-04,county,Marshall,2 Mt Pleasant,MT PLEASANT HEADSTART,1439 BOSWELL RD HOLLY SPRINGS MS 38635
MS,2014-11-04,county,Marshall,2 North Cayce,VOTE BLDG/AMERICAN MOTEL HWY 72,40 JONATHAN DR BYHALIA MS 38611
MS,2014-11-04,county,Marshall,2 North Holly Springs,ICS HEADSTART CENTRAL OFFICE,160 W VALLEY AVE HOLLY SPRINGS MS 38635
MS,2014-11-04,county,Marshall,2 Slayden,SLAYDEN VOTING BLDG,172 N SLAYDEN RD LAMAR MS 38642
MS,2014-11-04,county,Marshall,3 Barton,BARTON FIRE STATION,5135 HWY 302 OLIVE BRANCH MS 38654
MS,2014-11-04,county,Marshall,3 Byhalia,BYHALIA FIRE STATION #1,24 HWY 309 N BYHALIA MS 38611
MS,2014-11-04,county,Marshall,3 Cayce,CAYCE FIRE STATION,30 LEE CREEK RD BYHALIA MS 38611
MS,2014-11-04,county,Marshall,4 Chulahoma,CHULAHOMA COMMUNITY CENTER,5797 HWY 4 W HOLLY SPRINGS MS 38635
MS,2014-11-04,county,Marshall,4 Laws Hill,LAWS HILL COMMUNITY CENTER,3451 LAWS HILL RD WATERFORD MS 38685
MS,2014-11-04,county,Marshall,4 Marianna,MARIANNA VOTING BUILDING,4789 MARIANNA RD HOLLY SPRINGS MS 38635
MS,2014-11-04,county,Marshall,4 Victoria,VICTORIA COMMUNITY CENTER,77 VICTORIA RD BYHALIA MS 38611
MS,2014-11-04,county,Marshall,4 Wall Hill,WALL HILL VOTING BUILDING,2104 MT. SINAI RD BYHALIA MS 38611
MS,2014-11-04,county,Marshall,4 Warsaw,ST PAUL CHURCH ACTIVITY CENTER,1393 HWY 309 S BYHALIA MS 38635
MS,2014-11-04,county,Marshall,4 Watson,WATSON COMMUNITY CENTER,3766 HWY 309 S BYHALIA MS 38611
MS,2014-11-04,county,Marshall,5 Bethlehem,BETHLEHEM FIRE STATION,2233 BROWNLEE RD POTTS CAMP MS 38659
MS,2014-11-04,county,Marshall,5 Cornersville,CORNERSVILLE METHODIST CHURCH,21 CORNERSVILLE RD POTTS CAMP MS 38659
MS,2014-11-04,county,Marshall,5 Potts Camp,POTTS CAMP TOWN HALL,17 S CENTER ST POTTS CAMP MS 38659
MS,2014-11-04,county,Marshall,5 South Holly Springs,NATIONAL GUARD ARMORY,720 HWY 4 E HOLLY SPRINGS MS 38635
