state,election_date,jurisdiction_type,county_name,precinct_name,name,address
MS,2016-11-08,county,Amite,East Centreville,E.CENTREVILLE/HWY. 48 W,"1299 MS HWY 48, CENTREVILLE MS 39631"
MS,2016-11-08,county,Amite,Crosby,CROSBY/FORMER TOWN HALL,"106 PINE ST, CROSBY MS 39631"
MS,2016-11-08,county,Amite,Gloster,GLOSTER TRANSFER/COMPACTOR,"4909 E HOMOCHITTO RD, GLOSTER MS 39638"
MS,2016-11-08,county,Amite,Homochitto,HOMOCHITTO/MT. VERNON CHURCH,"2038 POOLE LN, GLOSTER MS 39638"
MS,2016-11-08,county,Amite,Oneil,O'NEIL FIRE DEPARTMENT,"5697 OXFORD MEADVILLE RD, GLOSTER MS 39638"
MS,2016-11-08,county,Amite,East Gloster,EAST GLOSTER/GLOSTER F.D.,"251 S FIRST STREET, GLOSTER MS 39638"
MS,2016-11-08,county,Amite,East Fork,EAST FORK/HWY. 24/PEORIA RD.,"4330 PEORIA RD, LIBERTY MS 39645"
MS,2016-11-08,county,Amite,East Liberty,EAST LIBERTY/CENTRAL REPAIR BLDG.,"720 INDUSTRIAL PARK ROAD, LIBERTY MS 39645"
MS,2016-11-08,county,Amite,Smithdale,SMITHDALE/HWY. 570 - FENN RD.,"6485 MS HWY. 570, SMITHDALE MS 39664"
MS,2016-11-08,county,Amite,Tangipahoa,TANGIPAHOA RD/HWY. 570,"7651 MS HIGHWAY 570, SUMMIT MS 39666"
MS,2016-11-08,county,Amite,Riceville,RICEVILLE/HWY. 568/PALMER RD.,"2505 PALMER RD, MAGNOLIA MS 39652"
MS,2016-11-08,county,Amite,South Liberty,S. LIBERTY/HARRISON BLDG.,"910 OLD MCCOMB LIBERTY ROD, LIBERTY MS 39645"
MS,2016-11-08,county,Amite,Tickfaw,TICKFAW/PEORIA ROAD,"3499 PEORIA RD, LIBERTY MS 39645"
MS,2016-11-08,county,Amite,Walls,WALLS/GILLSBURG VOL. F. D.,"6077 MS HWY 568, OSYKA MS 39657"
MS,2016-11-08,county,Attala,South Central,OLD KJHS GYMN,"600 TIPTON STREET, KOSCIUSKO MS 39090"
MS,2016-11-08,county,Attala,Williamsville,COMMUNITY HOUSE,"WILLIAMSVILLE ROAD, KOSCIUSKO MS 39090"
MS,2016-11-08,county,Attala,Mccool,MCCOOL FIRE STATION,"HWY 407, MCCOOL MS 39108"
MS,2016-11-08,county,Attala,Liberty Chapel,MASONIC LODGE,"ATTALA ROAD 2120, MCCOOL MS 39108"
MS,2016-11-08,county,Attala,Berea,COMMUNITY HOUSE,"ATTALA ROAD 3122, MCCOOL MS 39108"
MS,2016-11-08,county,Attala,North West,COURTHOUSE,"118 WEST WASHINGTON STREET, KOSCIUSKO MS 39090"
MS,2016-11-08,county,Attala,North Central,RIDING ARENA,"HWY 43 NORTH, KOSCIUSKO MS 3909"
MS,2016-11-08,county,Attala,Aponaug,METHODIST PROTESTANT CHURCH,"162 APONAUG ROAD, KOSCIUSKO MS 3909"
MS,2016-11-08,county,Attala,Carmack,SCHOOL BUILDING,"HWY 35 NORTH, VAIDEN MS 39176"
MS,2016-11-08,county,Attala,Possumneck,COMMUNITY HOUSE,"ATTALA ROAD 3003, WEST MS 39192"
MS,2016-11-08,county,Attala,Hesterville,MASONIC LODGE,"ATTALA ROAD 3231, KOSCIUSKO MS 39090"
MS,2016-11-08,county,Attala,South West,BLDG BY PALESTINE CHURCH,"16580 HWY 14 WEST, KOSCIUSKO MS 39090"
MS,2016-11-08,county,Attala,Newport,MCDANIEL'S STORE,"HWY 14 WEST, GOODMAN MS 39108"
MS,2016-11-08,county,Attala,Sallis,SALLIS FIRE STATION,"FRONT STREET, SALLIS MS 39160"
MS,2016-11-08,county,Attala,Mcadams,MCADAMS SCHOOL,"6315 ATTALA ROAD 6315, SALLIS MS 39160"
MS,2016-11-08,county,Attala,East,JASON NILES PARK PAVILION,"501 KNOX ROAD, KOSCIUSKO MS 39090"
MS,2016-11-08,county,Attala,Providence,PROVIDENCE FIRE STATION,"ATTALA ROAD 5053, ETHEL MS 39067"
MS,2016-11-08,county,Attala,Zama,ZAMA FIRE STATION,"HWY 19 SOUTH, KOSCIUSKO MS 39090"
MS,2016-11-08,county,Attala,Thompson,HARMONY CHURCH,"ATTALA ROAD 5210, ETHEL MS 39067"
MS,2016-11-08,county,Attala,Ethel,ETHEL FIRE STATION,"MAIN STREET, ETHEL MS 39067"
MS,2016-11-08,county,Benton,Ashland Precinct District 3,ASHLAND VOLUNTEER FIRE DEPT,"60 4TH STREET, ASHLAND MS 38603"
MS,2016-11-08,county,Benton,Canaan Precinct District 1,NORTHEAST BENTON FIRE DEPT,"16220 HWY 72, ASHLAND MS 38603"
MS,2016-11-08,county,Benton,Floyd Precinct Dist 4,ABELS STORE FIRE STATION,"60 OLD HIGHWAY 4 & 5 JUNCTION, ASHLAND MS 38603"
MS,2016-11-08,county,Benton,Hickory Flat Prec Dist 5,PRECINCT 2HF5,"225 SPRUCE STREET, HICKORY FLAT MS 38603"
MS,2016-11-08,county,Benton,Lamar Precinct District 2,NORTH BENTON FIRE STATION,"3591 HWY 7, LAMAR MS 38642"
MS,2016-11-08,county,Bolivar,Beulah,BEULAH,"BEULAH TOWN HALL, BEULAH MS 38726"
MS,2016-11-08,county,Bolivar,Boyle,BOYLE,"BOYLE CITY HALL- 105 TIM JONES, BOYLE MS 38730"
MS,2016-11-08,county,Bolivar,Cleveland Courthouse,CLEVELAND COURTHOUSE,"BOLIVAR COUNTY COURTHOUSE-200 SOUTH COURT ST, CLEVELAND MS 38732"
MS,2016-11-08,county,Bolivar,Choctaw,CHOCTAW,"H. A. ARMSTRONG FELLOWSHIP HALL, SHAW MS 38773"
MS,2016-11-08,county,Bolivar,Duncan-Alligator,DUNCAN-ALLIGATOR,"DUNCAN CITY HALL- 116 WEST PARK SOUTH, DUNCAN MS 38740"
MS,2016-11-08,county,Bolivar,East Central Cleveland,EAST CENTRAL CLEVELAND,"OLD ST. PHILLIP CHURCH- 902 ALOE AVE, CLEVELAND MS 38732"
MS,2016-11-08,county,Bolivar,Eastgate,EASTGATE,"CAMILLA APARTMENTS ADMINISTRATIVE BUILDING- 1300 CROSS ST EAST, CLEVELAND MS 38732"
MS,2016-11-08,county,Bolivar,East Rosedale,EAST ROSEDALE,"ROSEWOOD APARTMENTS- 1106 PEAVINE ROAD, ROSEDALE MS 38769"
MS,2016-11-08,county,Bolivar,East Cleveland,EAST CLEVELAND,"UNITED LIFE CENTER- 101 MARTIN LUTHER KING DRIVE, CLEVELAND MS 38732"
MS,2016-11-08,county,Bolivar,Gunnison,GUNNISON,"GUNNISON TOWN HALL, GUNNISON MS 38746"
MS,2016-11-08,county,Bolivar,Longshot,LONGSHOT,"STAND ALONE BUILDING- 586 LONGSHOT LITTON, SHAW MS 38773"
MS,2016-11-08,county,Bolivar,Mound Bayou,MOUND BAYOU,"MUNICIPAL FIRE STATION- 108 DAVIS AVE, MOUND BAYOU MS 38762"
MS,2016-11-08,county,Bolivar,Merigold,MERIGOLD,"MERIGOLD TOWN HALL- 107 SOUTH FRONT ST, MERIGOLD MS 38759"
MS,2016-11-08,county,Bolivar,North Cleveland,NORTH CLEVELAND,"CLEVELAND SCHOOL ADMINISTRATIVE BUILDING- 305 MERRITT DR, CLEVELAND MS 38732"
MS,2016-11-08,county,Bolivar,North West Cleveland,NORTH WEST CLEVELAND,"WALTER SILLERS COLISEUM- WEST SUNFLOWER ROAD, CLEVELAND MS 38732"
MS,2016-11-08,county,Bolivar,Pace,PACE,"PACE TOWN HALL- 333 JANNIE WASHINGTON ST, PACE MS 38764"
MS,2016-11-08,county,Bolivar,Renova,RENOVA,"RENOVA TOWN HALL, RENOVA MS 38732"
MS,2016-11-08,county,Bolivar,Shelby,SHELBY PRECINCT,"SHELBY POLICE STATION- 305 THIED AVE, SHELBY MS 38774"
MS,2016-11-08,county,,,,HAYNES BUILDING
MS,2016-11-08,county,Bolivar,South Cleveland,SOUTH CLEVELAND,"1805 S. CHRISMAN ST., CLEVELAND MS 38732"
MS,2016-11-08,county,Bolivar,Scott,SCOTT,"SCOTT COMMUNITY CENTER- 1 COTTON ROW, DEER CREEK DR, SCOTT MS 38772"
MS,2016-11-08,county,Bolivar,Skene,SKENE,"SKENE BAPTIST CHIRCH- 2174 HIGHWAY 446, SKENE MS 38730"
MS,2016-11-08,county,Bolivar,Stringtown,STRINGTOWN,"OLD HERBERT STORE- STRINGTOWN ROAD, BENOIT MS 38725"
MS,2016-11-08,county,Bolivar,Shaw,SHAW,"SHAW EDUCATIONAL AND CULTURAL CENTER- 125 PEELER AVE, SHAW MS 38773"
MS,2016-11-08,county,Bolivar,West Central Cleveland,WEST CENTRAL CLEVELAND,"FIRST CHURCH OF NAZARENE- 700 YALE ST, CLEVELAND MS 38732"
MS,2016-11-08,county,Bolivar,West Rosedale,WEST ROSEDALE,"BOLIVAR COUNTY COURTHOUSE- 801 MAIN ST, ROSEDALE MS 38769"
MS,2016-11-08,county,Bolivar,West Cleveland,WEST CLEVELAND,"IMMANUEL BAPTIST CHURCH- 1300 LAMAR ST, CLEVELAND MS 38732"
MS,2016-11-08,county,Bolivar,Winstonville,WINSTONVILLE,"WINSTONVILLE CITY HALL, WINSTONVILLE MS 38781"
MS,2016-11-08,county,Calhoun,Pittsboro #1,COUNTY COURTHOUSE,"103 W MAIN ST. (COURTROOM), PITTSBORO MS 38951"
MS,2016-11-08,county,Calhoun,Northeast Calhoun,NE CALHOUN FIRE DEPT.,"2A CR 151 (FIRESTATION), HOULKA MS 38850"
MS,2016-11-08,county,Calhoun,Pittsboro #2,PITTSBORO FIRE DEPT.,"117 E MAIN ST. (FIRE DEPARTMENT), PITTSBORO MS 38951"
MS,2016-11-08,county,Calhoun,Bruce #3,BRUCE FIRE DEPT.,"118 E CALHOUN ST. (FIRE DEPT.), BRUCE MS 38915"
MS,2016-11-08,county,Calhoun,Calhoun City 4,CALHOUN CITY FIRE DEPT.,"201 E RUSSELL AVE (FIRE DEPT.), CALHOUN CITY MS 38916"
MS,2016-11-08,county,Calhoun,Derma # 4,DERMA CITY HALL,"120 S. MAIN ST. (CITY HALL), DERMA MS 38839"
MS,2016-11-08,county,Calhoun,Derma #5,DERMA FIRE DEPT.,"310 E LAWRENCE AVE (FIRE DEPT), DERMA MS 38878"
MS,2016-11-08,county,Calhoun,Vardaman,VARDAMAN FIRE DEPT.,"109 N. RUSSELL ST. (FIRE DEPT.), VARDAMAN MS 38878"
MS,2016-11-08,county,Carroll,Calvary,CALVARY FIRE STATION,"5246 CR 94, GRENADA MS 38901"
MS,2016-11-08,county,Carroll,Jefferson,JEFFERSON LIBERTY BC LIFE CENTER,"3819 CR 100, CARROLLTON MS 38917"
MS,2016-11-08,county,Carroll,McCarley,MCANERNEY'S RESTAURANT,"4398 CR 282, MCCARLEY MS 38943"
MS,2016-11-08,county,Carroll,North Carrollton,NORTH CARROLLTON CITY HALL BOARD ROOM,"114 E MAIN ST, NORTH CARROLLTON MS 38947"
MS,2016-11-08,county,Carroll,Carrollton,CARROLL COUNTY EXTENSION SERVICE BUILDING,"105-B E WASHINGTON ST, CARROLLTON MS 38917"
MS,2016-11-08,county,Carroll,Rays Shop,RAYS SHOP MT PISGAH FIRE STATION,"287 CR 41, CARROLLTON MS 38917"
MS,2016-11-08,county,Carroll,Black Hawk,BLACK HAWK FIRE STATION,"35031 HYW 430, COILA MS 38923"
MS,2016-11-08,county,Carroll,Gravel Hill,GRAVEL HILL FIRE STATION,"695 CR 23, GREENWOOD MS 38930"
MS,2016-11-08,county,Carroll,West Carroll,WEST CARROLL FIRE STATION,"158 CR 531, GREENWOOD MS 38930"
MS,2016-11-08,county,Carroll,430 School,430 SCHOOL PRECINCT,"22 CR 165, COILA MS 38923"
MS,2016-11-08,county,Carroll,Fire Tower,FIRE TOWER PRECINCT,"72 CR 296, CARROLLTON MS 38917"
MS,2016-11-08,county,Carroll,Salem,SALEM FIRE STATION,"45204 HWY 430, VAIDEN MS 39176"
MS,2016-11-08,county,Carroll,East Vaiden,EAST VAIDEN COURTROOM,"803 FRONT ST, VAIDEN MS 39176"
MS,2016-11-08,county,Carroll,West Vaiden,WEST VAIDEN BOARD ROOM,"803 FRONT ST, VAIDEN MS 39176"
MS,2016-11-08,county,Chickasaw,Anchor 001,ANC-ANCHOR VOTING HOUSE 001,"650 CR 416, WOODLAND MS 39776"
MS,2016-11-08,county,Chickasaw,Buena Vista 002,BV-BUENA VISTA VOTING HOUSE 002,"CR 172, HOUSTON MS 38851"
MS,2016-11-08,county,Chickasaw,Egypt 003,EGT-EGYPT VOTING CENTER 003,"CR 177, OKOLONA MS 38860"
MS,2016-11-08,county,Chickasaw,East Okolona 004,EO-OKOLONA CITY AUDITORIUM 004,"215 MAIN ST, OKOLONA MS 38860"
MS,2016-11-08,county,Chickasaw,North Houlka 005,NHK-HOULKA COMMUNITY CENTER 005,"612 HWY 32 E, HOULKA MS 38850"
MS,2016-11-08,county,Chickasaw,North Okolona 006,NO-OKOLONA NATIONAL GUARD ARMORY 006,"214 W MONROE AVE, OKOLONA MS 38860"
MS,2016-11-08,county,Chickasaw,Northwest Houston 007,NWH-HOUSTON NATIONAL GUARD ARMORY 007,"653 PEARL ST, HOUSTON MS 38851"
MS,2016-11-08,county,Chickasaw,Pleasant Grove Thorn 008,PG-THORN COMMUNITY CENTER 008,"106 CR 37, HOUSTON MS 38851"
MS,2016-11-08,county,Chickasaw,Pearsall 009,PSL-PEARSALL VOTING HOUSE 009,"871 CR 92, HOUSTON MS 38851"
MS,2016-11-08,county,Chickasaw,Southeast Houston 010,SEH-HOUSTON CIVIC CENTER 010,"635 STARKVILLE RD, HOUSTON MS 38851"
MS,2016-11-08,county,Chickasaw,South Houlka 011,SHK-HOULKA COMMUNITY CENTER 011,"612 HWY 32 E, HOULKA MS 38850"
MS,2016-11-08,county,Chickasaw,Sparta 012,SPA-SPARTA OPRY HOUSE 012,"634 CR 419, WOODLAND MS 39776"
MS,2016-11-08,county,Chickasaw,Van Vleet 013,VV-CHICKASAW COUNTY BARN 013,"146 CR 412, HOUSTON MS 38851"
MS,2016-11-08,county,Chickasaw,West Okolona 014,WO-OKOLONA NATIONAL GUARD 014,"214 W MONROE AVE, OKOLONA MS 38860"
MS,2016-11-08,county,Chickasaw,Woodland 015,WOOD-WOODLAND CITY HALL 015,"120 MARKET ST, WOODLAND MS 39776"
MS,2016-11-08,county,Choctaw,Bywy,BYWY FIRE DEPARTMENT,"320 BYWY CHURCH RD, ACKERMAN MS 39735"
MS,2016-11-08,county,Choctaw,Chester,CHESTER COMMUNITY CENTER,"44 EAST ROAD, ACKERMAN MS 39735"
MS,2016-11-08,county,Choctaw,District 5,ACKERMAN COMMUNITY CENTER,"895 COLLEGE STREET, ACKERMAN MS 39735"
MS,2016-11-08,county,Choctaw,East Weir,WEIR FIRE DEPARTMENT,"46 N. ANN STREET, WEIR MS 39772"
MS,2016-11-08,county,Choctaw,French Camp,FRENCH CAMP FIRE DEPARTMENT,"6069 MS HIGHWAY 413, FRENCH CAMP MS 39745"
MS,2016-11-08,county,Choctaw,Fentress,BLANTON'S PIANO SERVICE,"1 S. AIRPORT RD, ACKERMAN MS 39735"
MS,2016-11-08,county,Choctaw,Hebron,HEBRON ROAD,"7519 HEBRON ROAD, EUPORA MS 39744"
MS,2016-11-08,county,Choctaw,Kenego,BEAT 3 COUNTY BARN,"5300 STEWART WEIR ROAD, WEIR MS 39772"
MS,2016-11-08,county,Choctaw,Panhandle,PANHANDLE FIRE DEPARTMENT,"3525 WEIR PANHANDLE ROAD, MCCOOL MS 39108"
MS,2016-11-08,county,Choctaw,Reform,REFORM FIRE DEPARTMENT,"142 PLAINERMILL ROAD, ACKERMAN MS 39735"
MS,2016-11-08,county,Choctaw,Sherwood,SHERWOOD COMMUNITY CENTER,"23 E. SHERWOOD OCL RD, MATHISTON MS 39752"
MS,2016-11-08,county,Choctaw,Southwest Ackerman,ACKERMAN ELEMENTARY SCHOOL,"8475 MS HIGHWAY 15, ACKERMAN MS 39735"
MS,2016-11-08,county,Choctaw,ACKERMAN TOWN HALL,ACKERMAN TOWN HALL,"P O BOX 394, ACKERMAN MS 39735"
MS,2016-11-08,county,Choctaw,FRENCH CAMP FIRE DEPT,FRENCH CAMP FIRE DEPARTMENT,"6069 MS HIGHWAY 413, FRENCH CAMP MS 39745"
MS,2016-11-08,county,Choctaw,MATHISTON,RIO GRANDE RESTAURANT,"MS HIGHWAY 15, ACKERMAN MS 39735"
MS,2016-11-08,county,Choctaw,WEIR FIRE DEPT,WEIR FIRE DEPARTMENT,"46 N. ANN STREET, WEIR MS 39772"
MS,2016-11-08,county,Claiborne,County Precinct 1-A,SOUTH CLAIBORNE COUNTY MAINT. FACILITY,"1015 CHINA GROVE CHURCH ROAD, LORMAN MS 39096"
MS,2016-11-08,county,Claiborne,County Precinct 1-B,ALCORN STATE UNIVERSITY,"1000 ASU DRIVE, LORMAN MS 39096"
MS,2016-11-08,county,Claiborne,County Precinct 1-C,ALCORN STATE UNIVERSITY,"GYMNASIUM ALCORN STATE UNIVERSITY, ALCORN STATE MS 39096"
MS,2016-11-08,county,Claiborne,County Precinct 2-A,CLAIBORNE COUNTY FIRE DEPARTMENT,"410 MARKET STREET, PORT GIBSON MS 39150"
MS,2016-11-08,county,Claiborne,County Precinct 2-B,CLAIBORNE COUNTY FIRE DEPARTMENT,"410 MARKET STREET, PORT GIBSON MS 39150"
MS,2016-11-08,county,Claiborne,County Precinct 3-A,MULTIPURPOSE CENTER,"1703 BRIDEWELL LANE, PORT GIBSON MS 39150"
MS,2016-11-08,county,Claiborne,County Precinct 3-B,COMMUNITY CENTER (MID WAY),"10137 OLD PORT GIBSON ROAD, PORT GIBSON MS 39150"
MS,2016-11-08,county,Claiborne,County Precinct 4-A,HERMANVILLE NUTRITION CENTER,"4115 HWY 18 #4, HERMANVILLE MS 39086"
MS,2016-11-08,county,Claiborne,County Precinct 4-B,HERMANVILLE NUTRITION CENTER,"4115 HWY 18 #4, HERMANVILLE MS 39086"
MS,2016-11-08,county,Claiborne,County Precinct 5-A,PATTISON FIRE STATION,"1047 HWY 547, PATTISON MS 39144"
MS,2016-11-08,county,Claiborne,County Precinct 5-B,PATTIOSN FIRE STATION,"1047 HWY 547, PATTISON MS 39144"
MS,2016-11-08,county,Clarke,Desoto,DESOTO VFD,"157 CO. RD. 114, SHUBUTA MS 39360"
MS,2016-11-08,county,Clarke,Beaverdam,BVDM VFD,"13327 CO. RD. 210, SHUBUTA MS 39360"
MS,2016-11-08,county,Clarke,Harmony Dist. 2,HARMONY VFD,"532 CO. RD. 282, QUITMAN MS 39355"
MS,2016-11-08,county,Clarke,Oakgrove,OK GRV VOTING HOUSE,"31 CO. RD. 2661, SHUBUTA MS 39360"
MS,2016-11-08,county,Clarke,Pachuta,PACHUTA,"15387 HWY 11 N, PACHUTA MS 39347"
MS,2016-11-08,county,Clarke,Souinlovie,CHURCH FELLOWSHIP HALL,"71 CO. RD. 324, ENTERPRISE MS 39330"
MS,2016-11-08,county,Clarke,Stonewall Dist. 3,STNW TOWN HALL,"801 S. ERWIN RD., STONEWALL MS 39363"
MS,2016-11-08,county,Clarke,South Quitman,QTM MULTI PURP BLDG,"101 WESTWOOD AVE., QUITMAN MS 39355"
MS,2016-11-08,county,Clarke,Enterprise,ENTERPRISE VFD,"102 HWY. 513, ENTERPRISE MS 39330"
MS,2016-11-08,county,Clarke,HOPEWELL,HOPEWELL VFD,"2603 COUNTY ROAD 430, QUITMAN MS 39355"
MS,2016-11-08,county,Clarke,Rolling Creek,RC VFD,"1556 CO.RD. 345, QUITMAN MS 39355"
MS,2016-11-08,county,Clarke,Snell,SNELL VFD,"11893 CO. RD. 514, MERIDIAN MS 39301"
MS,2016-11-08,county,Clarke,Energy,ENERGY VOTING HOUSE,"8841 CO. RD. 514, MERIDIAN MS 39301"
MS,2016-11-08,county,Clarke,Union,UNION COMM CTR,"114 HWY 514, MERIDIAN MS 39301"
MS,2016-11-08,county,Clarke,North Quitman,BOYS & GIRLS CLUB,"341 NORTH JACKSON AVE., QUITMAN MS 39355"
MS,2016-11-08,county,Clarke,Langsdale,LANGSDALE COMM CTR,"5681 CO. RD. 610, SHUBUTA MS 39360"
MS,2016-11-08,county,Clarke,Manassa,MANASSA COMM CTR,"3867 CO. RD. 511, QUITMAN MS 39355"
MS,2016-11-08,county,Clarke,Springs,SPRINGS VFD,"8005 CO. RD. 511, QUITMAN MS 39355"
MS,2016-11-08,county,Clarke,Carmichael,CARM COMM CTR,"4507 CO. RD. 630, QUITMAN MS 39355"
MS,2016-11-08,county,Clarke,East Quitman,BOY SCOUT HUT,"301 S. JACKSON AVE., QUITMAN MS 39355"
MS,2016-11-08,county,Clarke,Harmony Dist. 1,MEETING PLACE,"1849 HWY 18 W, QUITMAN MS 39355"
MS,2016-11-08,county,Clarke,Stonewall Dist. 1,STNW 1 JCJC BUILDING,"1200 SOUTH ERWIN RD., STONEWALL MS 39363"
MS,2016-11-08,county,Clarke,Shubuta,SHU MULTI PURP BLDG,"160 GRAHAM ST., SHUBUTA MS 39360"
MS,2016-11-08,county,Clay,Cairo,CAIRO VOTER BUILDING,"10851 HIGHWAY 46, CEDAR BLUFF MS 39741"
MS,2016-11-08,county,Clay,Caradine,CARADINE VOTER BUILDING,"14252 UNA-BRAND ROAD, PRAIRIE MS 39756"
MS,2016-11-08,county,Clay,Cedar Bluff,CEDAR BLUFF - COMMUNITY CENTER,"197 HENRYVILLE ROAD, CEDAR BLUFF MS 39741"
MS,2016-11-08,county,Clay,Central-West Point,COUNTY COMPLEX,"330 W. BROAD, WEST POINT MS 39773"
