election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2018-11-06,VT,,Addison,municipality,,Addison,,,Addison Town Clerk's Office,65 VT Route 17 West,,ORR,2019-09-19,
2018-11-06,VT,,Albany,municipality,,Albany,,,Albany Town Clerk's Office,827 Main Street,,ORR,2019-09-19,
2018-11-06,VT,,Alburgh,municipality,,Alburgh,,,Alburgh Municipal Building,1 North Main Street,,ORR,2019-09-19,
2018-11-06,VT,,Andover,municipality,,Andover,,,Andover Town Hall,59 Town Hall Road,,ORR,2019-09-19,
2018-11-06,VT,,Arlington,municipality,,Arlington,,,Arlington Memorial High School,529 East Arlington Road,,ORR,2019-09-19,
2018-11-06,VT,,Athens,municipality,,Athens,,,Athens Town Office,25 Brookline Road,,ORR,2019-09-19,
2018-11-06,VT,,Bakersfield,municipality,,Bakersfield,,,Town Hall,40 East Bakersfield Road,,ORR,2019-09-19,
2018-11-06,VT,,Baltimore,municipality,,Baltimore,,,Baltimore Town Office,1902 Baltimore Road,,ORR,2019-09-19,
2018-11-06,VT,,Barnard,municipality,,Barnard,,,Town Hall,115 North Road,,ORR,2019-09-19,
2018-11-06,VT,,Barnet,municipality,,Barnet,,,Fire & Rescue Station,151 Bimson Drive,,ORR,2019-09-19,
2018-11-06,VT,,Barre City,municipality,,Barre City,,,Barre City Auditorium,20 Auditorium Hill,,ORR,2019-09-19,
2018-11-06,VT,,Barre Town,municipality,,Barre Town,,,Barre Town Middle & Elementary School Gymnasium,70 Websterville Road,,ORR,2019-09-19,
2018-11-06,VT,,Barton,municipality,,Barton,,,Lake Region Union High School,317 Lake Region Road. ,,ORR,2019-09-19,
2018-11-06,VT,,Belvidere,municipality,,Belvidere,,,Belvidere Town Office,3996 VT Route 109,,ORR,2019-09-19,
2018-11-06,VT,,Bennington 2-1 & 2-2,municipality,,Bennington 2-1 & 2-2,,,Bennington Fire House,"130 River Street, Bennington",,ORR,2019-09-19,
2018-11-06,VT,,Bennington 2-1 Village voters,municipality,,Bennington 2-1 Village voters,,,Bennington 2-1 Village voters,"2 Depot Street, North Bennington",,ORR,2019-09-19,
2018-11-06,VT,,Benson,municipality,,Benson,,,Benson Community Hall,2724 Stage Road,,ORR,2019-09-19,
2018-11-06,VT,,Berkshire,municipality,,Berkshire,,,Berkshire Town Clerk's Office,4454 Watertower Road. Enosburgh Falls,,ORR,2019-09-19,
2018-11-06,VT,,Berlin,municipality,,Berlin,,,Berlin Municipal Office,108 Shed Road,,ORR,2019-09-19,
2018-11-06,VT,,Bethel,municipality,,Bethel,,,Whitcomb High School ,273 Pleasant Street,,ORR,2019-09-19,
2018-11-06,VT,,Bloomfield,municipality,,Bloomfield,,,Old Schoolhouse,27 Schoolhouse Road,,ORR,2019-09-19,
2018-11-06,VT,,Bolton,municipality,,Bolton,,,Smilie Memorial School,2712 Theodore Roosevelt Highway,,ORR,2019-09-19,
2018-11-06,VT,,Bradford,municipality,,Bradford,,,Bradford Academy,172 North Main Street,,ORR,2019-09-19,
2018-11-06,VT,,Braintree,municipality,,Braintree,,,Braintree Town Hall,5379 VT Route 12A,,ORR,2019-09-19,
2018-11-06,VT,,Brandon,municipality,,Brandon,,,Brandon Town Hall,1 Conant Square,,ORR,2019-09-19,
2018-11-06,VT,,Brattleboro,municipality,,Brattleboro,,,American Legion,32 Linden Street,,ORR,2019-09-19,
2018-11-06,VT,,Bridgewater,municipality,,Bridgewater,,,Town Office,7335 US RT 4,,ORR,2019-09-19,
2018-11-06,VT,,Bridport,municipality,,Bridport,,,Community/Masonic Hall,52 Middle Road,,ORR,2019-09-19,
2018-11-06,VT,,Brighton,municipality,,Brighton,,,Town Hall Gym,49 Mill Street Ext.,,ORR,2019-09-19,
2018-11-06,VT,,Bristol,municipality,,Bristol,,,Holley Hall,1 South Street,,ORR,2019-09-19,
2018-11-06,VT,,Brookfield,municipality,,Brookfield,,,Brookfield Elementary School,1728 Ridge Road,,ORR,2019-09-19,
2018-11-06,VT,,Brookline,municipality,,Brookline,,,Brookline Town Office,734 Grassy Brook Road,,ORR,2019-09-19,
2018-11-06,VT,,Brownington,municipality,,Brownington,,,Brownington Town Office,622 Schoolhouse Road,,ORR,2019-09-19,
2018-11-06,VT,,Brunswick,municipality,,Brunswick,,,Community Office Building,994 VT Route 102,,ORR,2019-09-19,
2018-11-06,VT,,Burke,municipality,,Burke,,,Burke Community Building,212 School Street,,ORR,2019-09-19,
2018-11-06,VT,,Burlington - Ward 1,municipality,,Burlington - Ward 1,,, Mater Christi School, 100 Mansfield Ave.,,ORR,2019-09-19,
2018-11-06,VT,,Burlington - Ward 2,municipality,,Burlington - Ward 2,,, HO Wheeler School,Archibald/Walnut Streets,,ORR,2019-09-19,
2018-11-06,VT,,Burlington - Ward 3,municipality,,Burlington - Ward 3,,, Lawrence Barnes School,123 North Street,,ORR,2019-09-19,
2018-11-06,VT,,Burlington - Ward 4,municipality,,Burlington - Ward 4,,,St. Marks Youth Center,1271 North Avenue,,ORR,2019-09-19,
2018-11-06,VT,,Burlington - Ward 5,municipality,,Burlington - Ward 5,,,Burlington Electric Department,585 Pine Street,,ORR,2019-09-19,
2018-11-06,VT,,Burlington - Ward 6,municipality,,Burlington - Ward 6,,,Edmunds Middle School,275 Main Street,,ORR,2019-09-19,
2018-11-06,VT,,Burlington - Ward 7,municipality,,Burlington - Ward 7,,,Robert Miller Center,130 Gosse Court,,ORR,2019-09-19,
2018-11-06,VT,,Burlington - Ward 8,municipality,,Burlington - Ward 8,,,Fletcher Free Library ,235 College Street,,ORR,2019-09-19,
2018-11-06,VT,,Cabot,municipality,,Cabot,,,Willey Building,3084 Main Street,,ORR,2019-09-19,
2018-11-06,VT,,Calais,municipality,,Calais,,,Town Office,3120 Pekin Brook Road,,ORR,2019-09-19,
2018-11-06,VT,,Cambridge,municipality,,Cambridge,,,Cambridge Elementary School,186 School Road,,ORR,2019-09-19,
2018-11-06,VT,,Canaan,municipality,,Canaan,,,Canaan Town Office,318 Christian Hill,,ORR,2019-09-19,
