election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2012-11-06,VT,,Addison,municipality,,Addison,,,Town Hall,,,ORR,2019-09-19,
2012-11-06,VT,,Albany,municipality,,Albany,,,Town Clerk's Office,,,ORR,2019-09-19,
2012-11-06,VT,,Alburgh,municipality,,Alburgh,,,Municipal Building,,,ORR,2019-09-19,
2012-11-06,VT,,Andover,municipality,,Andover,,,Town Hall,,,ORR,2019-09-19,
2012-11-06,VT,,Arlington,municipality,,Arlington,,,AMHS Gymnasium,,,ORR,2019-09-19,
2012-11-06,VT,,Athens,municipality,,Athens,,,Town Office,,,ORR,2019-09-19,
2012-11-06,VT,,Bakersfield,municipality,,Bakersfield,,,Town Hall,,,ORR,2019-09-19,
2012-11-06,VT,,Baltimore,municipality,,Baltimore,,,Town Office,,,ORR,2019-09-19,
2012-11-06,VT,,Barnard,municipality,,Barnard,,,Town Hall,,,ORR,2019-09-19,
2012-11-06,VT,,Barnet,municipality,,Barnet,,,Elementary School,,,ORR,2019-09-19,
2012-11-06,VT,,Barre City,municipality,,Barre City,,,Civic Center Auditorium,,,ORR,2019-09-19,
2012-11-06,VT,,Barre Town,municipality,,Barre Town,,,Barre Town Elementary & Middle School,,,ORR,2019-09-19,
2012-11-06,VT,,Barton,municipality,,Barton,,,Barton Village Memorial Building,,,ORR,2019-09-19,
2012-11-06,VT,,Belvidere,municipality,,Belvidere,,,Elementary School,,,ORR,2019-09-19,
2012-11-06,VT,,Bennington,municipality,,Bennington - Benn 2-1 and 2-2,,,Bennington Fire House,,,ORR,2019-09-19,
2012-11-06,VT,,Bennington,municipality,,Bennington - North Bennington,,,North Bennington Trustee Office,,,ORR,2019-09-19,
2012-11-06,VT,,Benson,municipality,,Benson,,,Community Hall,,,ORR,2019-09-19,
2012-11-06,VT,,Berkshire,municipality,,Berkshire,,,Town Clerk's Office,,,ORR,2019-09-19,
2012-11-06,VT,,Berlin,municipality,,Berlin,,,Berlin Elementary School,,,ORR,2019-09-19,
2012-11-06,VT,,Bethel,municipality,,Bethel,,,Elementary School,,,ORR,2019-09-19,
2012-11-06,VT,,Bloomfield,municipality,,Bloomfield,,,Old School House,,,ORR,2019-09-19,
2012-11-06,VT,,Bolton,municipality,,Bolton,,,Smilie Elementary School,,,ORR,2019-09-19,
2012-11-06,VT,,Bradford,municipality,,Bradford,,,Bradford Academy Building,,,ORR,2019-09-19,
2012-11-06,VT,,Braintree,municipality,,Braintree,,,Elementary School,,,ORR,2019-09-19,
2012-11-06,VT,,Brandon,municipality,,Brandon,,,Neshobe School,,,ORR,2019-09-19,
2012-11-06,VT,,Brattleboro,municipality,,Brattleboro,,,BUHS Gym,,,ORR,2019-09-19,
2012-11-06,VT,,Bridgewater,municipality,,Bridgewater,,,Town Office,,,ORR,2019-09-19,
2012-11-06,VT,,Bridport,municipality,,Bridport,,,Community/Masonic Hall,,,ORR,2019-09-19,
2012-11-06,VT,,Brighton,municipality,,Brighton,,,Town Hall,,,ORR,2019-09-19,
2012-11-06,VT,,Bristol,municipality,,Bristol,,,Holley Hall,,,ORR,2019-09-19,
2012-11-06,VT,,Brookfield,municipality,,Brookfield,,,Elementary School,,,ORR,2019-09-19,
2012-11-06,VT,,Brookline,municipality,,Brookline,,,Town Office,,,ORR,2019-09-19,
2012-11-06,VT,,Brownington,municipality,,Brownington,,,Brownington Central School,,,ORR,2019-09-19,
2012-11-06,VT,,Brunswick,municipality,,Brunswick,,,Community Office Building,,,ORR,2019-09-19,
2012-11-06,VT,,Burke,municipality,,Burke,,,Town Community Building,,,ORR,2019-09-19,
2012-11-06,VT,,Burlington,municipality,,Burlington - Ward 1 ,,,Mater Christi School,,,ORR,2019-09-19,
2012-11-06,VT,,Burlington,municipality,,Burlington - Ward 2 ,,,H.O.Wheeler School,,,ORR,2019-09-19,
2012-11-06,VT,,Burlington,municipality,,Burlington - Ward 3 ,,,Lawrence Barnes School,,,ORR,2019-09-19,
2012-11-06,VT,,Burlington,municipality,,Burlington - Ward 4,,,St. Marks Youth Center,,,ORR,2019-09-19,
2012-11-06,VT,,Burlington,municipality,,Burlington - Ward 5,,,Burlington Electric Department,,,ORR,2019-09-19,
2012-11-06,VT,,Burlington,municipality,,Burlington - Ward 6,,,Edmunds Middle School,,,ORR,2019-09-19,
2012-11-06,VT,,Burlington,municipality,,Burlington - Ward 7,,,Miller Recreation Center,,,ORR,2019-09-19,
2012-11-06,VT,,Cabot,municipality,,Cabot,,,School Gym,,,ORR,2019-09-19,
