election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2016-11-08,VT,,Addison,municipality,,Addison,,,Addison Town Clerk's Office,,,ORR,2019-09-19,
2016-11-08,VT,,Albany,municipality,,Albany,,,Albany Town Clerk's Office,,,ORR,2019-09-19,
2016-11-08,VT,,Alburgh,municipality,,Alburgh,,,Alburgh Municipal Building,,,ORR,2019-09-19,
2016-11-08,VT,,Andover,municipality,,Andover,,,Andover Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Arlington,municipality,,Arlington,,,Arlington Memorial High School,,,ORR,2019-09-19,
2016-11-08,VT,,Athens,municipality,,Athens,,,Athens Town Office,,,ORR,2019-09-19,
2016-11-08,VT,,Bakersfield,municipality,,Bakersfield,,,Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Baltimore,municipality,,Baltimore,,,Baltimore Town Office,,,ORR,2019-09-19,
2016-11-08,VT,,Barnard,municipality,,Barnard,,,Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Barnet,municipality,,Barnet,,,Fire & Rescue Station,,,ORR,2019-09-19,
2016-11-08,VT,,Barre City,municipality,,Barre City,,,Civic Center Auditorium,,,ORR,2019-09-19,
2016-11-08,VT,,Barre Town,municipality,,Barre Town,,,Barre Town Middle & Elementary School Gymnasium,,,ORR,2019-09-19,
2016-11-08,VT,,Barton,municipality,,Barton,,,Lake Region Union High School,,,ORR,2019-09-19,
2016-11-08,VT,,Belvidere,municipality,,Belvidere,,,Town Clerk's office,,,ORR,2019-09-19,
2016-11-08,VT,,Bennington 2-1 & 2-2,municipality,,Bennington 2-1 & 2-2,,,Bennington Fire House,,,ORR,2019-09-19,
2016-11-08,VT,,Benson,municipality,,Benson,,,Benson Community Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Berkshire,municipality,,Berkshire,,,4454 Watertower Road. Enosburgh Falls,,,ORR,2019-09-19,
2016-11-08,VT,,Berlin,municipality,,Berlin,,,Berlin Municipal Office,,,ORR,2019-09-19,
2016-11-08,VT,,Bethel,municipality,,Bethel,,,Whitcomb High School Gym,,,ORR,2019-09-19,
2016-11-08,VT,,Bloomfield,municipality,,Bloomfield,,,Old Schoolhouse,,,ORR,2019-09-19,
2016-11-08,VT,,Bolton,municipality,,Bolton,,,Smilie Memorial School,,,ORR,2019-09-19,
2016-11-08,VT,,Bradford,municipality,,Bradford,,,Bradford Academy,,,ORR,2019-09-19,
2016-11-08,VT,,Braintree,municipality,,Braintree,,,Braintree Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Brandon,municipality,,Brandon,,,Neshobe School,,,ORR,2019-09-19,
2016-11-08,VT,,Brattleboro,municipality,,Brattleboro,,,Municipal Center,,,ORR,2019-09-19,
2016-11-08,VT,,Bridgewater,municipality,,Bridgewater,,,Town Office,,,ORR,2019-09-19,
2016-11-08,VT,,Bridport,municipality,,Bridport,,,Community/Masonic Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Brighton,municipality,,Brighton,,,Town Hall Gym,,,ORR,2019-09-19,
2016-11-08,VT,,Bristol,municipality,,Bristol,,,Holley Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Brookfield,municipality,,Brookfield,,,Brookfield Elementary School,,,ORR,2019-09-19,
2016-11-08,VT,,Brookline,municipality,,Brookline,,,Brookline Town Office,,,ORR,2019-09-19,
2016-11-08,VT,,Brownington,municipality,,Brownington,,,Brownington Town Office,,,ORR,2019-09-19,
2016-11-08,VT,,Brunswick,municipality,,Brunswick,,,Community Office Building,,,ORR,2019-09-19,
2016-11-08,VT,,Burke,municipality,,Burke,,,Burke Community Building,,,ORR,2019-09-19,
2016-11-08,VT,,Burlington - Ward 1,municipality,,Burlington - Ward 1,,, Mater Christi School,,,ORR,2019-09-19,
2016-11-08,VT,,Burlington - Ward 2,municipality,,Burlington - Ward 2,,, HO Wheeler School,,,ORR,2019-09-19,
2016-11-08,VT,,Burlington - Ward 3,municipality,,Burlington - Ward 3,,, Lawrence Barnes School,,,ORR,2019-09-19,
2016-11-08,VT,,Burlington - Ward 4,municipality,,Burlington - Ward 4,,,St. Marks Youth Center,,,ORR,2019-09-19,
2016-11-08,VT,,Burlington - Ward 5,municipality,,Burlington - Ward 5,,,Burlington Electric Department,,,ORR,2019-09-19,
2016-11-08,VT,,Burlington - Ward 6,municipality,,Burlington - Ward 6,,,Edmunds Middle School,,,ORR,2019-09-19,
2016-11-08,VT,,Burlington - Ward 7,municipality,,Burlington - Ward 7,,,Robert Miller Center,,,ORR,2019-09-19,
2016-11-08,VT,,Burlington - Ward 8,municipality,,Burlington - Ward 8,,,Fletcher Free Library ,,,ORR,2019-09-19,
2016-11-08,VT,,Cabot,municipality,,Cabot,,,Cabot School Gym,,,ORR,2019-09-19,
2016-11-08,VT,,Calais,municipality,,Calais,,,Calais Elementary School,,,ORR,2019-09-19,
2016-11-08,VT,,Cambridge,municipality,,Cambridge,,,Cambridge Memorial Gymnasium,,,ORR,2019-09-19,
2016-11-08,VT,,Canaan,municipality,,Canaan,,,Canaan Municipal Office,,,ORR,2019-09-19,
2016-11-08,VT,,Castleton,municipality,,Castleton,,,American Legion Post #50,,,ORR,2019-09-19,
2016-11-08,VT,,Cavendish,municipality,,Cavendish,,,Cavendish Town Elementary School,,,ORR,2019-09-19,
2016-11-08,VT,,Charleston,municipality,,Charleston,,,Charleston Town Clerk's Office,,,ORR,2019-09-19,
2016-11-08,VT,,Charlotte,municipality,,Charlotte,,,CCS Multi-Purpose Room,,,ORR,2019-09-19,
2016-11-08,VT,,Chelsea,municipality,,Chelsea,,,Chelsea Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Chester,municipality,,Chester,,,"Chester Town Hall, Second Floor",,,ORR,2019-09-19,
2016-11-08,VT,,Chittenden,municipality,,Chittenden,,,Chittenden Municipal Office,,,ORR,2019-09-19,
2016-11-08,VT,,Clarendon,municipality,,Clarendon,,,Clarendon Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Colchester-Chit-9-1,municipality,,Colchester-Chit-9-1,,,Colchester High School Gymnasium,,,ORR,2019-09-19,
2016-11-08,VT,,Colchester-Chit-9-2,municipality,,Colchester-Chit-9-2,,,Colchester High School Gymnasium,,,ORR,2019-09-19,
2016-11-08,VT,,Concord,municipality,,Concord,,,Concord Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Corinth,municipality,,Corinth,,,Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Cornwall,municipality,,Cornwall,,,Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Coventry,municipality,,Coventry,,,Coventry Community Center,,,ORR,2019-09-19,
2016-11-08,VT,,Craftsbury,municipality,,Craftsbury,,,Craftsbury Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Danby,municipality,,Danby,,,Municipal Office,,,ORR,2019-09-19,
2016-11-08,VT,,Danville,municipality,,Danville,,,Danville Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Derby,municipality,,Derby,,,Derby Municipal Office,,,ORR,2019-09-19,
2016-11-08,VT,,Dorset,municipality,,Dorset,,,The Dorset School,,,ORR,2019-09-19,
2016-11-08,VT,,Dover,municipality,,Dover,,,Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Dummerston,municipality,,Dummerston,,,Dummerston Congregational Church,,,ORR,2019-09-19,
2016-11-08,VT,,Duxbury,municipality,,Duxbury,,,Crossett Brook Middle School,,,ORR,2019-09-19,
2016-11-08,VT,,East Haven,municipality,,East Haven,,,Community Building,,,ORR,2019-09-19,
2016-11-08,VT,,East Montpelier,municipality,,East Montpelier,,,East Montpelier Elem School,,,ORR,2019-09-19,
2016-11-08,VT,,Eden,municipality,,Eden,,,Town Clerk's Office,,,ORR,2019-09-19,
2016-11-08,VT,,Elmore,municipality,,Elmore,,,Town Clerk's Office,,,ORR,2019-09-19,
2016-11-08,VT,,Enosburgh,municipality,,Enosburgh,,,Enosburgh Emergency Services Building,,,ORR,2019-09-19,
2016-11-08,VT,,Essex - Chit 8-1 and 8-3,municipality,,Essex - Chit 8-1 and 8-3,,,Essex Middle School,,,ORR,2019-09-19,
2016-11-08,VT,,Essex - Chit 8-2,municipality,,Essex - Chit 8-2,,,Essex High School,,,ORR,2019-09-19,
2016-11-08,VT,,Fair Haven,municipality,,Fair Haven,,,American Legion Post #49,,,ORR,2019-09-19,
2016-11-08,VT,,Fairfax,municipality,,Fairfax,,,"Old Gymnasium, Bellows Free Academy",,,ORR,2019-09-19,
2016-11-08,VT,,Fairfield,municipality,,Fairfield,,,Municipal Building Basement,,,ORR,2019-09-19,
2016-11-08,VT,,Fairlee,municipality,,Fairlee,,,Fairlee Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Fayston,municipality,,Fayston,,,Fayston Municipal Offices,,,ORR,2019-09-19,
2016-11-08,VT,,Ferrisburgh,municipality,,Ferrisburgh,,,Town Hall and Community Center,,,ORR,2019-09-19,
2016-11-08,VT,,Fletcher,municipality,,Fletcher,,,Fletcher Town Clerk's Office,,,ORR,2019-09-19,
2016-11-08,VT,,Franklin,municipality,,Franklin,,,Franklin Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Georgia,municipality,,Georgia,,,Georgia Elementary School,,,ORR,2019-09-19,
2016-11-08,VT,,Glover,municipality,,Glover,,,Glover Town Clerk's Office,,,ORR,2019-09-19,
2016-11-08,VT,,Goshen,municipality,,Goshen,,,Goshen Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Grafton,municipality,,Grafton,,,Grafton Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Granby,municipality,,Granby,,,Granby Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Grand Isle,municipality,,Grand Isle,,,Grand Isle Town Office,,,ORR,2019-09-19,
2016-11-08,VT,,Granville,municipality,,Granville,,,Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Greensboro,municipality,,Greensboro,,,Town Clerk,,,ORR,2019-09-19,
2016-11-08,VT,,Groton,municipality,,Groton,,,Groton Community Building Gym,,,ORR,2019-09-19,
2016-11-08,VT,,Guildhall,municipality,,Guildhall,,,The Guild Hall   (Town Hall),,,ORR,2019-09-19,
2016-11-08,VT,,Guilford,municipality,,Guilford,,,Broad Brook Grange,,,ORR,2019-09-19,
2016-11-08,VT,,Halifax,municipality,,Halifax,,,Halifax Elementary Multipurpose Room,,,ORR,2019-09-19,
2016-11-08,VT,,Hancock,municipality,,Hancock,,,Town Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Hardwick,municipality,,Hardwick,,,Elementary School,,,ORR,2019-09-19,
2016-11-08,VT,,Hartford,municipality,,Hartford,,,Hartford High School,,,ORR,2019-09-19,
2016-11-08,VT,,Hartland,municipality,,Hartland,,,Damon Hall,,,ORR,2019-09-19,
2016-11-08,VT,,Highgate,municipality,,Highgate,,,Highgate Elementary School,,,ORR,2019-09-19,
