state,election_date,jurisdiction,county_name,precinct_name,name,address,polling_location_type
AR,2018-11-06,county,,102-1 JP7 R62 S18 SZ7 TEO,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,103-1 JP7 R62 S18 SZ5 TEO,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,104-1 JP9 R62 S18 SZ4 TNE,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,105-1 JP8 R64 S18 SZ5 TWO,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,106-1 JP8 R64 S18 SZ5 TWO,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,106-2 JP8 R64 S18 SZ3 TWO,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,129-1 JP9 R62 S18 SZ7 TNE,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,106-4 JP8 R64 S18 SZ6 TWO,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,102-4 JP7 R62 S18 SZ4 TEO,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,102-5 JP7 R62 S18 SZ3 TEO,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,103-2 JP7 R62 S18 SZ3 TEO,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,103-3 JP7 R62 S18 SZ4 TEO,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,104-2 JP9 R62 S18 SZ5 TNE,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,104-3 JP9 R62 S18 SZ6 TNE,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,102-6 JP7 R62 S18 SZ5 TEO,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,129-2 JP9 R62 S18 SZ4 TNE,Fairgrounds New Build.,216 Warren St. Mountain View AR 72560,polling_location
AR,2018-11-06,county,,027-2,027-2 South Cross Roads Church,Piney- JP 11 Rose Bud AR 72137,polling_location
AR,2018-11-06,county,,027-3,027-2 South Cross Roads Church,Piney- JP 11 Rose Bud AR 72137,polling_location
AR,2018-11-06,county,,027-4,027-2 South Cross Roads Church,Piney- JP 11 Rose Bud AR 72137,polling_location
AR,2018-11-06,county,,9-1C.1,V C 027 Cornerstone Freewill Baptist,29201 AR 22 Charleston AR 72933,polling_location
AR,2018-11-06,county,,9-1C.2,V C 027 Cornerstone Freewill Baptist,29201 AR 22 Charleston AR 72933,polling_location
AR,2018-11-06,county,,26-1,Methodist Youth Center (a),201 E Haines St Fisher AR 72429,polling_location
AR,2018-11-06,county,,26-2,Methodist Youth Center (a),201 E Haines St Fisher AR 72429,polling_location
AR,2018-11-06,county,,26-3,Methodist Youth Center (a),201 E Haines St Fisher AR 72429,polling_location
AR,2018-11-06,county,,9-4B.1,V C 024 Grace Lutheran Church,18218 Hwy 71 S Greenwood AR 72396,polling_location
AR,2018-11-06,county,,9-4F.1,V C 024 Grace Lutheran Church,18218 Hwy 71 S Greenwood AR 72396,polling_location
AR,2018-11-06,county,,9-4B.2,V C 024 Grace Lutheran Church,18218 Hwy 71 S Greenwood AR 72396,polling_location
AR,2018-11-06,county,,02-1,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,02-2,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,02-3,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,19-1,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,20-1,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,20-2,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,20-3,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,20-4,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,999.1,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,20-5,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,20-6,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,20-7,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,02-4,Minturn City Hall,101 SW Second St. Minturn AR 72445,polling_location
AR,2018-11-06,county,,50-1,Dierks Community Center South,102 w. 2ND sT Dierks AR 71833,polling_location
AR,2018-11-06,county,,51-1,Dierks Community Center South,102 w. 2ND sT Dierks AR 71833,polling_location
AR,2018-11-06,county,,52-1,Dierks Community Center South,102 w. 2ND sT Dierks AR 71833,polling_location
AR,2018-11-06,county,,745-050 Spg 12,1st Church Of Nazarene At 40th And Chapman,2300 S 40th St Springdale AR 72762,polling_location
AR,2018-11-06,county,,741-050 Spg 08,1st Church Of Nazarene At 40th And Chapman,2300 S 40th St Springdale AR 72762,polling_location
AR,2018-11-06,county,,38-BEN414H2-65D-5,VC-9 Northwest Assembly,301 SW UNITY BLVD Bentonville AR 72712,polling_location
AR,2018-11-06,county,,38-BEN414H2-15D-5,VC-9 Northwest Assembly,301 SW UNITY BLVD Bentonville AR 72712,polling_location
AR,2018-11-06,county,,36-BEN313P2-16D-4,VC-9 Northwest Assembly,301 SW UNITY BLVD Bentonville AR 72712,polling_location
AR,2018-11-06,county,,36-BEN313I2-16D-4,VC-9 Northwest Assembly,301 SW UNITY BLVD Bentonville AR 72712,polling_location
AR,2018-11-06,county,,36-COU013I2-16D-4,VC-9 Northwest Assembly,301 SW UNITY BLVD Bentonville AR 72712,polling_location
AR,2018-11-06,county,,36-COU013I2-16F-4,VC-9 Northwest Assembly,301 SW UNITY BLVD Bentonville AR 72712,polling_location
AR,2018-11-06,county,,83-BEN313I2-16D-4,VC-9 Northwest Assembly,301 SW UNITY BLVD Bentonville AR 72712,polling_location
AR,2018-11-06,county,,83-COU013I2-16D-4,VC-9 Northwest Assembly,301 SW UNITY BLVD Bentonville AR 72712,polling_location
AR,2018-11-06,county,,104-BEN313I2-16D-4,VC-9 Northwest Assembly,301 SW UNITY BLVD Bentonville AR 72712,polling_location
AR,2018-11-06,county,,104-COU013I2-16D-4,VC-9 Northwest Assembly,301 SW UNITY BLVD Bentonville AR 72712,polling_location
AR,2018-11-06,county,,104-COU013I2-16F-4,VC-9 Northwest Assembly,301 SW UNITY BLVD Bentonville AR 72712,polling_location
AR,2018-11-06,county,,83-BEN413I2-16D-4,VC-9 Northwest Assembly,301 SW UNITY BLVD Bentonville AR 72712,polling_location
AR,2018-11-06,county,,720-050 Spg 05,Youth Center,1000 Watson Ave Springdale AR 72764,polling_location
AR,2018-11-06,county,,749-050 Spg 16,Youth Center,1000 Watson Ave Springdale AR 72764,polling_location
AR,2018-11-06,county,,H1-1 JP5 Rep13 Hsz07,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,H1-2 JP5 Rep13 Hsz02,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,H2-1 JP6 Rep13 Hsz02,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,H2-2 JP6 Rep 13 Hsz02,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,H2-3 JP6 Rep 13 Hsz04,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,H3-1 JP5 Rep13 Hsz07,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,H3-2 JP5 Rep13 Hsz04,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,H3-3 JP5 Rep13 Hsz02,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,HC-1 JP6 Rep13 Hsz01,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,HC-2 JP6 Rep13 Hsz02,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,HC-3 JP6 Rep13 Hsz04,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,HC-4 JP6 Rep13 Carlisle SD,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,HC-5 JP9 Rep13 Hsz02,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,H2-4 JP5 Rep13 Hsz04,Hazen Community Center,986 East Front St Hazen AR 72064,polling_location
AR,2018-11-06,county,,06-1,Witt Springs School/Welcome Home Fire Station,10751 Hwy 377 Witts Springs AR 72686,polling_location
AR,2018-11-06,county,,06-2,Witt Springs School/Welcome Home Fire Station,10751 Hwy 377 Witts Springs AR 72686,polling_location
AR,2018-11-06,county,,06-3,Witt Springs School/Welcome Home Fire Station,10751 Hwy 377 Witts Springs AR 72686,polling_location
AR,2018-11-06,county,,10-1,Rock Creek Fire Station,3511 W. Hwy 14 Harriet AR 72639,polling_location
AR,2018-11-06,county,,10-2,Rock Creek Fire Station,3511 W. Hwy 14 Harriet AR 72639,polling_location
AR,2018-11-06,county,,10-3,Rock Creek Fire Station,3511 W. Hwy 14 Harriet AR 72639,polling_location
AR,2018-11-06,county,,Bright Star 1,Vcc 4 Doddridge Comm Ctr Or Any Vote Center,9542 State Highway 160 Doddridge AR 71834,polling_location
AR,2018-11-06,county,,Dod-1,Vcc 4 Doddridge Comm Ctr Or Any Vote Center,9542 State Highway 160 Doddridge AR 71834,polling_location
AR,2018-11-06,county,,Dod-2,Vcc 4 Doddridge Comm Ctr Or Any Vote Center,9542 State Highway 160 Doddridge AR 71834,polling_location
AR,2018-11-06,county,,024-1 LG98 SN5 JP10 GFSD Z1,Oak Grove Freewill Baptist Church,74 CR 624 Oak Grove AR 72660,polling_location
AR,2018-11-06,county,,024-2 LG98 SN5 JP10 BVSD Z2,Oak Grove Freewill Baptist Church,74 CR 624 Oak Grove AR 72660,polling_location
AR,2018-11-06,county,,030-1 LG98 SN5 JP10 GFSD Z1,Oak Grove Freewill Baptist Church,74 CR 624 Oak Grove AR 72660,polling_location
AR,2018-11-06,county,,030-2 LG98 SN5 JP10 BVSD Z2,Oak Grove Freewill Baptist Church,74 CR 624 Oak Grove AR 72660,polling_location
AR,2018-11-06,county,,024-3 LG98 SN5 JP10 GFSD Z1,Oak Grove Freewill Baptist Church,74 CR 624 Oak Grove AR 72660,polling_location
AR,2018-11-06,county,,030-3 LG98 SN5 JP10 GFSD Z1,Oak Grove Freewill Baptist Church,74 CR 624 Oak Grove AR 72660,polling_location
AR,2018-11-06,county,,024-4 LG98 SN5 JP10 GFSDZ1,Oak Grove Freewill Baptist Church,74 CR 624 Oak Grove AR 72660,polling_location
AR,2018-11-06,county,,332-001 Fay 12,Ridgeview Baptist Church,1850 E. Huntsville Rd. Fayetteville AR 72701,polling_location
AR,2018-11-06,county,,341-001 Fay 21,Ridgeview Baptist Church,1850 E. Huntsville Rd. Fayetteville AR 72701,polling_location
AR,2018-11-06,county,,545-001 Prairie Twp 5,Ridgeview Baptist Church,1850 E. Huntsville Rd. Fayetteville AR 72701,polling_location
AR,2018-11-06,county,,RW-1,1st Baptist Church (W),  AR ,polling_location
AR,2018-11-06,county,,RW-2,1st Baptist Church (W),  AR ,polling_location
AR,2018-11-06,county,,RW-3,1st Baptist Church (W),  AR ,polling_location
AR,2018-11-06,county,,RW-4,1st Baptist Church (W),  AR ,polling_location
AR,2018-11-06,county,,RW-5,1st Baptist Church (W),  AR ,polling_location
AR,2018-11-06,county,,RW-6,1st Baptist Church (W),  AR ,polling_location
AR,2018-11-06,county,,029.01,Hwy 15 Vol. Fire Dept,10672 Nw Hwy 063 Pine Bluff AR 71603,polling_location
AR,2018-11-06,county,,030.01,Hwy 15 Vol. Fire Dept,10672 Nw Hwy 063 Pine Bluff AR 71603,polling_location
AR,2018-11-06,county,,031.01,Hwy 15 Vol. Fire Dept,10672 Nw Hwy 063 Pine Bluff AR 71603,polling_location
AR,2018-11-06,county,,050.01,Hwy 15 Vol. Fire Dept,10672 Nw Hwy 063 Pine Bluff AR 71603,polling_location
AR,2018-11-06,county,,440-095-7 Lees Creek,Blackburn Church,10407 W Devils Den Rd Winslow AR 72959,polling_location
AR,2018-11-06,county,,440-141 Lees Creek,Blackburn Church,10407 W Devils Den Rd Winslow AR 72959,polling_location
AR,2018-11-06,county,,08-1,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,08-2,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,08-3,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,08-4,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,08-5,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,13-1,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,13-2,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,13-3,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,14-1,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,14-2,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,14-3,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,14-4,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,14-5,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,08-6,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,14-6,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,08-7,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,13-4,Pindall Community Bldg,133 Pindall Grove Rd. Pindall AR 72669,polling_location
AR,2018-11-06,county,,91.01,Cammack Village City Hall,2710 N Mckinley St Little Rock AR 72207,polling_location
AR,2018-11-06,county,,91.02,Cammack Village City Hall,2710 N Mckinley St Little Rock AR 72207,polling_location
AR,2018-11-06,county,,91.03,Cammack Village City Hall,2710 N Mckinley St Little Rock AR 72207,polling_location
AR,2018-11-06,county,,1-H.1,V C 008 Goddard Memorial Methodist Church,1922 Dodson Ave Fort Smith AR 72901,polling_location
AR,2018-11-06,county,,02-1,Antioch Church,2062 Hwy 31 N. Beebe AR 72012,polling_location
AR,2018-11-06,county,,02-2,Antioch Church,2062 Hwy 31 N. Beebe AR 72012,polling_location
AR,2018-11-06,county,,02-3,Antioch Church,2062 Hwy 31 N. Beebe AR 72012,polling_location
AR,2018-11-06,county,,180-001 Elkins,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,180-010 Elkins,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,660-001 Richland,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,660-010 Richland,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,661-001 Richland-Senate,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,661-010 Richland-Senate,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,920-010 White River,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,920-095-5 White River,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,920-141 White River,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,181-001 Elkins-H,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,181-010 Elkins-H,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,930-010 White River-H,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,931-010 White River-S,Elkins Community Center,162 Doolin Dr Elkins AR 72727,polling_location
AR,2018-11-06,county,,03-1-1,Northeast Lakeside Fire Station,5520 Hwy 62 East Mtn Home AR 72653,polling_location
AR,2018-11-06,county,,03-3-1,Northeast Lakeside Fire Station,5520 Hwy 62 East Mtn Home AR 72653,polling_location
AR,2018-11-06,county,,09-1-1,Northeast Lakeside Fire Station,5520 Hwy 62 East Mtn Home AR 72653,polling_location
AR,2018-11-06,county,,03-1-2,Northeast Lakeside Fire Station,5520 Hwy 62 East Mtn Home AR 72653,polling_location
AR,2018-11-06,county,,20-1,Shirley Community Center,489 Hwy 9 East Shirley AR 72153,polling_location
AR,2018-11-06,county,,20-2,Shirley Community Center,489 Hwy 9 East Shirley AR 72153,polling_location
AR,2018-11-06,county,,20-3,Shirley Community Center,489 Hwy 9 East Shirley AR 72153,polling_location
AR,2018-11-06,county,,20-4,Shirley Community Center,489 Hwy 9 East Shirley AR 72153,polling_location
AR,2018-11-06,county,,20-5,Shirley Community Center,489 Hwy 9 East Shirley AR 72153,polling_location
AR,2018-11-06,county,,20-6,Shirley Community Center,489 Hwy 9 East Shirley AR 72153,polling_location
AR,2018-11-06,county,,20-7,Shirley Community Center,489 Hwy 9 East Shirley AR 72153,polling_location
AR,2018-11-06,county,,07-1,Leslie Community Building,409 Cypress St Leslie AR 72645,polling_location
AR,2018-11-06,county,,07-3,Leslie Community Building,409 Cypress St Leslie AR 72645,polling_location
AR,2018-11-06,county,,11-1,Leslie Community Building,409 Cypress St Leslie AR 72645,polling_location
AR,2018-11-06,county,,15-1,Leslie Community Building,409 Cypress St Leslie AR 72645,polling_location
AR,2018-11-06,county,,15-2,Leslie Community Building,409 Cypress St Leslie AR 72645,polling_location
AR,2018-11-06,county,,15-3,Leslie Community Building,409 Cypress St Leslie AR 72645,polling_location
AR,2018-11-06,county,,15-4,Leslie Community Building,409 Cypress St Leslie AR 72645,polling_location
AR,2018-11-06,county,,07-2,Leslie Community Building,409 Cypress St Leslie AR 72645,polling_location
AR,2018-11-06,county,,15-5,Leslie Community Building,409 Cypress St Leslie AR 72645,polling_location
AR,2018-11-06,county,,39-COU011H2-65W-6,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,39-ROG311H2-65W-6,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,39-ROG311D2-65W-6,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,39-COU013I2-65W-6,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,39-ROG313I2-65W-6,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,68-CAV113I2-16E-4,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,68-BEN313I2-16D-4,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,68-COU013I2-16D-4,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,68-CAV113I2-65E-6,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,68-COU013I2-65W-6,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,68-BEN313I2-65D-6,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,115-COU013I2-16D-4,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,115-COU013I2-16F-4,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,115-BEN313I2-16D-4,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,115-BEN313P2-16D-4,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,68-BEN413I2-16D-4,VC-10 First Landmark Baptist Church,206 SE 28TH ST Bentonville AR 72712,polling_location
AR,2018-11-06,county,,05-1,New Landis Fire Station,9820 E. Hwy 74 Marshall AR 72650,polling_location
AR,2018-11-06,county,,05-2,New Landis Fire Station,9820 E. Hwy 74 Marshall AR 72650,polling_location
AR,2018-11-06,county,,27.1 Enola JP1 R66 MVESD S35,Mt Vernon Baptist Ch/Or Any Vote Center,5 Garland Springs Rd Mt Vernon AR 72111,polling_location
AR,2018-11-06,county,,27.2Enola JP1 R66 ME MVESD S35,Mt Vernon Baptist Ch/Or Any Vote Center,5 Garland Springs Rd Mt Vernon AR 72111,polling_location
AR,2018-11-06,county,,33.1 MV JP1 R44 MVESD S18,Mt Vernon Baptist Ch/Or Any Vote Center,5 Garland Springs Rd Mt Vernon AR 72111,polling_location
AR,2018-11-06,county,,33.2 MVC JP1 R44 MVESD MMV S18,Mt Vernon Baptist Ch/Or Any Vote Center,5 Garland Springs Rd Mt Vernon AR 72111,polling_location
AR,2018-11-06,county,,27.9 Enola JP1 R66 QSD S35,Mt Vernon Baptist Ch/Or Any Vote Center,5 Garland Springs Rd Mt Vernon AR 72111,polling_location
AR,2018-11-06,county,,32.3 MTN JP1 R44 MVESD S18,Mt Vernon Baptist Ch/Or Any Vote Center,5 Garland Springs Rd Mt Vernon AR 72111,polling_location
AR,2018-11-06,county,,31.9 M-E JP1 R66 MVESD ME S35,Mt Vernon Baptist Ch/Or Any Vote Center,5 Garland Springs Rd Mt Vernon AR 72111,polling_location
AR,2018-11-06,county,,051.01,South Pinewood Baptist Church,8869 Hwy 79 South Pine Bluff AR 71603,polling_location
AR,2018-11-06,county,,052.01,South Pinewood Baptist Church,8869 Hwy 79 South Pine Bluff AR 71603,polling_location
AR,2018-11-06,county,,053.01,South Pinewood Baptist Church,8869 Hwy 79 South Pine Bluff AR 71603,polling_location
AR,2018-11-06,county,,056.01,South Pinewood Baptist Church,8869 Hwy 79 South Pine Bluff AR 71603,polling_location
AR,2018-11-06,county,,057.01,South Pinewood Baptist Church,8869 Hwy 79 South Pine Bluff AR 71603,polling_location
AR,2018-11-06,county,,059.01,South Pinewood Baptist Church,8869 Hwy 79 South Pine Bluff AR 71603,polling_location
AR,2018-11-06,county,,01-1,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,01-2,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,01-3,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,01-4,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,01-5,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,02-1,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,02-2,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,04-1,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,23-1,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,23-2,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,23-3,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,26-1,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,26-2,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,26-3,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,26-4,Earl Bell Community Center,1212 S Church St Jonesboro AR 72401,polling_location
AR,2018-11-06,county,,15-1,Keo Fire Department-Dortch,226 Main St. Keo AR 72083,polling_location
AR,2018-11-06,county,,15-2,Keo Fire Department-Dortch,226 Main St. Keo AR 72083,polling_location
AR,2018-11-06,county,,32-1,Keo Fire Department-Dortch,226 Main St. Keo AR 72083,polling_location
AR,2018-11-06,county,,33-1,Keo Fire Department-Dortch,226 Main St. Keo AR 72083,polling_location
AR,2018-11-06,county,,46-1,Keo Fire Department-Dortch,226 Main St. Keo AR 72083,polling_location
AR,2018-11-06,county,,46-2,Keo Fire Department-Dortch,226 Main St. Keo AR 72083,polling_location
AR,2018-11-06,county,,51-1,Keo Fire Department-Dortch,226 Main St. Keo AR 72083,polling_location
AR,2018-11-06,county,,51-2,Keo Fire Department-Dortch,226 Main St. Keo AR 72083,polling_location
AR,2018-11-06,county,,15-2,Crabtree Four Square Church,11301 Hwy 16 W Clinton AR 72031,polling_location
AR,2018-11-06,county,,15-3,Crabtree Four Square Church,11301 Hwy 16 W Clinton AR 72031,polling_location
AR,2018-11-06,county,,15-4,Crabtree Four Square Church,11301 Hwy 16 W Clinton AR 72031,polling_location
AR,2018-11-06,county,,09-1,St Francis City Hall,266 North Church Street St Francis AR 72464,polling_location
AR,2018-11-06,county,,09-2,St Francis City Hall,266 North Church Street St Francis AR 72464,polling_location
AR,2018-11-06,county,,09-3,St Francis City Hall,266 North Church Street St Francis AR 72464,polling_location
AR,2018-11-06,county,,110-1 JP3 R64 S18 SZ2 TNW,Angora Mtn Church,7180 Angora Mtn. Rd. Leslie AR 72645,polling_location
AR,2018-11-06,county,,110-2 JP3 R64 S18 SZ1 TNW,Angora Mtn Church,7180 Angora Mtn. Rd. Leslie AR 72645,polling_location
AR,2018-11-06,county,,004-1,St. Mary's Parish Hall- St. Vincent,11 Kaufman lane Hattieville AR 72063,polling_location
AR,2018-11-06,county,,004-2,St. Mary's Parish Hall- St. Vincent,11 Kaufman lane Hattieville AR 72063,polling_location
AR,2018-11-06,county,,04-1,Dongola Church/Bear Creek Community Bldg,3281 W. Hwy 74 Marshall AR 72650,polling_location
AR,2018-11-06,county,,04-2,Dongola Church/Bear Creek Community Bldg,3281 W. Hwy 74 Marshall AR 72650,polling_location
AR,2018-11-06,county,,12-1,Dongola Church/Bear Creek Community Bldg,3281 W. Hwy 74 Marshall AR 72650,polling_location
AR,2018-11-06,county,,12-2,Dongola Church/Bear Creek Community Bldg,3281 W. Hwy 74 Marshall AR 72650,polling_location
AR,2018-11-06,county,,12-3,Dongola Church/Bear Creek Community Bldg,3281 W. Hwy 74 Marshall AR 72650,polling_location
AR,2018-11-06,county,,04-3,Dongola Church/Bear Creek Community Bldg,3281 W. Hwy 74 Marshall AR 72650,polling_location
