Kemper,Lynville,OLD LYNVILLE SCHOOL,,,
Kemper,Lynwood,DAMASCUS COMMUNITY CENTER,,,
Kemper,Mount Nebo,MOUNT NEBO FIRE DEPARTMENT,,,
Kemper,Porterville,OLD PORTERVILLE SCHOOL - BEHIND,BEHIND JACK WEBB GROCERY STORE,PORTERVILLE,39352
Kemper,Preston,PRESTON FIRE DEPARTMENT #2,,,
Kemper,Satellite,SATELLITE ON 495,HWY 495,DEKALB,39328
Kemper,Scooba A-L,CITY HALL - SCOOBA,,,
Kemper,Scooba M-Z,HUMAN SERVICES BUILDING - SCOOBA,929 KEMPER STREET,SCOOBA,39358
Lafayette,Abbeville,ABBEVILLE TOWN HALL,8 BUSINESS 7 SOUTH,ABBEVILLE,38601
Lafayette,Airport Grocery,FIRE STATION #3 (AIRPORT GROCERY),15 COUNTY ROAD 369 (HWY 7 S),OXFORD,38655
Lafayette,Anchor-Taylor 4,GREEN'S SHOP (CR 376),177 COUNTY ROAD 376,WATER VALLEY,38965
Lafayette,Burgess,SEAFOOD JUNCTION,861 HIGHWAY 6 WEST,OXFORD,38655
Lafayette,College Hill,COLLEGE HILL COMMUNITY CENTER,10 COUNTY ROAD 130,OXFORD,38655
Lafayette,Denmark-Laf Springs-Pine Bluff,FIRE STATION #11 (LAFAYETTE SPRINGS),11 COUNTY RD 287,OXFORD,38655
Lafayette,Harmontown,FIRE STATION #1 (HARMONTOWN),599 HIGHWAY 310,COMO,38619
Lafayette,Oxford 1,OLD NATIONAL GUARD ARMORY,1801 EAST UNIVERSITY AVE,OXFORD,38655
Lafayette,Oxford 2,OXFORD CONFERENCE CT,102 ED PERRY BLVD,OXFORD,38655
Lafayette,Oxford 3,STONE RECREATION CENTER,423 WASHINGTON AVE,OXFORD,38655
Lafayette,Oxford 4,OXFORD MALL,1111 WEST JACKSON AVE,OXFORD,38655
Lafayette,Oxford 5,LAF. CO HEALTH DEPT.-HWY 7 S,101 CENTER RIDGE DR (HWY 7 SOUTH),OXFORD,38655
Lafayette,Paris,FIRE STATION #14 (PARIS),31 COUNTY ROAD 430,PARIS,38949
Lafayette,Philadelphia,PHILADELPHIA COMMUNITY CENTER,1303 HWY 30 EAST,ETTA,38627
Lafayette,Taylor 3,TAYLOR COMMUNITY CENTER,78 COUNTY ROAD 338,TAYLOR,38673
Lafayette,Tula,FIRE STATION #6 (TULA),153 COUNTY ROAD 436,OXFORD,38655
Lafayette,Union West 4,FIRE STATION #16 (UNION WEST),823 COUNTY ROAD 313,OXFORD,38655
Lafayette,Yocona Community Center,YOCONA COMMUNITY CENTER,826 HWY 334,OXFORD,38655
Lamar,Arnold Line,345 HEGWOOD RD-BASEBALL PARK,,,
Lamar,Baxterville,COMM CENTER,5535 HWY 13,BAXTERV,
Lamar,Breland,79 JACKSON RD,COMM CENTER,HATTIESBURG,39402
Lamar,Greenville,2721 PURVIS COLUMBIA RD,,,
Lamar,Kingsmill,5874 W 4TH ST,,,
Lamar,Lake Serene,256 W LAKE RD-CLUBHOUSE,,,
Lamar,Lamar Park,226 PINEWOOD DR,,HATTIESBURG,
Lamar,Lumberton,764 E MAIN-COMM CENTER,,LTON,
Lamar,Midway,1166 OLD HWY 24 & KNIGHT RD,,,
Lamar,Northeast Lamar,660 WEATHERSBY RD-FIRE DEPT,,HATT,
Lamar,Oak Grove,4956 OLD HWY 11,,,
Lamar,Okahola,59 OLD OKAHOLA SCH RD,,PURVIS,
Lamar,Oloh,45 OLOH RD SUMRALL,,,
