Clarke,Snell,SNELL VFD,11893 CO. RD. 514,MERIDIAN,39301
Clarke,Souinlovie,CHURCH FELLOWSHIP HALL,71 CO. RD. 324,ENTERPRISE,39330
Clarke,South Quitman,QTM MULTI PURP BLDG,101 WESTWOOD AVE.,QUITMAN,39355
Clarke,Springs,SPRINGS VFD,8005 CO. RD. 511,QUITMAN,39355
Clarke,Stonewall Dist. 3,STNW TOWN HALL,801 S. ERWIN RD.,STONEWALL,39363
Clarke,Stonewall Dist. 1,STNW 1 VOTING HOUSE,6803 HWY 513,STONEWALL,39363
Clarke,Union,UNION COMM CTR,114 HWY 514,MERIDIAN,39301
Clay,Cairo,CAIRO VOTER BUILDING,10851 HIGHWAY 46,CEDAR BLUFF,39741
Clay,Caradine,CARADINE VOTER BUILDING,14252 UNA-BRAND ROAD,PRAIRIE,39756
Clay,Cedar Bluff,CEDAR BLUFF - COMMUNITY CENTER,197 HENRYVILLE ROAD,CEDAR BLUFF,39741
Clay,Central-West Point,COUNTY COMPLEX,330 W. BROAD STREET,WEST POINT,39773
Clay,East-West Point,AMERICAN LEGION HUT,515 WESTBROOK,WEST POINT,39773
Clay,North-West Point,RECREATION CENTER,1032 WOOD STREET,WEST POINT,39773
Clay,Pheba,PHEBA - VOTER BUILDING,21523 HIGHWAY 50 W,PHEBA,39755
Clay,Pine Bluff,PINE BLUFF VOTER BUILDING,10498 COLONY ROAD,MANTEE,39751
Clay,Siloam,SILOAM - COMMUNITY CENTER,2504 HIGHWAY 47,WEST POINT,39773
Clay,South-West Point,SOUTH-WEST POINT,505 W. CHURCH HILL,WEST POINT,39773
Clay,Tibbee,TIBBEE - FIRE STATION,2895 E. TIBBEE RD.,WEST POINT,39773
Clay,Union Star,UNION STAR - FIRE STATION,6423 WAVERLY ROAD,WEST POINT,39773
Clay,Vinton,VINTON - COUNTY SHED,440 BARTON FERRY RD,WEST POINT,39773
Clay,West-West Point,HENRY HARRIS BUILDING,227 COURT STREET,WEST POINT,39773
Coahoma,Bobo,BOBO,,,
Coahoma,Cagle Crossing,CAGLE CROSSING,,,
Coahoma,Clarksdale Courthouse,COURTHOUSE,,,
Coahoma,Clarksdale #2,LEE DRIVE FIRE STATION,,,
Coahoma,Clarksdale #3,CLARKSDALE AUDITORIUM,,,
Coahoma,Clarksdale #4,NATIONAL GUARD ARMORY,,,
Coahoma,Clarksdale #4 North,DRIVERS LICENSE BUILDING,,,
Coahoma,Clarksdale #5,EXPO BUILDING,,,
Coahoma,Coahoma,COAHOMA CITY HALL,,,
Coahoma,Dublin,DUBLIN FIRE STATION,,,
Coahoma,Farrell,FARRELL,,,
Coahoma,Friars Point,FRIARS POINT CITY HALL,,,
Coahoma,Jonestown,JONESTOWN FIRE STATION,,,
Coahoma,Lula,LULA COMMUNITY CENTER,,,
Coahoma,Lyon,LYON CITY HALL,,,
Coahoma,Rena Lara,RENA LARA FIRE STATION,,,
Coahoma,Roundaway,OLD SUNFLOWER SCHOOL,,,
Coahoma,Sasse Street Fire Station,SASSE STREET FIRE STATION,,,
