Choctaw,East Weir,WEIR FIRE DEPARTMENT,46 N. ANN STREET,WEIR,39772
Choctaw,FRENCH CAMP FIRE DEPT,FRENCH CAMP FIRE DEPARTMENT,6069 MS HIGHWAY 413,FRENCH CAMP,39745
Choctaw,Fentress,BLANTON'S PIANO SERVICE,1 S. AIRPORT RD,ACKERMAN,39735
Choctaw,French Camp,FRENCH CAMP FIRE DEPARTMENT,6069 MS HIGHWAY 413,FRENCH CAMP,39745
Choctaw,Hebron,HEBRON ROAD,7519 HEBRON ROAD,EUPORA,39744
Choctaw,Kenego,BEAT 3 COUNTY BARN,5300 STEWART WEIR ROAD,WEIR,39772
Choctaw,Panhandle,PANHANDLE FIRE DEPARTMENT,3525 WEIR PANHANDLE ROAD,MCCOOL,39108
Choctaw,Reform,REFORM FIRE DEPARTMENT,142 PLAINERMILL ROAD,ACKERMAN,39735
Choctaw,Sherwood,SHERWOOD COMMUNITY CENTER,23 E. SHERWOOD OCL RD,MATHISTON,39752
Choctaw,Southwest Ackerman,ACKERMAN ELEMENTARY SCHOOL,8475 MS HIGHWAY 15,ACKERMAN,39735
Choctaw,WEIR FIRE DEPT,WEIR FIRE DEPARTMENT,46 N. ANN STREET,WEIR,39772
Choctaw,West Weir,WEIR SCHOOL GYMNASIUM,265 MARION KELLY DR WEIR SCHOOL GYMNASIUM,WEIR,39777
Claiborne,County Precinct 1-A,MAGNOLIA CHURCH,,,
Claiborne,County Precinct 1-B,SOUTH CLAIBORNE COUNTY MAINT. FACILITY,,,
Claiborne,County Precinct 1-C,ALCORN STATE UNIVERSITY,,,
Claiborne,County Precinct 2,CLAIBORNE COUNTY FIRE DEPARTMENT,,,
Claiborne,County Precinct 3-A,OLD NATIONAL GUARD ARMORY,,,
Claiborne,County Precinct 3-B,COMMUNITY CENTER (MID WAY),,,
Claiborne,County Precinct 4-A,HERMANVILLE NUTRITION CENTER,,,
Claiborne,County Precinct 4-B,HERMANVILLE NUTRITION CENTER,,,
Claiborne,County Precinct 4-C,AMERICAN PAPER TUBE,,,
Claiborne,County Precinct 5-A,PATTISON FIRE STATION,,,
Claiborne,County Precinct 5-B,PATTIOSN FIRE STATION,,,
Clarke,Beaverdam,BVDM VFD,13327 CO. RD. 210,SHUBUTA,39360
Clarke,Carmichael,CARM COMM CTR,4507 CO. RD. 630,QUITMAN,39355
Clarke,Desoto,DESOTO VFD,157 CO. RD. 114,SHUBUTA,39360
Clarke,East Quitman,BOY SCOUT HUT,301 S. JACKSON AVE.,QUITMAN,39355
Clarke,Energy,ENERGY VOTING HOUSE,8841 CO. RD. 514,MERIDIAN,39301
Clarke,Enterprise,ENTERPRISE VFD,102 HWY. 513,ENTERPRISE,39330
Clarke,Harmony Dist. 1,MEETING PLACE,1849 HWY 18 W,QUITMAN,39355
Clarke,Harmony Dist. 2,HARMONY VFD,532 CO. RD. 282,QUITMAN,39355
Clarke,Langsdale,LANGSDALE COMM CTR,5681 CO. RD. 610,SHUBUTA,39360
Clarke,Manassa,MANASSA COMM CTR,3867 CO. RD. 511,QUITMAN,39355
Clarke,North Quitman,BOYS & GIRLS CLUB,341 NORTH JACKSON AVE.,QUITMAN,39355
Clarke,Oakgrove,OK GRV VOTING HOUSE,31 CO. RD. 2661,SHUBUTA,39360
Clarke,Pachuta,PACHUTA TOWN HALL,15537 HWY 11,PACHUTA,39347
Clarke,Pineridge,PINERIDGE COMM CTR,17130 HWY 18 E.,QUITMAN,39355
Clarke,Rolling Creek,RC VFD,1556 CO.RD. 345,QUITMAN,39355
Clarke,Shubuta,SHU MULTI PURP BLDG,160 GRAHAM ST.,SHUBUTA,39360
