Lee,Friendship,FRIENDSHIP FIRE STATION,990 RD 2578,BALDWYN,38824
Lee,Gilvo,ALLEN'S CHAPEL METHODIST CHURCH,186 ROAD 1310,TUPELO,38804
Lee,Guntown,GUNTOWN COMMUNITY CENTER,1571 MAIN ST,GUNTOWN,38849
Lee,Hebron,HEBRON PRECINCT BUILDING,210 RD 1451,SALTILLO,38866
Lee,Kedron,UNION FIRE STATION,3454 HWY 6,PLANTERSVILLE,38862
Lee,Mooreville,MOOREVILLE METHODIST CHURCH,575 HIGHWAY 371,MOOREVILLE,38857
Lee,Nettleton,NETTLETON COMMUNITY CENTER,120 FINNEY AVE,NETTLETON,38858
Lee,Oak Hill,OAK HILL PRECINCT BUILDING,2255 N VETERANS BLVD,TUPELO,38804
Lee,Old Union,OLD UNION BAPTIST CHURCH LOCATION,531 RD 600,SHANNON,38868
Lee,Palmetto,PALMETTO-OLD UNION FIRE DEPT.,825 RD 261,TUPELO,38801
Lee,Petersburg,MERRIMAN'S STORE LOCATION,888 RD 1205,NETTLETON,38858
Lee,Plantersville,PLANTERSVILLE FIRE STATION,MAIN ST,PLANTERSVILLE,38862
Lee,Pleasant Grove,PLEASANT GROVE PRECINCT BUILDING,779 RD 506,SHANNON,38868
Lee,Pratts,PRATTS FIRE STATION,2171 HWY 370,BALDWYN,38824
Lee,Richmond,RICHMOND BAPTIST CHURCH FELLOWSHIP HALL,2249 ROAD 814,TUPELO,38804
Lee,Saltillo,SALTILLO COMMUNITY CENTER,131 PARK AVE,SALTILLO,38866
Lee,Shannon,SHANNON FIRE DEPT,1432 NORTH ST,SHANNON,38868
Lee,Tupelo 1,ST JAMES CATHOLIC CHURCH,1909 N GLOSTER ST,TUPELO,38804
Lee,Tupelo 2,PARKWAY BAPTIST CHURCH,1302 LEE ST,TUPELO,38801
Lee,Tupelo 3,LAWNDALE PRESBYTERIAN CHURCH,1500 LAWNDALE DR,TUPELO,38801
Lee,Tupelo 4 North,OLD LEE COUNTY COURTHOUSE,BROADWAY STREET,TUPELO,38804
Lee,Tupelo 4 South,MORNING STAR BAPTIST CHURCH,2840 WILLIE MOORE RD,TUPELO,38801
Lee,Tupelo 5,ICC STUDENT SERVICE CENTER,2176 S EASON BLVD,TUPELO,38804
Lee,Unity,UNITY FIRE STATION,913 RD 1303,GUNTOWN,38849
Lee,Verona,VERONA CITY HALL,201 MAIN ST,VERONA,38879
Leflore,Central Gwd,MAIN STREET FIRE STATION,404 MAIN STREET,GREENWOOD,38930
Leflore,East Gwd,GWD RECREATION CENTER/OLD ARMORY,600 ELM STREET,GREENWOODOD,38930
Leflore,Minter City,MINTER CITY VOLUNTEER FIRE STATION,2900 COUNTY ROAD 26,MINTER CITY,38944
Leflore,Money,MONEY VOLUNTEER FIRE STATION,28200 COUNTY ROAD 518,MONEY,38945
Leflore,Morgan City,LEFLORE COUNTY ROAD BARN,65161 HIGHWAY 7 SOUTH,MORGAN CITY,38946
Leflore,Mvsu,MVSU SOCIAL SCIENCES BLDG,14000 HIGHWAY 82 WEST,ITTA BENA,38941
Leflore,Ne Gwd,CIVIC CENTER,200 HIGHWAY 7 NORTH,GREENWOOD,38930
Leflore,North Gwd,FIRE STATION/LEGION HUT,,,
Leflore,North Itta Bena,ITTA BENA FIRE DEPARTMENT,301 MARTIN LUTHER KING DRIVE,ITTA BENA,38941
Leflore,Precinct 65,PRECINCT 65,,,
Leflore,Rising Sun,RISING SUN SCHOOL,3827 RISING SUN SCHOOL ROAD,GREENWOOD,38930
Leflore,Schlater,SCHLATER CITY HALL,P.O. BOX 196,SCHLATER,38952
Leflore,Sidon,SIDON COMMUNITY HOUSE,104 GREEN STREET,SIDON,38954
Leflore,South Gwd,JODIE WILSON LIBRARY,209 MARTIN LUTHER KING DRIVE,GREENWOOD,38930
