Pontotoc,Robbs Ro,PRECINCT RO,ROBBS POLLING PLACE 450 ROBBS BEND,RANDOLPH,38864
Pontotoc,Sherman Sh,PRECINCT SH,SHERMAN MAYORS OFFICE 26 WEST LAMAR STREET,SHERMAN,38869
Pontotoc,South Randolph Sr,PRECINCT SR,RANDOLPH COMMUNITY CENTER 758 RANDOLPH LOOP,RANDOLPH,38864
Pontotoc,Springville Sp,PRECINCT SP,SPRINGVILLE POLLING PLACE 42 SOUTH PONTOTOC ROAD,PONTOTOC,38863
Pontotoc,Thaxton Th,PRECINCT TH,THAXTON COMMUNITY CENTER 10615 HWY 336,THAXTON,38871
Pontotoc,Toccopola To,PRECINCT TO,TOCCOPOLA FIRE DEPARTMENT 3152 TOCCOPOLA JUNCTION ROAD,THAXTON,38871
Pontotoc,Troy Tr,PRECINCT TR,TROY FIRE DEPARTMENT 175 ROCK HILL ROAD,PONTOTOC,38863
Pontotoc,Turnpike Tu,PRECINCT TU,TURNPIKE VOTING PRECINCT 39 MCGREGOR CHAPEL ROAD NORTH,PONTOTOC,38863
Pontotoc,Woodland Wo,PRECINCT WO,WOODLAND POLLING PLACE 3597 WOODLAND ROAD,PONTOTOC,38863
Pontotoc,Zion Z,PRECINCT Z,ZION POLLING PLACE 5920 HWY 342,PONTOTOC,38863
Prentiss,Baldwyn,POWER COMPANY AT BALDWYN,101 EAST CLAYTON ST.,BALDWYN,38824
Prentiss,Blackland,BLACKLAND COMMUNITY CENTER,289 CR 7200,BOONEVILLE,38829
Prentiss,Booneville,PRENTISS CO. AGRICENTER,2301 NORTH SECOND ST.,BOONEVILLE,38829
Prentiss,Cairo,CAIRO FIRE DEPARTMENT,654 HIGHWAY 365,BOONEVILLE,38829
Prentiss,Cross Roads,JUMPERTOWN COMMUNITY CENTER,724 HIGHWAY 4 WEST,BOONEVILLE,38829
Prentiss,East Booneville,PRENTISS BAPTIST ASSOCIATION BUILDING,400 MARIETTA ST.,BOONEVILLE,38829
Prentiss,Hills Chapel- New Hope,HILLS CHAPEL SCHOOL,8 CR 2371,BOONEVILLE,38829
Prentiss,Ingram,INGRAM FIRE STATION,212 CR 6200,BALDWYN,38824
Prentiss,Marietta,MARIETTA COMMUNITY CENTER,36 CR 4060,MARIETTA,38856
Prentiss,New Site,NEW SITE SCHOOL,1020 HIGHWAY 4 EAST,NEW SITE,38859
Prentiss,North Booneville,EASTSIDE COMMUNITY CENTER,406 N. LAKE ST.,BOONEVILLE,38829
Prentiss,Thrasher,THRASHER SCHOOL,167 CR 1040,BOONEVILLE,38829
Prentiss,Tuscumbia-New Candler,TUSCUMBIA COMMUNITY CENTER,80 CR 1101,BOONEVILLE,38829
Prentiss,West Booneville,WEST SIDE COMMUNITY CENTER,101 DALLISON DR.,BOONEVILLE,38829
Prentiss,Wheeler,WHEELER HIGH SCHOOL,318 CR 5011,BOONEVILLE,38829
Quitman,Belen,QUITMAN CO. SCHOOL BUS SHOP,1030 HIGHWAY 6 WEST,MARKS,38646
Quitman,Crenshaw,HOLLY GROVE MBC,601 JONES STREET,CRENSHAW,38621
Quitman,Crowder,CROWDER CITY HALL,450 QUITMAN AVE NORTH,CROWDER,38622
Quitman,Darling,DARLING WATER ASSOCIATION,745 DARLING ROAD,DARLING,38623
Quitman,District 3 North,MARKS COMMUNITY HOUSE,300 PECAN STREET,MARKS,38646
Quitman,District 3 South,MARKS COMMUNITY HOUSE,300 PECAN STREET,MARKS,38646
Quitman,Lambert,LAMBERT CITY HALL,831 SCOTT AVE,LAMBERT,38643
Quitman,North West Marks,QUITMAN CO. SCHOOL BUS SHOP,1030 HIGHWAY 6 WEST,MARKS,38646
Quitman,Sledge,SLEDGE LIBRARY,790 MAIN ST,SLEDGE,38670
Quitman,South West Marks,QUITMAN CO. VO-TECH BLDG.,1501 MARTIN LUTHER KING DR.,MARKS,38646
Quitman,West Lambert,DELTA MINISTRY BLDG.,417 TENTH STREET,LAMBERT,38643
Rankin,Antioch,COMMUNITY CENTER,2356 HWY. 43 SOUTH,PELAHATCHIE,39145
Rankin,Castlewoods East,CASTLEWOODS CLUBHOUSE,399 CASTLEWOODS BLVD,BRANDON,39047
Rankin,Castlewoods West,VINEYARD CHURCH OF JACKSON,5416 LAKELAND DR.,FLOWOOD,39232
