Lawrence,Stringer,NORTH PLEASANT HILL FIRE DEPT,372 NORTH PLEASANT HILL ROAD,NEW HEBRON,39140
Lawrence,Tilton,TILTON FIRE DEPARTMENT,213 GIVENS MULLINS ROAD,JAYESS,39641
Lawrence,Topeka,TOPEKA FIRE DEPT.,20 BISMARK ROAD,JAYESS,39641
Lawrence,Wanilla,WANILLA FIRE DEPARTMENT,969 SMITH FERRY ROAD,MONTICELLO,39654
Lawrence,West Arm,ARM FIRE DEPARTMENT,24 ARM CEMETERY ROAD,SILVER CREEK,39663
Lawrence,West Monticello (A-Z),V.F.W. BUILDING,21 VFW WAY,MONTICELLO,39654
Lawrence,West Monticello - 53,VFW BUILDING,21 VFW WAY,MONTICELLO,39654
Leake,Conway,CONWAY,VOTING HOUSE 3201 CONWAY RD,CARTHAGE,39051
Leake,East Carthage,EAST CARTHAGE,TRINITY BAPTIST CHURCH 308 OAKHILL DRIVE,CARTHAGE,39051
Leake,Edinburg,EDINBURG,PINE GROVE CHURCH 91 ADAMS RD,CARTHAGE,39051
Leake,Freeny,FREENY,VOTING HOUSE 3503 FREENY RD,CARTHAGE,39051
Leake,Good Hope,GOOD HOPE,SW LEAKE WATER ASSN. BLDG. 991 PLEASANT HILL RD,LENA,39094
Leake,HARMONY,HARMONY,VOTING HOUSE 3100 GALILEE RD,CARTHAGE,39051
Leake,Lena,LENA,LENA FIRE DEPT 1114 GRAND AVE.,LENA,39094
Leake,Madden,MADDEN,MADDEN FIRE DEPT 1413 BRYAN RD,CARTHAGE,39051
Leake,North Carthage,NORTH CARTHAGE,CARTHAGE LIBRARY 114 EAST FRANKLIN STREET,CARTHAGE,39051
Leake,Ofahoma,OFAHOMA,OFAHOMA FIRE DEPT 2531 FOREST GROVE RD,CARTHAGE,39051
Leake,Renfroe,RENFROE,MARYDELL FIRE DEPT 201 LOOP RD,CARTHAGE,39051
Leake,Salem,SALEM,VOTING HOUSE 735 PURVIS RD,WALNUT GROVE,39189
Leake,Singleton,SINGLETON,VOTING HOUSE 182 BARNES RD,CARTHAGE,39051
Leake,South Carthage,SOUTH CARTHAGE,FREENY WATER ASSN. 1411 HWY 35 SOUTH,CARTHAGE,39051
Leake,Sunrise,SUNRISE,EDINBURG FIRE DEPT 91 ADAMS RD,CARTHAGE,39051
Leake,Thomastown,THOMASTOWN,THOMASTOWN COMMUNITY CNTR 7665 HWY 43,KOSCIUSKO,39090
Leake,Walnut Grove,WALNUT GROVE,PUBLIC LIBRARY 146 MAIN STREET,WALNUT GROVE,39189
Leake,West Carthage,WEST CARTHAGE,LINCOLN PARK COMMUNITY CNT 411 HAYES STREET,CARTHAGE,39051
Leake,Wiggins,WIGGINS,VOTING HOUSE 1814 HWY 16 WEST,CARTHAGE,39051
Lee,Auburn,AUBURN CIVIC CENTER,166 RD 1498,TUPELO,38804
Lee,Baldwyn,BALDWYN CITY HALL,202 S SECOND ST,BALDWYN,38824
Lee,Beech Springs,BEECH SPRINGS BAPTIST CHURCH,146 RD 1702,SALTILLO,38866
Lee,Belden,BELDEN VOLUNTEER FIRE STATION,4677-A ENDVILLE RD,BELDEN,38826
Lee,Birmingham Ridge,BIRMINGHAM RIDGE FIRE STATION,947 RD 1948,SALTILLO,38866
Lee,Bissell,BISSELL BAPTIST CHURCH,4662 W MAIN ST,TUPELO,38801
Lee,Brewer,BREWER METHODIST CHURCH,280 RD 805,SHANNON,38868
Lee,Cedar Hill,CEDAR HILL FIRE STATION,149 RD 541,GUNTOWN,38849
Lee,Davis Box,DAVIS BOX PRECINCT BUILDING,245 ROAD 1,TUPELO,38804
Lee,East Heights,TUPELO CHILDREN MANSION,1801 E MAIN ST,TUPELO,38804
Lee,Eggville,EGGVILLE FIRE STATION,860 ROAD 1498,TUPELO,38804
Lee,Euclatubba,EUCLATUBBA BAPTIST CHURCH,726 EUCLATUBBA RD,SALTILLO,38866
Lee,Fellowship,FELLOWSHIP FIRE STATION,611 RD 885,SALTILLO,38866
