Newton,Union #2,LIBRARY,101 PEACHTREET STREET,UNION,39365
Newton,Union #3,UNION CITY HALL,404 BANK STREET,UNION,39365
Noxubee,Brooksville,MULTI-PURPOSE BLDG.,,,
Noxubee,Cliftonville,CLIFTONVILLE,,,
Noxubee,District 3 Central,DISTRICT 3 CENTRAL,,,
Noxubee,EARL NASH GYM,CENTRAL ADMINISTRATION BLDG.,,,
Noxubee,Mashulaville,MASHULAVILLE,,,
Noxubee,Prairie Point,PRAIRIE POINT,,,
Noxubee,Savannah,SAVANNAH,,,
Noxubee,Shuqualak,SHUQUALAK,,,
Noxubee,Summerville,SUMMERVILLE,,,
Noxubee,Vo-Tech,VO-TECH,,,
Oktibbeha,Bell Schoolhouse,BELL SHCOOLHOUSE FIRE STATION,2221 HWY 389,STARKVILLE,39759
Oktibbeha,Center Grove/North Adaton,ADATON FIRE STATION,2237 REED RD,STARKVILLE,39759
Oktibbeha,Central Starkville,CIRCUIT CT COMPLEX,108 W MAIN STREET,STARKVILLE,39759
Oktibbeha,Craig Springs/South Bradley,CRAIG SPRINGS FIRE STATION,2199 CRAIG SPRINGS RD,STURGIS,39769
Oktibbeha,East Starkville,HUMPHREY COLISEUM DIST 3 EAST,55 COLISEUM BLVD,MS STATE,39762
Oktibbeha,Gillespie,GILLESPIE ST. COMMUNITY CENTER,610 E GILLESPIE,STARKVILLE,39759
Oktibbeha,Hickory Grove/Southeast,EAST OKT FIRE STATION,OLD HWY 182 E,STARKVILLE,39762
Oktibbeha,Maben,MABEN CITY HALL,685 2ND AVE,MABEN,39750
Oktibbeha,North Longview,LONGVIEW FIRE STATION DIST 1 NORTH,2168 HWY 12 W,STARKVILLE,39759
Oktibbeha,North Starkville District 2,BOARDTOWN VILLAGE,905 N MONTGOMERY STREET,STARKVILLE,39759
Oktibbeha,North Starkville District 3,FIRE STATION #3 NORTH JACKSON ST,102 W GARRARD RD,STARKVILLE,39759
Oktibbeha,Northeast Starkville,HUMPHREY COLISEUM DIST 2 NORTH,55 COLISEUM BLVD,MS STATE,39762
Oktibbeha,Oktoc,OKTOC FIRE STATION,OKTOC RD,STARKVILLE,39759
Oktibbeha,Osborn,16 SECTION FIRE STATION,1726 16TH SECTION RD,STARKVILLE,39759
Oktibbeha,Self Creek/Double Springs,FIRESTATION TURNER RD,3407 HWY 82 W,MABEN,39750
Oktibbeha,Sessums,SESSUMS FIRE STATION,3100 TURKEY CREEK RD,STARKVILLE,39759
Oktibbeha,South Adaton,ADATON BAPTIST CHURCH,1975 HWY 82 W,STARKVILLE,39759
Oktibbeha,South Longview,LONGVIEW FIRE STATION DIST 4 SOUTH,2168 HWY 12 W,STARKVILLE,39759
Oktibbeha,South Starkville,SPORTSPLEX-LYNN LN,405 LYNN LANE,STARKVILLE,39759
Oktibbeha,Sturgis/North Bradley,STURGIS FIRE STATION,,,
Oktibbeha,West Starkville,NATIONAL GUARD ARMORY,HWY 12 W,STARKVILLE,39759
Panola,Batesville # 3,CLIFF FINCH BUILDING,245 EUREKA ST,BATESVILLE,38606
Panola,Cold Springs,SARDIS LAKE FIRE DEPARTMENT,28521 HIGHWAY 35 N,SARDIS,38666
Panola,Cole'S Point,COLE'S POINT FIRE DEPT.,1270 SARDIS LAKE DR,BATESVILLE,38606
Panola,Como,COMO LIBRARY,104 MAIN ST,COMO,38619
Panola,Courtland,COURTLAND FIRE STATION,536 MAIN ST,COURTLAND,38620
Panola,Crenshaw,CRENSHAW OLD CITY HALL,610 BROAD ST,CRENSHAW,38621
