Madison,Greater Mt Levi Full Gospel,GREATER MT LEVI FULL GOSPEL BAPTIST CHURCH,1008 W FULTON ST,CANTON,39046
Madison,Highland Colony Baptist,HIGHLAND COLONY BAPTIST CHURCH,1200 HIGHLAND COLONY PARKWAY,MADISON,39110
Madison,Mad.Co.Baptist Family Life Ct,MADISON COUNTY BAPTIST FAMILY LIFE CENTER,349 N CANAL ST,CANTON,39046
Madison,Madison Community Center,MADISON COMMUNITY CENTER,,,
Madison,Madison Methodist,MADISON UNITED METHODIST CHURCH,2050 MAIN ST,MADISON,39110
Madison,Magnolia Heights,KEARNEY PARK FIRE STATION,KEARNEY PARK FIRE STATION 443 LIVINGSTON VERNON RD,FLORA,39071
Madison,New Life,NEW LIFE BAPTIST CHURCH,NEW LIFE BAPTIST CHURCH 385 N OLD CANTON RD,MADISON,39110
Madison,Northbay,NORTHBAY,NORTHBAY BAYVIEW CLUB HOUSE 200 BAYVIEW DR,MADISON,39110
Madison,Parkway,PARKWAY PENTECOSTAL CHURCH,1620 MANNSDALE RD,MADISON,39110
Madison,Pleasant Gift Baptist,PLEASANT GIFT BAPTIST CHURCH,2055 PLEASANT GIFT RD,CANTON,39046
Madison,Ridgel'D 1st Methodist Church,RIDGELAND FIRST METHODIST CHURCH,234 W JACKSON ST,RIDGELAND,39157
Madison,Ridgeland Precinct 3,SUNCHASE APTS. CLUBHOUSE,875 WILLIAM BLVD,RIDGELAND,39157
Madison,Ridgeland Precinct 4,THE MARK APTS. CLUBHOUSE,THE MARK APARTMENTS CLUBHOUSE 711 LAKE HARBOR,RIDGELAND,39157
Madison,Ridgeland Recreation Center,RIDGELAND RECREATION CENTER,P O BOX 217,RIDGELAND,39158
Madison,Sharon,PLEASANT GREEN M B CHURCH,3920 HIGHWAY 43,CANTON,39046
Madison,Smith-School,FRANKLIN BAPTIST CHURCH,FRANKLIN BAPTIST CHURCH 2222 COX FERRY RD,FLORA,39071
Madison,Sunnybrook,SUNNYBROOK RETIREMENT VILLAGE,,,
Madison,Tougaloo,TOUGALOO,TOUGALOO COLLEGE HEALTH & WELLNESS CENTER ROOM 212 500 W COUNTY LINE RD,TOUGALOO,39174
Madison,Trace Ridge Baptist Church,TRACE RIDGE BAPTIST CHURCH,238 LAKE HARBOR DR,RIDGELAND,39157
Madison,Twin Lakes Baptist Church,TWIN LAKES BAPTIST CHURCH,TWIN LAKES BAPTIST CHURCH 673 LAKE CAVALIER ROAD,MADISON,39110
Madison,Victory Baptist,VICTORY BAPTIST CHURCH,420 HOY RD,MADISON,39110
Madison,Victory Christian Comm. Church,VICTORY CHRISTIAN COMMUNITY CHURCH,7417 OLD CANTON RD,MADISON,39110
Madison,Virlilia,MT. HOPE CHURCH,MT HOPE CHURCH 184 MARION RD,CANTON,39046
Madison,Whisper Lake,SOUTHERN FARM BUREAU CLASSIC OFFICE,,,
Marion,Balls Mill,BALLS MILL,COUNTY VOTING BUILDING 883 OLD HIGHWAY 35 SOUTH,FOXWORTH,39483
Marion,Carley,CARLEY LODGE,CARLEY LODGE 77 BUNKER HILL ROAD,COLUMBIA,39429
Marion,Cedar Grove,CEDAR GROVE,COUNTY VOTING BUILDING 2363 HWY 13 NORTH,COLUMBIA,39429
Marion,City Hall,CITY HALL,CITY HALL 201 SECOND STREET,COLUMBIA,39429
Marion,Court House,COURT HOUSE,COURT HOUSE JUSTICE COURT 500 COURT HOUSE SQUARE #2,COLUMBIA,39429
Marion,Darbun,DARBUN,COUNTY VOTING BUILDING 281 HIGHWAY 586,KOKOMO,39643
Marion,East Columbia,EAST COLUMBIA,COUNTY EXTENSION BUILDING 1060 HIGHWAY 13 SOUTH,COLUMBIA,39429
Marion,Foxworth,FOXWORTH,WEST MARION HIGH SCHOOL 2 WEST MARION STREET,FOXWORTH,39483
Marion,Goss,GOSS,TRI-COMMUNITY FIRE DEPARTMENT 3214 HIGHWAY 13 NORTH,COLUMBIA,39429
Marion,Hub,OLD HUB SCHOOL,OLD HUB SCHOOL 431 OLD HIGHWAY 13 SOUTH,COLUMBIA,39429
Marion,Jefferson School,JEFFERSON MIDDLE SCHOOL,JEFFERSON MIDDLE SCHOOL 611 OWENS STREET,COLUMBIA,39429
Marion,Kokomo,KOKOMO,SOUTH WEST FIRE DEPARTMENT 700 BRANTON BAY ROAD,FOXWORTH,39483
Marion,Little Rock,LITTLE ROCK,COUNTY VOTING BUILDING 872 HIGHWAY 586,FOXWORTH,39483
Marion,Morgantown,MORGANTOWN FIRE DEPARTMENT,MORGANTOWN FIRE DEPARTMENT 1464 HIGHWAY 587,FOXWORTH,39483
Marion,Morris,MORRIS,IMPROVE CHURCH ACTIVITIES BUILDING 3471 HWY 44,COLUMBIA,39429
