county_name,precinct_name,name,address,polling_place_type,state,polling_place_id,notes,precinct_id
Gila,COMMUNITY PRESBYTERIAN CHURCH,COMMUNITY PRESBYTERIAN CHURCH,"800 W. MAIN, AZ",polling_place,AZ,,,
Gila,ELKS LODGE,ELKS LODGE,"1910 E MAPLE STREET, GLOBE, AZ 85501",polling_place,AZ,,,
Gila,FIRST BAPTIST CHURCH,FIRST BAPTIST CHURCH,"3654 GORDON STREET, MIAMI, AZ",polling_place,AZ,,,
Gila,FIRST BAPTIST CHURCH OF PINE,FIRST BAPTIST CHURCH OF PINE,"4039 N AZ HWY 87, PINE, AZ 85544",polling_place,AZ,,,
Gila,FIRST SOUTHERN BAPTIST CHURCH (MIAMI),FIRST SOUTHERN BAPTIST CHURCH (MIAMI),"1008 LIVE OAK, MIAMI, AZ",polling_place,AZ,,,
Gila,FIRST SOUTHERN BAPTIST CHURCH (PAYSON),FIRST SOUTHERN BAPTIST CHURCH (PAYSON),"302 S ASH, PAYSON, AZ",polling_place,AZ,,,
Gila,GILA PUEBLO COLLEGE,GILA PUEBLO COLLEGE,"SIX SHOOTER CYN RD, GLOBE, AZ",polling_place,AZ,,,
Gila,GISELA VALLEY COMMUNITY CENTER,GISELA VALLEY COMMUNITY CENTER,"136 SOUTH TATUM BLVD, PAYSON, AZ 85541",polling_place,AZ,,,
Gila,GLOBE CITY HALL,GLOBE CITY HALL,"150 N PINE, GLOBE, AZ",polling_place,AZ,,,
Gila,GLOBE/ MIAMI CHAMBER OF COMMERCE,GLOBE/ MIAMI CHAMBER OF COMMERCE,"1360 N BROAD ST, GLOBE, AZ",polling_place,AZ,,,
Gila,HAYDEN/WINKELMAN SCHOOL AUDITORIUM,HAYDEN/WINKELMAN SCHOOL AUDITORIUM,"824 THORN AVENUE, WINKELMAN, AZ",polling_place,AZ,,,
Gila,MIAMI HIGH SCHOOL,MIAMI HIGH SCHOOL,"4635 E RAGUS ROAD, GLOBE, AZ",polling_place,AZ,,,
Gila,MIAMI TOWN HALL,MIAMI TOWN HALL,"500 SULLIVAN ST, MIAMI, AZ",polling_place,AZ,,,
Gila,MT CROSS LUTHERAN CHURCH - VOTE CENTER,MT CROSS LUTHERAN CHURCH,"601 E HWY 260, PAYSON, AZ",vote_center,AZ,,,
Gila,PAYSON PUBLIC LIBRARY,PAYSON PUBLIC LIBRARY,"328 N MCLANE RD, AZ",polling_place,AZ,,,
Gila,PLEASANT VALLEY COMMUNITY CENTER,PLEASANT VALLEY COMMUNITY CENTER,"72000 AZ HWY 288, YOUNG, AZ 85554",polling_place,AZ,,,
Gila,PONDEROSA BAPTIST CHURCH,PONDEROSA BAPTIST CHURCH,"1800 N BEELINE HWY, PAYSON, AZ",polling_place,AZ,,,
Gila,RICE GYM,RICE GYM,"MOHAVE AVE & YAVAPAI ST, SAN CARLOS, AZ 85550",polling_place,AZ,,,
Gila,ROOSEVELT BAPTIST CHURCH,ROOSEVELT BAPTIST CHURCH,"18659 AZ HWY 188, ROOSEVELT, AZ 85545",polling_place,AZ,,,
Gila,ST JOHNS EPISCOPAL CHURCH,ST JOHNS EPISCOPAL CHURCH,"185 E OAK ST, GLOBE, AZ",polling_place,AZ,,,
Gila,ST PHILIP'S CATHOLIC CHURCH,ST PHILIP'S CATHOLIC CHURCH,"511 S ST. PHILLIPS, PAYSON, AZ",polling_place,AZ,,,
Gila,ST. PAUL'S LUTHERAN CHURCH,ST. PAUL'S LUTHERAN CHURCH,"750 W PAXTON, AZ",polling_place,AZ,,,
Gila,STAR VALLEY BAPTIST CHURCH,STAR VALLEY BAPTIST CHURCH,"ORIN & HWY 260, STAR VALLEY, AZ",polling_place,AZ,,,
Gila,TONTO BASIN CHAMBER OF CHAMBER,TONTO BASIN CHAMBER OF CHAMBER,"45675 AZ HWY 188, TONTO BASIN, AZ 85553",polling_place,AZ,,,
Gila,WHISPERING PINES FIRE STATION,WHISPERING PINES,,polling_place,AZ,,,
Graham,BONITA SCHOOL,BONITA SCHOOL,"18008 S FT GRANT RD, BONITA, AZ 85643",polling_place,AZ,,,
Graham,ROBERT OLIVAR SR. LEARNING CENTER,ROBERT OLIVAR SR. LEARNING CENTER,"297 E US HWY 70, BYLAS, AZ 85530",polling_place,AZ,,,
Greenlee,001 EAGLE,EAGLE SCHOOL BUILDING,"UPPER EAGLE CREEK CLIFTON, AZ 85533",polling_place,AZ,,,
Greenlee,002 BLUE,BLUE SCHOOL BUILDING,"BLUE, AZ 85922",polling_place,AZ,,,
La_Paz,051-PARKER,UNITED METHODIST CHURCH,"1300 OCOTILLO AVE PARKER, AZ 85344",polling_place,AZ,,,
La_Paz,052-POSTON,LE PERA SCHOOL,"HOME ECONOMICS ROOM 19121 TAHBO RD POSTON, AZ 85371",polling_place,AZ,,,
La_Paz,054-UPRIVER,LA PAZ CO BOATING SAFETY & TRAINING CENTER,"8484 RIVERSIDE DR PARKER, AZ 85344",polling_place,AZ,,,
La_Paz,055-BOUSE,BOUSE COMMUNITY BUILDING,"44031 E. PLOMOSA RD BOUSE, AZ 85325",polling_place,AZ,,,
La_Paz,056-WENDEN,INDIAN HILL'S AIRPARK PILOT'S LOUNGE,"66957 INDIAN HILLS WAY SALOME, AZ 85348",polling_place,AZ,,,
La_Paz,057-SALOME,INDIAN HILLS AIRPARK PILOT'S LOUNGE,"66901 INDIAN HILLS WAY SALOME, AZ 85348",polling_place,AZ,,,
La_Paz,058-QUARTZSITE,QUARTZSITE SENIOR CENTER,"40 N. MOON MTN. AVE. QUARTZSITE, AZ 85346",polling_place,AZ,,,
La_Paz,059-CIBOLA,CIBOLA WILDLIFE REFUGE,"66600 CIBOLA LAKE RD CIBOLA, AZ 85328",polling_place,AZ,,,
La_Paz,060-EHRENBERG,EHRENBERG FIRE STATION,85334,polling_place,AZ,,,
La_Paz,062-VICKSBURG,INDIAN HILL'S AIRPARK PILOT'S LOUNGE,"66901 INDIAN HILL'S WAY SALOME, AZ 85348",polling_place,AZ,,,
La_Paz,063-ALAMO,WENDEN BIBLE FELLOWSHIP HALL,"72001 CEDAR AVE WENDEN, AZ 85357",polling_place,AZ,,,
La_Paz,064-QUARTZSITE,QUARTZSITE SENIOR CENTER,"40 N. MOON MOUNTAIN AVE QUARTZSITE, AZ",polling_place,AZ,,,
Mohave,00209 DOLAN CHAMBER OF COMMERCE,DOLAN CHAMBER OF COMMERCE,"16154 PIERCE FERRY RD, DOLAN SPRINGS, AZ 86441",polling_place,AZ,,,
Mohave,00212  * RIVERPOINTE BAPTIST CHURCH,* RIVERPOINTE BAPTIST CHURCH,"1421 E COMMERCIAL ST, MOHAVE VALLEY, AZ 86440-9270",polling_place,AZ,,,
Mohave,00224 PEACH SPRINGS ELEMENTARY SCHOOL,PEACH SPRINGS ELEMENTARY SCHOOL,"403 DIAMOND CREEK RD, PEACH SPRINGS, AZ 86434",polling_place,AZ,,,
Mohave,30 ELKS LODGE B P O E 2408,ELKS LODGE B P O E 24,"1745 EMERALD DR, BULLHEAD CITY, AZ 86442-5933",polling_place,AZ,,,
Mohave,42 BHC SEVENTH-DAY ADVENTIST CHURCH,BHC SEVENTH-DAY ADVENTIST CHURCH,"1752 ARRIBA DR, BULLHEAD CITY, AZ 86442",polling_place,AZ,,,
Mohave,58 CHURCH OF CHRIST PCT 58,CHURCH OF CHRIST PCT,"1915 ROBINSON, KINGMAN, AZ",polling_place,AZ,,,
Navajo,01 VOTE CENTER,,,vote_center,AZ,,,
Navajo,02 VOTE CENTER,,,vote_center,AZ,,,
Navajo,03 VOTE CENTER,,,vote_center,AZ,,,
Navajo,04 VOTE CENTER,,,vote_center,AZ,,,
Navajo,05 VOTE CENTER,,,vote_center,AZ,,,
Navajo,07 VOTE CENTER,,,vote_center,AZ,,,
Navajo,08 VOTE CENTER,,,vote_center,AZ,,,
Navajo,10 VOTE CENTER,,,vote_center,AZ,,,
Navajo,11 VOTE CENTER,,,vote_center,AZ,,,
Navajo,12 VOTE CENTER,,,vote_center,AZ,,,
Navajo,13 VOTE CENTER,,,vote_center,AZ,,,
Navajo,14 VOTE CENTER,,,vote_center,AZ,,,
Navajo,CHILCHINBETO,CHILCHINBETO,CHILCHINBETO ADMIN BUILDING,polling_place,AZ,,,
Navajo,DILKON,DILKON NDOT BLDG,"DILKON, AZ 86047",polling_place,AZ,,,
Navajo,EAST FOREST LAKE,FOREST LAKE CHAPTER,"FOREST LAKE, AZ 86510",polling_place,AZ,,,
Navajo,EAST KAYENTA,OLD PRIMARY SCHOOL,"U.S. HWY 163 KAYENTA, AZ 86033",polling_place,AZ,,,
Navajo,EAST PINETOP,AZ GAME & FISH - CONFERENCE ROOM,"2878 E WHITE MTN BLVD PINETOP, AZ 85935",polling_place,AZ,,,
Navajo,EAST SNOWFLAKE,SNOWFLAKE SOCIAL HALL,"78  W CENTER ST SNOWFLAKE, AZ 85937",polling_place,AZ,,,
Navajo,EAST TAYLOR,INTERMEDIATE SCHOOL-GYM,"207 N. 500 WEST TAYLOR, AZ 85939",polling_place,AZ,,,
Navajo,EAST WHITECONE,WHITECONE CHAPTER,"WHITE CONE, AZ 86031",polling_place,AZ,,,
Navajo,EAST WHITERIVER,WHITERIVER USD ADMIN BUILDING,"WHITERIVER, AZ 85941",polling_place,AZ,,,
Navajo,HARDROCK,HARDROCK CHAPTER HOUSE,"MODULAR BUILDING #1 HARDROCK, AZ",polling_place,AZ,,,
Navajo,HONDAH,RV PARK RECREATION ROOM,"1 AZ HIGHWAY 73 PINETOP, AZ",polling_place,AZ,,,
Navajo,KEAMS CANYON,HOPI L.D.S. CHURCH,"KEAMS CANYON, AZ 86034",polling_place,AZ,,,
Navajo,LOW MOUNTAIN,LOW MOUNTAIN CHAPTER HOUSE,"LOW MOUNTAIN, AZ 86510",polling_place,AZ,,,
Navajo,ORAIBI,KYKOTSMOVI COMMUNITY CENTER,"ORAIBI, AZ 86039",polling_place,AZ,,,
Navajo,PINEDALE,PINEDALE VF DEPT,"1248 PINEDALE RD. PINEDALE, AZ 85934",polling_place,AZ,,,
Navajo,PINON,PINON CHAPTER HOUSE,"PINON, AZ 86510",polling_place,AZ,,,
Navajo,POLACCA,HOPI L.D.S. CHURCH,"POLACCA, AZ 86042",polling_place,AZ,,,
Navajo,SHONTO,SHONTO PREP SCHOOL - SMALL GYM,"SHONTO, AZ 86054",polling_place,AZ,,,
Navajo,SHOW LOW #1,NAVAJO COUNTY HEALTH DEPT,"600 N 9TH PL SHOW LOW, AZ 85901",polling_place,AZ,,,
Navajo,SHOW LOW #2,NAVAJO COUNTY HEALTH DEPT,"600 N 9TH PL SHOW LOW, AZ 85901",polling_place,AZ,,,
Navajo,SHOW LOW #3,NAVAJO COUNTY HEALTH DEPT,"600 N 9TH PL SHOW LOW, AZ 85901",polling_place,AZ,,,
Navajo,SHOW LOW #4,NAVAJO COUNTY HEALTH DEPT,"600 N 9TH PL SHOW LOW, AZ 85901",polling_place,AZ,,,
Navajo,SOUTH JOSEPH CITY,ELEMENTARY SCHOOL - OLD GYM,"8176 N WESTOVER AVE JOSEPH CITY, AZ 86032",polling_place,AZ,,,
Navajo,SOUTH WINSLOW,LDS CHURCH,"205 W LEE ST WINSLOW, AZ 86047",polling_place,AZ,,,
Navajo,SUN VALLEY,SUN VALLEY FIRE STATION,"8611 N. 5TH ST. SUN VALLEY, AZ 86029",polling_place,AZ,,,
Navajo,TACHEE-BLUE GAP,WHIPPOORWILL SPRINGS CHAPTER HOUSE,"WHIPPOORWILL SPRING, AZ",polling_place,AZ,,,
Navajo,TEESTO,TEESTO CHAPTER HOUSE,"TEESTO, AZ 86047",polling_place,AZ,,,
Navajo,TOREVA,SIPAULOVI YOUTH & ELDERLY BLDG,"TOREVA, AZ 86043",polling_place,AZ,,,
Navajo,WEST HOLBROOK,HOLBROOK FIRE STATION,"100 AIRPORT RD HOLBROOK, AZ 86025",polling_place,AZ,,,
Navajo,WEST JEDDITO,JEDDITO CHAPTER HOUSE,"JEDDITO, AZ 86034",polling_place,AZ,,,
Navajo,WEST KAYENTA,OLD PRIMARY SCHOOL,"KAYENTA, AZ 86033",polling_place,AZ,,,
Navajo,WEST LAKESIDE,PINETOP-LAKESIDE TOWN COUNCIL CHAMBERS,"1360 N NIELS HANSEN LN LAKESIDE, AZ 85929",polling_place,AZ,,,
Navajo,WEST PINETOP,AZ GAME & FISH,"2878 E WHITE MOUNTAIN BLVD PINETOP, AZ 85935",polling_place,AZ,,,
Navajo,WEST SNOWFLAKE,SNOWFLAKE SOCIAL HALL,"78 WEST CENTER SNOWFLAKE, AZ 85937",polling_place,AZ,,,
Navajo,WEST TAYLOR,TAYLOR INTERMEDIATE SCHOOL,"207 NORTH 500 WEST TAYLOR, AZ 85939",polling_place,AZ,,,
Navajo,WEST WHITERIVER,WHITERIVER USD ADMIN BUILDING,"963 S CHIEF AVE WHITERIVER, AZ 85941",polling_place,AZ,,,
Navajo,WEST WINSLOW,LDS CHURCH,"205 W LEE ST WINSLOW, AZ 86047",polling_place,AZ,,,
Navajo,WHIPPOORWILL,WHIPPOORWILL CHAPTER HOUSE,"PINON, AZ 86510",polling_place,AZ,,,
Navajo,WHITE MOUNTAIN LAKE,COMMUNITY BUILDING,"1785 EDMONDS CIR WHITE MTN LAKE, AZ 85912",polling_place,AZ,,,
Navajo,WOODRUFF,COMMUNITY BUILDING,"6414 W FIRST ST WOODRUFF, AZ 85942",polling_place,AZ,,,
Pinal,01 TOWN OF KEARNY CONSTITUTION HALL,TOWN OF KEARNY CONSTITUTION HALL,"912 E TILBURY DR (BUILDING E), KEARNY, AZ 85137",polling_place,AZ,,,
Pinal,04 DUDLEYVILLE MULTI-GENERATIONAL CENTER,DUDLEYVILLE MULTI-GENERATIONAL CENTER,"4004 N DUDLEYVILLE RD, DUDLEYVILLE, AZ 85192",polling_place,AZ,,,
Pinal,05 COUNTY ADMINISTRATION BUILDING,COUNTY ADMINISTRATION BUILDING,"28380 S VETERANS MEMORIAL HWY, SAN MANUEL, AZ 85631",polling_place,AZ,,,
Pinal,06 CHARLES F. CLARK COMMUNITY CENTER,CHARLES F. CLARK COMMUNITY CENTER,"101 W 5TH STREET, MAMMOTH, AZ 85618",polling_place,AZ,,,
Pinal,07 ORACLE JUSTICE COURT,ORACLE JUSTICE COURT,"1470 JUSTICE DR, ORACLE, AZ 85623",polling_place,AZ,,,
Pinal,08 MOUNTAINVIEW  COUNTRY CLUB HOA #2,MOUNTAINVIEW  COUNTRY CLUB HOA,"38759 MOUNTAINVIEW BLVD, TUCSON, AZ 85739",polling_place,AZ,,,
Pinal,09 ARIZONA CITY FIRE STATION,ARIZONA CITY FIRE STATION,"14022 S SUNLAND GIN RD, ARIZONA CITY, AZ 85123",polling_place,AZ,,,
Pinal,10 FREEDOM ASSEMBLY CHURCH,FREEDOM ASSEMBLY CHURCH,"13325 S TACNA RD, ARIZONA CITY, AZ 85123",polling_place,AZ,,,
Pinal,100 FIRST BAPTIST CHURCH OF MARICOPA,FIRST BAPTIST CHURCH OF MARICOPA,"18705 N JOHN WAYNE PARKWAY, MARICOPA, AZ",polling_place,AZ,,,
Pinal,101 MARICOPA WELLS MIDDLE SCHOOL,MARICOPA WELLS MIDDLE SCHOOL,"45725 W HONEYCUTT AVE, MARICOPA, AZ 85139",polling_place,AZ,,,
Pinal,102 LEGACY TRADITIONAL SCHOOL,LEGACY TRADITIONAL SCHOOL,"17760 N REGENT DR, MARICOPA, AZ 85138",polling_place,AZ,,,
Pinal,11 PICACHO ELEMENTARY SCHOOL,PICACHO ELEMENTARY SCHOOL,"17865 S VAIL RD, PICACHO, AZ 85141",polling_place,AZ,,,
Pinal,12 ELOY CITY  COUNCIL/COURT CHAMBERS,ELOY CITY  COUNCIL/COURT CHAMBERS,"628 N MAIN ST, ELOY, AZ 85131",polling_place,AZ,,,
Pinal,13 TOLTEC COMMUNITY CENTER,TOLTEC COMMUNITY CENTER,"3650 W SHEDD RD, TOLTEC, AZ 85131",polling_place,AZ,,,
Pinal,14 ELOY PUBLIC LIBRARY,ELOY PUBLIC LIBRARY,"1000 N MAIN STREET, ELOY, AZ 85131",polling_place,AZ,,,
Pinal,15 SADDLEBROOKE COUNTRY CLUB HOA #1,SADDLEBROOKE COUNTRY CLUB HOA,"64500 E SADDLEBROOKE BLVD, TUCSON, AZ 85739",polling_place,AZ,,,
Pinal,16 RED ROCK ELEMENTARY SCHOOL,RED ROCK ELEMENTARY SCHOOL,"20854 E HOMESTEAD DR, RED ROCK, AZ 85145",polling_place,AZ,,,
Pinal,17 COOLIDGE  WOMEN'S CLUB,COOLIDGE  WOMEN'S CLUB,"240 W PINKLEY AVE, COOLIDGE, AZ 85128",polling_place,AZ,,,
Pinal,18 COOLIDGE L.D.S. MEETINGHOUSE,COOLIDGE L.D.S. MEETINGHOUSE,"580 N 9TH STREET, COOLIDGE, AZ 85128",polling_place,AZ,,,
Pinal,19 CITY OF COOLIDGE COUNCIL CHAMBERS,CITY OF COOLIDGE COUNCIL CHAMBERS,"911 S ARIZONA BLVD, COOLIDGE, AZ 85128",polling_place,AZ,,,
Pinal,20 ST.PAUL CHURCH OF GOD IN CHRIST,ST.PAUL CHURCH OF GOD IN CHRIST,"3627 E BELL ST (ALL PURPOSE BUILDING), COOLIDGE, AZ 85128",polling_place,AZ,,,
Pinal,21 CENTRAL ARIZONA COLLEGE,CENTRAL ARIZONA COLLEGE,"8470 N OVERFIELD RD-STUDENT RESIDENCE HALL, BUILDING A (A2112AB) COOLIDGE, AZ 85128",polling_place,AZ,,,
Pinal,22 PINAL COUNTY FAIRGROUNDS,PINAL COUNTY FAIRGROUNDS,"512 S 11 MILE CORNER RD (BUILDING #2), CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,23 FLORENCE TOWN HALL COUNCIL CHAMBERS,FLORENCE TOWN HALL COUNCIL CHAMBERS,"775 N MAIN ST, FLORENCE, AZ 85132",polling_place,AZ,,,
Pinal,24 FLORENCE HIGH SCHOOL DISTRICT OFFICE,FLORENCE HIGH SCHOOL DISTRICT OFFICE,"1000 S MAIN ST, FLORENCE, AZ 85132",polling_place,AZ,,,
Pinal,25 FIRST ASSEMBLY OF GOD CHURCH,FIRST ASSEMBLY OF GOD CHURCH,"95 W HWY 287, FLORENCE, AZ 85132",polling_place,AZ,,,
Pinal,26 WALKER BUTTE ELEMENTARY SCHOOL,WALKER BUTTE ELEMENTARY SCHOOL,"29697 N DESERT WILLOW BLVD, QUEEN CREEK, AZ 85143",polling_place,AZ,,,
Pinal,27 ANTHEM PARKSIDE COMMUNITY CENTER,ANTHEM PARKSIDE COMMUNITY CENTER,"3200 N ANTHEM WAY, FLORENCE, AZ 85132",polling_place,AZ,,,
Pinal,28 J.O. COMBS MIDDLE SCHOOL,J.O. COMBS MIDDLE SCHOOL,"37611 N PECAN CREEK DR, QUEEN CREEK, AZ 85140",polling_place,AZ,,,
Pinal,29 SACATON DISTRICT 3 SERVICE CENTER,SACATON DISTRICT 3 SERVICE CENTER,"CHURCH AND CANAL ST, SACATON, AZ 85147",polling_place,AZ,,,
Pinal,30 DESERT WIND MIDDLE SCHOOL,DESERT WIND MIDDLE SCHOOL,"35565 W HONEYCUTT RD, MARICOPA, AZ 85138",polling_place,AZ,,,
Pinal,31 FIRST BAPTIST CHURCH,FIRST BAPTIST CHURCH,"615 S. STANFIELD RD, STANFIELD, AZ 85172",polling_place,AZ,,,
Pinal,32 FIRST PRESBYTERIAN CHURCH C.G.,FIRST PRESBYTERIAN CHURCH C.G.,"702 EAST COTTONWOOD LANE, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,33 UNITED METHODIST CHURCH OF CASA GRANDE,UNITED METHODIST CHURCH OF CASA GRANDE,"1515 N TREKELL RD, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,34 TRINITY SOUTHERN BAPTIST CHURCH,TRINITY SOUTHERN BAPTIST CHURCH,"1100 E TRINITY PL, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,35 VILLAS BY MARY T. INC.,VILLAS BY MARY T. INC.,"1576 E COTTONWOOD LN, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,36 DOROTHY POWELL SENIOR CENTER,DOROTHY POWELL SENIOR CENTER,"405 E 6TH ST, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,37 FAIRWAYS ADULT COMMUNITY,FAIRWAYS ADULT COMMUNITY,"2054 N THORNTON RD, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,38 CALVARY CHAPEL,CALVARY CHAPEL,"962 W GILA BEND HWY, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,39 VILLAGO MIDDLE SCHOOL,VILLAGO MIDDLE SCHOOL,"574 E LAKESIDE PKWY, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,40 CACTUS CANYON JR HIGH SCHOOL,CACTUS CANYON JR HIGH SCHOOL,"801 W SOUTHERN AVE, APACHE JUNCTION, AZ 85120",polling_place,AZ,,,
Pinal,41 FIESTA GRANDE RV RESORT,FIESTA GRANDE RV RESORT,"1511 E FLORENCE BLVD (CARD ROOM), CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,42 SUPERSTITION MOUNTAIN CENTER,SUPERSTITION MOUNTAIN CENTER,"550 S IRONWOOD DR, APACHE JUNCTION, AZ 85120",polling_place,AZ,,,
Pinal,43 SEVENTH DAY ADVENTIST CHURCH,SEVENTH DAY ADVENTIST CHURCH,"1650 S IRONWOOD DR, APACHE JUNCTION, AZ 85120",polling_place,AZ,,,
Pinal,44 MOOSE LODGE #2039,MOOSE LODGE #20,"350 W 16TH AVE, APACHE JUNCTION, AZ 85120",polling_place,AZ,,,
Pinal,45 FOUR PEAKS ELEMENTARY SCHOOL,FOUR PEAKS ELEMENTARY SCHOOL,"1785 N IDAHO RD, APACHE JUNCTION, AZ 85119",polling_place,AZ,,,
Pinal,46 DESERT VISTA ELEMENTARY SCHOOL,DESERT VISTA ELEMENTARY SCHOOL,"3701 E BROADWAY AVE, APACHE JUNCTION, AZ 85119",polling_place,AZ,,,
Pinal,47 CENTRAL AZ COLLEGE SUPERSTITION MTN. CAMPUS,CENTRAL AZ COLLEGE SUPERSTITION MTN. CAMPUS,"805 S IDAHO RD (B126), APACHE JUNCTION, AZ 85119",polling_place,AZ,,,
Pinal,48 GOLD CANYON UNITED METHODIST CHURCH,GOLD CANYON UNITED METHODIST CHURCH,"6640 S KINGS RANCH RD, GOLD CANYON, AZ 85118",polling_place,AZ,,,
Pinal,49 QUEEN VALLEY HOMEOWNERS ASSOCIATION HALL,QUEEN VALLEY HOMEOWNERS ASSOCIATION HALL,"1478 QUEEN VALLEY DR, QUEEN VALLEY, AZ 85118",polling_place,AZ,,,
Pinal,51 ST. MARY'S CENTER,ST. MARY'S CENTER,"100 SUNSET DR, SUPERIOR, AZ 85173",polling_place,AZ,,,
Pinal,52 SPIRIT OF TRUTH BAPTIST CHURCH,SPIRIT OF TRUTH BAPTIST CHURCH,"51345 APPLE VALLEY RD, MIAMI, AZ 85539",polling_place,AZ,,,
Pinal,53 CHUI CHU SENIOR CENTER,CHUI CHU SENIOR CENTER,"FEDERAL ROUTE 15 & ST AUGUSTINE ST , AZ 85122",polling_place,AZ,,,
Pinal,54 THUNDERBIRD FARMS VOLUNTEER FIRE DISTRICT,THUNDERBIRD FARMS VOLUNTEER FIRE DISTRICT,"12356 N RALSTON RD, MARICOPA, AZ 85139",polling_place,AZ,,,
Pinal,55 CATALYST CHURCH,CATALYST CHURCH,"18251 W HOPI DR, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,56 HAPPY DAYS RV PARK,HAPPY DAYS RV PARK,"451 N MERIDIAN DR, APACHE JUNCTION, AZ 85120",polling_place,AZ,,,
Pinal,57 ELKS LODGE #2349,ELKS LODGE #23,"2455 N HIGHWAY 88, APACHE JUNCTION, AZ 85119",polling_place,AZ,,,
Pinal,58 APACHE JUNCTION COUNTY COMPLEX,APACHE JUNCTION COUNTY COMPLEX,"575 N IDAHO RD (STE 800), APACHE JUNCTION, AZ 85119",polling_place,AZ,,,
Pinal,59 MOUNTAIN VIEW LUTHERAN CHURCH F.L. CNTR.,MOUNTAIN VIEW LUTHERAN CHURCH F.L. CNTR.,"2122 S GOLDFIELD RD, APACHE JUNCTION, AZ 85117",polling_place,AZ,,,
Pinal,60 BLACKWATER DISTRICT #1 SERVICE CENTER,BLACKWATER DISTRICT #1 SERVICE CENTER,"1060 W BLACKWATER SCHOOL RD , COOLIDGE, AZ 85128",polling_place,AZ,,,
Pinal,61 SAN TAN DISTRICT #4 SERVICE CENTER,SAN TAN DISTRICT #4 SERVICE CENTER,"1510 W SESAME RD (SAN TAN RD) , SACATON, AZ 85147",polling_place,AZ,,,
Pinal,62 VETERANS MEMORIAL BUILDING,VETERANS MEMORIAL BUILDING,"3456  W CASA BLANCA RD , SACATON, AZ 85147",polling_place,AZ,,,
Pinal,63 FIRST BAPTIST CHURCH OF APACHE JUNCTION,FIRST BAPTIST CHURCH OF APACHE JUNCTION,"235 S THUNDERBIRD DR, APACHE JUNCTION, AZ 85120",polling_place,AZ,,,
Pinal,64 MONTESA HALL,MONTESA HALL,"7373 E US HWY 60, GOLD CANYON, AZ 85118",polling_place,AZ,,,
Pinal,66 MOUNTAINBROOK VILLAGE,MOUNTAINBROOK VILLAGE,"5782 S MOUNTAIN BROOK DR, GOLD CANYON, AZ 85118",polling_place,AZ,,,
Pinal,67 PINAL COUNTY PUBLIC WORKS,PINAL COUNTY PUBLIC WORKS,"43910 W MEADOWVIEW RD, MARICOPA, AZ 85138",polling_place,AZ,,,
Pinal,68 MOUNTAIN VISTA MIDDLE SCHOOL GYM,MOUNTAIN VISTA MIDDLE SCHOOL GYM,"33622 N MOUNTAIN VISTA BLVD, QUEEN CREEK, AZ 85142",polling_place,AZ,,,
Pinal,69 POSTON BUTTE HIGH SCHOOL,POSTON BUTTE HIGH SCHOOL,"32375 N GANTZEL RD, QUEEN CREEK, AZ 85143",polling_place,AZ,,,
Pinal,70 COPPER BASIN ELEMENTARY SCHOOL,COPPER BASIN ELEMENTARY SCHOOL,"28682 N MAIN ST, QUEEN CREEK, AZ 85143",polling_place,AZ,,,
Pinal,71 KATHRYN SUE SIMONTON ELEMENTARY SCHOOL,KATHRYN SUE SIMONTON ELEMENTARY SCHOOL,"40300 N SIMONTON BLVD, QUEEN CREEK, AZ 85140",polling_place,AZ,,,
Pinal,72 PERALTA TRAIL ELEMENTARY SCHOOL,PERALTA TRAIL ELEMENTARY SCHOOL,"10965 E PERALTA RD, GOLD CANYON, AZ 85118",polling_place,AZ,,,
Pinal,73 SANTA ROSA ELEMENTARY SCHOOL,SANTA ROSA ELEMENTARY SCHOOL,"21400 N SANTA ROSA DR, MARICOPA, AZ 85138",polling_place,AZ,,,
Pinal,74 PIMA BUTTE ELEMENTARY SCHOOL,PIMA BUTTE ELEMENTARY SCHOOL,"42202 W RANCHO EL DORADO PKWY, MARICOPA, AZ 85138",polling_place,AZ,,,
Pinal,75 CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,"29419  S DESERT WILLOW BLVD, QUEEN CREEK, AZ 85142",polling_place,AZ,,,
Pinal,76 JACK HARMON ELEMENTARY SCHOOL,JACK HARMON ELEMENTARY SCHOOL,"39315 N CORTONA DR, QUEEN CREEK, AZ 85140",polling_place,AZ,,,
Pinal,77 AK CHIN SERVICE CENTER,AK CHIN SERVICE CENTER,"48227 W FARRELL RD, MARICOPA, AZ 85139",polling_place,AZ,,,
