state,election_date,jurisdiction_type,county_name,precinct_id,precinct_name,name,address,polling_location_type
MN,2018-11-06,county,Jackson,40,EWINGTON TWP.,JACKSON CO AUDITOR'S OFFICE,405 4th ST,mail_only
MN,2018-11-06,county,Jackson,45,HERON LAKE,COMMUNITY CENTER BLDG,312 10TH ST,polling_place
MN,2018-11-06,county,Jackson,50,HERON LAKE TWP.,JACKSON CO AUDITOR'S OFFICE,405 4TH ST,mail_only
MN,2018-11-06,county,Jackson,55,HUNTER TWP.,MULTIPURPOSE CENTER-HUNTER TOWNSHIP,112 S MAIN ST,polling_place
MN,2018-11-06,county,Jackson,60,JACKSON W-1,GOOD SHEPHERD HALL- W 1,1015 SHERMAN ST,polling_place
MN,2018-11-06,county,Jackson,70,JACKSON W-2,GOOD SHEPHERD HALL-W 2,1015 SHERMAN ST,polling_place
MN,2018-11-06,county,Jackson,80,KIMBALL TWP.,KIMBALL TOWNHALL,58016 910th ST,polling_place
MN,2018-11-06,county,Jackson,85,LA CROSSE TWP.,JACKSON CO AUDITOR'S OFFICE,405 4th ST,mail_only
MN,2018-11-06,county,Jackson,90,LAKEFIELD P-1,BETHLEHEM LUTHERAN CHURCH,401 7TH AVE N,polling_place
MN,2018-11-06,county,Jackson,95,LAKEFIELD P-2,BETHLEHEM LUTHERAN CHURCH- LAKEFIELD P-2,401 7TH AVE N,polling_place
MN,2018-11-06,county,Jackson,100,MIDDLETOWN TWP.,MIDDLETOWN TOWNHALL,74523 520TH AVE,polling_place
MN,2018-11-06,county,Jackson,105,MINNEOTA TWP.,MINNEOTA TOWNHALL,46986 750TH ST,polling_place
MN,2018-11-06,county,Jackson,110,OKABENA,JACKSON CO AUDITOR'S OFFICE,405 4th ST,mail_only
MN,2018-11-06,county,Jackson,115,PETERSBURG TWP.,PETERSBURG TOWNHALL,57808 718TH ST,polling_place
MN,2018-11-06,county,Jackson,120,ROST TWP.,JACKSON CO AUDITOR'S OFFICE,405 4th ST,mail_only
MN,2018-11-06,county,Jackson,125,ROUND LAKE TWP.,ROUND LAKE TOWNHALL,32529 720TH ST,polling_place
MN,2018-11-06,county,Jackson,130,SIOUX VALLEY TWP.,TRINITY LUTHERAN CHURCH,38523 730TH ST,polling_place
MN,2018-11-06,county,Jackson,135,WEIMER TWP.,CATHOLIC SCHOOL,321 9TH ST,polling_place
MN,2018-11-06,county,Jackson,140,WEST HERON LAKE TWP.,JACKSON CO AUDITOR'S OFFICE,405 4th ST,mail_only
MN,2018-11-06,county,Jackson,145,WILDER,WILDER CITY HALL,93 MAPLE ST,polling_place
MN,2018-11-06,county,Jackson,150,WISCONSIN TWP.,JACKSON CO AUDITOR'S OFFICE,405 4th ST,mail_only
MN,2018-11-06,county,Stearns,5,ALBANY,ALBANY CITY HALL,400 RAILROAD AVE,polling_place
MN,2018-11-06,county,Stearns,10,ALBANY TWP,ALBANY FIRE HALL,231 4TH ST,polling_place
MN,2018-11-06,county,Stearns,15,ASHLEY TWP,SAUK CENTRE SENIOR CENTER,321 4TH ST N,polling_place
MN,2018-11-06,county,Stearns,20,AVON,AVON CITY HALL,140 STRATFORD ST E,polling_place
MN,2018-11-06,county,Stearns,25,AVON TWP P-1,AVON TOWN HALL,16881 QUEENS RD,polling_place
MN,2018-11-06,county,Stearns,27,AVON TWP P-2,AVON TOWN HALL,16881 QUEENS RD,polling_place
MN,2018-11-06,county,Stearns,30,BELGRADE,MUNICIPAL BUILDING,417 WASHBURN AVE,polling_place
MN,2018-11-06,county,Stearns,35,BROCKWAY TWP,BROCKWAY TOWN HALL,43710 85TH AVE,polling_place
MN,2018-11-06,county,Stearns,40,BROOTEN,BROOTEN CITY HALL,147 CENTRAL AVE N,polling_place
MN,2018-11-06,county,Stearns,42,CLEARWATER,,,
MN,2018-11-06,county,Stearns,45,COLD SPRING,COLD SPRING CITY HALL,27 RED RIVER AVE S,polling_place
MN,2018-11-06,county,Stearns,50,COLLEGEVILLE TWP P1,COLLEGEVILLE TOWN HALL,27724 COUNTY RD 50,polling_place
MN,2018-11-06,county,Stearns,55,COLLEGEVILLE TWP P2,"GREAT HALL ROOM, SJU CAMPUS",2900 ABBEY PLAZA,polling_place
MN,2018-11-06,county,Stearns,60,CROW LAKE TWP,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,65,CROW RIVER TWP,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,70,EDEN LAKE TWP,EDEN VALLEY FIRE HALL,450 SMITH ST S,polling_place
MN,2018-11-06,county,Stearns,75,EDEN VALLEY,EDEN VALLEY CITY HALL,171 COSSAIRT AVE W,polling_place
MN,2018-11-06,county,Stearns,80,ELROSA,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,85,FAIR HAVEN TWP,FAIR HAVEN TOWN HALL,13619 49TH AVE S,polling_place
MN,2018-11-06,county,Stearns,90,FARMING TWP,FARMING COMMUNITY CENTER,23801 COUNTY RD 42,polling_place
MN,2018-11-06,county,Stearns,95,FREEPORT,FREEPORT CITY HALL,125 E MAIN ST,polling_place
MN,2018-11-06,county,Stearns,100,GETTY TWP,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,105,GREENWALD,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,110,GROVE TWP,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,115,HOLDING TWP,HOLDING TOWN HALL,42282 COUNTY RD 9,polling_place
MN,2018-11-06,county,Stearns,120,HOLDINGFORD,HOLDINGFORD CITY HALL,420 MAIN ST,polling_place
MN,2018-11-06,county,Stearns,125,KIMBALL,KIMBALL CITY HALL,1 MAIN ST N,polling_place
MN,2018-11-06,county,Stearns,130,KRAIN TWP,KRAIN TOWN HALL,43207 STATE HWY 238,polling_place
MN,2018-11-06,county,Stearns,135,LAKE GEORGE TWP,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,137,LAKE HENRY,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,140,LAKE HENRY TWP,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,145,LE SAUK TWP,LE SAUK TOWN HALL,220 4TH AVE S,polling_place
MN,2018-11-06,county,Stearns,150,LUXEMBURG TWP,ST NICHOLAS CATHOLIC CHURCH,15909 COUNTY RD 21,polling_place
MN,2018-11-06,county,Stearns,155,LYNDEN TWP,LYNDEN TOWN HALL,21367 COUNTY RD 44,polling_place
MN,2018-11-06,county,Stearns,160,MAINE PRAIRIE TWP,MAINE PRAIRIE TOWN HALL,7551 DELLWOOD RD,polling_place
MN,2018-11-06,county,Stearns,165,MEIRE GROVE,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,170,MELROSE,MELROSE CITY CENTER,225 1ST ST NE,polling_place
MN,2018-11-06,county,Stearns,180,MELROSE TWP,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,185,MILLWOOD TWP,ST ROSA CHURCH BASEMENT (MILLWOOD TWP),28905 COUNTY RD 17,polling_place
MN,2018-11-06,county,Stearns,190,MUNSON TWP P-1,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,192,MUNSON TWP P-2,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,195,NEW MUNICH,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,200,NORTH FORK TWP,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,205,OAK TWP,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,210,PAYNESVILLE,PAYNESVILLE AREA CENTER,1105 MAIN ST W,polling_place
MN,2018-11-06,county,Stearns,215,PAYNESVILLE TWP,PAYNESVILLE TOWN HALL,28780 KORONIS DR,polling_place
MN,2018-11-06,county,Stearns,225,RAYMOND TWP,PADUA RECEPTION HALL (RAYMOND TWP),33945 COUNTY RD 18,polling_place
MN,2018-11-06,county,Stearns,230,RICHMOND,RIVER LAKES CIVIC ARENA,319 CENTRAL AVE S,polling_place
MN,2018-11-06,county,Stearns,235,ROCKVILLE,ROCKVILLE CITY HALL,229 BROADWAY ST E,polling_place
MN,2018-11-06,county,Stearns,245,ROSCOE,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,416,SARTELL P-1,SARTELL PUBLIC UTILITIES BUILDING,230 4TH AVE S,polling_place
MN,2018-11-06,county,Stearns,418,SARTELL P-3,MESSIAH LUTHERAN CHURCH,320 4TH AVE N,polling_place
MN,2018-11-06,county,Stearns,419,SARTELL P-4,SARTELL CITY HALL,125 PINECONE RD N,polling_place
MN,2018-11-06,county,Stearns,415,SARTELL P-5,SARTELL MIDDLE SCHOOL - P5,627 3RD AVE N,polling_place
MN,2018-11-06,county,Stearns,417,SARTELL P-6,SARTELL MIDDLE SCHOOL - P6,627 3RD AVE N,polling_place
MN,2018-11-06,county,Stearns,414,SARTELL P-7,CELEBRATION LUTHERAN CHURCH,1500 PINECONE RD,polling_place
MN,2018-11-06,county,Stearns,420,SAUK CENTRE,SAUK CENTRE CITY HALL,320 OAK ST S,polling_place
MN,2018-11-06,county,Stearns,430,SAUK CENTRE TWP,CENTRAL MINNESOTA FEDERAL CREDIT UNION,1181 MAIN ST S,polling_place
MN,2018-11-06,county,Stearns,434,SPRING HILL,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,435,SPRING HILL TWP,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,250,ST ANTHONY,STEARNS COUNTY ADMINISTRATION CENTER,705 COURTHOUSE SQ RM 148,mail_only
MN,2018-11-06,county,Stearns,255,ST AUGUSTA,ST AUGUSTA CITY HALL,1914 250TH ST,polling_place
MN,2018-11-06,county,Stearns,260,ST CLOUD W1 P1,ATWOOD CENTER SCSU (W1P1),720 4TH AVE S,polling_place
MN,2018-11-06,county,Stearns,265,ST CLOUD W1 P2,ST CLOUD PUBLIC LIBRARY (W1P2),1300 ST GERMAIN ST W,polling_place
MN,2018-11-06,county,Stearns,270,ST CLOUD W1 P3,ST CLOUD CITY HALL,400 2ND ST S,polling_place
MN,2018-11-06,county,Stearns,275,ST CLOUD W1 P4,LAKE GEORGE MUNICIPAL COMPLEX (W1P4),1101 7TH ST S,polling_place
MN,2018-11-06,county,Stearns,280,ST CLOUD W1 P5,ST CLOUD POLICE STATION (W1P5),101 11TH AVE N,polling_place
MN,2018-11-06,county,Stearns,285,ST CLOUD W1 P6,HOLY CROSS LUTHERAN CHURCH (W1P6),2555 CLEARWATER RD,polling_place
MN,2018-11-06,county,Stearns,290,ST CLOUD W1 P7,SOUTHSIDE BOYS AND GIRLS CLUB (W1P7),1205 6TH AVE S,polling_place
MN,2018-11-06,county,Stearns,295,ST CLOUD W2 P2,WHITNEY CENTER - CLEMENS HALL (W2P2),1527 NORTHWAY DR,polling_place
MN,2018-11-06,county,Stearns,305,ST CLOUD W3 P1,ST MICHAEL'S CHURCH (W3P1),1036 COUNTY RD 4,polling_place
MN,2018-11-06,county,Stearns,307,ST CLOUD W3 P2,WESTWOOD SCHOOL (W3P2),5800 RIDGEWOOD RD,polling_place
MN,2018-11-06,county,Stearns,310,ST CLOUD W3 P3,WESTWOOD COMMUNITY CHURCH (W3P3),5719 WALNUT DR,polling_place
MN,2018-11-06,county,Stearns,312,ST CLOUD W3 P4,APOLLO HIGH SCHOOL (W3P4),1000 44TH AVE N,polling_place
MN,2018-11-06,county,Stearns,315,ST CLOUD W3 P5,ST PETER 'S SCHOOL (W3P5),930 31ST AVE N,polling_place
MN,2018-11-06,county,Stearns,317,ST CLOUD W3 P6,NORTH JUNIOR HIGH SCHOOL,1212 29TH AVE N DOOR 4,polling_place
MN,2018-11-06,county,Stearns,320,ST CLOUD W3 P7,WHITNEY CENTER - OLSON ROOM (W3P7),1529 NORTHWAY DR,polling_place
MN,2018-11-06,county,Stearns,330,ST CLOUD W4 P1,STEARNS HISTORY MUSEUM (W4P1),235 33RD AVE S,polling_place
MN,2018-11-06,county,Stearns,335,ST CLOUD W4 P2,REDEEMER LUTHERAN CHURCH (W4P2),2719 3RD ST N,polling_place
MN,2018-11-06,county,Stearns,340,ST CLOUD W4 P3,SEBERGER PARK SHELTER (W4P3),2001 2ND ST N,polling_place
MN,2018-11-06,county,Stearns,345,ST CLOUD W4 P4,OAK HILL SCHOOL (W4P4),2600 COUNTY RD 136,polling_place
MN,2018-11-06,county,Stearns,350,ST CLOUD W4 P5,CALVARY COMMUNITY CHURCH (W4P5),1200 ROOSEVELT RD S,polling_place
MN,2018-11-06,county,Stearns,355,ST CLOUD W4 P6,HOLY SPIRIT CHURCH (W4P6),2405 WALDEN WAY,polling_place
MN,2018-11-06,county,Stearns,360,ST CLOUD W4 P7,GRACE UNITED METHODIST CHURCH (W4P7),2615 CLEARWATER RD,polling_place
MN,2018-11-06,county,Stearns,380,ST JOSEPH P1,HAEHN CAMPUS CENTER CSB,37 COLLEGE AVE S,polling_place
MN,2018-11-06,county,Stearns,385,ST JOSEPH P2,ST JOSEPH GOVERNMENT CENTER,75 CALLAWAY ST E,polling_place
MN,2018-11-06,county,Stearns,390,ST JOSEPH TWP,ST JOSEPH TOWN HALL,935 COLLEGE AVE S,polling_place
MN,2018-11-06,county,Stearns,399,ST MARTIN,ST MARTIN PARISH CENTER,120 MAIN ST,polling_place
MN,2018-11-06,county,Stearns,400,ST MARTIN TWP,ST MARTIN PARISH CENTER,120 MAIN ST,polling_place
MN,2018-11-06,county,Stearns,404,ST ROSA,ST ROSA CHURCH BASEMENT,28905 COUNTY RD 17,polling_place
MN,2018-11-06,county,Stearns,405,ST STEPHEN,ST STEPHEN CITY HALL,2 6TH AVE SE,polling_place
MN,2018-11-06,county,Stearns,410,ST WENDEL TWP,ST WENDEL TOWN HALL (P1),36922 COUNTY RD 4,polling_place
MN,2018-11-06,county,Stearns,440,WAITE PARK P1,WAITE PARK COMMUNITY PARK SHELTER,151 13TH AVE N,polling_place
MN,2018-11-06,county,Stearns,441,WAITE PARK P2,DISCOVERY SCHOOL,700 7TH ST S,polling_place
MN,2018-11-06,county,Stearns,442,WAITE PARK P3,WAITE PARK CITY HALL (P3),19 13TH AVE N,polling_place
MN,2018-11-06,county,Stearns,443,WAITE PARK P4,WAITE PARK PUBLIC WORKS FACILITY,670 17TH AVE S,polling_place
MN,2018-11-06,county,Stearns,445,WAKEFIELD TWP,WAKEFIELD TOWN HALL,22295 FROSTVIEW RD,polling_place
MN,2018-11-06,county,Stearns,450,ZION TWP,ST MARTIN PARISH CENTER,120 MAIN ST,polling_place
MN,2018-11-06,county,Freeborn,60,ALBERT LEA TWP. P-1,ALBERT LEA TOWN HALL (P-1),1508 BROADWAY AVE S,polling_place
MN,2018-11-06,county,Freeborn,61,ALBERT LEA TWP. P-2,ALBERT LEA TOWN HALL (P-2),1508 BROADWAY AVE S,polling_place
MN,2018-11-06,county,Freeborn,5,ALBERT LEA W-1 P-1,BROOKSIDE EDUCATON CENTER,211 RICHWAY DR W,polling_place
MN,2018-11-06,county,Freeborn,15,ALBERT LEA W-2 P-1,BRIDGE COMMUNITY CHURCH SOUTHSIDE,335 CLARK ST W,polling_place
MN,2018-11-06,county,Freeborn,25,ALBERT LEA W-3 P-1,UNITED METHODIST CHURCH,702 US HIGHWAY 69,polling_place
MN,2018-11-06,county,Freeborn,35,ALBERT LEA W-4 P-1,GRACE LUTHERAN CHURCH,918 GARFIELD AVE,polling_place
MN,2018-11-06,county,Freeborn,45,ALBERT LEA W-5 P-1,CITY CENTER,221 CLARK ST E,polling_place
MN,2018-11-06,county,Freeborn,50,ALBERT LEA W-6 P-1,HALVERSON SCHOOL,707 10TH ST,polling_place
MN,2018-11-06,county,Freeborn,65,ALDEN,ALDEN CITY HALL,174 BROADWAY AVE N,polling_place
MN,2018-11-06,county,Freeborn,70,ALDEN TWP.,ALDEN CITY HALL,174 BROADWAY AVE N,polling_place
MN,2018-11-06,county,Freeborn,75,BANCROFT TWP.,BANCROFT TOWN HALL,75730 240TH ST,polling_place
MN,2018-11-06,county,Freeborn,80,BATH TWP.,BATH TOWN HALL,29737 762ND AVE,polling_place
MN,2018-11-06,county,Freeborn,85,CARLSTON TWP.,ALDEN CITY HALL,174 BROADWAY AVE N,polling_place
MN,2018-11-06,county,Freeborn,90,CLARKS GROVE,CLARKS GROVE,205 Second ST SE,polling_place
MN,2018-11-06,county,Freeborn,95,CONGER,FREEBORN COUNTY GOVERNMENT CENTER,411 BROADWAY AVE S,mail_only
MN,2018-11-06,county,Freeborn,100,EMMONS,EMMONS CITY HALL,219 MAIN ST,polling_place
MN,2018-11-06,county,Freeborn,105,FREEBORN,FREEBORN CITY HALL,402 PARK ST,polling_place
MN,2018-11-06,county,Freeborn,110,FREEBORN TWP.,FREEBORN TOWN HALL,402 PARK ST,polling_place
MN,2018-11-06,county,Freeborn,115,FREEMAN TWP.,FREEMAN TOWN HALL,13517 760TH AVE,polling_place
MN,2018-11-06,county,Freeborn,120,GENEVA,GENEVA CITY HALL,405 1ST AVE SE,polling_place
MN,2018-11-06,county,Freeborn,125,GENEVA TWP.,GENEVA TOWN HALL,405 1ST AVE SE,polling_place
MN,2018-11-06,county,Freeborn,130,GLENVILLE,GLENVILLE CITY HALL,221 MAIN ST W,polling_place
MN,2018-11-06,county,Freeborn,135,HARTLAND,HARTLAND CITY HALL,407 BROADWAY ST S,polling_place
MN,2018-11-06,county,Freeborn,140,HARTLAND TWP.,HARTLAND TOWN HALL,407 BROADWAY ST S,polling_place
MN,2018-11-06,county,Freeborn,145,HAYWARD,FREEBORN COUNTY GOVERNMENT CENTER,411 BROADWAY AVE S,mail_only
MN,2018-11-06,county,Freeborn,150,HAYWARD TWP.,HAYWARD TOWN HALL,201 MAIN ST,polling_place
MN,2018-11-06,county,Freeborn,155,HOLLANDALE,FREEBORN COUNTY GOVERNMENT CENTER,411 BROADWAY AVE S,mail_only
MN,2018-11-06,county,Freeborn,160,LONDON TWP.,LONDON TOWN HALL,90314 2ND ST,polling_place
MN,2018-11-06,county,Freeborn,165,MANCHESTER,MANCHESTER CITY HALL,70830 255TH ST,polling_place
MN,2018-11-06,county,Freeborn,170,MANCHESTER TWP.,MANCHESTER TOWN HALL,70830 255TH ST,polling_place
MN,2018-11-06,county,Freeborn,175,MANSFIELD TWP.,MANSFIELD TOWN HALL,62738 150TH ST,polling_place
MN,2018-11-06,county,Freeborn,180,MOSCOW TWP.,MOSCOW TOWN HALL,24225 885TH AVE,polling_place
MN,2018-11-06,county,Freeborn,185,MYRTLE,FREEBORN COUNTY GOVERNMENT CENTER,411 BROADWAY AVE S,mail_only
MN,2018-11-06,county,Freeborn,190,NEWRY TWP.,NEWRY TOWN HALL,29048 890TH AVE,polling_place
MN,2018-11-06,county,Freeborn,195,NUNDA TWP.,NUNDA TOWN HALL,13514 700TH AVE,polling_place
MN,2018-11-06,county,Freeborn,200,OAKLAND TWP.,OAKLAND TOWN HALL,89138 OAKLAND AVE,polling_place
MN,2018-11-06,county,Freeborn,205,PICKEREL LAKE TWP.,PICKEREL LAKE TOWN HALL,70600 180TH ST,polling_place
MN,2018-11-06,county,Freeborn,210,RICELAND TWP.,RICELAND/HOLLANDALE GOVERNMENT CENTER,110 PARK AVE W,polling_place
MN,2018-11-06,county,Freeborn,215,SHELL ROCK TWP.,SHELLROCK TOWN HALL,80976 110TH ST,polling_place
MN,2018-11-06,county,Freeborn,220,TWIN LAKES,FREEBORN COUNTY GOVERNMENT CENTER,411 BROADWAY AVE S,mail_only
MN,2018-11-06,county,Stevens,5,ALBERTA,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,10,BAKER TWP.,ST. MARY'S HALL,309 4TH ST W,polling_place
MN,2018-11-06,county,Stevens,15,CHOKIO,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,20,DARNEN TWP.,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,25,DONNELLY,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,30,DONNELLY TWP.,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,35,ELDORADO TWP.,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,40,EVERGLADE TWP.,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,45,FRAMNAS TWP.,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,50,HANCOCK,HANCOCK COMM CENTER,662 6TH ST,polling_place
MN,2018-11-06,county,Stevens,55,HODGES TWP.,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,60,HORTON TWP.,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,65,MOORE TWP.,HANCOCK COMM CENTER,662 6TH ST,polling_place
MN,2018-11-06,county,Stevens,72,MORRIS P-1A,EVANGELICAL FREE CHURCH,901 SCOTTS AVE,polling_place
MN,2018-11-06,county,Stevens,73,MORRIS P-1B,EVANGELICAL FREE CHURCH,901 SCOTTS AVE,polling_place
MN,2018-11-06,county,Stevens,75,MORRIS P-2A,NATIONAL GUARD ARMORY,722 Iowa AVE,polling_place
MN,2018-11-06,county,Stevens,76,MORRIS P-2B,NATIONAL GUARD ARMORY,722 Iowa AVE,polling_place
MN,2018-11-06,county,Stevens,80,MORRIS P-3A,FEDERATED CHURCH,200 S COLUMBIA AVE,polling_place
MN,2018-11-06,county,Stevens,81,MORRIS P-3B,FEDERATED CHURCH,200 S COLUMBIA AVE,polling_place
MN,2018-11-06,county,Stevens,85,MORRIS TWP.,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,90,PEPPERTON TWP.,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,95,RENDSVILLE TWP.,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,100,SCOTT TOWNSHIP,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,105,STEVENS TWP.,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Stevens,110,SWAN LAKE TWP.,SWAN LAKE TOWN HALL,43967 150TH ST,polling_place
MN,2018-11-06,county,Stevens,115,SYNNES TWP.,STEVENS COUNTY AUDITOR/TREASURER,400 COLORADO AVE STE 303,mail_only
MN,2018-11-06,county,Benton,5,ALBERTA TWP,GILMAN CITY HALL,10371 GOLDEN SPIKE RD NE,polling_place
MN,2018-11-06,county,Benton,10,FOLEY,FOLEY CITY HALL,251 4TH AVE,polling_place
MN,2018-11-06,county,Benton,15,GILMAN,BENTON COUNTY AUDITOR,531 DEWEY ST,mail_only
MN,2018-11-06,county,Benton,20,GILMANTON TWP,GILMANTON TOWN HALL,8475 105TH AVE NE,polling_place
MN,2018-11-06,county,Benton,25,GLENDORADO TWP,GLENDORADO TOWN HALL,792 190TH AVE NE,polling_place
MN,2018-11-06,county,Benton,30,GRAHAM TWP,GRAHAM TOWN HALL,14255 45TH AVE NE,polling_place
MN,2018-11-06,county,Benton,35,GRANITE LEDGE TWP,GRANITE LEDGE TOWNSHIP,14965 130TH ST NE,polling_place
MN,2018-11-06,county,Benton,40,LANGOLA TWP,BENTON COUNTY AUDITOR,531 DEWEY ST,mail_only
MN,2018-11-06,county,Benton,45,MAYHEW LAKE TWP,MAYHEW LAKE TOWN HALL,9511 55TH AVE NE,polling_place
MN,2018-11-06,county,Benton,50,MAYWOOD TWP,MAYWOOD TOWN HALL,16708 IRONWOOD RD NE,polling_place
MN,2018-11-06,county,Benton,55,MINDEN TWP P-1,MINDEN TOWN HALL (P-1),2989 GOLDEN SPIKE RD NE,polling_place
MN,2018-11-06,county,Benton,56,MINDEN TWP P-2,MINDEN TOWN HALL (P-2),2989 GOLDEN SPIKE RD NE,polling_place
MN,2018-11-06,county,Benton,60,RICE,RICE CITY HALL,205 MAIN ST E,polling_place
MN,2018-11-06,county,Benton,67,ROYALTON,BENTON COUNTY AUDITOR,531 DEWEY ST,mail_only
MN,2018-11-06,county,Benton,95,SARTELL P-2,COUNTRY MANOR CAMPUS,520 1ST ST NE,polling_place
MN,2018-11-06,county,Benton,100,SAUK RAPIDS P-1,SAUK RAPIDS GOVERNMENT CENTER,250 SUMMIT AVE N,polling_place
MN,2018-11-06,county,Benton,105,SAUK RAPIDS P-2,MISSISSIPPI HEIGHTS ELEMENTARY SCHOOL,1003 4TH ST S,polling_place
MN,2018-11-06,county,Benton,110,SAUK RAPIDS P-3,PLEASANTVIEW ELEMENTARY,1009 6TH AVE N,polling_place
MN,2018-11-06,county,Benton,111,SAUK RAPIDS P-4,RIVERSIDE CHURCH,1702 HIGHVIEW DR W,polling_place
MN,2018-11-06,county,Benton,112,SAUK RAPIDS P-5,SAUK RAPIDS GOVERNMENT CENTER,250 SUMMIT AVE N,polling_place
MN,2018-11-06,county,Benton,113,SAUK RAPIDS P-6,BENTON COUNTY AUDITOR,531 DEWEY ST,mail_only
MN,2018-11-06,county,Benton,115,SAUK RAPIDS TWP,SAUK RAPIDS TOWN HALL (P-1),4651 MAYHEW LAKE RD NE,polling_place
MN,2018-11-06,county,Benton,70,ST CLOUD W2 P1,LINCOLN ELEMENTARY SCHOOL,336 5TH AVE SE,polling_place
MN,2018-11-06,county,Benton,80,ST CLOUD W2 P3,ST CLOUD CHRISTIAN SCHOOL,430 3RD AVE NE,polling_place
MN,2018-11-06,county,Benton,85,ST CLOUD W2 P4,MTC BUILDING,665 FRANKLIN AVE NE,polling_place
MN,2018-11-06,county,Benton,90,ST GEORGE TWP,ST GEORGE TOWN HALL,1310 105TH AVE NE,polling_place
MN,2018-11-06,county,Benton,120,WATAB TWP,WATAB TOWN HALL,660 75TH ST NW,polling_place
MN,2018-11-06,county,Wright,5,ALBERTVILLE,ST MICHAEL-ALBERTVILLE MIDDLE SCHOOL WEST,11343 50TH ST NE,polling_place
MN,2018-11-06,county,Wright,10,ALBION TWP,ALBION TOWNSHIP HALL,9020 30TH ST NW,polling_place
