FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
340,2016-11-08,polling_location,THE VISTA'S CLUBHOUSE  ,225 ECHELON RD   VOORHEES NJ 08043,VOORHEES-00-18
340,2016-11-08,polling_location,LONG BRANCH LIBRARY  ,328 BROADWAY   LONG BRANCH NJ 07740,LONG BRANCH-00-12
340,2016-11-08,polling_location,WEST LONG BRANCH COMMUNITY CENTER DOWNSTAIRS  ,116 LOCUST AVE   WEST LONG BRANCH NJ 07764,WEST LONG BRANCH-00-05
340,2016-11-08,polling_location,GARWOOD PUBLIC LIBRARY  ,411 THIRD AVE   GARWOOD NJ 07027,GARWOOD-00-03
340,2016-11-08,polling_location,WEST LONG BRANCH COMMUNITY CENTER UPSTAIRS  ,116 LOCUST AVENUE   WEST LONG BRANCH NJ 07764,WEST LONG BRANCH-00-04
340,2016-11-08,polling_location,OLD FIRST UNITED METHODIST CHURCH EDUCATION BLDG  ,197 LOCUST AVE   WEST LONG BRANCH NJ 07764,WEST LONG BRANCH-00-06
340,2016-11-08,polling_location,EWING SENIOR   COMMUNITY CTR  ,999 LOWER FERRY RD   EWING NJ 08628,EWING-00-02
340,2016-11-08,polling_location,FREEHOLD TOWNSHIP ADMINISTRATION BLDG MEETING RM  ,1 MUNICIPAL PLZ   FREEHOLD NJ 07728,FREEHOLD TWP-00-25
340,2016-11-08,polling_location,WEST LONG BRANCH COMMUNITY CENTER UPSTAIRS  ,116 LOCUST AVENUE   WEST LONG BRANCH NJ 07764,WEST LONG BRANCH-00-03
340,2016-11-08,polling_location,MUNICIPAL BUILDING  ,150 KENNEDY RD   GREEN NJ 07879,GREEN-08-01
340,2016-11-08,polling_location,MORRIS AVE ELEMENTARY  ,318 MORRIS AVE   LONG BRANCH NJ 07740,LONG BRANCH-00-09
340,2016-11-08,polling_location,SCHOOL #2  ,22 PASSAIC ST   PATERSON NJ 07501,PATERSON-01-11
340,2016-11-08,polling_location,ELBERON FIRE HOUSE  ,173 LINCOLN AVE   LONG BRANCH NJ 07740,LONG BRANCH-00-04
340,2016-11-08,polling_location,BOROUGH HALL  ,75 N MARTINE AVE   FANWOOD NJ 07023,FANWOOD-00-02
340,2016-11-08,polling_location,MARIE D. DURAND SCHOOL  ,371 W FOREST GROVE RD   VINELAND NJ 08360,VINELAND-01-03
340,2016-11-08,polling_location,ALLENHURST BOROUGH HALL  ,125 CORLIES AVE   ALLENHURST NJ 07711,ALLENHURST-00-01
340,2016-11-08,polling_location,OPERATION LIFE BUILDING COMMUNITY RM  ,384 SECOND AVE   LONG BRANCH NJ 07740,LONG BRANCH-00-05
340,2016-11-08,polling_location,LANING AVENUE SCHOOL (H)  ,18 LANNING AVE   VERONA NJ 07044,VERONA-00-10
340,2016-11-08,polling_location,LONG BRANCH SENIOR H. S. GYM LOBBY  ,404 INDIANA AVE   LONG BRANCH NJ 07740,LONG BRANCH-00-06
340,2016-11-08,polling_location,SCHUYLER COLFAX JR HS  ,1500 HAMBURG TPKE   WAYNE NJ 07470,WAYNE-06-07
340,2016-11-08,polling_location,OCEANIC FIRE HOUSE  ,29 NORWOOD AVE   LONG BRANCH NJ 07740,LONG BRANCH-00-07
340,2016-11-08,polling_location,C O JOHNSON FIELDHOUSE  ,130 ROSEVILLE RD   BYRAM NJ 07821,BYRAM-04-03
340,2016-11-08,polling_location,NEW RALSTON FIRE HOUSE  AMBULANCE BAY,322 MENDHAM RD W   MENDHAM TOWNSHIP NJ 07945,MENDHAM TOWNSHIP-00-02
340,2016-11-08,polling_location,ELBERON FIRE HOUSE  ,173 LINCOLN AVE   LONG BRANCH NJ 07740,LONG BRANCH-00-01
340,2016-11-08,polling_location,SUMMIT MIDDLE SCHOOL  ,272 MORRIS AVE   SUMMIT NJ 07901,SUMMIT-02-04
340,2016-11-08,polling_location,HIGHLANDS RIDGE BARN  ,100 NORTH RD   CHESTER NJ 07930,CHESTER TOWNSHIP-00-05
340,2016-11-08,polling_location,CENTRAL SCHOOL  ,371 CRANBURY RD   EAST BRUNSWICK NJ 08816,EAST BRUNSWICK-00-07
340,2016-11-08,polling_location,MESSIAH LUTHERAN BRETHREN CHURCH FELLOWSHIP HALL ,530 VIRGINIA DR   BROWNS MILLS NJ 08015,PEMBERTON TOWNSHIP-00-14
340,2016-11-08,polling_location,MAXSON MIDDLE SCHOOL  ,920 E SEVENTH ST   PLAINFIELD NJ 07060,PLAINFIELD-02-04
340,2016-11-08,polling_location,LAWRENCE SENIOR CENTER  ,30 E DARRAH LN   LAWRENCE NJ 08648,LAWRENCE-00-13
340,2016-11-08,polling_location,HILLSIDE PARK BARN  ,150 LAKE ILIFF RD   ANDOVER TOWNSHIP NJ 07860,ANDOVER TOWNSHIP-02-02
340,2016-11-08,polling_location,LAWRENCE SENIOR CENTER  ,30 E DARRAH LN   LAWRENCE NJ 08648,LAWRENCE-00-12
340,2016-11-08,polling_location,LAWRENCEVILLE FIRE COMPANY APPARATUS ROOM ,64 PHILLIPS AVENUE   LAWRENCE NJ 08648,LAWRENCE-00-07
340,2016-11-08,polling_location,SENIOR CENTER  ,540 RIDGE RD   SOUTH BRUNSWICK NJ 08852,SOUTH BRUNSWICK-00-15
340,2016-11-08,polling_location,MIDDLE SCHOOL AT SPRINGSIDE GYM ,1600 BURLINGTON BYP   BURLINGTON TOWNSHIP NJ 08016,BURLINGTON TOWNSHIP-00-07
340,2016-11-08,polling_location,PORT READING SCHOOL #9  USE DOOR #3,77 TURNER ST   WOODBRIDGE NJ 07064,WOODBRIDGE-03-04
340,2016-11-08,polling_location,PUBLIC SAFETY BUILDING COURT ROOM ,91 UNION ST   MEDFORD TOWNSHIP NJ 08055,MEDFORD TOWNSHIP-00-06
340,2016-11-08,polling_location,HOPE FELLOWSHIP CHURCH  ,246 KING ST   WOODBURY NJ 08096,WOODBURY-03-03
340,2016-11-08,polling_location,JACKSON MILLS FIRE CO. MAIN BANQUET ROOM ,465 N COUNTY LINE RD   JACKSON NJ 08527,JACKSON-00-32
340,2016-11-08,polling_location,HASKELL ELEMENTARY SCHOOL  ,973 RINGWOOD AVE   WANAQUE NJ 07420,WANAQUE-00-06
