FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
26,2018-11-06,PollingLocation,ELK TWP. HALL,,Not Given
26,2018-11-06,PollingLocation,CHRIST THE KING,,Not Given
26,2018-11-06,PollingLocation,EGR MIDDLE SCHOOL,,Not Given
26,2018-11-06,PollingLocation,GOVERNMENTAL CENTER,,Not Given
26,2018-11-06,PollingLocation,GOVERNMENTAL CENTER,,Not Given
26,2018-11-06,PollingLocation,BRIDGMAN CITY HALL,,Not Given
26,2018-11-06,PollingLocation,GARFIELD TWP. HALL,,Not Given
26,2018-11-06,PollingLocation,GARFIELD TWP. HALL,,Not Given
26,2018-11-06,PollingLocation,HAMLIN TWP HALL,,Not Given
26,2018-11-06,PollingLocation,HAMLIN TWP HALL,,Not Given
26,2018-11-06,PollingLocation,HAMLIN TWP HALL,,Not Given
26,2018-11-06,PollingLocation,CROMIE  SCHOOL,,Not Given
26,2018-11-06,PollingLocation,CROMIE  SCHOOL,,Not Given
26,2018-11-06,PollingLocation,FIRE STATION #1,,Not Given
26,2018-11-06,PollingLocation,ADA CONGREGATIONAL,,Not Given
26,2018-11-06,PollingLocation,ADA CONGREGATIONAL,,Not Given
26,2018-11-06,PollingLocation,ADA CONGREGATIONAL,,Not Given
26,2018-11-06,PollingLocation,ADA CONGREGATIONAL,,Not Given
26,2018-11-06,PollingLocation,CASTLETON TWP HALL,,Not Given
26,2018-11-06,PollingLocation,CASTLETON TWP HALL,,Not Given
26,2018-11-06,PollingLocation,CASTLETON TWP HALL,,Not Given
26,2018-11-06,PollingLocation,CASTLETON TWP HALL,,Not Given
26,2018-11-06,PollingLocation,REDBUD CITY CENTER,,Not Given
26,2018-11-06,PollingLocation,BUCHANAN TWP HALL,,Not Given
26,2018-11-06,PollingLocation,BUCHANAN TWP HALL,,Not Given
26,2018-11-06,PollingLocation,KINNEY SCHL,,Not Given
26,2018-11-06,PollingLocation,BOSTWICK LAKE CHURCH,,Not Given
26,2018-11-06,PollingLocation,DIXON ACADEMY,,Not Given
26,2018-11-06,PollingLocation,DIXON ACADEMY,,Not Given
26,2018-11-06,PollingLocation,DIXON ACADEMY,,Not Given
26,2018-11-06,PollingLocation,DIXON ACADEMY,,Not Given
26,2018-11-06,PollingLocation,DIXON ACADEMY,,Not Given
26,2018-11-06,PollingLocation,GAINES TWP LIBRARY,,Not Given
26,2018-11-06,PollingLocation,GAINES TWP LIBRARY,,Not Given
26,2018-11-06,PollingLocation,WEST CANNON CHURCH,,Not Given
26,2018-11-06,PollingLocation,WEST CANNON CHURCH,,Not Given
26,2018-11-06,PollingLocation,WEST CANNON CHURCH,,Not Given
26,2018-11-06,PollingLocation,COLOMA LIBRARY,,Not Given
26,2018-11-06,PollingLocation,BERTRAND TWP HALL,,Not Given
26,2018-11-06,PollingLocation,BERTRAND TWP HALL,,Not Given
26,2018-11-06,PollingLocation,BERTRAND TWP HALL,,Not Given
26,2018-11-06,PollingLocation,BERTRAND TWP HALL,,Not Given
26,2018-11-06,PollingLocation,BRIDGEHAMPTON HALL,,Not Given
