election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2020-11-03,DE,New Castle County,New Castle County,county,01-01,,,,P S DUPONT MIDDLE SCHOOL,"701 W 34TH ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-02,,,,HARLAN ELEMENTARY SCHOOL,"3601 N JEFFERSON ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-03,,,,P S DUPONT MIDDLE SCHOOL,"701 W 34TH ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-04,,,,SHORTLIDGE ACADEMY,"100 W 18TH ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-05,,,,THE PARK VIEW,"1800 N BROOM ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-06,,,,BAYNARD APARTMENTS,"309 W 18TH ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-07,,,,WILMINGTON SENIOR CENTER,"1901 N MARKET ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-08,,,,DEPARTMENT OF LABOR,"4425 N MARKET ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-09,,,,MUSIC SCHOOL OF DELAWARE,"4101 N WASHINGTON ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-10,,,,CRESTVIEW APARTMENTS,"2700 N MARKET ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-11,,,,P S DUPONT MIDDLE SCHOOL,"701 W 34TH ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-12,,,,PAL OF WILMINGTON,"3707 N MARKET ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-13,,,,DEPARTMENT OF LABOR,"4425 N MARKET ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,01-14,,,,MT PLEASANT HIGH SCHOOL,"5201 N WASHINGTON ST EXT, WILMINGTON DE 19809",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,02-01,,,,THE BANCROFT SCHOOL,"700 N LOMBARD ST, WILMINGTON DE 19801",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,02-02,,,,EAST SIDE CHARTER SCHOOL,"3000 N CLAYMONT ST, WILMINGTON DE 19802",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,02-03,,,,STUBBS EARLY CHILDHOOD CENTER,"1100 N PINE ST, WILMINGTON DE 19801",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,02-04,,,,LUTHER TOWERS - I,"1201 N HARRISON ST, WILMINGTON DE 19806",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,02-05,,,,CLAYMORE SENIOR CENTER,"504 S CLAYTON ST, WILMINGTON DE 19805",,ORR,2020-11-01,
2020-11-03,DE,New Castle County,New Castle County,county,02-06,,,,CARVEL STATE OFFICE BUILDING,"820 N FRENCH ST, WILMINGTON DE 19801",,ORR,2020-11-01,
