state,election_date,jurisdiction_type,county_name,precinct_name,name,address
MI,2012-11-06,county,,PRECINCT 2,NEW ERA REFORM CHUR,4775 FIRST ST NEW ERA MI 49446
MI,2012-11-06,county,,PRECINCT 1,ELLIS TOWNHALL,9605 AFTON ROAD WOLVERINE MI 49799
MI,2012-11-06,county,,PRECINCT 9,BEDFORD LIBRARY,8575 JACKMAN  RD TEMPERANCE MI 48182
MI,2012-11-06,county,,PRECINCT 20,MILHAM MEADOWS COM,6103 MALLARD CIRCLE PORTAGE MI 49024
MI,2012-11-06,county,,PRECINCT 6,LENAWEE FAIRGROUNDS,MERCHANTS BLDG - 602 N DEAN ST ADRIAN MI 49221
MI,2012-11-06,county,,PRECINCT 1,EMPIRE TWP HALL,10088 FRONT STREET EMPIRE MI 49630
MI,2012-11-06,county,,PRECINCT 8,CORNELL ELEM. SCHOOL,4371 CORNELL ROAD OKEMOS MI 48864
MI,2012-11-06,county,,PRECINCT 3,FOREST ELEMENTARY,34545 OLD TIMBER FARMINGTON HILLS MI 48331
MI,2012-11-06,county,,PRECINCT 206,WORD OF POWER MINIST,17400 MANDERSON DETROIT MI 48203
MI,2012-11-06,county,,PRECINCT 1,PULASKI TWP. HALL,12363 FOLKS RD HANOVER MI 49241
MI,2012-11-06,county,,PRECINCT 21,LANIGAN ELEMENTARY,23800 TUCK RD FARMINGTON HILLS MI 48336
MI,2012-11-06,county,,PRECINCT 1,BROWN TOWNSHIP,8233 COATES HWY MANISTEE MI 49660
MI,2012-11-06,county,,PRECINCT 68,E CONGREG CHURCH,1005 GIDDINGS SE (BASEMENT) GRAND RAPIDS MI 49506
MI,2012-11-06,county,,PRECINCT 6,HUNTER SCHOOL,21320 ROCHE ROAD TRENTON MI 48183
MI,2012-11-06,county,,PRECINCT 7,FERN ACTIVITIES CNTR,1615 E LEWISTON FERNDALE MI 48220
MI,2012-11-06,county,,PRECINCT 11,UNITED METH. CHURCH,8165 DOUGLAS RD LAMBERTVILLE MI 48144
MI,2012-11-06,county,,PRECINCT 1,NORTH STAR TWP HALL,2840 E BUCHANAN RD ITHACA ITHACA MI 48847
MI,2012-11-06,county,,PRECINCT 21,DOOLEY ELEMENTARY,16170 CANBERRA ROSEVILLE MI 48066
MI,2012-11-06,county,,PRECINCT 2,OLD GUNDRY SCHOOL,6031 DUPONT ST FLINT MI 48505
MI,2012-11-06,county,,PRECINCT 32,HART MIDDLE SCHL,6500 SHELDON RD ROCHESTER HILLS MI 48306
MI,2012-11-06,county,,PRECINCT 48,SARVIS CENTER,1231 E KEARSLEY ST FLINT MI 48503
MI,2012-11-06,county,,PRECINCT 225,MACDOWELL SCHOOL,4201 W OUTER DRIVE DETROIT MI 48221
MI,2012-11-06,county,,PRECINCT 2,SCHOFIELD SCHOOL,21555 WARNER WARREN MI 48091
MI,2012-11-06,county,,PRECINCT 1,CALEDONIA TWP HALL,135 N STATE RD OWOSSO MI 48867
MI,2012-11-06,county,,PRECINCT 1,OLD TOWNSHIP HALL,2040 CLEVELAND COOPERSVILLE MI 49404
MI,2012-11-06,county,,PRECINCT 6,ST BERNARDS PARISH,322 W CHISHOLM ST ALPENA MI 49707
MI,2012-11-06,county,,PRECINCT 5,CRESCENT ACADEMY,40440 PALMER CANTON MI 48188
MI,2012-11-06,county,,PRECINCT 1,BRADY TWP HALL,13123 SOUTH 24TH ST VICKSBURG MI 49097
MI,2012-11-06,county,,PRECINCT 12,CENTRAL CH  NAZARENE,1261 W BRISTOL RD FLINT MI 48507
MI,2012-11-06,county,,PRECINCT 1,FOREST HOME TWN HALL,321 N BRIDGE ST BELLAIRE MI 49615
MI,2012-11-06,county,,PRECINCT 1,BCTWP MUNICIPAL BLDG,1725 TERRITORIAL ROAD - BLDG B BENTON HARBOR MI 49022
MI,2012-11-06,county,,PRECINCT 1,FREE SOIL COMM HALL,2691 E MICHIGAN FREE SOIL MI 49411
MI,2012-11-06,county,,PRECINCT 1,FIRE STATION,7988  G DRIVE SOUTH CERESCO MI 49033
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,S KASSON ST CEDAR MI 49621
MI,2012-11-06,county,,PRECINCT 7,TOWNSHIP HALL,2744 VIVIAN RD MONROE MI 48162
MI,2012-11-06,county,,PRECINCT 226,MACDOWELL SCHOOL,4201 W OUTER DRIVE DETROIT MI 48221
MI,2012-11-06,county,,PRECINCT 1,CEDAR TWP HALL,9115  170TH AVE REED CITY MI 49677
MI,2012-11-06,county,,PRECINCT 12,CITY HALL,26000 EVERGREEN RD SOUTHFIELD MI 48076
MI,2012-11-06,county,,PRECINCT 4,PARKS & RECREATION,25355 LAWRENCE CENTER LINE MI 48015
MI,2012-11-06,county,,PRECINCT 193,EAST BETHLEHEM CH,3510 E OUTER DRIVE DETROIT MI 48234
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,1372 WALES CENTER ROAD GOODELLS MI 48027
MI,2012-11-06,county,,PRECINCT 2,RECREATION CENTER,400 CLEVELAND AVENUE CHEBOYGAN MI 49721
MI,2012-11-06,county,,PRECINCT 8,ST MARKS LUTHERAN,5073 DALY BLVD FLINT MI 48506
MI,2012-11-06,county,,PRECINCT 4,BCTWP FIRE STA. #2,181 ENTERPRISE WAY BENTON HARBOR MI 49022
MI,2012-11-06,county,,PRECINCT 7,VICTORY BAPTIST CHUR,308 W MILHAM AVENUE PORTAGE MI 49024
MI,2012-11-06,county,,PRECINCT 9,CLEARY UNIVERSITY,3750 CLEARY DRIVE HOWELL MI 48843
MI,2012-11-06,county,,PRECINCT 1,WATERLOO TWP  HALL,11120 MUSBACH RD MUNITH MI 49259
MI,2012-11-06,county,,PRECINCT 1,MONITOR TWP HALL,2483 MIDLAND RD BAY CITY MI 48706
MI,2012-11-06,county,,PRECINCT 5,RIDGEWOOD CRC,1571 BALDWIN ST JENISON MI 49428
MI,2012-11-06,county,,PRECINCT 231,FLICS SCHOOL,6501 W OUTER DRIVE DETROIT MI 48235
MI,2012-11-06,county,,PRECINCT 1,GOLDEN TWP HALL,5527 W FOX RD MEARS MI 49436
MI,2012-11-06,county,,PRECINCT 4,GRAND BLANC SENIOR,12632 PAGELS DR GRAND BLANC MI 48439
MI,2012-11-06,county,,PRECINCT 7,GOLIGHTLY TECH,900 DICKERSON DETROIT MI 48215
MI,2012-11-06,county,,PRECINCT 47,WEALTHY PARK BAPTIST,CHURCH - 2233 MICHIGAN ST NE GRAND RAPIDS MI 49503
MI,2012-11-06,county,,PRECINCT 3,BELLVIEW SCHOOL,15800 BELL EASTPOINTE MI 48021
MI,2012-11-06,county,,PRECINCT 1,WALKER COMM. CENTER,409 STEWART ST MUSKEGON MI 49445
MI,2012-11-06,county,,PRECINCT 5,TOWNSHIP FIRE STATIO,4433 HEATHER LANE SE GRAND RAPIDS MI 49546
MI,2012-11-06,county,,PRECINCT 6,BH MOOSE LODGE,2180 UNION BENTON HARBOR MI 49022
MI,2012-11-06,county,,PRECINCT 1,FENTON CH NAZARENE,11075 RUNYAN LAKE ROAD FENTON MI 48430
MI,2012-11-06,county,,PRECINCT 1,GRANT TOWNHALL,8908 TWIN LAKES ROAD CHEBOYGAN MI 49721
MI,2012-11-06,county,,PRECINCT 18,WESLEY PARK CHURCH,1150 32ND STREET SW WYOMING MI 49509
MI,2012-11-06,county,,PRECINCT 28,WARREN WOODS MIDDLE,13400 TWELVE MILE WARREN MI 48093
MI,2012-11-06,county,,PRECINCT 1,GRANT CITY HALL,280 S MAPLE ST GRANT MI 49327
MI,2012-11-06,county,,PRECINCT 256,MESSIAH BAPTIST CH,8100 W SEVEN MILE RD DETROIT MI 48221
MI,2012-11-06,county,,PRECINCT 1,FIRE STATION,12222 E MICHIGAN AVENUE GRASS LAKE MI 49240
MI,2012-11-06,county,,PRECINCT 306,GRAYLING TWP HALL,2090 VIKING WAY GRAYLING MI 49738
MI,2012-11-06,county,,PRECINCT 2,HAWKINS SCHOOL,8900 LEE ROAD BRIGHTON MI 48116
MI,2012-11-06,county,,PRECINCT 1,GREENVILLE COMM CNTR,900 E KENT RD GREENVILLE MI 48838
MI,2012-11-06,county,,PRECINCT 11,GLENSIDE SCHOOL,1213 W HACKLEY MUSKEGON MI 49441
MI,2012-11-06,county,,PRECINCT 2,MAIRE SCHOOL,740 CADIEUX RD GROSSE POINTE MI 48230
MI,2012-11-06,county,,PRECINCT 1,MLK ACADEMY,750 E BRITAIN AVE BENTON HARBOR MI 49022
MI,2012-11-06,county,,PRECINCT 39,BEER MIDDLE,3200 MARTIN WARREN MI 48092
MI,2012-11-06,county,,PRECINCT 1,FERRY SCHOOL,748 ROSLYN RD GROSSE POINTE MI 48236
MI,2012-11-06,county,,PRECINCT 4,MIDLAND CITY HALL,333 W ELLSWORTH STREET MIDLAND MI 48640
MI,2012-11-06,county,,PRECINCT 2,GROVELAND FIRE HALL,14645 DIXIE HWY     FIRE STA #1 HOLLY MI 48442
MI,2012-11-06,county,,PRECINCT 383,BUTZEL REC CENTER,10500 LYNDON DETROIT MI 48235
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,US-45 SOUTH BRUCE CROSSING MI 49912
MI,2012-11-06,county,,PRECINCT 2,VERELLEN SCHOOL,612 W BORTON RD ESSEXVILLE MI 48732
MI,2012-11-06,county,,PRECINCT 1,GROSSE PTE S. HIGH,11 GROSSE POINTE BOULEVARD GROSSE POINTE FARMS MI 48236
MI,2012-11-06,county,,PRECINCT 4,FIRST BAPTIST CHURCH,208 E FOURTH STREET DAVISON MI 48423
MI,2012-11-06,county,,PRECINCT 1,HANCOCK TWP FIRE HAL,54660 HWY M203 HANCOCK MI 49930
MI,2012-11-06,county,,PRECINCT 1,FIRE HALL,101 PINE ST BERGLAND MI 49910
MI,2012-11-06,county,,PRECINCT 7,MEADS MILL SCHL,16700 FRANKLIN ROAD NORTHVILLE MI 48168
MI,2012-11-06,county,,PRECINCT 3,CHURCH OF CHRIST,115 S CAMPBELL ROYAL OAK MI 48067
MI,2012-11-06,county,,PRECINCT 5,ST HUBERT CHURCH,38775 PRENTISS HARRISON TOWNSHIP MI 48045
MI,2012-11-06,county,,PRECINCT 30,ST MARYS OF HILLS,2675 JOHN R RD ROCHESTER HILLS MI 48307
MI,2012-11-06,county,,PRECINCT 6,EMMA V. LOBBESTAEL,38495 PRENTISS HARRISON TOWNSHIP MI 48045
MI,2012-11-06,county,,PRECINCT 386,FITZGERALD SCHOOL,8145 PURITAN DETROIT MI 48238
MI,2012-11-06,county,,PRECINCT 24,WARREN WOODS ED CNTR,12900 FRAZHO WARREN MI 48089
MI,2012-11-06,county,,PRECINCT 1B,CLARENCEVILLE JHS,20210 MIDDLEBELT LIVONIA MI 48152
MI,2012-11-06,county,,PRECINCT 3,FORMER HARTLAND H.S.,9525 HIGHLAND RD HOWELL MI 48843
MI,2012-11-06,county,,PRECINCT 1,GODWIN PHYS ED BLDG,31 36TH STREET SW WYOMING MI 49548
MI,2012-11-06,county,,PRECINCT 5,UNITY REFORMED CHURC,1521 PORTER ROAD MUSKEGON MI 49441
MI,2012-11-06,county,,PRECINCT 2,IMMANUEL LUTHERAN CH,415 N NINTH ST SAINT CLAIR MI 48079
MI,2012-11-06,county,,PRECINCT 1,HAY TWP HALL,1220 E HIGHWOOD RD BEAVERTON MI 48612
MI,2012-11-06,county,,PRECINCT 3,PARCELLS SCHOOL,20600 MACK AVE GROSSE POINTE WOODS MI 48236
MI,2012-11-06,county,,PRECINCT 1,HAYES CIVIC CENTER,2055 E TOWNLINE LAKE ROAD HARRISON MI 48625
MI,2012-11-06,county,,PRECINCT 1,DEXTER SENIOR CENTER,7720 ANN ARBOR ST DEXTER MI 48130
MI,2012-11-06,county,,PRECINCT 21,WM H THORNE SCHOOL,25251 ANNAPOLIS DEARBORN HEIGHTS MI 48125
MI,2012-11-06,county,,PRECINCT 40,TRINITY METHODIST,CHURCH - 1100 LAKE DR SE GRAND RAPIDS MI 49506
MI,2012-11-06,county,,PRECINCT 26,POLK SCHOOL,4651 POLK DEARBORN HEIGHTS MI 48125
MI,2012-11-06,county,,PRECINCT 1,LINCOLN TWP HALL,1988 N WISNER AVE WHITE CLOUD MI 49349
MI,2012-11-06,county,,PRECINCT 4,DAVIDSON  SCHOOL,15800 TRENTON SOUTHGATE MI 48195
MI,2012-11-06,county,,PRECINCT 16,SOUTH  CHURCH,5250 CORNERSTONE LANSING MI 48917
MI,2012-11-06,county,,PRECINCT 90,BEN DAVIS VOC. CTR,10200 ERWIN DETROIT MI 48234
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP FIRE HALL,N5115 HIAWATHA TRAIL NAUBINWAY MI 49762
MI,2012-11-06,county,,PRECINCT 29,STEVENSON SCHOOL,27777 LAHSER ROAD SOUTHFIELD MI 48034
MI,2012-11-06,county,,PRECINCT 300,MURPHY ACADEMY,23901 FENKELL DETROIT MI 48223
MI,2012-11-06,county,,PRECINCT 30,GOLIGHTLY TECH,900 DICKERSON DETROIT MI 48215
MI,2012-11-06,county,,PRECINCT 305,EMERSON SCHOOL A & B,18240 HUNTINGTON RD DETROIT MI 48219
MI,2012-11-06,county,,PRECINCT 308,N ROSEDALE PK COMM,18445 SCARSDALE DETROIT MI 48223
MI,2012-11-06,county,,PRECINCT 1,BIG PRAIRIE TWP HALL,2815 S ELM WHITE CLOUD MI 49349
MI,2012-11-06,county,,PRECINCT 1,HOLTON TWP. HALL,6511 HOLTON-WHITEHALL RD HOLTON MI 49425
MI,2012-11-06,county,,PRECINCT 2,SAN JUAN DIEGO CNTR,6041 BALLARD DR MT MORRIS MI 48458
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP BLDG.,5059 4TH MOHAWK MI 49950
MI,2012-11-06,county,,PRECINCT 92,TRANSFIGURATION CH,5830 SIMON K DETROIT MI 48212
MI,2012-11-06,county,,PRECINCT 1,R.C. HIGH SCHOOL,1033 W HURON AVE ROGERS CITY MI 49779
MI,2012-11-06,county,,PRECINCT 211,GESU SCHOOL,17139 OAK DRIVE DETROIT MI 48221
MI,2012-11-06,county,,PRECINCT 1,HULBERT TOWNSHIP HAL,10606 S HULBERT RD HULBERT MI 49748
MI,2012-11-06,county,,PRECINCT 5,WOODHAVEN HIGH SCHL,24787 VAN HORN ROAD FLAT ROCK MI 48134
MI,2012-11-06,county,,PRECINCT 221,NEW PROSPECT ANNEX,19940 LIVERNOIS DETROIT MI 48221
MI,2012-11-06,county,,PRECINCT 11,ELLIOTT SCHOOL,30800 BENNINGTON WESTLAND MI 48186
MI,2012-11-06,county,,PRECINCT 25,PLUMBROOK ELEMENTARY,39660 SPALDING DR STERLING HEIGHTS MI 48313
MI,2012-11-06,county,,PRECINCT 1,BLOOMFIELD COMM  TV,4190 DUBLIN DRIVE BLOOMFIELD HILLS MI 48302
MI,2012-11-06,county,,PRECINCT 1,CITY HALL,601 AVENUE A SPRINGFIELD MI 49015
MI,2012-11-06,county,,PRECINCT 36,SUMMIT ON THE PARK,46000 SUMMIT PARKWAY CANTON MI 48188
MI,2012-11-06,county,,PRECINCT 1,MORAINE ELEMENTARY,46811 EIGHT MILE NORTHVILLE MI 48167
MI,2012-11-06,county,,PRECINCT 229,GRT EMMANUEL,19161 SCHAEFER HWY DETROIT MI 48235
MI,2012-11-06,county,,PRECINCT 245,NORTHWEST ACT CENTER,18100 MEYERS RD DETROIT MI 48235
MI,2012-11-06,county,,PRECINCT 107,BEN DAVIS VOC. CTR,10200 ERWIN DETROIT MI 48234
MI,2012-11-06,county,,PRECINCT 1,WELLINGTON TWP HALL,CORNER OF LONG RAPIDS RD AND COLLINS LACHINE MI 49753
MI,2012-11-06,county,,PRECINCT 5,CHRIST KING CHURCH,1550 W DRAHNER RD OXFORD MI 48371
MI,2012-11-06,county,,PRECINCT 258,BAGLEY SCHOOL,8100 CURTIS DETROIT MI 48221
MI,2012-11-06,county,,PRECINCT 23,ST HILARY,23749 ELMIRA REDFORD MI 48239
MI,2012-11-06,county,,PRECINCT 29,NORTH HILLS CHURCH,3150 N ADAMS TROY MI 48098
MI,2012-11-06,county,,PRECINCT 3,HAVEN SHORES CHURCH,9608 HIAWATHA DRIVE WEST OLIVE MI 49460
MI,2012-11-06,county,,PRECINCT 6,BENDLE MIDDLE SCHOOL,2294 E BRISTOL RD BURTON MI 48529
MI,2012-11-06,county,,PRECINCT 68,BRENDA SCOTT ,18400 HOOVER DETROIT MI 48205
MI,2012-11-06,county,,PRECINCT 28,BURT ELEM SCHOOL,581 S WINDING WATERFORD MI 48328
MI,2012-11-06,county,,PRECINCT 2,FIRE STATION #2,1699 N GETTY ST MUSKEGON MI 49445
MI,2012-11-06,county,,PRECINCT 79,GREATER ST. PAUL,15325 GRATIOT DETROIT MI 48205
MI,2012-11-06,county,,PRECINCT 52,SIGSBEE/S.E. ACADEM,CENTER-1250 SIGSBEE SE @ FULLER GRAND RAPIDS MI 49506
MI,2012-11-06,county,,PRECINCT 4,RES. LIFE CHURCH,3233 10 MILE ROAD ROCKFORD MI 49341
MI,2012-11-06,county,,PRECINCT 175,CONANT GARDENS CH,18460 CONANT DETROIT MI 48234
MI,2012-11-06,county,,PRECINCT 1,CITY OF SOUTH HAVEN,539 PHOENIX STREET SOUTH HAVEN MI 49090
MI,2012-11-06,county,,PRECINCT 1,CITY COUNCIL CHAMBER,108 W SAGINAW STREET ST LOUIS MI 48880
MI,2012-11-06,county,,PRECINCT 24,BUCHANAN ELEMENTARY,SCHOOL-1775 BUCHANAN AVE SW GRAND RAPIDS MI 49507
MI,2012-11-06,county,,PRECINCT 15,WILSON HALL (WEST),MSU EAST LANSING MI 48825
MI,2012-11-06,county,,PRECINCT 120,MT ZION MISS BAPT CH,3600 VAN DYKE DETROIT MI 48214
MI,2012-11-06,county,,PRECINCT 129,KING H S,3200 E LAFAYETTE DETROIT MI 48207
MI,2012-11-06,county,,PRECINCT 1,COMMUNITY BUILDING,E21738 BRAZEL ST GRAND MARAIS MI 49839
MI,2012-11-06,county,,PRECINCT 46,YANKEE CLIPPER LIB.,2025 LEONARD NE (LOWER LEVEL) GRAND RAPIDS MI 49505
MI,2012-11-06,county,,PRECINCT 72,SEYMOUR CHRISTIAN,REF CHURCH - 840 ALGER ST SE GRAND RAPIDS MI 49507
MI,2012-11-06,county,,PRECINCT 60,MLK JR LEADERSHIP,ACADEMY - 645 LOGAN SE GRAND RAPIDS MI 49503
MI,2012-11-06,county,,PRECINCT 8,SILVER SPRINGS ELEM,19801 SILVER SPRING DR NORTHVILLE MI 48167
MI,2012-11-06,county,,PRECINCT 1,GRAND RAPIDS TWP HAL,1836 EAST BELTLINE NE GRAND RAPIDS MI 49525
MI,2012-11-06,county,,PRECINCT 4,WILKINSON SCHOOL,26524 JOHN R ROAD MADISON HEIGHTS MI 48071
MI,2012-11-06,county,,PRECINCT 2,GRATTAN FIRE STATION,12134 OLD BELDING RD BELDING MI 48809
MI,2012-11-06,county,,PRECINCT 3,HARPER CRK ADMIN BLD,7454 B DRIVE NORTH BATTLE CREEK MI 49014
MI,2012-11-06,county,,PRECINCT 8,WASHINGTON MUN. BLDG,57900 VAN DYKE WASHINGTON MI 48094
MI,2012-11-06,county,,PRECINCT 1,GRAYLING CITY HALL,1020 CITY BOULEVARD GRAYLING MI 49738
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,414 N COUNTY ROAD 519 WAKEFIELD MI 49968
MI,2012-11-06,county,,PRECINCT 1,WARREN TWP HALL,CORNER OF GENEVA AND W BAKER RD COLEMAN MI 48618
MI,2012-11-06,county,,PRECINCT 304,GRAYLING TWP HALL,2090 VIKING WAY GRAYLING MI 49738
MI,2012-11-06,county,,PRECINCT 156,ST JOHNS PRES CH,1961 E LAFAYETTE DETROIT MI 48207
MI,2012-11-06,county,,PRECINCT 1,CHURCHILL TWP HALL,1308 STATE RD WEST BRANCH MI 48661
MI,2012-11-06,county,,PRECINCT 1,GREEN TWP HALL,14995 M 32 W LACHINE MI 49753
MI,2012-11-06,county,,PRECINCT 1,GREENBUSH TWP. HALL,3029 CAMPBELL GREENBUSH MI 48738
MI,2012-11-06,county,,PRECINCT 1,TWP HALL LOWER LEVEL,1990 W PARNALL RD JACKSON MI 49201
MI,2012-11-06,county,,PRECINCT 1,DURAND CITY HALL,215 W CLINTON ST DURAND MI 48429
MI,2012-11-06,county,,PRECINCT 12,KENNEDY MEMORIAL BLD,3240 FERRIS LINCOLN PARK MI 48146
MI,2012-11-06,county,,PRECINCT 2,COPELAND CENTER,2306 FOURTH WYANDOTTE MI 48192
MI,2012-11-06,county,,PRECINCT 4,BELLVIEW SCHOOL,15800 BELL EASTPOINTE MI 48021
MI,2012-11-06,county,,PRECINCT 4,HARPER CRK ADMIN BLD,7454 B DRIVE NORTH BATTLE CREEK MI 49014
MI,2012-11-06,county,,PRECINCT 3,COUNTRY ELEMENTARY,2939 E M-36 PINCKNEY MI 48169
MI,2012-11-06,county,,PRECINCT 6,HOOVER SCHOOL,5400 FOURTH STREET WAYNE MI 48184
MI,2012-11-06,county,,PRECINCT 37,LEVEY MIDDLE SCHOOL,25300 W 9 MILE RD SOUTHFIELD MI 48034
MI,2012-11-06,county,,PRECINCT 4,TYRONE SCHOOL,19525 TYRONE HARPER WOODS MI 48225
MI,2012-11-06,county,,PRECINCT 9,NEW TESTAMENT CHURCH,3484 S BELSAY RD BURTON MI 48519
MI,2012-11-06,county,,PRECINCT 2,DUBLIN SCHL,9260 SANDYSIDE WHITE LAKE MI 48386
MI,2012-11-06,county,,PRECINCT 3,LC ADMINISTRATION,36727 JEFFERSON HARRISON TOWNSHIP MI 48045
MI,2012-11-06,county,,PRECINCT 1,ENSIGN TOWN HALL,9498 TOWNSHIP HALL X5 RD RAPID RIVER MI 49878
MI,2012-11-06,county,,PRECINCT 3,CHURCH OF NAZARENE,3905 CLINTON ROAD JACKSON MI 49201
MI,2012-11-06,county,,PRECINCT 2,HASTINGS JR HIGH,232 W GRAND ST HASTINGS MI 49058
MI,2012-11-06,county,,PRECINCT 24,MCDOWELL ELEMENTARY,22929 BREST ROAD TAYLOR MI 48180
MI,2012-11-06,county,,PRECINCT 13,HAMADY HIGH SCHOOL,3223 W CARPENTER RD FLINT MI 48504
MI,2012-11-06,county,,PRECINCT 6,TOWNSHIP HALL,08525 FERRY ROAD EAST JORDAN MI 49727
MI,2012-11-06,county,,PRECINCT 2,ERIE TWP HALL,2065 ERIE RD ERIE MI 48133
MI,2012-11-06,county,,PRECINCT 3,ROSE PIONEER SCHOOL,7110 MILFORD RD HOLLY MI 48442
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,1516 E 8TH ST WHITE CLOUD MI 49349
MI,2012-11-06,county,,PRECINCT 9,ROOSEVELT SCHOOL,1112 20TH ST PORT HURON MI 48060
MI,2012-11-06,county,,PRECINCT 1,NEW LIFE VINEYARD CH,1014 E ASHMAN STREET MIDLAND MI 48642
MI,2012-11-06,county,,PRECINCT 1,CALVARY CRC,400 BEELINE RD HOLLAND MI 49424
MI,2012-11-06,county,,PRECINCT 446,SALVATION ARMY,3729 W CHICAGO DETROIT MI 48206
MI,2012-11-06,county,,PRECINCT 1,FAIRFIELD TWP.HALL,9965 BROWN STREET JASPER MI 49248
MI,2012-11-06,county,,PRECINCT 31,SCHWARZKOFF ELEM,8401 CONSTITUTION BLVD STERLING HEIGHTS MI 48313
MI,2012-11-06,county,,PRECINCT 4,CHRIST OUR SAVIOR,3151 N 120TH AVENUE HOLLAND MI 49424
MI,2012-11-06,county,,PRECINCT 2,BLENDON TWP HALL,7161 - 72ND AVE HUDSONVILLE MI 49426
MI,2012-11-06,county,,PRECINCT 6,ROSEVILLE RECREATION,18185 SYCAMORE ROSEVILLE MI 48066
MI,2012-11-06,county,,PRECINCT 13,F H ACTIVITIES CTR,28600 ELEVEN MILE RD FARMINGTON HILLS MI 48334
MI,2012-11-06,county,,PRECINCT 1,SWAN CREEK TWP HALL,11415 LAKEFIELD RD ST CHARLES MI 48655
MI,2012-11-06,county,,PRECINCT 5,ST. JOHN ACT. CENTER,600 N ADELAIDE FENTON MI 48430
MI,2012-11-06,county,,PRECINCT 29,BETHANY LUTHERAN CH,11475 E OUTER DRIVE DETROIT MI 48224
MI,2012-11-06,county,,PRECINCT 22,FISHER SCHOOL,10000 CROSLEY REDFORD MI 48239
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,GREEN ACRES ROAD HOUGHTON MI 49931
MI,2012-11-06,county,,PRECINCT 1,FLAT ROCK OLD HS,28639 DIVISION ST FLAT ROCK MI 48134
MI,2012-11-06,county,,PRECINCT 1,PUBLIC SAFETY BLDG,222 S HOMER RD MIDLAND MI 48640
MI,2012-11-06,county,,PRECINCT 1,CALVIN TOWNSHIP HALL,18727 MT ZION ROAD CASSOPOLIS MI 49031
MI,2012-11-06,county,,PRECINCT 10,ST.LUKES N.E.W. LIFE,3115 LAWNDALE AVE FLINT MI 48504
MI,2012-11-06,county,,PRECINCT 1,WILBER TOWNSHIP HALL,3120 SHERMAN ROAD EAST TAWAS MI 48730
MI,2012-11-06,county,,PRECINCT 1,NAPOLEON TWP HALL,6755 BROOKLYN RD JACKSON MI 49201
MI,2012-11-06,county,,PRECINCT 13,BUNCHE ELEMENTARY,4121 ML KING AVE FLINT MI 48505
MI,2012-11-06,county,,PRECINCT 3,FIRE STATION,5346 TYLER ST HUDSONVILLE MI 49426
MI,2012-11-06,county,,PRECINCT 13,MOTT HIGH SCHOOL,1151 SCOTT LAKE RD WATERFORD M 48328
MI,2012-11-06,county,,PRECINCT 24,WASHINGTON ELEM.,1400 N VERNON AVE FLINT MI 48506
MI,2012-11-06,county,,PRECINCT 13,NORTHWOOD SCHOOL B,926 W 12 MILE ROYAL OAK MI 48073
MI,2012-11-06,county,,PRECINCT 1,TWIN TOWERS,2000 INKSTER ROAD INKSTER MI 48141
MI,2012-11-06,county,,PRECINCT 1,EXCELSIOR TWP. HALL,987 CO RD 517 NE KALKASKA MI 49646
MI,2012-11-06,county,,PRECINCT 20,WILDWOOD SCHOOL,500 N WILDWOOD WESTLAND MI 48185
MI,2012-11-06,county,,PRECINCT 2,IRON RIVER CITY HALL,106 W GENESEE STREET IRON RIVER MI 49935
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,5665 WEBSTER CHURCH RD DEXTER MI 48130
MI,2012-11-06,county,,PRECINCT 4,UNITED METH CHURCH,413 E MAIN ST FLUSHING MI 48433
MI,2012-11-06,county,,PRECINCT 151,UNITARIAN CHURCH,4605 CASS AVE DETROIT MI 48201
MI,2012-11-06,county,,PRECINCT 1,PRESBYTERIAN CHURCH,555 BINGHAM AVE SAULT SAINTE MARIE MI 49783
MI,2012-11-06,county,,PRECINCT 3,CASCADES BAPTIST CH,1012 W HIGH STREET JACKSON MI 49203
MI,2012-11-06,county,,PRECINCT 4,MAPLEWOOD MANOR,535 S WARREN SAGINAW MI 48607
MI,2012-11-06,county,,PRECINCT 1,JOYFIELD TWP HALL,5940 BENZIE HWY BENZONIA MI 49616
MI,2012-11-06,county,,PRECINCT 4,FIRST BAPTIST CHURCH,5105 N MCKINLEY RD FLUSHING MI 48433
MI,2012-11-06,county,,PRECINCT 12,MEADS MILL SCHL,16700 FRANKLIN ROAD NORTHVILLE MI 48168
MI,2012-11-06,county,,PRECINCT 1,CITYHALL COUNCILROOM,101 E MAIN ST FREMONT MI 49412
MI,2012-11-06,county,,PRECINCT 9,STEENLAND ELEMENTARY,16335 CHESTNUT ROSEVILLE MI 48066
MI,2012-11-06,county,,PRECINCT 4,CHRISTIAN MINISTRIES,1199  STEWART RD MONROE MI 48162
MI,2012-11-06,county,,PRECINCT 3,LAKE FENTON HIGH SCH,4070 LAHRING ROAD LINDEN MI 48451
