election_date,state,jurisdiction,jurisdiction_type,precinct_id,precinct_name,name,address
2018-11-06,TX,Burleson,county, 305,,"Black Jack Baptist Church, Black Jack","7866 County Road 301 Caldwell, TX"
2018-11-06,TX,Burleson,county, 308,,"Macedonia-Hix Baptist Fellowship Hall, Hix","10822 FM 2000 Hix, TX"
2018-11-06,TX,Burleson,county, 309,,"Chriesman Community Center, Chriesman","404 FM 1363 Somerville 16955 SH 36 S Somerville, TX"
2018-11-06,TX,Burleson,county,406,,"JP 4 Office, Somerville","16955 SH 36 S Somerville, TX"
2018-11-06,TX,Burleson,county, 410,,"Community Chapel, Lyons","14805 SH 36 S Lyons, TX"
2018-11-06,TX,Burnet,county,1,,First Lutheran Church,"133 Apollo Dr., Burnet 78611"
2018-11-06,TX,Burnet,county,2,,The Main Courthouse,"220 S. Pierce, Burnet 78611"
2018-11-06,TX,Burnet,county,3,,Grace United Methodist Church,"4007 Valley View, Granite Shoals 78654"
2018-11-06,TX,Burnet,county,4,,Spicewood Community Center,"7901 CR 404, Spicewood 78669"
2018-11-06,TX,Burnet,county,5,,Silver Creek Community Center,"101 CR 128, Burnet 78611"
2018-11-06,TX,Burnet,county,6,,Smithwick Community Center,"10800 E. FM 1431, Marble Falls 78654"
2018-11-06,TX,Burnet,county,7,,Cassie Subdivision Community Center,"3920 FM 690, Burnet 78611"
2018-11-06,TX,Burnet,county,8,,Hoover Valley Volunteer Fire Dept.,"303 CR 118B, Burnet 78611"
2018-11-06,TX,Burnet,county,9,,Highland Haven Community Center,"118 Blackbird Dr., Highland Haven, TX 78654"
2018-11-06,TX,Burnet,county,10,,Iglesia Bautista Church Hall,"(CR 330 and FM 243) 4000 W. FM 243, Bertram 78605"
2018-11-06,TX,Burnet,county,11,,Naruna Church Bldg.,9170 FM 1478 Lampasas 76550
2018-11-06,TX,Burnet,county,12,,Bertram Library,"170 N. Gabriel St., Bertram 78605"
2018-11-06,TX,Burnet,county,13,,Joppa Fellowship Hall,"8447 CR 210, Bertram (Joppa), TX 78605"
2018-11-06,TX,Burnet,county,14,,Lake Victor Community Center,"200 Lake Ave., Burnet (Lake Victor) 78611"
2018-11-06,TX,Burnet,county,15,,Briggs Community Center,"215 Loop 308, Briggs 78608"
2018-11-06,TX,Burnet,county,16,,Oakalla Community Center,"29011 FM 963, Oakalla 78608"
2018-11-06,TX,Burnet,county,17,,Courthouse North Annex,"1701 E. Polk, Burnet 78611"
2018-11-06,TX,Burnet,county,18,,Granite Shoals Fire Station,"8410 R.R. 1431 W., Granite Shoals 78654"
2018-11-06,TX,Burnet,county,19,,Marble Falls Courthouse Annex,"810 Steve Hawkins Pkwy., Marble Falls 78654"
2018-11-06,TX,Burnet,county,20,,Church of Christ,"711 Broadway, Marble Falls, TX 78654"
2018-11-06,TX,Caldwell,county,"100,101,111,408",,FIRST LOCKHART BAPTIST CHURCH HALL,"305 W. PRAIRIE LEA STREET, LOCKHART, TX"
2018-11-06,TX,Caldwell,county,"103,400,412",,CITY HALL GLOSSERMAN BASEMENT,"308 W SAN ANTONIO ST LOCKHART, TX 78644"
2018-11-06,TX,Caldwell,county,"102,104",,VFW POST 8927 HALL,"7007 SOUTH U.S. HWY 183, LOCKHART, TX"
2018-11-06,TX,Caldwell,county,"204,205",,MCMAHAN WOMEN'S CLUB,"6022 FM 713 MCMAHAN, TX 78616"
2018-11-06,TX,Caldwell,county,"201,202,203,206",,LULING CIVIC CENTER,"333 E. AUSTIN STREET, LULING, TX 78648"
2018-11-06,TX,Caldwell,county,301,,THREE RIVERS COMMUNITY CHURCH,"103 MAIN ST. MARTINDALE, TX 78655"
2018-11-06,TX,Caldwell,county,"118,302",,MAXWELL FIRE STATION,"9655 TX 142 MAXWELL, TX 78656"
2018-11-06,TX,Caldwell,county,303,,UHLAND COMMUNITY CENTER,"15 N OLD SPANISH TRL UHLAND, TX 78640"
2018-11-06,TX,Caldwell,county,305,,FENTRESS COMMUNITY CHURCH,"HWY 20/BARBER ST., FENTRESS, TX"
2018-11-06,TX,Caldwell,county,"105,109,110,401,407",,ST MARK’S METHODIST CHURCH HALL,"602 E. LIVE OAK STREET, LOCKHART, TX"
2018-11-06,TX,Caldwell,county,"108,402,409",,ST MARY’S CATHOLIC CHURCH HALL,"205 W PECAN, LOCKHART, TX"
2018-11-06,TX,Caldwell,county,"306,404,405",,LYTTON SPRINGS CHISHOLM TRAIL FIRE AND RESCUE,"9835 FM 1854, DALE, TX"
2018-11-06,TX,Calhoun,county,1,,Calhoun County Library,"200 W. Mahan St. Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,"2,3",,CCISD Special Services Complex,"300 S. Alcoa Dr. Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,"4,5",,The Heritage Center,"2104 W. Austin St. Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,6,,First Baptist Church of Indianola,"617 FM 2760 Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,"7,13",,Jackson/Roosevelt Elementary,"1420 Jackson Dr. Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,"8,9,,10",,Calhoun County Annex,"201 W. Austin St. Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,11,,Salem Lutheran Church,"2101 N. Virginia St. Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,12,,Six Mile Volunteer Fire Dept.,"34 Royal Rd Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,"14,15",,Port Lavaca City Hall,"202 N. Virginia St. Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,"16,17",,Bauer Community Center,"2300 N. Hwy 35 Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,18,,Rick Brush Bldg.,"110 Jones St. Point Comfort, TX 77978"
2018-11-06,TX,Calhoun,county,19,,Olivia Fire Station,"61 Co. Rd. 318 Olivia, TX 77978"
2018-11-06,TX,Calhoun,county,"20,21",,Calhoun County EMS,"705 Henry Barber Way Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,"22,23",,Hatch Bend Country Club,"579 Meadowview Ln. Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,24,,Seadrift City Hall,"501 S. Main St. Seadrift, TX 77983"
2018-11-06,TX,Calhoun,county,25,,Port O'Connor Fire Station,"101 S. 6th St. Port O'Connor, TX 77982"
2018-11-06,TX,Calhoun,county,"20,21",,CALHOUN CNTY EMS,"705 Henry Barber Way, Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,22,,HATCH BEND COUNTRY CLUB,"579 Meadowview Dr, Port Lavaca, TX 77979"
2018-11-06,TX,Calhoun,county,23,,WATER CONTROL & IMPROVEMENT DIST,"39 Denman Drive, Port O'Connor, TX 77982"
2018-11-06,TX,Calhoun,county,24,,SEADRIFT CITY HALL,"501 Main St, Seadrift, TX 77983"
2018-11-06,TX,Calhoun,county,25,,PORT OCONNOR FIRE STATION,"101 6th St, Port O'Connor, TX 77982"
2018-11-06,TX,Callahan,county,,,JP1,"208 Oak Street Clyde, TX 79510"
2018-11-06,TX,Callahan,county,,,Eula School,"6040 FM 603 Clyde, TX 79510"
2018-11-06,TX,Callahan,county,,,Courthouse North Annex,"100 West 4th St. Baird, TX 79504"
2018-11-06,TX,Callahan,county,,,Cross Plains Community Center,"108 Beech St. Cross Plains, TX 76443"
2018-11-06,TX,Cameron,county,"1,83",,Port Isabel City Hall,"305 E. Maxan St. Port Isabel, Texas"
2018-11-06,TX,Cameron,county,"2,99",,Las Yescas Elementary School,"23413 FM 803 Las Yescas, Texas"
2018-11-06,TX,Cameron,county,"3,66",,Los Fresnos Community Bldg.,"204 Brazil St. Los Fresnos, Texas"
2018-11-06,TX,Cameron,county,"4,105",,Villareal Elementary School,"7700 Lakeside Blvd. Olmito, Texas"
2018-11-06,TX,Cameron,county,5,,Victoria Elementary School,"2801 E.13th St. Brownsville, Texas"
2018-11-06,TX,Cameron,county,6,,Formerly Career and Technical Education Bldg.,"1351 E. Polk St. Brownsville, Texas"
2018-11-06,TX,Cameron,county,7,,UTRGV at Brownsville-La Sala Student Union,"650 E. Ringgold St. Brownsville, Texas"
2018-11-06,TX,Cameron,county,8,,Resaca Elementary School,"901 E. Filmore St. Brownsville, Texas"
2018-11-06,TX,Cameron,county,9,,Former Cameron County Elections Department,"954 E. Harrison St. Brownsville, Texas"
2018-11-06,TX,Cameron,county,10,,Cromack Elementary School,"3200 E. 30th St. Brownsville, Texas"
2018-11-06,TX,Cameron,county,11,,Skinner Elementary School,"411 W. St. Charles St. Brownsville, Texas"
2018-11-06,TX,Cameron,county,12,,Russell Elementary School,"800 Lakeside Blvd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,13,,Central Administration Building,"708 Palm Blvd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,"14,108",,Bob Clark Social Service Center,"9901 California Rd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,15,,R.L. Martin Elementary School,"1701 Stanford Ave. Brownsville, Texas"
2018-11-06,TX,Cameron,county,16,,Villa Nueva Elementary School,"7455 Old Military Road Brownsville, Texas"
2018-11-06,TX,Cameron,county,17,,La Encantada Elementary School,"35001 FM 1577 San Benito, Texas"
2018-11-06,TX,Cameron,county,18,,San Benito Fire Station,"1205 S. Sam Houston San Benito, Texas"
2018-11-06,TX,Cameron,county,19,,San Benito Community Bldg.,"210 E. Heywood St. San Benito, Texas"
2018-11-06,TX,Cameron,county,20,,Rio Hondo Civic Center,"121 N. Arroyo St. Rio Hondo, Texas"
2018-11-06,TX,Cameron,county,21,,Frank Roberts Elementary School,"451 Biddle St. San Benito, Texas"
2018-11-06,TX,Cameron,county,22,,Sullivan Elementary School,"900 Elizabeth St. San Benito, Texas"
2018-11-06,TX,Cameron,county,"23,43,103",,Community Bldg. Bonita Park,"601 S. Rangerville Rd. Harlingen, Texas"
2018-11-06,TX,Cameron,county,24,,Santa Maria ISD Administrative Bldg. Board Room,"11119 Military Hwy 281 Santa Maria, Texas"
2018-11-06,TX,Cameron,county,25,,Los Indios Community Center,"309 E Heywood Los Indios, Texas"
2018-11-06,TX,Cameron,county,"26,55,58",,La Feria City Hall-City Council,"Meeting Room 115 E. Commercial Ave. La Feria, Texas"
2018-11-06,TX,Cameron,county,27,,Maria Luisa Ruiz Guerra Technology Center,"116 Santa Vista Ave. Santa Rosa, Texas"
2018-11-06,TX,Cameron,county,"28,57,87",,Combes Municipal Complex,"21646 Hand Road Combes, Texas"
2018-11-06,TX,Cameron,county,"29,85",,Stuart Place Elementary School,"6701 Business Hwy 83 Harlingen, Texas"
2018-11-06,TX,Cameron,county,"30,104",,Harlingen Outreach Center,"1102 South Commerce Harlingen, Texas"
2018-11-06,TX,Cameron,county,"31,41",,Bowie Elementary School,"309 W. Lincoln St. Harlingen, Texas"
2018-11-06,TX,Cameron,county,"32,56",,Vernon Middle School,"125 S. 13th St. Harlingen, Texas"
2018-11-06,TX,Cameron,county,"33,39",,Crockett Elementary School,"1406 W. Jefferson St. Harlingen, Texas"
2018-11-06,TX,Cameron,county,"34,44",,Treasure hills Presbyterian Church,"2120 N Ed Carey Dr. Harlingen, Texas"
2018-11-06,TX,Cameron,county,35,,Austin Elementary School,"700 E. Austin Harlingen, Texas"
2018-11-06,TX,Cameron,county,36,,Harlingen High School South,"1701 Dixieland Rd. Harlingen, Texas"
2018-11-06,TX,Cameron,county,37,,J.T. Canales Elementary School,"1811 International Blvd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,"38,97",,Sharp Elementary School,"1439 Palm Blvd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,40,,Fred Booth Elementary School,"705 Zaragoza St. San Benito, Texas"
2018-11-06,TX,Cameron,county,"42,78",,Zavala Elementary School,"1111 North B"" St. Harlingen, Texas"
2018-11-06,TX,Cameron,county,45,,Faulk Middle School,"2000 Roosevelt St. Brownsville, Texas"
2018-11-06,TX,Cameron,county,"46,86,101",,Gonzalez Elementary School,"4350 Jaime Zapata Ave. Brownsville, Texas"
2018-11-06,TX,Cameron,county,47,,Stell Middle School,"1105 Los Ebanos Blvd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,48,,Yturria Elementary School,"2955 W. Tandy Rd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,"49,98,107",,Benavidez Elementary School,"3101 McAllen Rd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,"50,109",,Ed Downs Elementary School,"1302 N. Dick Dowling San Benito, Texas"
2018-11-06,TX,Cameron,county,51,,La Paloma Elementary School,"35076 Padilla St. San Benito, Texas"
2018-11-06,TX,Cameron,county,52,,South Padre Island City Hall,"4601 Padre Blvd. South Padre Island, Texas"
2018-11-06,TX,Cameron,county,53,,Besteiro Middle School,"6280 Southmost Rd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,54,,Burns Elementary School,"1974 E. Alton Gloor Blvd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,59,,Port Isabel High School,"18001 Hwy 100 Laguna Heights, Texas"
2018-11-06,TX,Cameron,county,"60,69",,Del Castillo Elementary School,"105 Morningside Rd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,"61,106",,Hudson Elementary School,"2980 FM 802 Brownsville, Texas"
2018-11-06,TX,Cameron,county,62,,James Pace High School,"314 W. Los Ebanos Blvd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,63,,Oliveira Middle School,"444 Land O' Lakes Dr. Brownsville, Texas"
2018-11-06,TX,Cameron,county,64,,Wilson Elementary School,"16495 Primera Road Primera, Texas"
2018-11-06,TX,Cameron,county,65,,Las Palmas Housing Project Community Room,"213 Orive Blvd. Los Fresnos, Texas"
2018-11-06,TX,Cameron,county,67,,Laguna Vista City Hall Board Room,"122 Fernandez St. Laguna Vista, Texas"
2018-11-06,TX,Cameron,county,68,,Rivera High School,"6955 FM 802 Brownsville, Texas"
2018-11-06,TX,Cameron,county,70,,Southmost Public Library,"4320 Southmost Rd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,71,,Perkins Middle School,"4750 Austin Rd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,72,,Paredes Elementary School,"3700 Heritage Trail Brownsville, Texas"
2018-11-06,TX,Cameron,county,73,,Brownsville Country Club Golf Center,"1800 W. San Marcelo Blvd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,74,,Cameron Park Community Center (El Centro Cultural),"2100 Gregory Ave. Brownsville, Texas"
2018-11-06,TX,Cameron,county,75,,Garden Park Elementary School,"855 Military Highway Brownsville, Texas"
2018-11-06,TX,Cameron,county,76,,Hanna High School,"2615 Price Rd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,77,,Garza Elementary School,"200 Esperanza Rd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,79,,Harlingen Medical Center,"5501 US 77 Frontage Rd. Harlingen, Texas"
2018-11-06,TX,Cameron,county,80,,Gutierrez Middle School,"3205 W. Wilson Rd. Harlingen, Texas"
2018-11-06,TX,Cameron,county,81,,Rio Hondo High School,"22547 State Hwy 345 Rio Hondo, Texas"
2018-11-06,TX,Cameron,county,82,,El Jardin Elementary School,"6911 Boca Chica Blvd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,84,,Long Elementary School,"2601 N. 7th St. Harlingen, Texas"
2018-11-06,TX,Cameron,county,95,,Dora Romero Elementary School,"9705 Cajun Blvd. Brownsville, Texas"
2018-11-06,TX,Cameron,county,96,,Perez Elementary School,"2514 Shidler Dr Brownsville, Texas"
2018-11-06,TX,Cameron,county,100,,Olmito Elementary School,"2500 Arroyo Blvd Brownsville, Texas"
2018-11-06,TX,Cameron,county,102,,Raquel Pena Elementary School,"4975 Salida de la Luna Rd. Brownsville, Texas"
2018-11-06,TX,Camp,county,1,,Pitsburg Fire Station,"514 S. Greer Blvd. Pittsburg, Texas"
2018-11-06,TX,Camp,county,2,,Pittsburg High School Auditorium,"300 N.Texas St. Pittsburg, Texas"
2018-11-06,TX,Camp,county,3,,Douglas Alumni Community Center,"408 N. Terry St. Pittsburg, Texas"
2018-11-06,TX,Camp,county,4,,Camp County Courthouse,"126 Church St. Pittsburg, Texas"
2018-11-06,TX,Carson,county,101,,Groom Community Center,"100 Broadway, Groom, Texas"
2018-11-06,TX,Carson,county,102,,White Deer Community Center,"5th and Paul, White Deer, Texas"
2018-11-06,TX,Carson,county,103,,Carson County Ag Barn,"814 E. 3rd, Panhandle, Texas"
2018-11-06,TX,Carson,county,201,,Carson County War Memorial Building,"500 Main Street, Panhandle, Texas"
2018-11-06,TX,Carson,county,301,,Panhandle High School,"106 W. 11th, Panhandle, Texas"
2018-11-06,TX,Carson,county,302,,Carson County Precinct #3 Barn,"501 Mesquite, En Fritch, Texas"
2018-11-06,TX,Carson,county,401,,White Deer Community Center,"5th and Paul, White Deer, Texas"
2018-11-06,TX,Carson,county,402,,Skellytown City Hall Offices,"500 Chamberlain, Skellytown, Texas"
2018-11-06,TX,Cass,county,1,,Linden                               Cass County Voting Building,"227 E. Rush, Linden, Texas"
2018-11-06,TX,Cass,county,2,,Kildare                              Kildare Community Center               CR,"1779 Hwy 125, Kildare, Texas"
2018-11-06,TX,Cass,county,4,,New Colony Baptist Church Fellowship Hall,"3086 Hwy 59 North, Linden, Texas"
2018-11-06,TX,Cass,county,5,,Avinger                             City Hall                                            #,"6 N. Main, Avinger, Texas"
2018-11-06,TX,Cass,county,6,,Crossroads                         Fire Station,"Hwy 250, Hughes Springs Marietta, Texas"
2018-11-06,TX,Cass,county,7,,Hughes Springs                 Community Center,"902 East First St. Hwy 11, Hughes Springs, Texas"
2018-11-06,TX,Cass,county,9,,Marietta                            Marietta Community Association,"308 N. Central Ave., Texas"
2018-11-06,TX,Cass,county,11,,Douglassville                    Morriss bldg.,"Hwy 8 N., Douglassville, Texas"
2018-11-06,TX,Cass,county,15,,O’Farrell                          PINEY GROVE BAPTIST CHURCH,"3268 TX. HWY. 77 W., ATLANTA, Texas"
2018-11-06,TX,Cass,county,12,,Domino                            Domino-EMPLOYEE ASSOCIATION BLDG.,"11690 FM 3129, QC, TX, Texas"
2018-11-06,TX,Cass,county,13T,,Atlanta                             City Hall,"315 N. Buckner St., Atlanta, Texas"
2018-11-06,TX,Cass,county,14,,"Queen City                        Queen City, City Hall","601 Loop 236, Queen City, Texas"
2018-11-06,TX,Cass,county,16,,Bloomburg                       Bloomburg City Hall,"121 East Main, Bloomburg, Texas"
2018-11-06,TX,Cass,county,17,,Atlanta                   ATLANTA ADMINISTRATION OFFICE,"106 W. Main Street Atlanta, Texas"
2018-11-06,TX,Cass,county,18,,Smyrna                          Baptist Church Fellowship Hall,"4621 Hwy 77, Smyrna, Texas"
2018-11-06,TX,Cass,county,19,,Mcleod                          School Administration Building 20E         Bivins                            Community Center,"19395 FM 125 S., Mcleod, Texas"
2018-11-06,TX,Cass,county,20E,,Bivins Community Center,"143 Morse Rd. FM 1841, Bivins, Texas"
2018-11-06,TX,Cass,county,21,,Huffines Civic Center,"6487 FM 251, Huffines, Texas"
2018-11-06,TX,Castro,county,101,,HART GOLDEN GROUP,"1018 HWY.194 HART, TX 79043"
2018-11-06,TX,Castro,county,105,,EXPO BUILDING,"403 SE 4TH ST. DIMMITT, TX 79027"
2018-11-06,TX,Castro,county,201,,IMMACULATE CONCEPTION CATHOLIC CHURCH,"1001 W HALSELL DIMMITT, TX 79027"
2018-11-06,TX,Castro,county,206,,WILBUR-ELLIS OFFICE – (FLAGG),"2290 FM 1055 DIMMITT, TX 79027"
2018-11-06,TX,Castro,county,301,,FIRST BAPTIST CHURCH – (FELLOWSHIP HALL),"1201 WESTERN CIRCLE DR. DIMMITT, TX 79027"
2018-11-06,TX,Castro,county,307,,FRIO BAPTIST CHURCH,"320 FM 1055 HEREFORD, TX 79045"
2018-11-06,TX,Castro,county,401,,CASTRO COUNTY COURTHOUSE,"100 E. BEDFORD RM.200 DIMMITT, TX 79027"
2018-11-06,TX,Castro,county,408,,NAZARETH SENIOR CITIZENS BUILDING,"103 N. 2ND NAZARETH, TX 79063"
2018-11-06,TX,Chambers,county,1,,Wallisville Community Building,"524 Number 9 Road, Wallisville, 77597"
2018-11-06,TX,Chambers,county,2,,Hankamer Community Building,"9511 Hwy 61 Hankamer, 77560"
2018-11-06,TX,Chambers,county,3,,Pine Island School Building,"9310 FM 562, Anahuac, 77514"
2018-11-06,TX,Chambers,county,4,,"City of Mont Belvieu, Sr. Dining Hall","11607 Eagle Dr. Mont Belvieu, 77580"
2018-11-06,TX,Chambers,county,5,,Beach City Community Building,"12723 Tri City Beach Road, Beach 
City, 77523"
2018-11-06,TX,Chambers,county,6,,American Legion Hall,"1704 South Main Street, Anahuac, 77514"
2018-11-06,TX,Chambers,county,7,,Winnie Stowell Community Building,"335 Park Street, Winnie, 77665"
2018-11-06,TX,Chambers,county,8,,Cove Community Building,"5757 FM 565, Cove, 77523"
2018-11-06,TX,Chambers,county,9,,Oak Island Community Building,"1126 West Bayshore Road, Oak Island, 77514"
2018-11-06,TX,Chambers,county,10,,West Chambers County Courthouse Annex,"10616 Eagle Drive, Mont Belvieu, 77580"
2018-11-06,TX,Chambers,county,11,,Cedar Bayou Community Building,"7711 Hwy 146, Baytown, 77520"
2018-11-06,TX,Chambers,county,12,,Winnie Stowell Community Building,"335 Park Street, Winnie, 77665"
2018-11-06,TX,Chambers,county,14,,Anahuac Airport - Road & Bridge Office,"201 Airport Rd. Anahuac, 77514"
2018-11-06,TX,Chambers,county,15,,Cedar Bayou Community Building,"7711 Hwy 146, Baytown, 77520"
2018-11-06,TX,Cherokee,county,13,,Rocky Springs Bapt Church,"653 FM 1910 W Jacksonville TX, 75766"
2018-11-06,TX,Cherokee,county,14,,Corinth Bapt. Church,"10660 FM 768 N Jacksonville, 75766"
2018-11-06,TX,Cherokee,county,15,,First Christian Church,"1920 Beaumont St Jacksonville, 75766"
2018-11-06,TX,Cherokee,county,25,,Wells First Baptist Church,"629 Rusk Ave Wells, 75976"
2018-11-06,TX,Cherokee,county,26,,The River Church,"595 Marcus Street Alto, 75925"
2018-11-06,TX,Cherokee,county,27,,The River Church,"595 Marcus Street Alto, 75925"
2018-11-06,TX,Cherokee,county,28,,Assembly of God Church,"6010 Hwy 84 W Maydelle, 75772"
2018-11-06,TX,Cherokee,county,32,,Mt Selman Methodist Church,"135 CR 3701 Bullard, 75757"
2018-11-06,TX,Cherokee,county,33,,East Lake Baptist Church,153 Eastdale Lane Bullard TX 75757
2018-11-06,TX,Cherokee,county,34,,1st Baptist Church - Mixon,"4975 FM 177 E, Mixon Jacksonville, 75766"
2018-11-06,TX,Cherokee,county,35,,Cove Springs Community Church,"4948 Hwy 175 W Jacksonville, 75766"
2018-11-06,TX,Cherokee,county,36,,New Hope Baptist Church,"12580 FM 747 8S. Jacksonville, 75766"
2018-11-06,TX,Cherokee,county,37,,Mt Haven CME Church,"15807 FM 747 N Jacksonville, 75766"
2018-11-06,TX,Cherokee,county,38,,Jacksonville College Library,"105 B J Albritton Dr. Jacksonville, 75766"
2018-11-06,TX,Cherokee,county,42,,Christian Church,"702 N. Bolton St. Jacksonville, 75766"
2018-11-06,TX,Cherokee,county,43,,Jacksonville Public Library,"502 S Jackson Jacksonville, 75766"
2018-11-06,TX,Cherokee,county,44,,Afton Grove Baptist Church,"360 CR 4208 Jacksonville, 75766"
2018-11-06,TX,Cherokee,county,45,,New Summerfield 1st Baptist Church,201 Church St New Summerfield
2018-11-06,TX,Cherokee,county,46,,Blackjack Baptist Church,"18214 Hwy 110 N, Blackjack Troup, 75789"
2018-11-06,TX,Cherokee,county,47,,1st Baptist Church,"7282 Hwy 110N, Ponta Jacksonville, 75766"
2018-11-06,TX,Cherokee,county,48,,Concord-Cumberland Presby Church,"212 CR 4705, Concord Troup, 75789"
2018-11-06,TX,Childress,county,101,,Housing Authority,"407 Ave B NW, Childress, TX 79201"
2018-11-06,TX,Childress,county,201,,"Banquet Room, Fair Park City Auditorium","Fair Park Childress, TX 79201"
2018-11-06,TX,Childress,county,301,,"Foyer, Fair City Park Auditorium","Fair Park Childress, TX 79201"
2018-11-06,TX,Childress,county,401,,Housing Authority,1709 Ave I NW
2018-11-06,TX,Clay,county,"1,8,9,15",,Holman Center,"211 N Clay St, Henrietta"
2018-11-06,TX,Clay,county,6,,Byers Community Center,"610 Main St, Byers"
2018-11-06,TX,Clay,county,10,,Vashti Community Center,"9354 E FM 174, Bellevue"
2018-11-06,TX,Clay,county,11,,Dean City Hall,"6913 SH 79 N, Wichita Falls"
2018-11-06,TX,Clay,county,12,,Jolly First Baptist Church,"321 Mowery St, Wichita Falls"
2018-11-06,TX,Clay,county,13,,Thornberry Community Center,"14318 FM 171 W, Wichita Falls"
2018-11-06,TX,Clay,county,14,,Charlie Community Center,"136 Sudan St, Wichita Falls"
2018-11-06,TX,Clay,county,17,,Christ Community Fellowship Church,"1143 Nakomis Trail, Wichita Falls"
2018-11-06,TX,Clay,county,20,,Bluegrove Baptist Church,"1980 FM 172, Henrietta"
2018-11-06,TX,Clay,county,24,,Bellevue City Hall,"136 Fourth St, Bellevue"
2018-11-06,TX,Clay,county,26,,Buffalo Springs Community Center,"6302 FM 174, Belleue"
2018-11-06,TX,Clay,county,27,,Petrolia First Baptist Church,"205 N Central Ave, Petrolia"
2018-11-06,TX,Clay,county,32,,Veitenheimer Residence,"2100 Veitenheimer Rd, Windthorst"
2018-11-06,TX,Cochran,county,"101,306,404",,Basement of Cochran County Courthouse ,"100 North Main, Room 102 Morton, Texas 79346 "
2018-11-06,TX,Cochran,county,202,,Foyer of Old Whiteface School Gym,"315 Arthur Street Whiteface, Texas 79379 "
2018-11-06,TX,Cochran,county,303,,Precinct 3 County Barn,"Highway 125 Bledsoe, TX 79314"
2018-11-06,TX,Coke,county,,,Coke County Courthouse,"13 E 7th Street, Robert Lee, TX 76945"
2018-11-06,TX,Coke,county,,,Bronte Senior Ctr,"613 E Oliver Ave, Bronte, TX 76933"
2018-11-06,TX,Coleman,county,1,,Coleman County Courthouse,"East Wing; 100 Liveoak St. Coleman, TX 76834"
2018-11-06,TX,Coleman,county,2,,Old Armory Community Center,"303 South Houston, Santa Anna, TX 76878"
2018-11-06,TX,Coleman,county,2E,,United Christian Presbyterian Church,"1609 S. Commercial Ave., Coleman, TX 76834"
2018-11-06,TX,Coleman,county,3,,Concho Baptist Church,"1700 S. Concho St, Coleman, TX 76834"
2018-11-06,TX,Coleman,county,4,,Coleman County Courthouse,"West Wing: 100 Liveoak St. Coleman, TX 76834"
2018-11-06,TX,Collin,county,,,Aldridge Elementary School,720 Pleasant Valley Lane Richardson
2018-11-06,TX,Collin,county,,,Allen ISD Service Center,1451 North Watters Road Allen
2018-11-06,TX,Collin,county,,,Allen Municipal Courts Facility,301 Century Parkway Allen
2018-11-06,TX,Collin,county,,,Armstrong Middle School,3805 Timberline Drive Plano
2018-11-06,TX,Collin,county,,,Benton Staley Middle School,6927 Stadium Drive Frisco
2018-11-06,TX,Collin,county,,,Blue Ridge ISD Administration Bldg,318 West School Street Blue Ridge
2018-11-06,TX,Collin,county,,,Bowman Middle School,2501 Jupiter Road Plano
2018-11-06,TX,Collin,county,,,Carpenter Middle School,3905 Rainier Road Plano
2018-11-06,TX,Collin,county,,,Carpenter Park Recreation Center,6701 Coit Road Plano
2018-11-06,TX,Collin,county,,,Celina ISD Administration Building,205 S. Colorado Celina
2018-11-06,TX,Collin,county,,,Christ the Servant Lutheran Church,821 S. Greenville Avenue Allen
2018-11-06,TX,Collin,county,,,Christ United Methodist Church,3101 Coit Road Plano
2018-11-06,TX,Collin,county,,,Clark High School,523 W. Spring Creek Parkway Plano
2018-11-06,TX,Collin,county,,,Collin College Central Park Campus,2200 University Drive McKinney
