election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2012-11-06,VA,,,county,0401,401 - DINWIDDIE,,,DINWIDDIE COUNTY MIDDLE SCHOOL,11608 Courthouse Road Dinwiddie VA  23841-2434,,VIP,2019-10-05,
2012-11-06,VA,,,county,0925,925 - OLD MILL,,,CENTREVILLE UNITED METH CHURCH,6400 Old Centreville Rd Centreville VA  20121-2628,,VIP,2019-10-05,
2012-11-06,VA,,,county,0503,503 - NORTH CLINTWOOD,,,DICKENSON COUNTY COURTHOUSE,293 Clintwood Main Street Clintwood VA 24228,,VIP,2019-10-05,
2012-11-06,VA,,,county,0120,120 - SIDEBURN,,,OAK VIEW ELEMENTARY SCHOOL,5004 Sideburn Rd Fairfax VA  22032-2636,,VIP,2019-10-05,
2012-11-06,VA,,,county,0617,617 - LORTON,,,LORTON LIBRARY,9520 Richmond Hwy Lorton VA  22079-2124,,VIP,2019-10-05,
2012-11-06,VA,,,county,0023,023 - ARROWHEAD,,,ARROWHEAD ELEMENTARY SCHOOL,5549 Susquehanna Dr Virginia Beach VA  23462-4034,,VIP,2019-10-05,
2012-11-06,VA,,,county,0123,123 - ROBINSON,,,ROBINSON SEC SCHOOL,5035 Sideburn Rd Fairfax VA  22032-2637,,VIP,2019-10-05,
2012-11-06,VA,,,county,0203,203 - CLINCHCO,,,CLINCHCO ELEMENTARY SCHOOL,198 Cardinal St Clinchco VA  24226-8692,,VIP,2019-10-05,
2012-11-06,VA,,,county,0403,403 - CENTER,,,FIRE TRAINING SCHOOL,1018 Middle School Cir South Boston VA  24592-4942,,VIP,2019-10-05,
2012-11-06,VA,,,county,0603,603 - PIEDMONT,,,CHANCELLOR HIGH SCHOOL,6300 Harrison Rd Fredericksburg VA  22407-6363,,VIP,2019-10-05,
2012-11-06,VA,,,county,0105,105 - FAIRVIEW,,,FAIRVIEW ELEMENTARY SCHOOL,5815 Ox Rd Fairfax Station VA  22039-1430,,VIP,2019-10-05,
