state,election_date,jurisdiction_type,county_name,municipality,precinct_id,precinct_name,name,address
IA,2014-11-04,county,Dallas,W DES MOINES,WM225,West Des Moines 225,ST FRANCIS OF ASSISI CHURCH (WDM 225),"7075 ASHWORTH RD, W DES MOINES, IA 50266"
IA,2014-11-04,county,Dallas,W W DES MOINES,WM226,West Des Moines 226,ST FRANCIS OF ASSISI CHURCH (WDM 226),"7075 ASHWORTH RD., W W DES MOINES, IA 50266"
IA,2014-11-04,county,Dallas,W DES MOINES,WM321,West Des Moines 321,EDGEWATER WESLEY LIFE COMMUNITY (WDM321),"9225 CASCADE AVE, W DES MOINES, IA 50266"
IA,2014-11-04,county,Dallas,W DES MOINES,WM322,West Des Moines 322,EDGEWATER WESLEY LIFE COMMUNITY (WDM322),"9225 CASCADE AVE, W DES MOINES, IA 50266"
IA,2014-11-04,county,Davis,BLOOMFIELD,BF1,Bloomfield 1,MUTCHLER CENTER,"900 E NORTH ST, BLOOMFIELD, IA 52537"
IA,2014-11-04,county,Davis,BLOOMFIELD,BF2,Bloomfield 2,BLFD FIRE STATION 2,"501 S. WEST ST., BLOOMFIELD, IA 52537"
IA,2014-11-04,county,Davis,BLOOMFIELD,BF3,Bloomfield 3,BLFD FIRE STATION 3,"501 S. WEST ST., BLOOMFIELD, IA 52537"
IA,2014-11-04,county,Davis,BLOOMFIELD,CN,Central,SOUTHERN IOWA ELECTRIC COOP,"22458 HWY 2, BLOOMFIELD, IA 52537"
IA,2014-11-04,county,Davis,FLORIS,NE,North East,FLORIS COMMUNITY HALL,"COMMUNITY HALL, FLORIS, IA 52560"
IA,2014-11-04,county,Davis,DRAKESVILLE,NW,North West,DRAKESVILLE SHELTER HOUSE,"CITY PARK, DRAKESVILLE, IA 52552"
IA,2014-11-04,county,Davis,PULASKI,SE,South East,PULASKI CITY HALL/FIRE DEPT,"106 S SECOND ST, PULASKI, IA 52584"
IA,2014-11-04,county,Davis,WEST GROVE,SW,South West,WEST GROVE TOWNSHIP HALL,"HWY 2, WEST GROVE, IA 52538"
IA,2014-11-04,county,Decatur,LAMONI,BL,BL/FA/LAMONI ,LAMONI COMMUNITY CENTER,"108 S CHESTNUT, LAMONI, IA 50140"
IA,2014-11-04,county,Decatur,DAVIS CITY,BU,BU/ NB/ DC/ HA/ MO/ PL,DAVIS CITY COMM CENTER,"209 BRIDGE STREET, DAVIS CITY, IA 50065"
IA,2014-11-04,county,Decatur,DECATUR,DE,DE/DECATUR CITY,BARNUM COMMUNITY CENTER,"302 NE 4TH STREET, DECATUR, IA 50067"
IA,2014-11-04,county,Decatur,GARDEN GROVE,GG,GG/ GG /LR/ HP/ WO,GARDEN GROVE CITY HALL,"W MAIN STREET, GARDEN GROVE, IA 50103"
IA,2014-11-04,county,Decatur,GRAND RIVER,GR,GR/RL/GR,GRAND RIVER COMM CENTER,"122 BROADWAY ST, GRAND RIVER, IA 50108"
IA,2014-11-04,county,Decatur,VAN WERT,LC,LC/ VW/ FR/ WE,VAN WERT CITY HALL,"101 E 1ST STREET, VAN WERT, IA 50262"
IA,2014-11-04,county,Decatur,LEON,LE,LEON/ CE/ED,LEON COMMUNITY CENTER,"203 NE 2ND STREET, LEON, IA 50144"
IA,2014-11-04,county,Delaware,RYAN,ADHG,Adams/Hazel Green,RYAN CITY HALL,"405 FRANKLIN STREET, RYAN, IA 52330"
IA,2014-11-04,county,Delaware,COLESBURG,CL,Colony,COLESBURG COMMUNITY CENTER,"220 MAIN STREET, COLESBURG, IA 52035"
IA,2014-11-04,county,Delaware,DELHI,DH,Delhi/Delaware Corp,DELHI COMMUNITY CENTER,"316 FRANKLIN STREET, DELHI, IA 52223"
IA,2014-11-04,county,Delaware,MANCHESTER,DW,Delaware ,DELAWARE CO REC CENTER,"FAIRGROUNDS, MANCHESTER, IA 52057"
IA,2014-11-04,county,Delaware,EDGEWOOD,HCEK,Honey Creek/Elk,ST MARK'S PARISH CENTER,"200 E JACKSON STREET, EDGEWOOD, IA 52042"
IA,2014-11-04,county,Delaware,MANCHESTER,MC1,Manchester 1st Ward,MANCHESTER FIRE STATION,"400 E MAIN STREET, MANCHESTER, IA 52057"
IA,2014-11-04,county,Delaware,MANCHESTER,MC2,Manchester 2nd Ward,DELAWARE CO COMMUNITY CENTER,"200 EAST ACERS STREET, MANCHESTER, IA 52057"
IA,2014-11-04,county,Delaware,MANCHESTER,MC3,Manchester 3rd Ward,SEIBERT PARK MEMORIAL HALL,"508 QUAKER MILL DR, MANCHESTER, IA 52057"
IA,2014-11-04,county,Delaware,MANCHESTER,MLPR,Milo/Prairie,CONSERVATION BUILDING,"2379 JEFFERSON ROAD, MANCHESTER, IA 52057"
IA,2014-11-04,county,Delaware,EARLVILLE,ONNFBM,Oneida/North Fork/Bremen,EARLVILLE CIVIC CENTER,"120 NORTHERN AVENUE, EARLVILLE, IA 52041"
IA,2014-11-04,county,Delaware,DUNDEE,RLCG,Richland/Coffins Grove,DUNDEE COMMUNITY CENTER,"215 SECOND STREET, DUNDEE, IA 52038"
IA,2014-11-04,county,Delaware,HOPKINTON,SFUN,South Fork/Union,HOPKINTON COMMUNITY CENTER (SF UN),"115 1ST STREET SE, HOPKINTON, IA 52237"
IA,2014-11-04,county,Des Moines,BURLINGTON,BU1T,PCT 1T,CONCORDIA LUTHERAN CHURCH,"2901 CLIFF RD, BURLINGTON, IA 52601"
IA,2014-11-04,county,Des Moines,BURLINGTON,BU2,PCT 2,AUTUMN HEIGHTS,"2830 WINEGARD DR, BURLINGTON, IA 52601"
IA,2014-11-04,county,Des Moines,BURLINGTON,BU3,PCT 3,OAK STREET BAPTIST CHURCH,"1303 OAK ST, BURLINGTON, IA 52601"
IA,2014-11-04,county,Des Moines,BURLINGTON,BU4,PCT 4,TRINITY LUTHERAN CHURCH,"115 S CENTRAL AVE, BURLINGTON, IA 52601"
IA,2014-11-04,county,Des Moines,BURLINGTON,BU5,PCT 5,NOTRE DAME SCHOOL,"702 S ROOSEVELT AVE, BURLINGTON, IA 52601"
IA,2014-11-04,county,Des Moines,BURLINGTON,BU6,PCT 6,PRO PLUMBING,"705 MAPLE ST, BURLINGTON, IA 52601"
IA,2014-11-04,county,Des Moines,BURLINGTON,BU7,PCT 7,ST LUKE UNITED CHURCH OF CHRIST,"1403 SOUTH ST, BURLINGTON, IA 52601"
IA,2014-11-04,county,Des Moines,BURLINGTON,BU8C,PCT 8C,BETHANY LUTHERAN CHURCH,"2515 MADISON AVE, BURLINGTON, IA 52601"
IA,2014-11-04,county,Des Moines,BURLINGTON,BU9,PCT 9,MESSIAH LUTHERAN CHURCH,"2411 WEST AVE, BURLINGTON, IA 52601"
IA,2014-11-04,county,Des Moines,DANVILLE,DM,Danville Town / Danville Twp,DANVILLE COMMUNITY BLDG,"104 W SHEPHERD ST, DANVILLE, IA 52623"
IA,2014-11-04,county,Des Moines,WEST BURLINGTON,FM,Flint River Twp / Middletown,CONSERVATION OFFICE,"13700 WASHINGTON RD, WEST BURLINGTON, IA 52655"
IA,2014-11-04,county,Des Moines,MEDIAPOLIS,HJ,Benton / Huron / Jackson Twps,TWO RIVERS OFFICE BLDG,"5601 - 205TH ST (KINGSTON), MEDIAPOLIS, IA 52637"
IA,2014-11-04,county,Des Moines,MEDIAPOLIS,MY,Mediapolis Town / Franklin & Yellow Spring Twps,MEDIAPOLIS CITY HALL,"510 MAIN ST, MEDIAPOLIS, IA 52637"
IA,2014-11-04,county,Des Moines,YARMOUTH,PW,Pleasant Grove / Washington Twps,YARMOUTH FIRE STATION,"20454 EASTERN AVE, YARMOUTH, IA 52660"
IA,2014-11-04,county,Des Moines,BURLINGTON,UNION,PCT UNION,CHURCH OF CHRIST OF BURLINGTON,"2120 S ROOSEVELT, BURLINGTON, IA 52601"
IA,2014-11-04,county,Des Moines,WEST BURLINGTON,WB,West Burlington Town,ST MARY'S PARISH CENTER,"520 W MT PLEASANT ST, WEST BURLINGTON, IA 52655"
IA,2014-11-04,county,Dickinson,LAKE PARK,PCT 01,Precinct 01,LAKE PARK COMMUNITY CENTER,"903 S MARKET ST, LAKE PARK, IA 51347"
IA,2014-11-04,county,Dickinson,MILFORD,PCT 02,Precinct 02,MAHAN HALL-LAKESIDE LAB GROUNDS,"1838 HWY 86, MILFORD, IA 51351"
IA,2014-11-04,county,Dickinson,SPIRIT LAKE ,PCT 03,Precinct 03,DC EXPO CENTER MEETING RM,"1602 15TH ST, SPIRIT LAKE , IA 51360"
IA,2014-11-04,county,Dickinson,SUPERIOR,PCT 04,Precinct 04,SUPERIOR MUNICIPAL BUILDING,"111 7TH ST, SUPERIOR, IA 51363"
IA,2014-11-04,county,Dickinson,ARNOLDS PARK,PCT 05,Precinct 05,ARNOLDS PARK CITY HALL,"156 N HWY 71 , ARNOLDS PARK, IA 51331"
IA,2014-11-04,county,Dickinson,TERRIL,PCT 06,Precinct 06,TERRIL MEMORIAL BLDG-EAST RM,"115 N STATE ST, TERRIL, IA 51364"
IA,2014-11-04,county,Dickinson,TERRIL,PCT 07,Precinct 07,TERRIL MEMORIAL BLDG-WEST RM,"115 N STATE ST
, TERRIL, IA 51364"
IA,2014-11-04,county,Dickinson,MILFORD,PCT 08,Precinct 08,MILFORD COMM BLDG-EAST ROOM,"806 N AVE, MILFORD, IA 51351"
IA,2014-11-04,county,Dickinson,MILFORD,PCT 09,Precinct 09,MILFORD COMM BLDG-WEST ROOM,"806 N AVE, MILFORD, IA 51351"
IA,2014-11-04,county,Dickinson,MILFORD,PCT 10,Precinct 10,WAHPETON CITY HALL,"1201 DAKOTA DR, MILFORD, IA 51351"
IA,2014-11-04,county,Dickinson,OKOBOJI,PCT 11,Precinct 11,OKOBOJI CITY HALL,"1322 HWY 71 N, OKOBOJI, IA 51355"
IA,2014-11-04,county,Dickinson,SPIRIT LAKE,PCT 12,Precinct 12,DICKINSON CO EXPO BLDG,"1602 15TH ST, SPIRIT LAKE, IA 51360"
IA,2014-11-04,county,Dickinson,SPIRIT LAKE,PCT 13,Precinct 13,DC COMM BLDG-WEST ROOM,"1602 15TH ST, SPIRIT LAKE, IA 51360"
IA,2014-11-04,county,Dickinson,SPIRIT LAKE,PCT 14,Precinct 14,LAKES COMMUNITY LAND TRUST OFFICE,"2650 ENTERPRISE AVE, SPIRIT LAKE, IA 51360"
IA,2014-11-04,county,Dickinson,SPIRIT LAKE,PCT 15,Precinct 15,DC COMM BLDG EAST ROOM,"1602 15TH ST, SPIRIT LAKE, IA 51360"
IA,2014-11-04,county,Dubuque,DUBUQUE,01,01,01 ROCKDALE METHODIST CHURCH,"1500 OLD MILL RD, DUBUQUE, IA 52003"
IA,2014-11-04,county,Dubuque,DUBUQUE,02,02,02 THEISENS HOME CENTER,"2900 DODGE ST, DUBUQUE, IA 52002"
IA,2014-11-04,county,Dubuque,DUBUQUE,03,03,03 AREA RESIDENTIAL CARE,"3355 KENNEDY CIR, DUBUQUE, IA 52002"
IA,2014-11-04,county,Dubuque,DUBUQUE,04,04,04 JOURNEY CHURCH,"3939 PENNSYLVANIA AVE, DUBUQUE, IA 52002"
IA,2014-11-04,county,Dubuque,DUBUQUE,05,05,05 TRI STATE BLIND,"3333 ASBURY RD, DUBUQUE, IA 52002"
IA,2014-11-04,county,Dubuque,DUBUQUE,06,06,06 SUMMIT CHURCH,"2885 JOHN F. KENNEDY RD, DUBUQUE, IA 52002"
IA,2014-11-04,county,Dubuque,DUBUQUE,07,07,07 TRI STATE BLIND,"3333 ASBURY RD, DUBUQUE, IA 52002"
IA,2014-11-04,county,Dubuque,DUBUQUE,08,08,08 EMMAUS BIBLE COLLEGE,"2570 ASBURY RD, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DUBUQUE,09A,09,09 WESTMINSTER CHURCH,"2155 UNIVERSITY AVE, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DUBUQUE,10,10,10 WESTMINSTER CHURCH,"2155 UNIVERSITY AVE, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DUBUQUE,11,11,11 U.A.W. LOCAL 94 UNION HALL,"3450 CENTRAL AVE, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DUBUQUE,12,12,12 WINDSOR PARK,"801 DAVIS ST, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DUBUQUE,13,13,13 COMISKEY PARK,"255 E 24TH ST, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DUBUQUE,14,14,14 SACRED HEART CH BASEMENT,"2215 WINDSOR AVE, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DUBUQUE,15,15,15 HOLY TRINITY CHURCH,"1700 LINCOLN AVE, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DUBUQUE,16,16,16 ELECTION ANNEX,"707 CENTRAL AVE, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DUBUQUE,17,17,17 ST JOHNS PARISH HOUSE,"1458 LOCUST ST, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DUBUQUE,18,18,18 FEDERAL BUILDING,"350 W 6TH ST, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DUBUQUE,19,19,19 Y COMMUNITY BUILDING,"DODGE & BOOTH STS, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DUBUQUE,20,20,20 FOGARTY HALL,"1240 RUSH ST
RECTORY BASEMENT, DUBUQUE, IA 52003"
IA,2014-11-04,county,Dubuque,ASBURY,31,31,31 ASBURY FIRE STATION,"5485 SARATOGA RD, ASBURY, IA 52002"
IA,2014-11-04,county,Dubuque,ASBURY,32,32,32 MEADOWS GOLF CLUB,"15766 CLOVER LN, ASBURY, IA 52002"
IA,2014-11-04,county,Dubuque,CASCADE,33,33,33 CASCADE CITY HALL,"320 1ST AVE W, CASCADE, IA 52033"
IA,2014-11-04,county,Dubuque,PEOSTA,34,34,34 PEOSTA COMMUNITY CENTER,"7896  BURDS RD, PEOSTA, IA 52068"
IA,2014-11-04,county,Dubuque,LUXEMBURG,35,35,35  LUXEMBURG CITY HALL,"202 S ANDRES, LUXEMBURG, IA 52056"
IA,2014-11-04,county,Dubuque,DUBUQUE,36,36,36 HOPE CHURCH,"11919 KENNEDY RD, DUBUQUE, IA 52001"
IA,2014-11-04,county,Dubuque,DYERSVILLE,37,37,37 DYERSVILLE XAVIER CH BASEMENT,"104 3RD ST SW, DYERSVILLE, IA 52040"
IA,2014-11-04,county,Dubuque,DYERSVILLE,38,38,38 DV SOCIAL CENTER,"625 3RD AVE SE, DYERSVILLE, IA 52040"
IA,2014-11-04,county,Dubuque,DYERSVILLE,39,39,39 DYERSVILLE BECKMAN HS,"1325 9TH ST SE, DYERSVILLE, IA 52040"
IA,2014-11-04,county,Dubuque,FARLEY,40,40,40 FARLEY MEMORIAL HALL,"301 1ST ST NW, FARLEY, IA 52046"
IA,2014-11-04,county,Dubuque,EPWORTH,41,41,41 EPWORTH COUNCIL CHAMBERS,"191 JACOBY DR  E, EPWORTH, IA 52045"
IA,2014-11-04,county,Dubuque,SHERRILL,42,42,42 SS PETER & PAUL SHERRILL,"5131 SHERRILL RD, SHERRILL, IA 52073"
IA,2014-11-04,county,Dubuque,DUBUQUE,43,43,43 KEY WEST FIRE STATION,"10480 TIMOTHY ST, DUBUQUE, IA 52003"
IA,2014-11-04,county,Dubuque,BERNARD,44,44,44 BERNARD FIRE STATION,"547 ROLUS ST, BERNARD, IA 52032"
IA,2014-11-04,county,Dubuque,PEOSTA,45,45,45 SWISS VALLEY NATURE CNTR,"13069 SWISS VALLEY RD, PEOSTA, IA 52068"
IA,2014-11-04,county,Emmet,ARMSTRONG,1,AG-IL-ARMSTRONG,ARMSTRONG COMMUNITY CENTER,"519 6TH ST, ARMSTRONG, IA 50514"
IA,2014-11-04,county,Emmet,ESTHERVILLE,10,E'VILLE-WARD 5,MASONIC HALL,"2003 E CENTRAL AVE, ESTHERVILLE, IA 51334"
IA,2014-11-04,county,Emmet,WALLINGFORD,11,HL-TM-WALLINGFORD,WALLINGFORD COMMUNITY CENTER,"42 ST JAMES AVE, WALLINGFORD, IA 51365"
IA,2014-11-04,county,Emmet,GRUVER ,2,CN-SL-GRUVER,GRUVER CITY HALL,"201 1ST AVE, GRUVER , IA 51334"
IA,2014-11-04,county,Emmet,RINGSTED,3,DM-JC-RINGSTED,RINGSTED PUBLIC LIBRARY,"8 WEST MAPLE ST, RINGSTED, IA 50578"
IA,2014-11-04,county,Emmet,DOLLIVER,4,EL-LN-DOLLIVER,DOLLIVER CITY BLDG,"5017 SHAFTER ST, DOLLIVER, IA 50531"
IA,2014-11-04,county,Emmet,ESTHERVILLE,5,EM-ES,COURTHOUSE - BOARDROOM,"609 1ST AVE N, ESTHERVILLE, IA 51334"
IA,2014-11-04,county,Emmet,ESTHERVILLE  ,6,E'VILLE-WARD 1,REDEEMER LUTHERAN CHURCH,"1215 N 15TH ST, ESTHERVILLE  , IA 51334"
IA,2014-11-04,county,Emmet,ESTHERVILLE,7,E'VILLE-WARD 2,FARM BUREAU OFFICE,"421 1ST AVE N, ESTHERVILLE, IA 51334"
IA,2014-11-04,county,Emmet,ESTHERVILLE,8,E'VILLE-WARD 3,COURTHOUSE - ALL PURPOSE ROOM,"609 1ST AVE N, ESTHERVILLE, IA 51334"
IA,2014-11-04,county,Emmet,ESTHERVILLE,9,E'VILLE-WARD 4,ESTHERVILLE FIRE STATION,"27 S 5TH ST
, ESTHERVILLE, IA 51334"
IA,2014-11-04,county,Fayette,ST. LUCAS,AU,Auburn Twp,ST. LUCAS COMMUNITY CENTER,"101 W MAIN ST., ST. LUCAS, IA 52166"
IA,2014-11-04,county,Fayette,WESTGATE,BF,Banks-Fremont Twp.,WESTGATE LEGION HALL,"115 MAIN ST., WESTGATE, IA 50681"
IA,2014-11-04,county,Fayette,HAWKEYE,BW,Bethel-Windsor Twp.,HAWKEYE PUBLIC LIBRARY,"104 S 2ND ST., HAWKEYE, IA 52147"
IA,2014-11-04,county,Fayette,RANDALIA,CE,Center Twp,RANDALIA-CENTER TWP. COMMUNITY HALL,"107 N 2ND ST., RANDALIA, IA 52164"
IA,2014-11-04,county,Fayette,CLERMONT,CL,Clermont Twp,CLERMONT FIRE HALL,"808 STATE ST, CLERMONT, IA 52135"
IA,2014-11-04,county,Fayette,WEST UNION,DV,Dover Twp,DOVER TWP. HALL,"280TH ST. & GREAT RIVER RD., WEST UNION, IA 52175"
IA,2014-11-04,county,Fayette,WAUCOMA,ED,Eden Twp,WAUCOMA COMMUNITY CENTER,"113 1ST AVE. SW, WAUCOMA, IA 52171"
IA,2014-11-04,county,Fayette,FAIRBANK,FB,Fairbank Inc,FAIRBANK CITY HALL,"116 E MAIN ST, FAIRBANK, IA 50629"
IA,2014-11-04,county,Fayette,ARLINGTON,FP,Fairfield-Putnam Twp.,"ARLINGTON PUBLIC LIBRARY, BACK ENTRANCE","711 MAIN ST., ARLINGTON, IA 50606"
IA,2014-11-04,county,Fayette,MAYNARD,HL,Harlan Twp,MAYNARD FIRE HALL,"210 MAIN ST. W, MAYNARD, IA 50655"
IA,2014-11-04,county,Fayette,WADENA,IL,Illyria Twp,"WADENA LIBRARY, MEETING ROOM","136 S MILL ST., WADENA, IA 52169"
IA,2014-11-04,county,Fayette,OELWEIN,JF,Jefferson Twp,"OELWEIN LEGION HALL, CONFERENCE RM.","108 1ST ST. SW, OELWEIN, IA 50662"
IA,2014-11-04,county,Fayette,OELWEIN,OE1,Oelwein Ward 1,"OELWEIN PUBLIC LIBRARY, MTG. RM.-EAST ENTRANCE","201 EAST CHARLES ST., OELWEIN, IA 50662"
IA,2014-11-04,county,Fayette,OELWEIN,OE2,Oelwein Ward 2,OELWEIN COMMUNITY PLAZA,"25 W CHARLES ST, OELWEIN, IA 50662"
IA,2014-11-04,county,Fayette,OELWEIN,OE3,Oelwein Ward 3,OELWEIN LEGION HALL,"108 1ST ST. SW, OELWEIN, IA 50662"
IA,2014-11-04,county,Fayette,OELWEIN,OE4,Oelwein Ward 4,ZION LUTHERAN CHURCH,"402 E. CHARLES ST., OELWEIN, IA 50662"
IA,2014-11-04,county,Fayette,ORAN,OR,Oran Twp,ORAN COMMUNITY HALL,"5054 MAIN ST., ORAN, IA 50664"
IA,2014-11-04,county,Fayette,ELGIN,PL,Pleasant Valley Twp,"ELGIN LIBRARY, MEETING ROOM","214 MAIN ST., ELGIN, IA 52141"
IA,2014-11-04,county,Fayette,STANLEY,SC,Scott Twp,STANLEY COMMUNITY HALL,"115 MAIN ST., STANLEY, IA 50671"
IA,2014-11-04,county,Fayette,FAYETTE,SF,Smithfield Twp,FAYETTE LIBRARY-ICN RM-BACK ENT,"104 W STATE ST, FAYETTE, IA 52142"
IA,2014-11-04,county,Fayette,WEST UNION,UN,Union Twp,COURTHOUSE ASSEMBLY ROOM-WEST SIDE,"114 N VINE ST., WEST UNION, IA 52175"
IA,2014-11-04,county,Fayette,WEST UNION,WE1,West Union Ward 1,COURTHOUSE LOUNGE,"114 N VINE ST., WEST UNION, IA 52175"
IA,2014-11-04,county,Fayette,WEST UNION,WE2,West Union Ward 2,WEST UNION COMMUNITY LIBRARY,"210 N VINE ST., WEST UNION, IA 52175"
IA,2014-11-04,county,Fayette,WEST UNION,WE3,West Union Ward 3,COURTHOUSE ASSEMBLY ROOM,"114 N VINE ST., WEST UNION, IA 52175"
IA,2014-11-04,county,Fayette,FAYETTE,WF,Westfield Twp,"FAYETTE LIBRARY, ICN ROOM","104 W STATE ST., FAYETTE, IA 52142"
IA,2014-11-04,county,Floyd,CHARLES CITY,CC1,Charles City 1 (Courthouse),FLOYD COUNTY COURTHOUSE,"101 S MAIN ST, CHARLES CITY, IA 50616"
IA,2014-11-04,county,Floyd,CHARLES CITY,CC2,Charles City 2 (Messiah),MESSIAH LUTHERAN CHURCH,"705 3RD AVENUE, CHARLES CITY, IA 50616"
IA,2014-11-04,county,Floyd,CHARLES CITY,CC3,Charles City 3 (Trinity),TRINITY UNITED METHODIST CHURCH,"601 MILWAUKEE ST, CHARLES CITY, IA 50616"
IA,2014-11-04,county,Floyd,FLOYD,FlCeNi,Floyd-Cedar-Niles,FLOYD COMMUNITY CENTER,"706 FAIRFIELD ST, FLOYD, IA 50435"
IA,2014-11-04,county,Floyd,NORA SPRINGS,RGRu,Rock Grove-Rudd,NORA SPRINGS CITY HALL,"45 N HAWKEYE AVENUE, NORA SPRINGS, IA 50458"
IA,2014-11-04,county,Floyd,ROCKFORD,RfUl,Rockford-Ulster,ROCKFORD CITY HALL,"206 W. MAIN AVENUE, ROCKFORD, IA 50468"
IA,2014-11-04,county,Floyd,CHARLES CITY,SCRv,St Charles-Riverton,CEDAR VALLEY TRANSPORTATION,"600 18TH ST., CHARLES CITY, IA 50616"
IA,2014-11-04,county,Floyd,MARBLE ROCK,ScUnPG,Scott-Union-Pleasant Grove,MARBLE ROCK LIBRARY,"122 MAIN ST. S
, MARBLE ROCK, IA 50653"
IA,2014-11-04,county,Franklin,HANSELL,GNIGEM,Geneva/Ingham/East Mott,HANSELL COMMUNITY CENTER,"112 N MAIN ST, HANSELL, IA 50441"
IA,2014-11-04,county,Franklin,BRADFORD,GROC,Grant/Osceola,BRADFORD COMMUNITY CENTER,"302 MAIN ST, BRADFORD, IA 50041"
IA,2014-11-04,county,Franklin,HAMPTON,HLLERV,Hamilton/Lee/Reeve,MAYNES GROVE SHELTER,"948 HWY 65, HAMPTON, IA 50441"
IA,2014-11-04,county,Franklin,HAMPTON,HP1,Hampton 1,FRANKLIN CO LAW ENF CTR - HP1,"105 5TH ST SW, HAMPTON, IA 50441"
IA,2014-11-04,county,Franklin,HAMPTON,HP2,Hampton 2,FRANKLIN CO LAW ENF CTR - HP2,"105 5TH ST SW, HAMPTON, IA 50441"
IA,2014-11-04,county,Franklin,HAMPTON,HP3,Hampton 3,ST PAT'S CATHOLIC CHURCH - HP3,"1405 N FEDERAL, HAMPTON, IA 50441"
IA,2014-11-04,county,Franklin,HAMPTON,HP4,Hampton 4,HAMPTON FIRE STATION,"203 2ND AVE NW, HAMPTON, IA 50441"
IA,2014-11-04,county,Franklin,LATIMER,MA,Marion,LATIMER COMMUNITY CENTER,"104 N AKIR, LATIMER, IA 50452"
IA,2014-11-04,county,Franklin,COULTER,OKMG,Oakland/Morgan,COULTER COMMUNITY CENTER,"109 MAIN ST, COULTER, IA 50431"
IA,2014-11-04,county,Franklin,SHEFFIELD,RLRSWF,Richland/Ross/West Fork,SHEFFIELD EMS BUILDING,"111 N 3RD ST, SHEFFIELD, IA 50475"
IA,2014-11-04,county,Franklin,HAMPTON,WMO,West Mott,FRANKLIN COUNTY COURTHOUSE,"12 1ST AVE NW, HAMPTON, IA 50441"
IA,2014-11-04,county,Franklin,ALEXANDER,WRSC,Wisner/Scott,ALEXANDER PUBLIC LIBRARY,"409 HARRIMAN, ALEXANDER, IA 50420"
IA,2014-11-04,county,Fremont,FARRAGUT,FG,Farragut Pct,FARRAGUT CITY HALL,"518 HARTFORD AVE, FARRAGUT, IA 51639"
IA,2014-11-04,county,Fremont,TABOR,GNRSSC,Green Riverside Scott Pct,TABOR CITY HALL,"900 MAIN ST, TABOR, IA 51653"
IA,2014-11-04,county,Fremont,HAMBURG,HB,Hamburg/Washington Twp,HAMBURG CITY HALL,"1201 MAIN ST, HAMBURG, IA 51640"
IA,2014-11-04,county,Fremont,RIVERTON,RT,Riverton Pct,RIVERTON COMMUNITY CENTER,"808 SUMMER AVE, RIVERTON, IA 51650"
IA,2014-11-04,county,Fremont,SIDNEY,SN,Sidney Pct,COURTHOUSE,"506 FILMORE ST, SIDNEY, IA 51652"
IA,2014-11-04,county,Greene,JEFFERSON,CENTRAL,Central Precinct,"CLOVER HALL, FAIRGROUNDS","601 E LINCOLNWAY , JEFFERSON, IA 50129"
IA,2014-11-04,county,Greene,GRAND JUNCTION,EAST,East Precinct,ST BRIGID PARISH CENTER,"602 HAGER ST E , GRAND JUNCTION, IA 50107"
IA,2014-11-04,county,Greene,JEFFERSON,J1,Jefferson 1,"S ASSM ROOM, COURTHOUSE","114 N CHESTNUT STREET, JEFFERSON, IA 50129"
IA,2014-11-04,county,Greene,JEFFERSON,J2,Jefferson 2,TRINITY LUTHERAN CHURCH,"801 W LINCOLN WAY, JEFFERSON, IA 50129"
IA,2014-11-04,county,Greene,JEFFERSON,J3,Jefferson 3,GREENE CO COMMUNITY CENTER,"204 W HARRISON STREET, JEFFERSON, IA 50129"
IA,2014-11-04,county,Greene,CHURDAN,NORTH,North Precinct,"COMMUNITY CENTER, CHURDAN","410 SAND STREET, CHURDAN, IA 50050"
IA,2014-11-04,county,Greene,SCRANTON,WEST,West Precinct,NEW SCRANTON CITY HALL,"900 EAGLE STREET , SCRANTON, IA 51462"
IA,2014-11-04,county,Grundy,CONRAD,P1,P1,CONRAD LIBRARY,"204 E CENTER STREET, CONRAD, IA 50621"
IA,2014-11-04,county,Grundy,GRUNDY CENTER,P2,P2,GC COMMUNITY CENTER (P2),"705 F AVENUE, GRUNDY CENTER, IA 50638"
IA,2014-11-04,county,Grundy,WELLSBURG,P3,P3,WELLSBURG PUBLIC LIBRARY,"411 NORTH ADAMS STREET, WELLSBURG, IA 50680"
IA,2014-11-04,county,Grundy,HOLLAND,P4,P4,HCC WESTERN OUTREACH CENTER,"17040 MARKET AVENUE, HOLLAND, IA 50642"
IA,2014-11-04,county,Grundy,DIKE,P5,P5,DIKE LIBRARY,"133 EAST ELDER STREET, DIKE, IA 50624"
IA,2014-11-04,county,Grundy,REINBECK,P6,P6,REINBECK MEMORIAL BUILDING,"208 BROAD STREET, REINBECK, IA 50669"
