Kemper,7739,Kemper Springs,6,KEMPER SPRINGS COMMUNITY CENTER,"2397 KEMPER SPRINGS ROAD, DEKALB MS 39328",211
Kemper,750000119,Satellite,7,SATELLITE ON 495,"12218 HWY 495 S, DEKALB MS 39328",850
Kemper,7745,Fort Stevens,8,SENIOR CITIZENS BUILIDING - HWY,"672 HWY 495 S, DEKALB MS 39328",287
Kemper,7746,Lynwood,9,DAMASCUS COMMUNITY CENTER,"7494 HWY 495 S, DEKALB MS 39328",505
Kemper,7748,Lynville,10,OLD LYNVILLE SCHOOL,"75 OLD LYNVILLE SCHOOL RD, PRESTON MS 39354",652
Kemper,7749,Preston,11,PRESTON FIRE DEPARTMENT #2,"5102 HWY 21 S, PRESTON MS 39354",611
Kemper,7750,Kellis Store,12,SPRING HILL FIRE STATION,"9321 KELLIS STORE RD, DEKALB MS 39328",271
Kemper,7753,Courthouse,13,KEMPER COUNTY COURTHOUSE,"280 VETERANS STREET, DEKALB MS 39328",1182
Kemper,7755,Mount Nebo,14,MOUNT NEBO FIRE DEPARTMENT,"977 MT NEBO RD, DEKALB MS 39328",543
Lafayette,5781,Oxford 1,101,OXFORD PARK COMMISSION OFFICE,"310 S. 15TH STREET, OXFORD MS 38655",4642
Lafayette,5782,Denmark-Laf Springs-Pine Bluff,102,FIRE STATION #11 (LAFAYETTE SPRINGS),"11 COUNTY RD 287, OXFORD MS 38655",645
Lafayette,5783,Yocona Community Center,103,YOCONA COMMUNITY CENTER,"826 HWY 334, OXFORD MS 38655",708
Lafayette,5784,Oxford 2,201,OXFORD CONFERENCE CT,"102 ED PERRY BLVD, OXFORD MS 38655",6399
Lafayette,5785,Philadelphia,202,PHILADELPHIA COMMUNITY CENTER,"1303 HWY 30 EAST, ETTA MS 38627",312
Lafayette,5786,Oxford 3,301,STONE RECREATION CENTER,"423 WASHINGTON AVE, OXFORD MS 38655",2813
Lafayette,5787,Abbeville,302,ABBEVILLE TOWN HALL,"8 BUSINESS 7 SOUTH, ABBEVILLE MS 38601",1361
Lafayette,5788,College Hill,303,COLLEGE HILL COMMUNITY CENTER,"10 COUNTY ROAD 130, OXFORD MS 38655",2177
Lafayette,5789,Taylor 3,304,TAYLOR COMMUNITY CENTER,"78 COUNTY ROAD 338, TAYLOR MS 38673",792
Lafayette,5790,Oxford 4,401,OXFORD MALL,"1111 WEST JACKSON AVE, OXFORD MS 38655",4731
Lafayette,5791,Burgess,402,OASIS CHURCH,"861 HIGHWAY 6 WEST, OXFORD MS 38655",515
Lafayette,5792,Anchor-Taylor 4,403,GREEN'S SHOP (CR 376),"177 COUNTY ROAD 376, WATER VALLEY MS 38965",645
Lafayette,5793,Harmontown,404,FIRE STATION #1 (HARMONTOWN),"599 HIGHWAY 310, COMO MS 38619",632
Lafayette,5794,Union West 4,405,FIRE STATION #16 (UNION WEST),"823 COUNTY ROAD 313, OXFORD MS 38655",369
Lafayette,5795,Oxford 5,501,LAF. CO HEALTH DEPT.-HWY 7 S,"101 CENTER RIDGE DR, OXFORD MS 38655",3073
Lafayette,5796,Paris,502,FIRE STATION #14 (PARIS),"31 COUNTY ROAD 430, PARIS MS 38949",339
Lafayette,5797,Tula,503,FIRE STATION #6 (TULA),"153 COUNTY ROAD 436, OXFORD MS 38655",404
Lafayette,5798,Airport Grocery,504,FIRE STATION #3 (AIRPORT GROCERY),"15 COUNTY ROAD 369 (HWY 7 S), OXFORD MS 38655",753
Lamar,7614,Lamar Park,111,LAMAR PARK COMMUNITY CENTER,"226 PINEWOOD DR, HATTIESBURG MS 39402",1590
Lamar,7615,Okahola,112,OKAHOLA COMMUNITY CENTER,"59 OLD OKAHOLA SCHOOL RD, PURVIS MS 39475",607
Lamar,7616,Richburg,114,RICHBURG COMMUNITY CENTER,"324 SANDY RUN RD, HATTIESBURG MS 39402",1945
,,,,,,
Lamar,7626,Lumberton,221,BEN BARRETT COMMUNITY CENTER,"746 EAST MAIN AVE, LUMBERTON MS 39455",1649
Lamar,7627,South Purvis,222,SOUTH PURVIS COMMUNITY CENTER,"829 MARTIN LUTHER KING DR, PURVIS MS 39475",2036
Lamar,7628,Yawn,223,YAWN COMMUNITY CENTER,"254 YAWN SCHOOL RD, LUMBERTON MS 39455",319
Lamar,7635,Wesley Manor,235,WESLEY MANOR RETIREMENT CENTER,"246 WESTOVER DR, HATTIESBURG MS 39402",1277
Lamar,575001897,Westover,240,ARNOLD LINE WATER ASSN,"4901 W 4TH ST, HATTIESBURG MS 39402",524
Lamar,7643,Pine Grove,313,PINE GROVE COMMUNITY CENTER,"638 PURVIS OLOH RD, PURVIS MS 39475",638
Lamar,7646,Baxterville,331,BAXTERVILLE COMMUNITY CENTER,"5535 HWY 13, LUMBERTON MS 39455",515
Lamar,7647,Greenville,332,GREENVILLE COMMUNITY CENTER,"2721 PURVIS COLUMBIA RD, LUMBERTON MS 39455",962
Lamar,7648,Purvis,333,PURVIS COMMUNITY CENTER,"112 SHELBY SPEIGHTS DR, PURVIS MS 39475",2385
