Hinds,93,Precinct 51,51,BLACKBURN MIDDLE SCHOOL,"1311 W PEARL ST, JACKSON MS 39203",1694
Hinds,96,Precinct 54,54,HARDY MIDDLE SCHOOL,"545 ELLIS AVE, JACKSON MS 39209",446
Hinds,97,Precinct 55,55,POLICE TRAINING CENTER,"3000 ST CHARLES ST, JACKSON MS 39209",935
Hinds,98,Precinct 56,56,FIRE STATION #6,"101 LIVINGSTON PARK DR, JACKSON MS 39209",457
Hinds,99,Precinct 57,57,PECAN PARK ELEM SCHOOL,"415 CLAIBORNE AVE, JACKSON MS 39209",752
,,,,,,
Hinds,101,Precinct 59,59,FIRE STATION #14,"3208 LYNCH ST, JACKSON MS 39209",1236
Hinds,103,Precinct 60,60,LAKE ELEMENTARY SCHOOL,"473 MT VERNON AVE, JACKSON MS 39209",442
Hinds,104,Precinct 61,61,JAYNE AVE SR COMMUNITY CENTER,"3615 JAYNE AVE, JACKSON MS 39209",772
Hinds,105,Precinct 62,62,BLACK'S CHAPEL MISSIONARY BAPTIST CHURCH,"3425 ROBINSON ST, JACKSON MS 39209",1424
Hinds,106,Precinct 63,63,DAVIS TEMPLE CHURCH OF GOD,"1700 DALTON ST, JACKSON MS 39204",847
Hinds,107,Precinct 64,64,ST JAMES BAPTIST CHURCH,"1301 JONES AVE, JACKSON MS 39204",572
Hinds,111,Precinct 68,68,WILKINS ELEMENTARY SCHOOL,"1970 CASTLE HILL DR, JACKSON MS 39204",2126
Hinds,113,Precinct 69,69,APOSTOLIC RESTORATION MINISTRY,"1020 W MCDOWELL RD, JACKSON MS 39204",1478
Hinds,114,Precinct 70,70,NEW HORIZON CHURCH,"ELLIS AVE AT RAYMOND RD, JACKSON MS 39204",538
Hinds,115,Precinct 71,71,LESTER ELEMENTARY SCHOOL,"2350 OAKHURST DR, JACKSON MS 39204",1149
Hinds,116,Precinct 72,72,BAKER ELEMENTARY SCHOOL,"300 E SANTA CLAIR ST, JACKSON MS 39212",890
Hinds,118,Precinct 73,73,KEY ELEMENTARY SCHOOL,"699 MCDOWELL RD, JACKSON MS 39212",1096
Hinds,119,Precinct 74,74,MARSHALL ELEMENTARY SCHOOL,"2909 OAK FOREST DR, JACKSON MS 39212",880
Hinds,121,Precinct 76,76,SYKES PARK COMMUNITY CENTER,"520 SYKES RD, JACKSON MS 39212",814
Hinds,122,Precinct 77,77,WHITTEN MIDDLE SCHOOL,"210 DANIEL LAKE BLVD, JACKSON MS 39212",1652
Hinds,123,Precinct 78,78,ASCENSION LUTHERAN CHURCH,"6481 OLD CANTON RD, JACKSON MS 39211",1545
Hinds,124,Precinct 79,79,VIRGINIA COLLEGE,"5841 RIDGEWOOD RD, JACKSON MS 39211",1755
