Lee,5323,Richmond,P503,RICHMOND BAPTIST CHURCH FELLOWSHIP HALL,"2249 ROAD 814, TUPELO MS 38804",528
Lee,5324,Plantersville,P504,PLANTERSVILLE CITY HALL,"2587 MAIN ST, PLANTERSVILLE MS 38862",1062
Lee,5325,Tupelo 5,P505,ICC STUDENT SERVICE CENTER,"2176 S EASON BLVD, TUPELO MS 38804",1055
Lee,5326,Petersburg,P507,UNION VOL. FIRE DEPT # 2,"888 RD 1205, NETTLETON MS 38858",313
Lee,5327,Nettleton,P508,NETTLETON COMMUNITY CENTER,"120 FINNEY AVE, NETTLETON MS 38858",862
Lee,5328,Kedron,P509,UNION FIRE STATION,"3454 HWY 6, PLANTERSVILLE MS 38862",524
Lee,5329,Gilvo,P510,ALLEN'S CHAPEL METHODIST CHURCH,"3119 HWY 178, MOOREVILLE MS 38857",207
Lee,5330,Mooreville,P511,MOOREVILLE METHODIST CHURCH,"733 HWY 371, MOOREVILLE MS 38857",1512
Lee,5331,Verona,P512,VERONA CITY HALL,"201 MAIN ST, VERONA MS 38879",1700
Leflore,1970,Minter City,35,MINTER CITY VOLUNTEER FIRE STATION,"2900 COUNTY ROAD 26, MINTER CITY MS 38944",348
Leflore,1971,North Gwd,36,FIRE STATION/LEGION HUT,"307 TALLAHATCHIE STREET, GREENWOOD MS 38930",4129
Leflore,1972,Money,37,MONEY VOLUNTEER FIRE STATION,"28200 COUNTY ROAD 518, MONEY MS 38945",191
Leflore,1975,Central Gwd,40,MAIN STREET FIRE STATION,"404 MAIN STREET, GREENWOOD MS 38930",1297
Leflore,1976,West Gwd,41,LEFLORE COUNTY COURT HOUSE,"310 WEST MARKET STREET, GREENWOOD MS 38930",2462
Leflore,1977,Mvsu,42,MVSU SOCIAL SCIENCES BLDG,"14000 HIGHWAY 82 WEST, ITTA BENA MS 38941",1223
Leflore,1978,Schlater,43,SCHLATER CITY HALL,"108 BEATRICE ST, SCHLATER MS 38952",383
Leflore,1979,Southwest Gwd,44,YOUTH CENTER,"926 HENRY STREET, GREENWOOD MS 38930",1004
Leflore,1980,North Itta Bena,45,ITTA BENA FIRE DEPARTMENT,"301 MARTIN LUTHER KING DRIVE, ITTA BENA MS 38941",2189
Leflore,1981,South Itta Bena,46,ITTA BENA COMMUNITY CENTER,"305 THURMAN STREET, ITTA BENA MS 38941",624
Leflore,1982,Rising Sun,47,RISING SUN SCHOOL,"3827 RISING SUN SCHOOL ROAD, GREENWOOD MS 38930",1038
Leflore,1983,Sidon,48,SIDON COMMUNITY HOUSE,"104 GREEN STREET, SIDON MS 38954",435
Leflore,1984,Morgan City,49,LEFLORE COUNTY ROAD BARN,"65161 HIGHWAY 7 SOUTH, MORGAN CITY MS 38946",303
Leflore,1985,Swiftown,50,MAXEY'S GROCERY,"100545 HIGHWAY 7 SOUTH, SWIFTOWN MS 38959",69
Leflore,1986,South Gwd,51,JODIE WILSON LIBRARY,"209 MARTIN LUTHER KING DRIVE, GREENWOOD MS 38930",1097
Leflore,1987,Southeast Gwd,52,EAST ELEMENTARY SCHOOL,"208 MEADOWBROOK ROAD, GREENWOOD MS 38930",2669
Leflore,1992,Ne Gwd,59,CIVIC CENTER,"200 HIGHWAY 7 NORTH, GREENWOOD MS 38930",1632
Leflore,1997,East Gwd,68,GWD RECREATION CTR/OLD ARMORY WARD 5,"600 ELM STREET, GREENWOOD MS 38930",3049
,,,,,,
Lincoln,3926,Alexander,11,ALEXANDER,"SCHOOL AUDITORIUM, BROOKHAVEN MS 39601",652
,,,,,,
Lincoln,3928,Fair River,13,FAIR RIVER,"2728 HARMONY DRIVE SE, BROOKHAVEN MS 39601",274
Lincoln,3929,Forrestry,14,FORRESTRY,"515 COUNTY FARM LANE NE, BROOKHAVEN MS 39601",708
,,,,,,
