DeSoto,775002097,Northwest Community College,403,NW MS COMMUNITY COLLEGE,"5197 W. E. ROSS PKWY, SOUTHAVEN MS 38671",3266
DeSoto,6295,Horn Lake West,404,HORN LAKE CITY HALL,"3101 GOODMAN RD W, HORN LAKE MS 38637",2166
DeSoto,6306,Nesbit West,405,NESBIT FIRE DEPT,"3233 NESBIT RD, NESBIT MS 38651",1586
DeSoto,6307,Eudora,406,EUDORA BAPTIST CHURCH,"9670 HIGHWAY 304 W, HERNANDO MS 38632",1863
DeSoto,575000657,Horn Lake Central,407,HORN LAKE MIDDLE SCHOOL GYM,"6125 HURT RD, HORN LAKE MS 38637",1657
DeSoto,575001854,Horn Lake High School,408,HORN LAKE HIGH SCHOOL,"3360 CHURCH RD, HORN LAKE MS 38637",2215
DeSoto,6310,Nesbit East,501,NESBIT WATER ASSOC.,"901 PLEASANT HILL RD, NESBIT MS 38651",1967
DeSoto,6311,Bridgetown,502,BRIDGETOWN FIRE STATION,"3980 MALONE RD, NESBIT MS 38651",2344
DeSoto,6317,Lewisburg,503,LEWISBURG HIGH SCHOOL,"1703 CRAFT RD, OLIVE BRANCH MS 38654",3246
DeSoto,575000656,Hernando Central,504,NATIONAL GUARD ARMORY,"3436 MCCRACKEN RD, HERNANDO MS 38632",2693
DeSoto,6318,Hernando East,505,LONGVIEW POINT BAPTIST CHURCH,"1100 MCINGVALE RD, HERNANDO MS 38632",4450
DeSoto,6319,Hernando West,506,HERNANDO GALE CENTER,"2601 ELM ST, HERNANDO MS 38632",3421
DeSoto,6320,Love,507,LOVE FIRE STATION,"7345 HIGHWAY 51 S, HERNANDO MS 38632",1466
DeSoto,6321,Alphaba-Cockrum,508,COCKRUM FIRE STATION,"10145 HOLLY SPRINGS RD, HERNANDO MS 38632",986
DeSoto,775002333,Baker's Chapel,509,BAKER'S CHAPEL UMC,"1965 JOHNSTON RD, HERNANDO MS 38632",743
,,,,,,
,,,,,SOUTH FORREST COMMUNITY CENTER,
Forrest,4190,Brooklyn,BRK,BROOKLYN,"2169 CARNES RD, BROOKLYN MS 39425",599
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Forrest,4108,Dixie,DX,DIXIE,"790 ELKS LAKE RD, HATTIESBURG MS 39401",1642
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Forrest,4181,Lillie Burney,LB,LILLIE BURNEY,"901 IDA ST, HATTIESBURG MS 39401",1312
,,,,,,
,,,,,,
,,,,,,
Forrest,4130,North Heights,NH,NORTH HEIGHTS,"6540 US HWY 49 N, HATTIESURG MS 39401",1617
,,,,,,
,,,,,,
,,,,,,
