DeSoto,6281,Greenbrook North,202,GRACEWOOD BAPTIST CHURCH,"8551 GETWELL RD N, SOUTHAVEN MS 38672",3016
DeSoto,6309,Desoto Central,203,DESOTO CENTRAL HIGH SCHOOL,"2911 CENTRAL PKWY, SOUTHAVEN MS 38671",2983
,,,,,175 RASCO ROAD,
DeSoto,6288,Greenbrook South,204,SOUTHAVEN INTERMEDIATE SCHOOL,", SOUTHAVEN MS 38671",4010
DeSoto,6289,Summershill,205,SUMMERSHILL FIRE STATION,"7600 PLEASANT HILL RD, OLIVE BRANCH MS 38654",2726
DeSoto,6290,Pleasant Hill North,206,PLEASANT HILL BAPTIST CHURCH,"4046 PLEASANT HILL RD, OLIVE BRANCH MS 38654",2882
DeSoto,6291,Elmore,207,CORNERSTONE CHURCH,"5998 ELMORE RD, SOUTHAVEN MS 38671",2301
DeSoto,6292,Colonial Hills,301,COLONIAL HILLS CHURCH,"7701 HWY 51 N, SOUTHAVEN MS 38671",1284
DeSoto,6293,Southaven West,302,JUSTICE CRT/TAX COLL BLDG,"8525 HIGHWAY 51 N, SOUTHAVEN MS 38671",2405
DeSoto,6294,Horn Lake North,303,GOODMAN RD BAPTIST CHURCH,"4368 GOODMAN RD W, HORN LAKE MS 38637",2352
DeSoto,6282,Southaven North,304,M. R. DAVIS PUBLIC LIBRARY,"8554 NORTHWEST DR, SOUTHAVEN MS 38671",2978
DeSoto,6296,Walls,305,WALLS LIBRARY,"7181 DELTA BLUFF PKWY, WALLS MS 38680",2743
DeSoto,6297,Lake Cormorant,306,LAKE CORMORANT MIDDLE SCHOOL,"3203 WILSON MILL ROAD, LAKE CORMORANT MS 38641",614
DeSoto,575001595,Horn Lake Intermediate,307,HORN LAKE INTERMEDIATE SCHOOL,"6585 HORN LAKE RD, HORN LAKE MS 38637",2351
DeSoto,6302,Southaven South,401,SOUTHAVEN MIDDLE SCHOOL,"899 RASCO RD W, SOUTHAVEN MS 38671",1332
DeSoto,6303,Horn Lake East,402,M.R. DYE PUBLIC LIBRARY,"2885 GOODMAN RD, HORN LAKE MS 38637",2147
