Tippah,7966,North Falkner,6,FALKNER ELEMENTARY SCHOOL GYM,"20771 HIGHWAY 15, FALKNER MS 38629",302
Tippah,7967,Falkner,7,FALKNER TOWN HALL,"10071 CR 200, FALKNER MS 38629",883
Tippah,7968,North Ripley,8,GOOD SAMARITAN CENTER,"160 BAILS RD, RIPLEY MS 38663",1911
Tippah,7969,Blue Mountain,9,BLUE MOUNTAIN FIRE STATION,"32 W MAIN ST, BLUE MOUNTAIN MS 38610",1173
Tippah,7970,Cotton Plant,10,RODGERS' SHOP,"10 HIGHWAY 15, NEW ALBANY MS 38652",264
Tippah,7971,New Hope,11,NEW HOPE TCDC BUILDING,"1211 CR 702, BLUE MOUNTAIN MS 38610",362
Tippah,7972,Clarysville,12,OLD BUENA VISTA SCHOOL,"81 CR 718, RIPLEY MS 38663",182
Tippah,7973,Palmer,13,PALMER BAPTIST CHURCH,"3671 CR 813, RIPLEY MS 38663",577
Tippah,7974,Shady Grove,14,SHADY GROVE FIRE STATION,"790 HIGHWAY 4, RIPLEY MS 38663",162
Tippah,7975,Mitchell,15,MITCHELL FIRE DEPARTMENT,"40 CR 614, RIPLEY MS 38663",278
Tippah,7976,Pine Grove,16,PINE GROVE BAPTIST CHURCH,"2520 CR 627, RIPLEY MS 38663",291
Tippah,7977,Dumas,17,DUMAS FIRE STATION,"3340 HIGHWAY 370, DUMAS MS 38625",619
Tippah,7978,Dry Creek,18,DRY CREEK FIRE STATION,"8301 CR 600, BOONEVILLE MS 38829",322
Tippah,7979,Southwest Ripley,19,INDUSTRIAL BUILDING @ FAIRGROUNDS,"10791-B HIGHWAY 15, RIPLEY MS 38663",1402
Tippah,7980,Chapman,20,CHAPMAN TCDC BUILDING,"440 CR 538, RIPLEY MS 38663",631
Tippah,7982,Spout Springs,21,SPOUT SPRINGS FIRE STATION,"23100 HIGHWAY 2, RIPLEY MS 38663",251
Tippah,7983,Peoples,22,PEOPLES BAPTIST CHURCH FELLOWSHIP HALL,"7691 CR 500, RIPLEY MS 38663",337
Tippah,7985,Providence,23,HOPPER'S SHOP,"2840 CR 204, TIPLERSVILLE MS 38674",292
Tippah,7987,Ripley,24,RIPLEY PARK COMMISSION GYM,"116 SCHOOL ST, RIPLEY MS 38663",1274
Tishomingo,744,Hubbard Salem,1HS,HUBBARD SALEM @ TRI-STATE COMMERCE PARK/BUILDING 1000,"751 CR 989, IUKA MS 38852",159
Tishomingo,749,Iuka,1IUK,IUKA @ TCEPA METERING DEPT (OLD CHEVROLET PLACE),"104 CONSTITUTION DRIVE, IUKA MS 38852",2434
Tishomingo,736,Burnsville,2B,BURNSVILLE @ CHAMBER BLDG,"322 HWY 72, BURNSVILLE MS 38833",1088
Tishomingo,738,Coles Mill,2CM,COLES MILL @ N XRDS FIRE DEPT,"200 CR 333, IUKA MS 38852",644
Tishomingo,747,North Burnsville,2NB,N BURNSVILLE @ COMM CENTER,"70 MUNICIPAL PARK ROAD, BURNSVILLE MS 38833",762
Tishomingo,742,East Iuka,3EI,E IUKA @ NATIONAL GUARD ARMORY,"901 E QUITMAN ST, IUKA MS 38852",1904
Tishomingo,746,Springhill,3MW,SPRINGHILL @ OLD MIDWAY SCHOOL,"473 HWY 364, IUKA MS 38852",697
Tishomingo,740,Dennis,4DNS,DENNIS @ LIBERTY CHURCH OF CHRIST OLD FELLOWSHIP HALL,"689 HWY 25, DENNIS MS 38838",316
Tishomingo,748,North Belmont,4NBM,NORTH BELMONT @ BLUE SPRS PARK,"1 SUMMER ST, BELMONT MS 38827",388
Tishomingo,750,Paden,4PDN,PADEN @ COMMUNITY CENTER,"1 LENNON AVE, TISHOMINGO MS 38873",332
Tishomingo,751,Tishomingo,4TIS,TISHOMINGO @ TISHOMINGO COMMUNITY CENTER,"1267 MAIN STREET, TISHOMINGO MS 38873",1543
Tishomingo,741,Belmont,5Bel,BELMONT @ AMERICAN LEGION BLDG,"17 VALLEY ROAD, BELMONT MS 38827",1247
Tishomingo,739,Cotton Springs,5CS,COTTON SPRINGS @ MT ZION,"596 HWY 4, DENNIS MS 38838",305
Tishomingo,743,Golden,5GL,GOLDEN @ GOLDEN CITY HALL,"211 FRONT ST, GOLDEN MS 38847",684
Tunica,651,Robinsonville Community Center,1,ROBINSONVILLE COMMUNITY CENTER,"5274 KIRBY ROAD, ROBINSONVILLE MS 38664",736
Tunica,652,Banks/Hambrick,2,HAMBRICK COMMUNITY CENTER,"1275 HAMBRICK ROAD, ROBINSONVILLE MS 38664",363
,,,,,,
Tunica,655,Tunica,4,R. C. IRWIN LIBRARY,"R. C. IRWIN LIBRARY 1285 KENNY HILL AVE., TUNICA MS 38676",799
Tunica,656,Mhoon Landing,5,MHOON LANDING,"1338 FOX ISLAND ROAD, TUNICA MS 38676",151
Tunica,657,New Sub Park,6,NEW SUB PARK,"TEMPORARY BUILDING/1765 BEATLINE RD., TUNICA MS 38676",784
Tunica,658,White Oak Rec. Center,7,WHITE OAK REC. CENTER,"110 WHITE OAK RD., TUNICA MS 38676",789
Tunica,659,Tunica Auditorium,8,TUNICA AUDITORIUM,"1552 SEARS AVENUE, TUNICA MS 38676",870
Tunica,660,Win Job Center,9,WIN JOB CENTER,"1054 S. FITZGERALD BLVD., ROBINSONVILLE MS 38664",337
Tunica,661,Tunica Co. Supt. of Educ.,10,TUNICA ELEMENTARY CAMPUS,"744 SCHOOL ST., TUNICA MS 38676",512
Tunica,662,Westend Store,11,AUSTIN PARK,"TEMPORARY BUILDING 1335 AUSTIN RD., TUNICA MS 38676",142
Tunica,575001874,Two Mile Lake,12,DUNDEE COMUNITY CENTER,"9140 DUNDEE ROAD, DUNDEE MS 38626",752
Union,8337,Macedonia,101,MACEDONIA COMMUNITY CENTER,"1022 CR 26, MYRTLE MS 38650",408
Union,8338,Blythe,102,BLYTHE,"1244 CR 10, HICKORY FLAT MS 38633",272
Union,8339,Myrtle,103,MYRTLE SCHOOL,"1008 HAWK AVENUE, MYRTLE MS 38650",1422
Union,8340,Glenfield,104,AMERICAN LEGION HUT GLENFIELD,"113 FAIRGROUND CIRCLE, NEW ALBANY MS 38652",1032
Union,8343,Pinedale,201,PINEDALE FIRE STATION,"1239 ST HIGHWA 355, ETTA MS 38627",461
Union,8344,West Union,202,WEST UNION SCHOOL,"1610 ST HIGHWAY 30 WEST, MYRTLE MS 38650",726
Union,750000098,Sportsplex,203,NEW ALBANY SPORTSPLEX,"1165 BRATTON ROAD, NEW ALBANY MS 38652",1181
Union,750000097,Ingomar,204,INGOMAR SCHOOL,"1384 CR 101, NEW ALBANY MS 38652",964
Union,8351,King's Chapel,301,KING'S CHAPEL INGOMAR FIRE STATION,"1521 LOT 1 CR 101, NEW ALBANY MS 38652",522
Union,8352,Courthouse,302,COURTHOUSE,"114 EAST BANKHEAD STREET, NEW ALBANY MS 38652",1098
Union,750000102,Central Maintenance,303,CENTRAL MAINTENANCE,"844 ST HIGHWAY 15 NORTH, NEW ALBANY MS 38652",986
Union,750000107,Beacon Hill,304,BEACON HILL FIRE STATION,"1025 CR 278, NEW ALBANY MS 38652",769
Union,8358,Blue Springs,401,BLUE SPRINGS LIBRARY,"1182 ST HIGHWAY 9 SOUTH, BLUE SPRINGS MS 38828",619
Union,750000100,Hillcrest Church,402,HILLCREST CHURCH,"216 ST HWY 15 S, NEW ALBANY MS 38652",1060
Union,8360,Center,403,CENTER BAPTIST CHURCH,"1710 CR 121, BLUE SPRINGS MS 38828",488
