,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Lowndes,5496,Caledonia,1,CALEDONIA COMMUNITY CENTER,"205 SOUTH ST, CALEDONIA MS 39740",3471
Lowndes,5497,Columbus High School,2,CHS SUSPENSION RM,"215 HEMLOCK, COLUMBUS MS 39702",2890
Lowndes,5500,Columbus Christian Academy,3,COLUMBUS CHRISTIAN ACADEMY,"6405 MILITARY RD, STEENS MS 39766",911
