election_date,state,county_name,precinct_id,name,address
2018-11-06,CA,Los Angeles,"5100012A, 5100012B, 5100014A, 5100014B, 5100014C, 5100014D, 5100014E, 5100014F","JACKSON ELEMENTARY SCHOOL, LIBRARY",7220 JACKSON ST PARAMOUNT CA 90723
2018-11-06,CA,Los Angeles,"5100016A, 5100016B, 5100016C, 5100016D, 5100016E, 5100016F, 5100016G","PARAMOUNT ELKS LODGE #1804, BANQUET ROOM/ORANGE TABLE",8108 E ALONDRA BLVD PARAMOUNT CA 90723
2018-11-06,CA,Los Angeles,"5100015A, 5100015B, 5100017A, 5100017B, 5100017C, 5100017D, 5100017F","PROGRESS PLAZA WEST, CONFERENCE/REC ROOM",15500 DOWNEY AVE PARAMOUNT CA 90723
2018-11-06,CA,Los Angeles,"5100018A, 5100018B, 5100020A, 5100020B, 5100020C, 5100020F, 5100020G","MOKLER ELEMENTARY SCHOOL, STAGE",8571 FLOWER ST PARAMOUNT CA 90723
2018-11-06,CA,Los Angeles,"5100019B, 5100021A, 5100021C, 5100021E, 5100021F, 5100021G, 5100021H","OUR LADY ROSARY SCHOOL, CHURCH HALL/GREEN TABLE",14813 PARAMOUNT BLVD PARAMOUNT CA 90723
2018-11-06,CA,Los Angeles,"5100018C, 5100018D, 5100024B, 5100024C, 5100024D, 5100024F, 5100024G, 5100024H","PARAMOUNT ELKS LODGE #1804, BANQUET ROOM/GREEN TABLE",8108 E ALONDRA BLVD PARAMOUNT CA 90723
2018-11-06,CA,Los Angeles,"5100027A, 5100027B, 5100027C, 5100027D","HOLLYDALE E-SIDE RESOURCE CTR, HALL / ORANGE TABLE",12221 INDUSTRIAL AVE SOUTH GATE CA 90280
2018-11-06,CA,Los Angeles,"5100018E, 5100018F, 5100036A, 5100036B, 5100036C, 5100036E, 5100036F","PARAMOUNT ELKS LODGE #1804, BANQUET ROOM/YELLOW TABLE",8108 E ALONDRA BLVD PARAMOUNT CA 90723
2018-11-06,CA,Los Angeles,"5100010E, 5100022B, 5100054A, 5100054B, 5100054D, 5100054E, 5100054F","RESIDENCE, DEN",15708 GUNDRY AVE PARAMOUNT CA 90723
2018-11-06,CA,Los Angeles,"5150002A, 5150002B, 5150002C, 5150002E, 5150002K, 5150002L, 5150002M, 5150002N, 5150002Q, 5150002R, 5150002S, 5150002T, 5150002U
5150002Y, 5150005B, 5150005C, 5150005H, 5150050B, 5150055A, 5150055B, 5150055C
","ODYSSEY CHARTER SCHOOL, AUDITORIUM/GREEN TABLE",725 W ALTADENA DR ALTADENA CA 91001
2018-11-06,CA,Los Angeles,"5150004A, 5150004D, 5150004F, 5150004G, 5150004H, 5150004J, 5150004K, 5150009A, 5150009C, 5150009E, 5150026A, 5150051A","FIRE STATION #38, APPARATUS ROOM/ORANGE TABLE",1150 LINDA VISTA AVE PASADENA CA 91103
2018-11-06,CA,Los Angeles,"5150005A, 5150005D, 5150005E, 5150005F, 5150005G, 5150006A, 5150006C","CHAPCARE, CONFERENCE ROOM/ORANGE TABLE",455 W MONTANA ST PASADENA CA 91103
2018-11-06,CA,Los Angeles,"5150007A, 5150007C, 5150007D, 5150007E, 5150007F, 5150007G, 5150040A, 5150040C","CHAPCARE, CONFERENCE ROOM/GREEN TABLE",455 W MONTANA ST PASADENA CA 91103
2018-11-06,CA,Los Angeles,"5150008A, 5150008B, 5150008C, 5150008D, 5150008E, 5150040D, 5150040E","FIRST A M E CHURCH-PASADENA, FELLOWSHIP HALL/ORANGE TABLE",1700 N RAYMOND AVE PASADENA CA 91103
2018-11-06,CA,Los Angeles,"5150012A, 5150012C, 5150012D, 5150012E, 5150013A, 5150013B","JACKIE ROBINSON CENTER, AUDITORIUM",1020 N FAIR OAKS AVE PASADENA CA 91103
2018-11-06,CA,Los Angeles,"5150009B, 5150009D, 5150014A, 5150014B, 5150014C, 5150014D, 5150014E, 5150014F, 5150024A","FIRE STATION #38, APPARATUS ROOM/GREEN TABLE",1150 LINDA VISTA AVE PASADENA CA 91103
2018-11-06,CA,Los Angeles,"5150015A, 5150015D, 5150015K, 5150015L, 5150028A, 5150028B, 5150028E, 5150063A, 5150063B, 5150063C, 5150063D, 5150063E, 5150063J
5150086A, 5150086B, 5150086C, 5150086D
","CHR J C OF LATTER DAY SAINTS, CULTURAL HALL/GREEN TABLE",770 SIERRA MADRE VLA PASADENA CA 91107
2018-11-06,CA,Los Angeles,"5150021B, 5150021C, 5150021D, 5150021E, 5150021F, 5150023B, 5150023F","WESTMINSTER PRESBY CHURCH, LIBRARY/REAR ENT/GREEN TABLE",1757 N LAKE AVE PASADENA CA 91104
2018-11-06,CA,Los Angeles,"5150023A, 5150023C, 5150023D, 5150023E, 5150052A, 5150052D, 5150053C, 5150053D, 5150053E","PASADENA CHURCH, FELLOWSHIP HALL/ORANGE TABLE",1 404 E WASHINGTON BLVD PASADENA CA 91104
2018-11-06,CA,Los Angeles,"5150017B, 5150017E, 5150017F, 5150025A, 5150025B, 5150025C, 5150025D, 5150025E, 5150025F, 5150057A, 5150057C, 5150180E","PASADENA 7TH DAY ADVENT CHR, FELLOWSHIP HALL/GREEN TABLE",1280 E WASHINGTON BLVD PASADENA CA 91104
2018-11-06,CA,Los Angeles,"5150029A, 5150029C, 5150029D, 5150029E, 5150029G, 5150052E, 5150199C","MADISON ELEMENTARY SCHOOL, LIBRARY",515 E ASHTABULA ST PASADENA CA 91104
2018-11-06,CA,Los Angeles,"5150034B, 5150034F, 5150035A, 5150035B, 5150035C, 5150035D, 5150035E, 5150037B, 5150037C, 5150037D, 5150037E, 5150058A, 5150058E
5150058F, 5150058G, 5150071G
","VICTORY PARK, GYMNASIUM",2575 PALOMA ST PASADENA CA 91107
2018-11-06,CA,Los Angeles,"5150003A, 5150003B, 5150003C, 5150003D, 5150003E, 5150003F, 5150003G, 5150035F, 5150038A, 5150038B, 5150038C, 5150038D, 5150038E
5150038G, 5150038H, 5150079A, 5150147A
","EATON CANYON NATURE CENTER, CLASSROOM",1750 N ALTADENA DR PASADENA CA 91107
2018-11-06,CA,Los Angeles,"5150040B, 5150040F, 5150041A, 5150041C, 5150042A, 5150042B, 5150042C, 5150042D, 5150042E, 5150042H, 5150043A, 5150043B","FIRST A M E CHURCH-PASADENA, FELLOWSHIP HALL/GREEN TABLE",1700 N RAYMOND AVE PASADENA CA 91103
2018-11-06,CA,Los Angeles,"5150041D, 5150041E, 5150043C, 5150043D, 5150043E, 5150054A","FIRST A M E CHURCH-PASADENA, FELLOWSHIP HALL/PINK TABLE",1700 N RAYMOND AVE PASADENA CA 91103
2018-11-06,CA,Los Angeles,"5150045A, 5150045B, 5150045C, 5150045D, 5150045E, 5150045F, 5150045G, 5150077A, 5150077B, 5150077C, 5150077D","PASADENA CHURCH, FELLOWSHIP HALL/GREEN TABLE",1 404 E WASHINGTON BLVD PASADENA CA 91104
2018-11-06,CA,Los Angeles,"5150012B, 5150046A, 5150046B, 5150046C, 5150046D, 5150046F","VILLA PARKE NEIGHBORHOOD CTR, AUDITORIUM/ORANGE TABLE",363 E VILLA ST PASADENA CA 91101
2018-11-06,CA,Los Angeles,"5150021A, 5150041B, 5150041F, 5150041G, 5150042F, 5150042G, 5150053A, 5150053B, 5150053F, 5150053G","WESTMINSTER PRESBY CHURCH, LIBRARY/REAR ENT/ORANGE TABLE",1757 N LAKE AVE PASADENA CA 91104
2018-11-06,CA,Los Angeles,"5150061B, 5150061C, 5150061D, 5150199B, 5150202A, 5150202C, 5150202D, 5150202E, 5150202F","TRINITY LUTHERAN CHURCH, GYMNASIUM/ORANGE TABLE",997 E WALNUT ST PASADENA CA 91106
2018-11-06,CA,Los Angeles,"5150057F, 5150058B, 5150058C, 5150058D, 5150065B, 5150065C, 5150065D, 5150065E, 5150076B, 5150076C, 5150180A, 5150180B, 5150180D","JEFFERSON ELEMENTARY SCHOOL, AUDITORIUM/GREEN TABLE",1500 E VILLA ST PASADENA CA 91106
2018-11-06,CA,Los Angeles,"5150022A, 5150022B, 5150022C, 5150022D, 5150022E, 5150066A, 5150066B, 5150066C, 5150066D, 5150066E, 5150066F, 5150069B","TRINITY LUTHERAN CHURCH, GYMNASIUM/YELLOW TABLE",997 E WALNUT ST PASADENA CA 91106
2018-11-06,CA,Los Angeles,"5150059A, 5150065A, 5150065F, 5150067A, 5150067B, 5150067C, 5150070A, 5150070B, 5150070D, 5150070E, 5150071A, 5150071B, 5150071C
5150071F, 5150072Q, 5150076A
","FOOTHILL COMMUNITY CHURCH, FELLOWSHIP HALL/GREEN TABLE",2540 E ORANGE GROVE BLVD PASADENA CA 91107
2018-11-06,CA,Los Angeles,"5150033A, 5150033D, 5150033E, 5150033F, 5150074A, 5150074B, 5150074C, 5150074D, 5150081A, 5150081B, 5150081C","LA MANDA LIBRARY, CONFERENCE ROOM",140 S ALTADENA DR PASADENA CA 91107
2018-11-06,CA,Los Angeles,"5150033B, 5150033C, 5150033G, 5150033H, 5150033J, 5150072E, 5150072F, 5150072G, 5150075A, 5150075B, 5150075C, 5150075D, 5150075E
5150075F
","MONTE VISTA GROVE HOMES, MARWICK PLACE/GREEN TABLE",2889 SAN PASQUAL ST PASADENA CA 91107
2018-11-06,CA,Los Angeles,"5150069A, 5150069C, 5150069D, 5150072A, 5150072B, 5150072C, 5150072D, 5150072K, 5150072L, 5150080A, 5150080B, 5150080C, 5150080D
5150080E
","H&H JIVALAGIAN YOUTH CENTER, MEETING HALL",2242 E FOOTHILL BLVD PASADENA CA 91107
2018-11-06,CA,Los Angeles,"5150028C, 5150028D, 5150028F, 5150090A, 5150090B, 5150090C, 5150090D, 5150090E, 5150090F, 5150090G, 5150091A, 5150091C, 5150091D
5150091E
","CHR J C OF LATTER DAY SAINTS, CULTURAL HALL/ORANGE TABLE",770 SIERRA MADRE VLA PASADENA CA 91107
2018-11-06,CA,Los Angeles,"5150092A, 5150092B, 5150092C, 5150092D, 5150092E, 5150092F, 5150097A, 5150097C, 5150097D","FIRE STATION #39, APPARATUS ROOM/GREEN TABLE",50 AVENUE 64 PASADENA CA 91105
2018-11-06,CA,Los Angeles,"5150094A, 5150094B, 5150094C, 5150094D, 5150094E, 5150094F, 5150094G, 5150095A, 5150095B, 5150095C, 5150095D, 5150095E","FIRE STATION #39, APPARATUS ROOM/ORANGE TABLE",50 AVENUE 64 PASADENA CA 91105
2018-11-06,CA,Los Angeles,"5150010A, 5150102A, 5150102B, 5150102C, 5150102D, 5150102E, 5150102F, 5150102G, 5150102H, 5150102K, 5150106F","PASADENA MEADOWS, LOBBY/TV ROOM",150 BELLEFONTAINE ST PASADENA CA 91105
2018-11-06,CA,Los Angeles,"5150019A, 5150108A, 5150108B, 5150108C, 5150108D, 5150108E, 5150108F, 5150108G, 5150108H, 5150122B, 5150122D, 5150122E, 5150130A
5150130B, 5150130C, 5150130D, 5150130E, 5150130F
","ASSISTANCE LEAGUE OF PASADENA, COMMUNITY ROOM",820 E CALIFORNIA BLVD PASADENA CA 91106
2018-11-06,CA,Los Angeles,"5150106A, 5150106B, 5150106C, 5150106D, 5150106E, 5150110A, 5150110B, 5150110C, 5150110D, 5150110E, 5150110F, 5150110G","WILLIAM BLAIR HIGH SCHOOL, GYMNASIUM/GREEN TABLE",1201 S MARENGO AVE PASADENA CA 91106
2018-11-06,CA,Los Angeles,"5150112A, 5150112B, 5150112C, 5150112D, 5150112E, 5150112F, 5150121C, 5150121D, 5150156A, 5150156B, 5150156C, 5150156D, 5150156E
5150156F
","DEL MAR PARK, ACTIVITY ROOM",990 E DEL MAR BLVD PASADENA CA 91106
2018-11-06,CA,Los Angeles,"5150056A, 5150056B, 5150056C, 5150114A, 5150114B, 5150114C, 5150114D, 5150114E, 5150117A, 5150117B, 5150117C","WILLIAM BLAIR HIGH SCHOOL, GYMNASIUM/ORANGE TABLE",1201 S MARENGO AVE PASADENA CA 91106
2018-11-06,CA,Los Angeles,"5150018A, 5150018B, 5150044C, 5150044D, 5150044E, 5150044F, 5150116A, 5150116F, 5150116G, 5150117D","SHERATON PASADENA HOTEL, CORDOVA ROOM",303 CORDOVA ST PASADENA CA 91101
2018-11-06,CA,Los Angeles,"5150032B, 5150032C, 5150032D, 5150032E, 5150082A, 5150082B, 5150082C, 5150118A, 5150118B, 5150118F, 5150122A, 5150122C","PASADENA PRESBYTERIAN CHR, GAMBLE LOUNGE/ORANGE TABLE",585 E COLORADO BLVD PASADENA CA 91101
2018-11-06,CA,Los Angeles,"5150034A, 5150034D, 5150034E, 5150119A, 5150119F, 5150119H, 5150119J","MT OLIVE LUTHERAN CHURCH, FELLOWSHIP HALL",1118 N ALLEN AVE PASADENA CA 91104
2018-11-06,CA,Los Angeles,"5150001A, 5150001B, 5150001C, 5150001D, 5150001E, 5150120A, 5150120B, 5150120C, 5150120D, 5150120E","PASADENA PRESBYTERIAN CHR, GAMBLE LOUNGE/YELLOW TABLE",585 E COLORADO BLVD PASADENA CA 91101
2018-11-06,CA,Los Angeles,"5150063F, 5150063G, 5150063H, 5150064A, 5150064B, 5150064C, 5150071E, 5150072N, 5150072P, 5150079B, 5150079D, 5150079E, 5150147B
5150147C, 5150147E, 5150147F, 5150147G
","FOOTHILL COMMUNITY CHURCH, FELLOWSHIP HALL/ORANGE TABLE",2540 E ORANGE GROVE BLVD PASADENA CA 91107
2018-11-06,CA,Los Angeles,"5150119E, 5150119G, 5150180C, 5150180G, 5150181A, 5150181B, 5150181C, 5150181D","PASADENA HIGHLANDS, GARDEN ROOM",1575 E WASHINGTON BLVD PASADENA CA 91104
2018-11-06,CA,Los Angeles,"5150074E, 5150074F, 5150186A, 5150186B, 5150186C, 5150186D, 5150186E, 5150186F, 5150205A, 5150205B, 5150205C, 5150205E, 5150205G
5150205H, 5150205J
","ARMENIAN CILICIA EVANG CHURCH, DERIAN HALL/ORANGE TABLE",339 S SANTA ANITA AVE PASADENA CA 91107
2018-11-06,CA,Los Angeles,"5150011A, 5150011B, 5150103C, 5150103D, 5150103E, 5150187A, 5150187D, 5150187E, 5150187G","MARANATHA HIGH SCHOOL, CAFETORIUM / GREEN TABLE",169 S SAINT JOHN AVE PASADENA CA 91105
2018-11-06,CA,Los Angeles,"5150097B, 5150097E, 5150103B, 5150103F, 5150187B, 5150187C, 5150187F, 5150188A, 5150188B, 5150188C, 5150188D, 5150188E, 5150188F","MARANATHA HIGH SCHOOL, CAFETORIUM / ORANGE TABLE",169 S SAINT JOHN AVE PASADENA CA 91105
2018-11-06,CA,Los Angeles,"5150049A, 5150049B, 5150049C, 5150049D, 5150049E, 5150049F, 5150191A, 5150191B, 5150191C, 5150191D, 5150191E","PASADENA 7TH DAY ADVENT CHR, FELLOWSHIP HALL/ORANGE TABLE",1280 E WASHINGTON BLVD PASADENA CA 91104
2018-11-06,CA,Los Angeles,"5150006B, 5150006D, 5150006E, 5150006F, 5150036A, 5150193A, 5150193B, 5150193C, 5150193E, 5150193F, 5150193G, 5150193H, 5150193J","NEW REVELATION BAPTIST CHURCH, YOUTH CHAPEL/ORANGE TABLE",855 N ORANGE GROVE BLVD PASADENA CA 91103
2018-11-06,CA,Los Angeles,"5150013C, 5150013D, 5150194A, 5150194B, 5150194C, 5150194D, 5150194E, 5150194F, 5150194G","NEW REVELATION BAPTIST CHURCH, YOUTH CHAPEL/GREEN TABLE",855 N ORANGE GROVE BLVD PASADENA CA 91103
2018-11-06,CA,Los Angeles,"5150027A, 5150027B, 5150183A, 5150183B, 5150183F, 5150183G, 5150183H, 5150196A, 5150196D, 5150196E, 5150196F","PASADENA SENIOR CENTER, LOUNGE",85 E HOLLY ST PASADENA CA 91103
2018-11-06,CA,Los Angeles,"5150016A, 5150016B, 5150083A, 5150197A, 5150197B, 5150197C, 5150197D, 5150197H","PASADENA PRESBYTERIAN CHR, GAMBLE LOUNGE/GREEN TABLE",585 E COLORADO BLVD PASADENA CA 91101
2018-11-06,CA,Los Angeles,"5150030A, 5150030B, 5150030C, 5150030D, 5150030E, 5150030F, 5150198A, 5150198B, 5150198C","PILGRIM TOWER RETIREMENT HOME, LOUNGE",560 E VILLA ST PASADENA CA 91101
2018-11-06,CA,Los Angeles,"5150061A, 5150061E, 5150062A, 5150073A, 5150073B, 5150199A, 5150199D, 5150199E","TRINITY LUTHERAN CHURCH, GYMNASIUM/PINK TABLE",997 E WALNUT ST PASADENA CA 91106
2018-11-06,CA,Los Angeles,"5150057B, 5150057D, 5150057E, 5150060C, 5150060D, 5150068A, 5150068B, 5150068C, 5150201A, 5150201B, 5150201D, 5150201E","JEFFERSON ELEMENTARY SCHOOL, AUDITORIUM/ORANGE TABLE",1500 E VILLA ST PASADENA CA 91106
2018-11-06,CA,Los Angeles,"5150121A, 5150121B, 5150121E, 5150209A, 5150209B, 5150209C, 5150209D, 5150209E, 5150209F","FIRE STATION #34, LOBBY",1360 E DEL MAR BLVD PASADENA CA 91106
2018-11-06,CA,Los Angeles,"5150211A, 5150211B, 5150211C, 5150211D, 5150211E","ARMENIAN CILICIA EVANG CHURCH, DERIAN HALL/YELLOW TABLE",339 S SANTA ANITA AVE PASADENA CA 91107
2018-11-06,CA,Los Angeles,"5150029B, 5150029F, 5150213A, 5150213B, 5150213C, 5150213F, 5150213G, 5150213H, 5150214A, 5150214B, 5150214C","VILLA PARKE NEIGHBORHOOD CTR, AUDITORIUM/GREEN TABLE",363 E VILLA ST PASADENA CA 91101
2018-11-06,CA,Los Angeles,"5150204A, 5150204B, 5150204C, 5150204F, 5150216A, 5150216B, 5150216C, 5150216D, 5150216E","TRINITY LUTHERAN CHURCH, GYMNASIUM/GREEN TABLE",997 E WALNUT ST PASADENA CA 91106
2018-11-06,CA,Los Angeles,"5200001A, 5200001C, 5200001D, 5200001F, 5200001R, 5200001S, 5200002A, 5200005A, 5200005C, 5200006B, 5200006D, 5200008B, 5200008H
5200011A, 5200040D, 5200040E, 5200040P, 5200040Y, 5200042A, 5200042B, 5200042C, 5200042D, 5200042E, 5200042R, 5200042S, 5200042T
5200042W, 5200042X, 5200043B, 5200043J
","FIRE STATION #79/APPARATUS RM, PEARBLOSSOM HWY@131ST ST E",33957 LONGVIEW RD PEARBLOSSOM CA 93553
2018-11-06,CA,Los Angeles,"5230002A, 5230002C, 5230002D, 5230002E, 5230006E, 5230006H, 5230007D, 5230009A","PICO PARK COMMUNITY CENTER, AUDITORIUM/GREEN TABLE",9528 BEVERLY BLVD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230006D, 5230006G, 5230006J, 5230007A, 5230007C, 5230007E, 5230007F","PICO PARK COMMUNITY CENTER, AUDITORIUM/ORANGE TABLE",9528 BEVERLY BLVD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230007B, 5230007G, 5230008A, 5230008C, 5230008D, 5230008E, 5230008F","PIO PICO ELEMENTARY SCHOOL, ROOM 4",4211 COLUMBIA AVE PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230010A, 5230010B, 5230010C, 5230010D, 5230010E, 5230010F, 5230010G","MAGEE ELEMENTARY SCHOOL, CAFETORIUM",8200 SERAPIS AVE PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230012A, 5230012B, 5230012C, 5230012D, 5230012E","PICO RIVERA BIBLE CH/F-S HALL, ENT@ WHITTIER BL/ORANGE TABLE",000 4934 DELAND AVE PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230013A, 5230013E, 5230013F, 5230013G, 5230016A, 5230016G","P RIVERA SEVENTH DAY ADVENT, FELLOWSHIP HALL/GREEN TABLE",5058 CORD AVE PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230014B, 5230014C, 5230014D, 5230016D, 5230016E, 5230016F","PICO RIVERA LIBRARY, MEETING ROOM/GREEN TABLE",9001 MINES AVE PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230017A, 5230017B, 5230017C, 5230017D, 5230017E, 5230017F","MONTEBELLO GARDENS ELEM SCH, CAFETORIUM / GREEN TABLE",4700 PINE ST PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230008B, 5230018A, 5230018B, 5230018D, 5230081B, 5230081C, 5230081F","N RANCHITO ELEMENTARY SCHOOL, LIBRARY",8837 OLYMPIC BLVD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230013H, 5230014A, 5230014E, 5230019A, 5230019D, 5230019E","S RANCHITO ELEMENTARY SCHOOL, AUDITORIUM",5241 PASSONS BLVD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230019B, 5230019C, 5230020A, 5230020C, 5230020D, 5230020E, 5230020F","EL RANCHO VISTA, CONFERENCE ROOM",8925 MINES AVE PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230015B, 5230015C, 5230015D, 5230022D, 5230022E, 5230022F","RIO VISTA ELEMENTARY SCHOOL, AUDITORIUM",8809 COFFMAN PICO RD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230015A, 5230023A, 5230023F, 5230023G, 5230023J","PICO RIVERA LIBRARY, MEETING ROOM/ORANGE TABLE",9001 MINES AVE PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230021A, 5230021B, 5230021C, 5230024A, 5230024F, 5230024G","PICO RIVERA DEPT OF PARKS&REC, COMMUNITY ROOM/YELLOW TABLE",6767 PASSONS BLVD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230027A, 5230027D, 5230027E, 5230027F, 5230027G, 5230027H, 5230029B","P RIVERA SEVENTH DAY ADVENT, FELLOWSHIP HALL/ORANGE TABLE",5058 CORD AVE PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230016B, 5230024B, 5230027B, 5230027C, 5230029A, 5230029C, 5230029D","PICO RIVERA DEPT OF PARKS&REC, COMMUNITY ROOM/GREEN TABLE",6767 PASSONS BLVD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230030A, 5230030B, 5230030C, 5230030D, 5230032A, 5230032C, 5230032E, 5230032F, 5230034B, 5230034F","PICO RIVERA DEPT OF PARKS&REC, COMMUNITY ROOM/ORANGE TABLE",6767 PASSONS BLVD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230034C, 5230034D, 5230035A, 5230035E, 5230035F","ST BARTHOLOMEW EPISCOPAL CHR, PARISH HALL / GREEN TABLE",7540 PASSONS BLVD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230032B, 5230032D, 5230034H, 5230035D, 5230035G","ST BARTHOLOMEW EPISCOPAL CHR, PARISH HALL / ORANGE TABLE",7540 PASSONS BLVD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230023H, 5230036A, 5230036C, 5230036D, 5230036E, 5230036F, 5230068B","CENTURY 21 ALLSTARS, CLASSROOM 2ND FL/GREEN TABLE",9155 TELEGRAPH RD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230033A, 5230033B, 5230038A, 5230038B, 5230038C, 5230038D","RIVERA PARK, AUDITORIUM/ORANGE TABLE",9530 SHADE LN PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230037A, 5230037B, 5230039A, 5230039B, 5230039C, 5230039D","RIVERA PARK, AUDITORIUM/YELLOW TABLE",9530 SHADE LN PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230041A, 5230041B, 5230041C, 5230041D, 5230041E","BIRNEY ELEMENTARY SCHOOL, ROOM 17",8501 ORANGE AVE PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230043A, 5230043B, 5230043C, 5230043D, 5230043E, 5230043F","RIVERA COUNTY LIBRARY, MEETING ROOM",000 7828 SERAPIS AVE PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230044A, 5230044B, 5230044C, 5230044D, 5230044E, 5230044F","CENTURY 21 ALLSTARS, CLASSROOM 2ND FL/ORANGE TABLE",9155 TELEGRAPH RD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230045A, 5230045B, 5230045C, 5230045D, 5230045E, 5230045F","PICO RIVERA BIBLE CH/F-S HALL, ENT@ WHITTIER BL/GREEN TABLE",000 4934 DELAND AVE PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230049A, 5230049B, 5230049D, 5230049E, 5230049F, 5230049H","RIVERA PARK, AUDITORIUM/GREEN TABLE",9530 SHADE LN PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230025A, 5230025B, 5230034G, 5230068A, 5230068D, 5230068E, 5230068F, 5230068G","RIVERA MIDDLE SCHOOL, LIBRARY",7200 CITRONELL AVE PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230006B, 5230006F, 5230009B, 5230009C, 5230080A, 5230080H, 5230080J, 5230080K","PICO PARK COMMUNITY CENTER, AUDITORIUM/YELLOW TABLE",9528 BEVERLY BLVD PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5230018C, 5230018E, 5230020G, 5230081A, 5230081D, 5230081E, 5230081G","MONTEBELLO GARDENS ELEM SCH, CAFETORIUM / ORANGE TABLE",4700 PINE ST PICO RIVERA CA 90660
2018-11-06,CA,Los Angeles,"5250001A, 5250001B, 5250001C, 5250001D, 5250001E, 5250001F, 5250001G, 5250001H, 5250005B","DRAKE MANOR, RECREATION ROOM",200 DRAKE ST POMONA CA 91767
2018-11-06,CA,Los Angeles,"5250003A, 5250003C, 5250003D, 5250003E, 5250003F, 5250003H, 5250003I, 5250113A, 5250113B, 5250113C","MT SAN ANTONIO GARDENS, BUILDING D-ART",299 875 E BONITA AVE POMONA CA 91767
2018-11-06,CA,Los Angeles,"5250004A, 5250004B, 5250004C, 5250004D, 5250004E, 5250004F, 5250004G, 5250004H, 5250007A, 5250007D, 5250007E, 5250062E","MT SINAI CHR OF GOD IN CHRIST, MULTI-PURPOSE RM/GREEN TABLE",936 W 009TH ST POMONA CA 91766
2018-11-06,CA,Los Angeles,"5250005A, 5250005C, 5250005D, 5250005E, 5250005F, 5250005G","HARRISON ELEMENTARY SCHOOL, AUDITORIUM/ORANGE TABLE",425 E HARRISON AVE POMONA CA 91767
2018-11-06,CA,Los Angeles,"5250008B, 5250008C, 5250008D, 5250008E, 5250008F, 5250008H, 5250010A, 5250010B, 5250010C, 5250010D","LA CASITA COMMUNITY CENTER, CLASSROOM",499 E ARROW HWY POMONA CA 91767
2018-11-06,CA,Los Angeles,"5250008A, 5250008G, 5250009A, 5250009B, 5250009C, 5250009D, 5250009E, 5250009F, 5250009G","BARFIELD ELEMENTARY SCHOOL, ROOM 14",2181 N SAN ANTONIO AVE POMONA CA 91767
2018-11-06,CA,Los Angeles,"5250010F, 5250012A, 5250012B, 5250012C, 5250012D, 5250012E, 5250012F, 5250012G","SAN JOSE ELEMENTARY SCHOOL, CAFETORIUM/ORANGE TABLE",2015 CADILLAC DR POMONA CA 91767
2018-11-06,CA,Los Angeles,"5250013A, 5250013B, 5250013C, 5250013D, 5250013E, 5250013F, 5250303A","GANESHA PARK COMMUNITY CTR, RECREATION RM/GREEN TABLE",1575 N WHITE AVE POMONA CA 91768
2018-11-06,CA,Los Angeles,"5250014A, 5250014B, 5250014C, 5250014D, 5250014E, 5250014F, 5250014G, 5250014H, 5250014I, 5250016A","INLAND VALLEY CARE REHAB CTR, LOBBY",250 W ARTESIA ST POMONA CA 91768
2018-11-06,CA,Los Angeles,"5250016B, 5250016C, 5250016D, 5250016E, 5250016F, 5250021E, 5250022B, 5250303F, 5250303G, 5250303H, 5250303I","GANESHA PARK COMMUNITY CTR, RECREATION RM/ORANGE TABLE",1575 N WHITE AVE POMONA CA 91768
2018-11-06,CA,Los Angeles,"5250017B, 5250017C, 5250070D, 5250070F","POMONA UNIFIED SCH DISTRICT, STRATEGIC PLG RM/ORANGE TABLE",800 S GAREY AVE POMONA CA 91766
