state,jurisdiction_type,county_name,precinct_name,name,address
KY,county,,GOOD LUCK-CURTIS,VFW BLDG,CEDAR FLAT-CURTIS RD EDMONTON KY 42129
KY,county,,PRECINCT 144 43 DISTRICT,CALVIN PRESBY CH,2501 RUDY LN LOUISVILLE KY 40207
KY,county,,EAST CANE RUN,FIRST UNITED METHODIST CHURCH,1280 LEXINGTON RD GEORGETOWN KY 40324
KY,county,,PRECINCT 164 42 DISTRICT,BARRET TRAD MID SCH GYM,2561 GRINSTEAD DR LOUISVILLE KY 40206
KY,county,,CROSSRIDGE,LIVING HOPE BAPTIST CHURCH,2232 SMALLHOUSE RD BOWLING GREEN KY 42101
KY,county,,CSX RAILROAD,WARREN CENTRAL HIGH SCHOOL,559 MORGANTOWN RD BOWLING GREEN KY 42101
KY,county,,PRECINCT 174 42 DISTRICT,BARRET TRAD MID SCH GYM,2561 GRINSTEAD DR LOUISVILLE KY 40206
KY,county,,MATHIAS CITY BUILDING,NEW NATIONAL GUARD ARMORY,2299 CONCRETE RD CARLISLE KY 40311
KY,county,,PRECINCT 140 34 DISTRICT,BARRET TRAD MID SCH GYM,2561 GRINSTEAD DR LOUISVILLE KY 40206
KY,county,,PRECINCT 151 37 DISTRICT,MAPLE GROVE BAPT CH,5911 E MANSLICK RD LOUISVILLE KY 40219
KY,county,,PRECINCT 150 42 DISTRICT,BARRET TRAD MID SCH GYM,2561 GRINSTEAD DR LOUISVILLE KY 40206
KY,county,,PRECINCT 143 42 DISTRICT,BARRET TRAD MID SCH GYM,2561 GRINSTEAD DR LOUISVILLE KY 40206
KY,county,,EAST PINE KNOT,PINE KNOT MIDDLE SCHOOL,HWY 92 PINE KNOT KY 42635
KY,county,,PRECINCT 106 31 DISTRICT,SAINT ANDREWS UNITED,2608 BROWNS LN LOUISVILLE KY 40220
KY,county,,FRUIT OF THE LOOM,CUMBERLAND TRC ELEMENTARY SCHOOL,830 CUMBERLAND TRACE RD BOWLING GREEN KY 42101
KY,county,,PRECINCT 108 31 DISTRICT,SAINT ANDREWS UNITED,2608 BROWNS LN LOUISVILLE KY 40220
KY,county,,PRECINCT 109 31 DISTRICT,GREATHOUSE/SHRYOCK TRAD,2700 BROWNS LN LOUISVILLE KY 40220
KY,county,,PRECINCT 159 35 DISTRICT,MAPLE GROVE BAPT CH,5911 E MANSLICK RD LOUISVILLE KY 40219
KY,county,,PRECINCT 158 32 DISTRICT,GREATHOUSE/SHRYOCK TRAD,2700 BROWNS LN LOUISVILLE KY 40220
KY,county,,PRECINCT 130 36 DISTRICT,UAW HALL--HAMMONS HALL,2702 CHAMBERLAIN LN LOUISVILLE KY 40245
KY,county,,WIBORG (FIRE HOUSE),FIRE HOUSE WIBORG,OLD HWY 27 LOOP WHITLEY CITY KY 42653
KY,county,,PRECINCT 126 36 DISTRICT,UAW HALL--HAMMONS HALL,2702 CHAMBERLAIN LN LOUISVILLE KY 40245
KY,county,,17-2-1,HENRY F MOSS MIDDLE SCHOOL,2565 RUSSELLVILLE RD BOWLING GREEN KY 42101
KY,county,,PRECINCT 128 36 DISTRICT,UAW HALL--HAMMONS HALL,2702 CHAMBERLAIN LN LOUISVILLE KY 40245
KY,county,,MT. WASHINGTON #7,OLD MILL ELEMENTARY SCHOOL,11540 HWY 44 E MT. WASHINGTON KY 40047
KY,county,,PRECINCT 141 34 DISTRICT,CRESCENT HILL BAPT CH,2800 FRANKFORT AVE LOUISVILLE KY 40206
KY,county,,CEDAR GROVE,JAYCEE PAVILLION-LAMPKIN PARK,940 MORGANTOWN RD BOWLING GREEN KY 42101
KY,county,,PRECINCT 150 34 DISTRICT,CRESCENT HILL BAPT CH,2800 FRANKFORT AVE LOUISVILLE KY 40206
KY,county,,PRECINCT 131 46 DISTRICT,MAPLE GROVE BAPT CH,5911 E MANSLICK RD LOUISVILLE KY 40219
KY,county,,PRECINCT 169 34 DISTRICT,CRESCENT HILL BAPT CH,2800 FRANKFORT AVE LOUISVILLE KY 40206
KY,county,,PRECINCT 115 43 DISTRICT,ATKINSON ELEM SCH CAFETERIA,2811 DUNCAN ST LOUISVILLE KY 40212
KY,county,,PIGEON,SANDHILL CAMP,SANDHILL RD WHITLEY CITY KY 42653
KY,county,,PRECINCT 155 34 DISTRICT,BON AIR LIBRARY,2816 DEL RIO PL LOUISVILLE KY 40220
KY,county,,PRECINCT 128 30 DISTRICT,BON AIR LIBRARY,2816 DEL RIO PL LOUISVILLE KY 40220
KY,county,,COVINGTON #44,TAYLOR MILL ELEM / VOTE IN GYM,5907 TAYLOR MILL RD COVINGTON KY 41015
KY,county,,PRECINCT 159 41 DISTRICT,BRANDEIS ELEM SCH GYM,2817 W KENTUCKY ST LOUISVILLE KY 40211
KY,county,,PRECINCT 145 41 DISTRICT,BRANDEIS ELEM SCH GYM,2817 W KENTUCKY ST LOUISVILLE KY 40211
KY,county,,PRECINCT 164 32 DISTRICT,HURSTBOURNE CHRISTIAN CH,601 NOTTINGHAM PKWY LOUISVILLE KY 40222
KY,county,,PRECINCT 107 42 DISTRICT,BRANDEIS ELEM SCH GYM,2817 W KENTUCKY ST LOUISVILLE KY 40211
KY,county,,PRECINCT 110 42 DISTRICT,BRANDEIS ELEM SCH GYM,2817 W KENTUCKY ST LOUISVILLE KY 40211
KY,county,,COOPERATIVE,VOTING HOUSE,VOTING HOUSE COOPERATIVE RD STEARNS KY 42647
KY,county,,PRECINCT 139 41 DISTRICT,ST MARK'S EPISCOPAL CH,2822 FRANKFORT AVE LOUISVILLE KY 40206
KY,county,,PRECINCT 136 41 DISTRICT,ST MARK'S EPISCOPAL CH,2822 FRANKFORT AVE LOUISVILLE KY 40206
KY,county,,COVINGTON #45.5,OAKRIDGE BAPTIST CHURCH,6056 TAYLOR MILL RD COVINGTON KY 41015
KY,county,,PRECINCT 136 40 DISTRICT,SOUTH LOUISVILLE GOVT CTR,2911 TAYLOR BLVD LOUISVILLE KY 40208
KY,county,,NEW LIBERTY,NEW LIBERTY VOL FIRE HOUSE,HWY 36 NEW LIBERTY KY 40355
KY,county,,PRECINCT 113 40 DISTRICT,SOUTH LOUISVILLE GOVT CTR,2911 TAYLOR BLVD LOUISVILLE KY 40208
KY,county,,PRECINCT 178 32 DISTRICT,HURSTBOURNE CHRISTIAN CH,601 NOTTINGHAM PKWY LOUISVILLE KY 40222
KY,county,,ROCKHOUSE,DURAN CLEVINGER STORE BLDG,3580 MARROWBONE CRK RD ELKHORN CITY KY 41522
KY,county,,PRECINCT 114 40 DISTRICT,SOUTH LOUISVILLE GOVT CTR,2911 TAYLOR BLVD LOUISVILLE KY 40208
KY,county,,PRECINCT 124 34 DISTRICT,ATHERTON HIGH SCH,3000 DUNDEE RD LOUISVILLE KY 40205
KY,county,,STRUNK,VOTING HOUSE BY BOBBY DUNCANS,VOTING HOUSE STRUNK STRUNK KY 42649
KY,county,,PRECINCT 119 34 DISTRICT,ATHERTON HIGH SCH,3000 DUNDEE RD LOUISVILLE KY 40205
KY,county,,WEST CANE RUN,FIRST UNITED METHODIST CHURCH,1280 LEXINGTON RD GEORGETOWN KY 40324
KY,county,,PRECINCT 120 34 DISTRICT,ATHERTON HIGH SCH,3000 DUNDEE RD LOUISVILLE KY 40205
KY,county,,COVINGTON #45,OAKRIDGE BAPTIST CHURCH,6056 TAYLOR MILL RD COVINGTON KY 41015
KY,county,,PRECINCT 121 34 DISTRICT,ATHERTON HIGH SCH,3000 DUNDEE RD LOUISVILLE KY 40205
KY,county,,RAFFERTY-MYERS,OLD ARMORY,368 E MAIN CARLISLE KY 40311
KY,county,,PRECINCT 122 34 DISTRICT,ATHERTON HIGH SCH,3000 DUNDEE RD LOUISVILLE KY 40205
KY,county,,PRECINCT 108 43 DISTRICT,SHAWNEE ARTS & CULTURAL CTR,607 S 37TH ST LOUISVILLE KY 40211
KY,county,,PRECINCT 124 46 DISTRICT,UAW HALL--GETTELFINGER HALL,3000 FERN VALLEY RD LOUISVILLE KY 40219
KY,county,,SADIEVILLE,SADIEVILLE CITY CLERKS OFFICE,605 PIKE STREET SADIEVILLE KY 40370
KY,county,,PRECINCT 122 46 DISTRICT,UAW HALL--GETTELFINGER HALL,3000 FERN VALLEY RD LOUISVILLE KY 40219
KY,county,,SMITHTOWN,SMITHTOWN ELEMENTARY SCHOOL,WEST HWY 92-30 SMITHTWN SHL RD STEARNS KY 42647
KY,county,,PRECINCT 161 35 DISTRICT,UAW HALL--GETTELFINGER HALL,3000 FERN VALLEY RD LOUISVILLE KY 40219
KY,county,,SOUTH HARMONY,NORTH OLDHAM FIRE DEPT STA #2,1660 N HWY 1793 GOSHEN KY 40026
KY,county,,HILLSIDE,CUMBERLAND TRC ELEMENTARY SCHOOL,830 CUMBERLAND TRACE RD BOWLING GREEN KY 42101
KY,county,,PRECINCT 136 46 DISTRICT,UAW HALL--GETTELFINGER HALL,3000 FERN VALLEY RD LOUISVILLE KY 40219
KY,county,,CRESCENT SPRINGS #1,CRESCENT SPRINGS CITY BLDG,801 BUTTERMILK DR CRESCENT SPRINGS KY 41017
KY,county,,PRECINCT 106 33 DISTRICT,"EP TOM"" SAWYER STATE PARK""",3000 FREYS HILL RD LOUISVILLE KY 40241
KY,county,,PRECINCT 145 33 DISTRICT,"EP TOM"" SAWYER STATE PARK""",3000 FREYS HILL RD LOUISVILLE KY 40241
KY,county,,PRECINCT 113 38 DISTRICT,ST THOMAS MORE CATH CH GYM,6105 S 3RD ST LOUISVILLE KY 40214
KY,county,,PRECINCT 130 43 DISTRICT,MOCKINGBIRD VALLEY SOCCER CLUB,3000 MELLWOOD AVE LOUISVILLE KY 40207
KY,county,,SOUTH NIAGARA,NIAGARA ELEMENTARY SCHOOL,13043 HIGHWAY 136 E HENDERSON KY 42420
KY,county,,PRECINCT 135 43 DISTRICT,MOCKINGBIRD VALLEY SOCCER CLUB,3000 MELLWOOD AVE LOUISVILLE KY 40207
KY,county,,LIVERMORE #1,LIVERMORE CITY BLDG,105 W 3RD ST LIVERMORE KY 42352
KY,county,,PRECINCT 164 41 DISTRICT,MOCKINGBIRD VALLEY SOCCER CLUB,3000 MELLWOOD AVE LOUISVILLE KY 40207
KY,county,,17-2-2,HENRY F MOSS MIDDLE SCHOOL,2565 RUSSELLVILLE RD BOWLING GREEN KY 42101
KY,county,,PRECINCT 161 33 DISTRICT,CROSBY MID SCH GYM,303 GATEHOUSE LN LOUISVILLE KY 40243
KY,county,,CRESCENT SPRINGS #3,CRESCENT SPRINGS CITY BLDG,801 BUTTERMILK DR CRESCENT SPRINGS KY 41017
KY,county,,PRECINCT 156 33 DISTRICT,CROSBY MID SCH GYM,303 GATEHOUSE LN LOUISVILLE KY 40243
KY,county,,PRECINCT 166 33 DISTRICT,CROSBY MID SCH GYM,303 GATEHOUSE LN LOUISVILLE KY 40243
KY,county,,UNION # 1,UNION FIREHOUSE,9611 U.S. HWY 42 UNION KY 41091
KY,county,,PRECINCT 123 34 DISTRICT,FARMINGTON VISITORS CTR,3033 BARDSTOWN RD LOUISVILLE KY 40205
KY,county,,PRECINCT 126 34 DISTRICT,FARMINGTON VISITORS CTR,3033 BARDSTOWN RD LOUISVILLE KY 40205
KY,county,,LIVERMORE #2,LIVERMORE CITY BLDG,105 W 3RD ST LIVERMORE KY 42352
KY,county,,PRECINCT 136 43 DISTRICT,LOUISVILLE CENTRAL COMM CTR,306 ROY WILKINS AVE LOUISVILLE KY 40203
KY,county,,PRECINCT 152 41 DISTRICT,ST MATTHEWS COMM CTR,310 TEN PIN LN LOUISVILLE KY 40207
KY,county,,CRESCENT SPRINGS #3.5,CRESCENT SPRINGS CITY BLDG,801 BUTTERMILK PIKE CRESCENT SPRINGS KY 41017
KY,county,,PRECINCT 141 32 DISTRICT,ST MATTHEWS COMM CTR,310 TEN PIN LN LOUISVILLE KY 40207
KY,county,,PRECINCT 142 32 DISTRICT,ST MATTHEWS COMM CTR,310 TEN PIN LN LOUISVILLE KY 40207
KY,county,,PRECINCT 112 41 DISTRICT,BATES MEMORIAL BAPT CH,620 E LAMPTON ST LOUISVILLE KY 40203
KY,county,,PRECINCT 157 34 DISTRICT,HARVEY BROWNE PRESBY CH,311 BROWNS LN LOUISVILLE KY 40207
KY,county,,COURTHOUSE,COURTHOUSE,210 MAIN ST WILLIAMSBURG KY 40769
KY,county,,PRECINCT 158 34 DISTRICT,HARVEY BROWNE PRESBY CH,311 BROWNS LN LOUISVILLE KY 40207
KY,county,,ISLAND,ISLAND CITY HALL,280 ADAMS AVE ISLAND KY 42350
KY,county,,PRECINCT 138 41 DISTRICT,HARVEY BROWNE PRESBY CH,311 BROWNS LN LOUISVILLE KY 40207
KY,county,,WEST SIMPSON,SULPHUR SPRING BAPTIST CHURCH,2504 SULPHUR SPG CH RD FRANKLIN KY 42134
KY,county,,PRECINCT 134 43 DISTRICT,POTTERS HOUSE,314 S WENZEL ST REAR LOUISVILLE KY 40204
KY,county,,LUDLOW #2,K OF C HALL,828 ELM ST LUDLOW KY 41016
KY,county,,PRECINCT 110 35 DISTRICT,AUDUBON PARK UNITED METH CH,3200 POPLAR LEVEL RD LOUISVILLE KY 40213
KY,county,,ISLAND CREEK,OLD RILEY BARGAIN BARN,HWY 11 S BOONEVILLE KY 41314
KY,county,,ROWDY,HOMEPLACE COMMUNITY CENTER,109 WILLIE FAY DR ARY KY 41712
KY,county,,PRECINCT 117 35 DISTRICT,AUDUBON PARK UNITED METH CH,3200 POPLAR LEVEL RD LOUISVILLE KY 40213
KY,county,,PRECINCT 146 42 DISTRICT,BATES MEMORIAL BAPT CH,620 E LAMPTON ST LOUISVILLE KY 40203
KY,county,,PRECINCT 111 35 DISTRICT,AUDUBON PARK UNITED METH CH,3200 POPLAR LEVEL RD LOUISVILLE KY 40213
KY,county,,PRECINCT 109 44 DISTRICT,CRUMS LN ELEM SCH GYM,3212 S CRUMS LN LOUISVILLE KY 40216
KY,county,,BEECH GROVE,BEECH GROVE FIRE DEPARTMENT,445 ST RT 56 N CALHOUN KY 42327
KY,county,,PRECINCT 109 43 DISTRICT,ENGINE COMPANY #22,3228 RIVER PARK DR LOUISVILLE KY 40211
KY,county,,PORTER,SADIEVILLE FIRE STATION,1350 SADIEVILLIE RD SADIEVILLE KY 40370
KY,county,,PRECINCT 158 41 DISTRICT,ENGINE COMPANY #22,3228 RIVER PARK DR LOUISVILLE KY 40211
KY,county,,LUDLOW #1,K OF C HALL,828 ELM STREET LUDLOW KY 41016
KY,county,,PRECINCT 143 32 DISTRICT,WAGGENER HIGH SCH GYM,330 S HUBBARDS LN LOUISVILLE KY 40207
KY,county,,MOOREFIELD-EAST UNION,OLD ARMORY,368 E MAIN CARLISLE KY 40311
KY,county,,PRECINCT 163 34 DISTRICT,WAGGENER HIGH SCH GYM,330 S HUBBARDS LN LOUISVILLE KY 40207
KY,county,,PRECINCT 166 29 DISTRICT,FERN CREEK FIRE DEPT #1,6200 BARDSTOWN RD LOUISVILLE KY 40291
KY,county,,PRECINCT 105 44 DISTRICT,NEW BIRTH MINISTRY CTR,3301 LINDA LN LOUISVILLE KY 40211
KY,county,,THOMAS ADDITION,MOREHEAD CONFERENCE CENTER,111 E FIRST ST MOREHEAD KY 40351
KY,county,,PRECINCT 149 42 DISTRICT,NEW BIRTH MINISTRY CTR,3301 LINDA LN LOUISVILLE KY 40211
KY,county,,SACRAMENTO,SACRAMENTO METHODIST CHURCH,60 MAIN ST SACRAMENTO KY 42372
KY,county,,PRECINCT 127 35 DISTRICT,LIBERTY HIGH SCH BACK CLSRM,3307 E INDIAN TRL LOUISVILLE KY 40213
KY,county,,CUMBERLAND TRACE,CUMBERLAND TRC ELEMENTARY SCHOOL,830 CUMBERLAND TRACE RD BOWLING GREEN KY 42103
KY,county,,PRECINCT 154 35 DISTRICT,LIBERTY HIGH SCH BACK CLSRM,3307 E INDIAN TRL LOUISVILLE KY 40213
KY,county,,ELSMERE #4,HOWELL ELEMENTARY SCHOOL,909 CENTRAL ROW ELSMERE KY 41018
KY,county,,PRECINCT 150 37 DISTRICT,UNITED FOOD & COMM WKRS HALL,3330 PINECROFT DR LOUISVILLE KY 40219
KY,county,,PRECINCT 138 37 DISTRICT,UNITED FOOD & COMM WKRS HALL,3330 PINECROFT DR LOUISVILLE KY 40219
KY,county,,PRECINCT 157 29 DISTRICT,FERN CREEK FIRE DEPT #1,6200 BARDSTOWN RD LOUISVILLE KY 40291
KY,county,,PRECINCT 107 44 DISTRICT,FARNSLEY MID SCH GYM,3400 LEES LN LOUISVILLE KY 40216
KY,county,,RUSSELL #2,RUSSELL PRIMARY SCHOOL,710 RED DEVIL LANE RUSSELL KY 41169
KY,county,,CALHOUN #2,CALHOUN ELEM SCHOOL CAFETERIA,755 MAIN ST CALHOUN KY 42327
KY,county,,MILL SPRINGS,BOB'S AUTO SUPPLY,HWY 90/ZOLLICOFER AREA MONTICELLO KY 42633
KY,county,,GLASGOW #2,RALPH BUNCHE SCHOOL,301 BUNCHE AVE GLASGOW KY 42141
KY,county,,JEFFERSONVILLE,JEFFERSONVILLE COMMUNITY CENTER,225 KY HWY 213 JEFFERSONVILLE KY 40337
KY,county,,17-2-3,HENRY F MOSS MIDDLE SCHOOL,2565 RUSSELLVILLE RD BOWLING GREEN KY 42101
KY,county,,GLASGOW #5,LOWER LIBERTY STREET GYM,309 S LIBERTY GLASGOW KY 42141
KY,county,,COVINGTON #12,J G CARLISLE SCHOOL,910 HOLMAN ST COVINGTON KY 41011
KY,county,,GLASGOW #6,LOWER LIBERTY STREET GYM,309 S LIBERTY GLASGOW KY 42141
KY,county,,HISEVILLE-GOODNIGHT,HISEVILLE VOLUNTEER FIRE DEPT,112 W HISEVILLE MAIN ST CAVE CITY KY 42127
KY,county,,PARIS #1,LEGION PARK,103 LEGION DR PARIS KY 40361
KY,county,,GLASGOW #4,NATIONAL GUARD ARMORY,410 CALVARY DR GLASGOW KY 42141
KY,county,,EASTERN,EASTERN ELEMENTARY SCHOOL,4601 NEW SALEM RD GLASGOW KY 42141
KY,county,,CALHOUN #1,CALHOUN ELEM SCHOOL CAFETERIA,755 MAIN ST CALHOUN KY 42327
KY,county,,CAVE CITY NORTH,CAVE CITY CONVENTION CENTER,502 MAMMOTH CAVE ST CAVE CITY KY 42127
KY,county,,CAVE CITY SOUTH,CAVE CITY CONVENTION CENTER,502 MAMMOTH CAVE ST CAVE CITY KY 42127
KY,county,,COVINGTON #13,VETERANS OF FOREIN WAR HALL,945 MONTAGUE ROAD PARK HILLS KY 41011
KY,county,,HAYWOOD WEST,HAYWOOD VOLUNTEER FIRE DEPT,67 MATTHEWS MILL RD GLASGOW KY 42141
KY,county,,HAYWOOD EAST,HAYWOOD VOLUNTEER FIRE DEPT,67 MATTHEWS MILL RD GLASGOW KY 42141
KY,county,,PRECINCT 127 44 DISTRICT,CONWAY MID SCH CAFETERIA,6300 TERRY RD LOUISVILLE KY 40258
KY,county,,THOMERSON PARK,THOMERSON PARK CLUBHOUSE,770 THOMERSON PARK RD AUSTIN KY 42123
KY,county,,TEMPLE HILL,TEMPLE HILL VOLUNTEER FIRE DEPT,8543 TOMPKINSVILLE RD GLASGOW KY 42141
KY,county,,RUMSEY,CALHOUN ELEM SCHOOL LIBRARY,755 MAIN ST CALHOUN KY 42327
KY,county,,EIGHTY EIGHT,REFUGE CHURCH OF CHRIST,9051 BURKESVILLE RD EIGHTY EIGHT KY 42130
KY,county,,20-4-6,WARREN CO BOARD OF EDUCATION,303 LOVERS LN BOWLING GREEN KY 42101
KY,county,,ROBEY,1ST BAPTIST CHURCH,303 EAST CEDAR ST FRANKLIN KY 42134
KY,county,,SALT LICK NO. 2,FIRE HOUSE,164 MAIN ST SALT LICK KY 40371
KY,county,,MT. WASHINGTON #9-B,MT WASHINGTON MIDDLE SCHOOL,269 WATER ST MT. WASHINGTON KY 40047
KY,county,,PRECINCT 165 34 DISTRICT,SAINT MATTHEWS BAPT CH LOBBY,3515 GRANDVIEW AVE LOUISVILLE KY 40207
KY,county,,STURGEON,ISLAND CITY FIREHOUSE,HWY 1350 BOONEVILLE KY 41314
KY,county,,PRESTON,82X50  PRESTON FIRE DEPT,230 BLEVINS VALLEY RD OWINGSVILLE KY 40360
KY,county,,PRECINCT 136 44 DISTRICT,CONWAY MID SCH CAFETERIA,6300 TERRY RD LOUISVILLE KY 40258
KY,county,,OWINGSVILLE NO. 1,BATH COUNTY MIDDLE SCHOOL,335 WEST MAIN ST OWINGSVILLE KY 40360
KY,county,,OWINGSVILLE NO. 2,BATH COUNTY MIDDLE SCHOOL,335 WEST MAIN ST OWINGSVILLE KY 40360
KY,county,,KAVANAUGH,CLARK MOORES MIDDLE SCHOOL,1143 BEREA RD. RICHMOND KY 40475
KY,county,,OWINGSVILLE NO. 3,BATH COUNTY MIDDLE SCHOOL,335 WEST MAIN ST OWINGSVILLE KY 40360
KY,county,,PAVILION,THE PAVILION -OFF CHAMPION WAY,140 PAVILION DRIVE GEORGETOWN KY 40324
KY,county,,PRECINCT 139 43 DISTRICT,BETHEL BAPT CH,3540 GARLAND AVE LOUISVILLE KY 40211
KY,county,,COVINGTON #23,9TH DIST SCHOOL,INDIANA & 29TH ST COVINGTON KY 41015
KY,county,,SHARPSBURG NO. 2,SHARPSBURG COMMUNITY CENTER,48 SARAH LANE SHARPSBURG KY 40374
KY,county,,HORSE BRANCH,HORSE BRANCH ELEMENTARY SCHOOL,11980 US HWY 62 E HORSE BRANCH KY 42349
KY,county,,WHITE SULPHUR,14X14,1513 s hwy 211 SALT LICK KY 40371
KY,county,,PRECINCT 139 44 DISTRICT,CONWAY MID SCH CAFETERIA,6300 TERRY RD LOUISVILLE KY 40258
KY,county,,OLYMPIA,OLYMPIA VOTING POLL,LEISURE LN OLYMPIA KY 40358
KY,county,,BETHEL,BETHEL FIREHOUSE,VETERANS MEMORIAL HWY BETHEL KY 40374
KY,county,,UTICA,UTICA FIRE STATION,146 HIGHWAY 140 EAST UTICA KY 42376
KY,county,,PRECINCT 129 31 DISTRICT,JEWISH COMM CTR,3600 DUTCHMANS LN LOUISVILLE KY 40205
KY,county,,PRECINCT 151 34 DISTRICT,JEWISH COMM CTR,3600 DUTCHMANS LN LOUISVILLE KY 40205
KY,county,,HEBRON #5A,NORTH BULLITT HIGH SCHOOL,3200 E HEBRON LN SHEPHERDSVILLE KY 40165
KY,county,,LAUREL B,PINE MT. PARK MAINTENANCE BLDING,1050 STATE PARK RD PINEVILLE KY 40977
KY,county,,BINGHAMTOWN,BINGHAMTOWN BAPTIST CHURCH,1055 GORDON ST MIDDLESBORO KY 40965
KY,county,,PARIS #7,LEGION PARK,103 LEGION DR PARIS KY 40361
KY,county,,DORTON BRANCH,BETHLEHEM BAPTIST CHURCH,1168 DORTON BR RD PINEVILLE KY 40977
KY,county,,CITY HALL,MIDDLESBORO FIRE STATION,121 LOTHBURY AVE MIDDLESBORO KY 40965
KY,county,,OWENSBORO #18,OWENSBORO PARKS ADMIN. BUILDING,1530 MC JOHNSON AVE OWENSBORO KY 42303
KY,county,,SOUTHSIDE,MIDDLESBORO LIBRARY,126 S 20TH ST MIDDLESBORO KY 40965
KY,county,,17-2-4,HENRY F MOSS MIDDLE SCHOOL,2565 RUSSELLVILLE RD BOWLING GREEN KY 42101
KY,county,,HUTCH,GRACEWAY BAPTIST,1327 HIGHWAY 217 MIDDLESBORO KY 40965
KY,county,,UPPER BALL,BALL CREEK FIRE DEPT,1087 SOFTSHELL LEBURN KY 41831
KY,county,,LAUREL A,OLD BELL HIGH SCHOOL,141 OATFIELD RD PINEVILLE KY 40977
KY,county,,PINEVILLE CENTRAL,FIRST CHRISTIAN CHURCH,201 W TENNESSEE AVE PINEVILLE KY 40977
KY,county,,CLINTONVILLE,CLINTONVILLE FIRE STATION,108 AUSTERLITZ RD PARIS KY 40361
KY,county,,PINEVILLE EAST,PINEVILLE LIBRARY,214 S WALNUT ST PINEVILLE KY 40977
KY,county,,JUNCTION,OLD YELLOW CREEK BAPTIST CHURCH,225 S 38TH ST MIDDLESBORO KY 40965
KY,county,,REDHOUSE,CAUDILL MIDDLE SCHOOL,1428 ROBERT R MARTIN BYPASS RICHMOND KY 40475
KY,county,,PAGE,PAGE ELEMENTARY SCHOOL,239 PAGE SCHOOL RD PINEVILLE KY 40977
KY,county,,SUTTY,FRAKES SCHOOL,29 HENDERSON SETTLEMENT LOOP FRANKES KY 40940
KY,county,,HEBRON #21,NORTH BULLITT HIGH SCHOOL,3200 E HEBRON LN SHEPHERDSVILLE KY 40165
KY,county,,WEST CENTRAL,COVENANT UNITED METHODIST CHURCH,301 N 25TH ST MIDDLESBORO KY 40965
KY,county,,PINEVILLE WEST,FIRST BAPTIST CHURCH,405 KENTUCKY AVE PINEVILLE KY 40977
KY,county,,MILLERSBURG #1,MILLERSBURG CITY HALL&CIVIC CENT,1113 MAIN ST MILLERSBURG KY 40348
KY,county,,EXETER,SOUTHSIDE BAPTIST CHURCH,410 W DONCASTER AVE MIDDLESBORO KY 40965
KY,county,,BLACKMONT,CALLOWAY FIRE STATION,43 CALLOWAY ROAD E PINEVILLE KY 40977
KY,county,,LOST FORK,CAUDILL MIDDLE SCHOOL,1428 ROBERT R. MARTIN BYPASS RICHMOND KY 40475
KY,county,,EDGEWOOD,LOBBY-M'BORO HIGH SCHOOL GYM,4404 W CUMBERLAND AVE MIDDLESBORO KY 40965
KY,county,,NOETOWN,YELLOW CREEK SCHOOL,4840 W CUMBERLAND AVE MIDDLESBORO KY 40965
KY,county,,ZONETON #11,HEBRON MIDDLE SCHOOL,3300 EAST HEBRON LANE SHEPHERDSVILLE KY 40165
KY,county,,ARJAY,ARJAY FIRE STATION,4852 HWY 66 ARJAY KY 40902
KY,county,,EAST END,MIDDLESBORO INTERMEDIATE SCHOOLS,502 ASHBURY AVENUE MIDDLESBORO KY 40965
KY,county,,PARIS 6,FIRST CHURCH OF GOD,200 BETHLEHEM RD PARIS KY 40361
KY,county,,STRAIGHT CREEK,RIGHT FORK ELEMENTARY SCHOOL,5296 HIGHWAY 221 STONEY FORK KY 40988
KY,county,,RIGHT FORK,RIGHT FORK SCHOOL,5296 HWY 221 STONEY FORK KY 40988
KY,county,,FOREST HILL,B.MICHAEL CAUDILL M.S. CAFETERIA,1428 ROBERT R. MARTIN BY-PASS RICHMOND KY 40475
KY,county,,NELSON,NELSON COMMUNITY CENTER,955 ST RT 1379 CENTRAL CITY KY 42330
KY,county,,PRECINCT 109 37 DISTRICT,SUBURBAN MASONIC LODGE #740,3901 S 3RD ST LOUISVILLE KY 40214
KY,county,,DORCHESTER,MIDDLESBORO CIVIC CENTER,705 N 30TH ST MIDDLESBORO KY 40965
KY,county,,HINDMAN #2,KNOTT CO HUMAN SERVICES CENTER,40 CENTER ST HINDMAN KY 41822
KY,county,,WINCHESTER,MIDDLESBORO CIVIC CENTER,705 N 30TH STREET MIDDLESBORO KY 40965
KY,county,,E HARTFORD,OHIO COUNTY COMMUNITY CENTER,130 E WASHINGTON ST HARTFORD KY 42347
KY,county,,PRECINCT 123 40 DISTRICT,SHIVELY CITY HALL,3920 DIXIE HWY LOUISVILLE KY 40216
KY,county,,HUTCHISON 1,FIRST CHURCH OF GOD,200 BETHLEHEM RD PARIS KY 40361
KY,county,,PRECINCT 118 35 DISTRICT,HOLY FAMILY CATH SAFFIN CTR,3926 POPLAR LEVEL RD LOUISVILLE KY 40213
KY,county,,PRECINCT 108 41 DISTRICT,AVENUE PLAZA,400 S 8TH ST LOUISVILLE KY 40203
KY,county,,WEST BEREA-MAYDE,RUSSELL ACTON FOLK CENTER,212 JEFFERSON ST BEREA KY 40303
KY,county,,CARLTON,RABBIT HASH GENERAL STORE,10021 LOWER RIVER RD RABBIT HASH KY 41005
