FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
05,2012-11-06,polling_location,CALICO ROCK CITY HALL,900 Pirate Street Calico Rock AR 72519,Calico Rock Ward 2
05,2012-11-06,polling_location,CALICO ROCK CITY HALL,900 Pirate Street Calico Rock AR 72519,Calico Rock Ward 3
05,2012-11-06,polling_location,CALICO ROCK CITY HALL,900 Pirate Street Calico Rock AR 72519,Calico Rock Ward 4
05,2012-11-06,polling_location,CALICO ROCK CITY HALL,900 Pirate Street Calico Rock AR 72519,Claiborne
05,2012-11-06,polling_location,Sulphur Springs Baptist Church,4340 Malvern Rd Hot Springs AR 0,6M
05,2012-11-06,polling_location,Sulphur Springs Baptist Church,4340 Malvern Rd Hot Springs AR 0,6N
05,2012-11-06,polling_location,Sulphur Springs Baptist Church,4340 Malvern Rd Hot Springs AR 0,6R
05,2012-11-06,polling_location,Tucker Volunteer Fire Dept,3305 Fire Department Rd Tucker AR 72152,1
05,2012-11-06,polling_location,Tucker Volunteer Fire Dept,3305 Fire Department Rd Tucker AR 72152,2
05,2012-11-06,polling_location,Cooperative Extension Service,2901 W. Roosevelt Rd. Little Rock AR 0,122
05,2012-11-06,polling_location,PHP Building,  AR 0,Algoa
05,2012-11-06,polling_location,PHP Building,  AR 0,Amagon
05,2012-11-06,polling_location,PHP Building,  AR 0,Blackville
05,2012-11-06,polling_location,PHP Building,  AR 0,Pennington
05,2012-11-06,polling_location,PHP Building,  AR 0,Remmel
05,2012-11-06,polling_location,MARIANA CIVIC CTR,593 HWY 243 MARIANNA AR 0,Oak Forest
05,2012-11-06,polling_location,MARIANA CIVIC CTR,593 HWY 243 MARIANNA AR 0,Ward Four
05,2012-11-06,polling_location,MARIANA CIVIC CTR,593 HWY 243 MARIANNA AR 0,Ward One
05,2012-11-06,polling_location,MARIANA CIVIC CTR,593 HWY 243 MARIANNA AR 0,Ward Three
05,2012-11-06,polling_location,MARIANA CIVIC CTR,593 HWY 243 MARIANNA AR 0,Ward Two
05,2012-11-06,polling_location,Jacksonport City Hall,304 Avenue Street Newport AR 72112,Hickory Grove
05,2012-11-06,polling_location,Jacksonport City Hall,304 Avenue Street Newport AR 72112,Jacksonport
05,2012-11-06,polling_location,Flippin Rural (Baptist Church),721  Alford St. Flippin AR 72634,18
05,2012-11-06,polling_location,Flippin Rural (Baptist Church),721  Alford St. Flippin AR 72634,19
05,2012-11-06,polling_location,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,8D
05,2012-11-06,polling_location,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,8E
05,2012-11-06,polling_location,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,8F
05,2012-11-06,polling_location,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,9H
05,2012-11-06,polling_location,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,9P
05,2012-11-06,polling_location,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,9R
05,2012-11-06,polling_location,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,9S
05,2012-11-06,polling_location,Piney Grove Methodist Church,2963 Airport Rd Hot Springs AR 0,8C
05,2012-11-06,polling_location,Piney Grove Methodist Church,2963 Airport Rd Hot Springs AR 0,9E
05,2012-11-06,polling_location,Piney Grove Methodist Church,2963 Airport Rd Hot Springs AR 0,9F
05,2012-11-06,polling_location,Antioch Baptist Church,3212 Sunshine Rd Royal AR 0,8A
05,2012-11-06,polling_location,Antioch Baptist Church,3212 Sunshine Rd Royal AR 0,8B
