election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2016-11-08,MA,Plymouth,ABINGTON,municipality,0-01,ABINGTON 0-01,,,EMERALD HALL (VFW),30 CENTRAL ST,,ORR,2019-09-11,
2016-11-08,MA,Plymouth,ABINGTON,municipality,0-02,ABINGTON 0-02,,,EMERALD HALL (VFW),30 CENTRAL ST,,ORR,2019-09-11,
2016-11-08,MA,Plymouth,ABINGTON,municipality,0-03,ABINGTON 0-03,,,EMERALD HALL (VFW),30 CENTRAL ST,,ORR,2019-09-11,
2016-11-08,MA,Plymouth,ABINGTON,municipality,0-04,ABINGTON 0-04,,,EMERALD HALL (VFW),30 CENTRAL ST,,ORR,2019-09-11,
2016-11-08,MA,Plymouth,ABINGTON,municipality,0-05,ABINGTON 0-05,,,EMERALD HALL (VFW),30 CENTRAL ST,,ORR,2019-09-11,
2016-11-08,MA,Middlesex,ACTON,municipality,0-1,ACTON 0-1,,,CONANT SCHOOL,80 TAYLOR ROAD,,ORR,2019-09-11,
2016-11-08,MA,Middlesex,ACTON,municipality,0-2,ACTON 0-2,,,CONANT SCHOOL,80 TAYLOR ROAD,,ORR,2019-09-11,
2016-11-08,MA,Middlesex,ACTON,municipality,0-3,ACTON 0-3,,,R J GREY JR HIGH SCHOOL,12 CHARTER ROAD,,ORR,2019-09-11,
2016-11-08,MA,Middlesex,ACTON,municipality,0-4,ACTON 0-4,,,R J GREY JR HIGH SCHOOL,12 CHARTER ROAD,,ORR,2019-09-11,
2016-11-08,MA,Middlesex,ACTON,municipality,0-5,ACTON 0-5,,,R J GREY JR HIGH SCHOOL,12 CHARTER ROAD,,ORR,2019-09-11,
2016-11-08,MA,Middlesex,ACTON,municipality,0-6,ACTON 0-6,,,CONANT SCHOOL,80 TAYLOR ROAD,,ORR,2019-09-11,
2016-11-08,MA,Bristol,ACUSHNET,municipality,0-1,ACUSHNET 0-1,,,COUNCIL ON AGING,59 1/2 SOUTH MAIN STREET,,ORR,2019-09-11,
2016-11-08,MA,Bristol,ACUSHNET,municipality,0-2,ACUSHNET 0-2,,,ACUSHNET GRANGE,1121 MAIN STREET,,ORR,2019-09-11,
2016-11-08,MA,Bristol,ACUSHNET,municipality,0-3,ACUSHNET 0-3,,,ACUSHNET LIBRARY,232 MIDDLE RD.,,ORR,2019-09-11,
2016-11-08,MA,Berkshire,ADAMS,municipality,0-1,ADAMS 0-1,,,ADAMS DPW GARAGE,92 NORTH SUMMER STREET,,ORR,2019-09-11,
2016-11-08,MA,Berkshire,ADAMS,municipality,0-2,ADAMS 0-2,,,ADAMS DPW GARAGE,92 NORTH SUMMER STREET,,ORR,2019-09-11,
2016-11-08,MA,Berkshire,ADAMS,municipality,0-3,ADAMS 0-3,,,ADAMS DPW GARAGE,92 NORTH SUMMER STREET,,ORR,2019-09-11,
2016-11-08,MA,Berkshire,ADAMS,municipality,0-4,ADAMS 0-4,,,ADAMS DPW GARAGE,92 NORTH SUMMER STREET,,ORR,2019-09-11,
2016-11-08,MA,Berkshire,ADAMS,municipality,0-5,ADAMS 0-5,,,ADAMS DPW GARAGE,92 NORTH SUMMER STREET,,ORR,2019-09-11,
