county_name,precinct_id,name,address,polling_place_type
Mercer,13,Mercer County Vote Centers,"120 7th St NE, Beulah, ND, 58523",polling_place
Mercer,13,Vote by Mail (Mercer County Auditor's Office),"PO Box 39, Stanton, ND, 58571",polling_place
Mercer,14,Mercer County Vote Centers,"120 7th St NE, Beulah, ND, 58523",polling_place
Mercer,14,Vote by Mail (Mercer County Auditor's Office),"PO Box 39, Stanton, ND, 58571",polling_place
Mercer,16,Mercer County Vote Centers,"120 7th St NE, Beulah, ND, 58523",polling_place
Mercer,16,Vote by Mail (Mercer County Auditor's Office),"PO Box 39, Stanton, ND, 58571",polling_place
Mercer,20,Mercer County Vote Centers,"120 7th St NE, Beulah, ND, 58523",polling_place
Mercer,20,Vote by Mail (Mercer County Auditor's Office),"PO Box 39, Stanton, ND, 58571",polling_place
Mercer,21,Mercer County Vote Centers,"120 7th St NE, Beulah, ND, 58523",polling_place
Mercer,21,Vote by Mail (Mercer County Auditor's Office),"PO Box 39, Stanton, ND, 58571",polling_place
Mercer,22,Mercer County Vote Centers,"120 7th St NE, Beulah, ND, 58523",polling_place
Mercer,22,Vote by Mail (Mercer County Auditor's Office),"PO Box 39, Stanton, ND, 58571",polling_place
Mercer,23,Mercer County Vote Centers,"120 7th St NE, Beulah, ND, 58523",polling_place
Mercer,23,Vote by Mail (Mercer County Auditor's Office),"PO Box 39, Stanton, ND, 58571",polling_place
Mercer,24,Mercer County Vote Centers,"120 7th St NE, Beulah, ND, 58523",polling_place
Mercer,24,Vote by Mail (Mercer County Auditor's Office),"PO Box 39, Stanton, ND, 58571",polling_place
Mercer,81,Mercer County Vote Centers,"120 7th St NE, Beulah, ND, 58523",polling_place
Mercer,81,Vote by Mail (Mercer County Auditor's Office),"PO Box 39, Stanton, ND, 58571",polling_place
Mercer,82,Mercer County Vote Centers,"120 7th St NE, Beulah, ND, 58523",polling_place
Mercer,82,Vote by Mail (Mercer County Auditor's Office),"PO Box 39, Stanton, ND, 58571",polling_place
Mercer,83,Mercer County Vote Centers,"120 7th St NE, Beulah, ND, 58523",polling_place
Mercer,83,Vote by Mail (Mercer County Auditor's Office),"PO Box 39, Stanton, ND, 58571",polling_place
Morton,05,Eagles Club,"1400 Collins Ave, Mandan, ND, 58554",polling_place
Morton,17,First Church of the Nazarene,"4209 Old Red Trail, Mandan, ND, 58554",polling_place
Morton,18,Midway Lanes,"3327 Memorial Hwy, Mandan, ND, 58554",polling_place
Morton,20,Flasher Community Credit Union,"105 Main St N, Flasher, ND, 58535",polling_place
Morton,23,St. Anthony Hall,"2332 Co Rd 136, Saint Anthony, ND, 58566",polling_place
Morton,24,Mandan Airport,"4490 Hwy 6, Mandan, ND, 58554",polling_place
Morton,32,First Church of the Nazarene,"4209 Old Red Trail, Mandan, ND, 58554",polling_place
Morton,33,New Salem City Auditorium,"400 Main Ave, New Salem, ND, 58563",polling_place
Morton,34,Almont Memorial Hall,"108 Burt Ave, Almont, ND, 58520",polling_place
Morton,01,Spirit of Life Catholic Church,"801 1st St SE, Mandan, ND, 58554",polling_place
Morton,02,Midway Lanes,"3327 Memorial Hwy, Mandan, ND, 58554",polling_place
Morton,03,Eagles Club,"1400 Collins Ave, Mandan, ND, 58554",polling_place
Morton,04,Eagles Club,"1400 Collins Ave, Mandan, ND, 58554",polling_place
Morton,06,First Lutheran Church,"408 9th St NW, Mandan, ND, 58554",polling_place
Morton,07,First Lutheran Church,"408 9th St NW, Mandan, ND, 58554",polling_place
Morton,08,Spirit of Life Catholic Church,"801 1st St SE, Mandan, ND, 58554",polling_place
Morton,36,Glen Ullin Municipal Building,"119 Main St S, Glen Ullin, ND, 58631",polling_place
Morton,38,Hebron Community Center,"600 Washington Ave, Hebron, ND, 58638",polling_place
Mountrail,01,Pct 1 Stanley Grade School Gym,"118 4th Ave SW, Stanley, ND, 58784",polling_place
Mountrail,06,Pct 6 White Earth City Hall,"23 Hill St, White Earth, ND, 58794",polling_place
Mountrail,07,Pct 7 Ross Community Building,"300 Main St, Ross, ND, 58776",polling_place
Mountrail,02,Pct 2 New Town Civic Center Auditorium,"103 Soo Place, New Town, ND, 58763",polling_place
Mountrail,03,Pct 3 Parshall American Legion Building,"16 Main St N, Parshall, ND, 58770",polling_place
Mountrail,04,Pct 4 Palermo Corporation Building,"249 Broadway St, Palermo, ND, 58769",polling_place
Mountrail,05,Pct 5 Mountrail County South Complex,"8103 61st St NW, Stanley, ND, 58784",polling_place
Mountrail,08,Pct 8 New Town Civic Center Auditorium,"103 Soo Place, New Town, ND, 58763",polling_place
Mountrail,09,Pct 9 Plaza City Senior Citizens Building,"403 Covell St, Plaza, ND, 58771",polling_place
Nelson,01,Nelson County Courthouse - Community Room,"210 B Ave W, Lakota, ND, 58344",polling_place
Oliver,01,Civic Center,"312 Lincoln Ave N, Center, ND, 58530",polling_place
Oliver,02,Civic Center East Room,"312 Lincoln Ave N, Center, ND, 58530",polling_place
Oliver,03,Civic Center,"312 Lincoln Ave N, Center, ND, 58530",polling_place
Oliver,04,Civic Center,"312 Lincoln Ave N, Center, ND, 58530",polling_place
Oliver,05,St Peter's Lutheran Church,"2095 Highway 31, Hannover, ND, 58563",polling_place
Oliver,06,St Peter's Lutheran Church,"2095 Highway 31, Hannover, ND, 58563",polling_place
Oliver,07,Civic Center East Room,"312 Lincoln Ave N, Center, ND, 58530",polling_place
Pembina,01,Pembina Co Courthouse Meeting Rm-Vbm Polling Place,"310 Dakota St W, Cavalier, ND, 58220",polling_place
Pembina,02,Pembina Co Courthouse Meeting Rm-Vbm Polling Place,"310 Dakota St W, Cavalier, ND, 58220",polling_place
Pembina,03,Pembina Co Courthouse Meeting Rm-Vbm Polling Place,"310 Dakota St W, Cavalier, ND, 58220",polling_place
Pembina,04,Pembina Co Courthouse Meeting Rm-Vbm Polling Place,"310 Dakota St W, Cavalier, ND, 58220",polling_place
Pembina,05,Pembina Co Courthouse Meeting Rm-Vbm Polling Place,"310 Dakota St W, Cavalier, ND, 58220",polling_place
Pembina,06,Pembina Co Courthouse Meeting Rm-Vbm Polling Place,"310 Dakota St W, Cavalier, ND, 58220",polling_place
Pierce,01,Pierce County Courthouse,"240 2nd St SE, Suite 6, Rugby, ND, 58368",polling_place
Pierce,02,Pierce County Courthouse,"240 2nd St SE, Suite 6, Rugby, ND, 58368",polling_place
Pierce,03,Pierce County Courthouse,"240 2nd St SE, Suite 6, Rugby, ND, 58368",polling_place
Pierce,04,Pierce County Courthouse,"240 2nd St SE, Suite 6, Rugby, ND, 58368",polling_place
Pierce,05,Pierce County Courthouse,"240 2nd St SE, Suite 6, Rugby, ND, 58368",polling_place
Pierce,06,Pierce County Courthouse,"240 2nd St SE, Suite 6, Rugby, ND, 58368",polling_place
Pierce,07,Pierce County Courthouse,"240 2nd St SE, Suite 6, Rugby, ND, 58368",polling_place
Pierce,08,Pierce County Courthouse,"240 2nd St SE, Suite 6, Rugby, ND, 58368",polling_place
Ramsey,01,Memorial Building-Ramsey County Courthouse,"524 4th Ave NE, Devils  Lake, ND, 58301",polling_place
Ramsey,02,Memorial Building-Ramsey County Courthouse,"524 4th Ave NE, Devils  Lake, ND, 58301",polling_place
Ramsey,03,Memorial Building-Ramsey County Courthouse,"524 4th Ave NE, Devils  Lake, ND, 58301",polling_place
Ramsey,04,Memorial Building-Ramsey County Courthouse,"524 4th Ave NE, Devils  Lake, ND, 58301",polling_place
Ransom,01,Ransom County Courthouse-Community Room,"Ransom County Courthouse Community Room, Lisbon, ND, 58054",polling_place
Ransom,02,Ransom County Courthouse-Community Room,"Ransom County Courthouse Community Room, Lisbon, ND, 58054",polling_place
Ransom,03,Ransom County Courthouse-Community Room,"Ransom County Courthouse Community Room, Lisbon, ND, 58054",polling_place
Ransom,04,Ransom County Courthouse-Community Room,"Ransom County Courthouse Community Room, Lisbon, ND, 58054",polling_place
Renville,01,Renville County Courthouse,"Renville County Courthouse, Mohall, ND, 58761",polling_place
Renville,02,Renville County Courthouse,"Renville County Courthouse, Mohall, ND, 58761",polling_place
Renville,03,Renville County Courthouse,"Renville County Courthouse, Mohall, ND, 58761",polling_place
Renville,04,Renville County Courthouse,"Renville County Courthouse, Mohall, ND, 58761",polling_place
Renville,05,Renville County Courthouse,"Renville County Courthouse, Mohall, ND, 58761",polling_place
Richland,37,Walcott Lutheran Church,"537 3rd St, Walcott, ND, 58077",polling_place
Richland,39,Abercrombie Community Hall,"516 Broadway, Abercrombie, ND, 58001",polling_place
Richland,41,Mooreton Fire Hall,"201 Mooreton Ave S, Mooreton, ND, 58061",polling_place
Richland,46,Fairmount Community Center,"113 Main Ave, Fairmount, ND, 58030",polling_place
Richland,48,Hankinson Community Center,"112 Main Ave S, Hankinson, ND, 58041",polling_place
Richland,49,Christine Community Center,"201 Main St, Christine, ND, 58015",polling_place
Richland,51,Wahpeton Community Center,"304 5th St S, Wahpeton, ND, 58075",polling_place
Richland,52,Richland County Law Enforcement Center,"413 3rd Ave N, Wahpeton, ND, 58075",polling_place
Richland,53,Wahpeton City Hall,"1900 4th St, Wahpeton, ND, 58075",polling_place
Richland,54,Wahpeton Faith Church,"1589 11th St. N, Wahpeton, ND, 58075",polling_place
Richland,38,Colfax Community Hall,"209 Broadway St, Colfax, ND, 58018",polling_place
Richland,45,Wyndmere Fire Hall,"306 Cedar Ave, Wyndmere, ND, 58081",polling_place
Richland,47,Lidgerwood American Legion Hall,"23 Wiley Ave. N, Lidgerwood, ND, 58053",polling_place
Rolette,01,Rolla City Hall,"14 1st ST SE, Rolla, ND, 58367",polling_place
Rolette,02,St John Senior Center,"200 Foussard Ave SW, St John, ND, 58369",polling_place
Rolette,03,Knights Of Columbus Hall,"4330 Hwy 281, Belcourt, ND, 58316",polling_place
Rolette,04,Dunseith City Hall,"101 Peace Garden Ave, Dunseith, ND, 58329",polling_place
Rolette,05,WWI Memorial Building,"503 2nd Ave, Rolette, ND, 58366",polling_place
Sargent,01,Sargent County Courthouse,"355 Main St S, Forman, ND, 58032",polling_place
Sargent,02,Sargent County Courthouse,"355 Main St S, Forman, ND, 58032",polling_place
Sargent,03,Sargent County Courthouse,"355 Main St S, Forman, ND, 58032",polling_place
Sargent,04,Sargent County Courthouse,"355 Main St S, Forman, ND, 58032",polling_place
Sargent,05,Sargent County Courthouse,"355 Main St S, Forman, ND, 58032",polling_place
Sheridan,01,McClusky City Hall,"McClusky City Hall, McClusky, ND, 58463",polling_place
Sioux,01,Cannonball Activity Center,"440 Horseshoe Road, Cannon Ball, ND, 58528",polling_place
Sioux,01,Sioux County Courthouse,"303 2nd Ave, Fort Yates, ND, 58538",vote_center
Sioux,02,Sioux County Courthouse,"303 2nd Ave, Fort Yates, ND, 58538",vote_center
Sioux,02,Solen,"Solen Firehouse, Solen, ND, 58570",polling_place
Sioux,03,Sioux County Courthouse,"303 2nd Ave, Fort Yates, ND, 58538",vote_center
Sioux,04,Sioux County Courthouse,"303 2nd Ave, Fort Yates, ND, 58538",vote_center
Sioux,05,Selfridge High School,"210 2nd Ave S, Selfridge, ND, 58568",polling_place
Sioux,05,Sioux County Courthouse,"303 2nd Ave, Fort Yates, ND, 58538",vote_center
Sioux,06,Porcupine Community Center,"Community Center, Porcupine, ND, 58569",polling_place
Sioux,06,Sioux County Courthouse,"303 2nd Ave, Fort Yates, ND, 58538",vote_center
Slope,01,Pierce Congregational Church,"13001 73rd St SW, Scranton, ND, 58653",polling_place
Slope,01,Slope County Courthouse,"206 S Main St, Amidon, ND, 58620",vote_center
Slope,02,Slope County Courthouse,"206 S Main St, Amidon, ND, 58620",vote_center
Slope,03,Marmarth Community Center,"911 Main St, Marmarth, ND, 58643",polling_place
Slope,03,Slope County Courthouse,"206 S Main St, Amidon, ND, 58620",vote_center
Stark,02,Stark County Vote Center Armory,"National Guard Armory, Dickinson, ND, 58601",vote_center
Stark,02,Stark County Vote Center BAC,"Bac (Biesiot Activity Center), Dickinson, ND, 58601",vote_center
Stark,02,Stark County Vote Center Belfield (Belfield City Hall),"208 Main St, Belfield, ND, 58622",vote_center
Stark,02,Stark County Vote Center Richardton,"Richardton City Hall, Dickinson, ND, 58601",vote_center
Stark,03,Stark County Vote Center Armory,"National Guard Armory, Dickinson, ND, 58601",vote_center
Stark,03,Stark County Vote Center BAC,"Bac (Biesiot Activity Center), Dickinson, ND, 58601",vote_center
Stark,03,Stark County Vote Center Belfield (Belfield City Hall),"208 Main St, Belfield, ND, 58622",vote_center
Stark,03,Stark County Vote Center Richardton,"Richardton City Hall, Dickinson, ND, 58601",vote_center
Stark,04,Stark County Vote Center Armory,"National Guard Armory, Dickinson, ND, 58601",vote_center
Stark,04,Stark County Vote Center BAC,"Bac (Biesiot Activity Center), Dickinson, ND, 58601",vote_center
Stark,04,Stark County Vote Center Belfield (Belfield City Hall),"208 Main St, Belfield, ND, 58622",vote_center
Stark,04,Stark County Vote Center Richardton,"Richardton City Hall, Dickinson, ND, 58601",vote_center
Stark,05,Stark County Vote Center Armory,"National Guard Armory, Dickinson, ND, 58601",vote_center
Stark,05,Stark County Vote Center BAC,"Bac (Biesiot Activity Center), Dickinson, ND, 58601",vote_center
Stark,05,Stark County Vote Center Belfield (Belfield City Hall),"208 Main St, Belfield, ND, 58622",vote_center
Stark,05,Stark County Vote Center Richardton,"Richardton City Hall, Dickinson, ND, 58601",vote_center
Stark,06,Stark County Vote Center Armory,"National Guard Armory, Dickinson, ND, 58601",vote_center
Stark,06,Stark County Vote Center BAC,"Bac (Biesiot Activity Center), Dickinson, ND, 58601",vote_center
Stark,06,Stark County Vote Center Belfield (Belfield City Hall),"208 Main St, Belfield, ND, 58622",vote_center
Stark,06,Stark County Vote Center Richardton,"Richardton City Hall, Dickinson, ND, 58601",vote_center
Stark,07,Stark County Vote Center Armory,"National Guard Armory, Dickinson, ND, 58601",vote_center
Stark,07,Stark County Vote Center BAC,"Bac (Biesiot Activity Center), Dickinson, ND, 58601",vote_center
Stark,07,Stark County Vote Center Belfield (Belfield City Hall),"208 Main St, Belfield, ND, 58622",vote_center
Stark,07,Stark County Vote Center Richardton,"Richardton City Hall, Dickinson, ND, 58601",vote_center
Stark,08,Stark County Vote Center Armory,"National Guard Armory, Dickinson, ND, 58601",vote_center
Stark,08,Stark County Vote Center BAC,"Bac (Biesiot Activity Center), Dickinson, ND, 58601",vote_center
Stark,08,Stark County Vote Center Belfield (Belfield City Hall),"208 Main St, Belfield, ND, 58622",vote_center
Stark,08,Stark County Vote Center Richardton,"Richardton City Hall, Dickinson, ND, 58601",vote_center
Stark,01,Stark County Vote Center Armory,"National Guard Armory, Dickinson, ND, 58601",vote_center
Stark,01,Stark County Vote Center BAC,"Bac (Biesiot Activity Center), Dickinson, ND, 58601",vote_center
Stark,01,Stark County Vote Center Belfield (Belfield City Hall),"208 Main St, Belfield, ND, 58622",vote_center
Stark,01,Stark County Vote Center Richardton,"Richardton City Hall, Dickinson, ND, 58601",vote_center
Steele,01,Steele County Courthouse,"201 Washington Ave W, Finley, ND, 58230",polling_place
Steele,02,Steele County Courthouse,"201 Washington Ave W, Finley, ND, 58230",polling_place
Steele,03,Steele County Courthouse,"201 Washington Ave W, Finley, ND, 58230",polling_place
Steele,04,Steele County Courthouse,"201 Washington Ave W, Finley, ND, 58230",polling_place
Steele,05,Steele County Courthouse,"201 Washington Ave W, Finley, ND, 58230",polling_place
Stutsman,91,Precinct J1 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,91,Vote Center Polling Site,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,92,Precinct J2 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,92,Vote Center Polling Site,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,93,Precinct J3 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,93,Vote Center Polling Site,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,95,Precinct J5 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,95,Vote Center Polling Site,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,96,Precinct J6 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",polling_place
Stutsman,96,Vote Center Polling Site,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,01,Precinct 1 - Pingree Community Center,"Pingree Community Center, Pingree, ND, 58476",polling_place
Stutsman,01,Vote Center Polling Site,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,02,Precinct 2 - Kensal Memorial Hall,"Kensal Memorial Hall, Kensal, ND, 58455",polling_place
Stutsman,02,Vote Center Polling Site,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,03,Precinct 3 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,03,Vote Center Polling Site,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,04,Precinct 4 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,04,Vote Center Polling Site,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,05,Precinct 5 - Medina City Hall,"Medina City Hall, Medina, ND, 58467",polling_place
Stutsman,05,Vote Center Polling Site,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,06,Precinct 6 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,06,Vote Center Polling Site,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,94,Precinct J4 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Stutsman,94,Vote Center Polling Site,"Jamestown Civic Center, Jamestown, ND, 58401",vote_center
Towner,01,Precinct 1 Cando Armory,"408 5th Ave, Cando, ND, 58324",polling_place
Towner,02,Precinct 1 Cando Armory,"408 5th Ave, Cando, ND, 58324",polling_place
Towner,03,Precinct 1 Cando Armory,"408 5th Ave, Cando, ND, 58324",polling_place
Traill,01,Mayville Armory,"332 Center Ave S, Mayille, ND, 58257",vote_center
Traill,01,Traill County Courthouse,"114 West Caledonia, Hillsboro, ND, 58045",vote_center
Traill,02,Mayville Armory,"332 Center Ave S, Mayille, ND, 58257",vote_center
Traill,02,Traill County Courthouse,"114 West Caledonia, Hillsboro, ND, 58045",vote_center
Traill,03,Mayville Armory,"332 Center Ave S, Mayille, ND, 58257",vote_center
Traill,03,Traill County Courthouse,"114 West Caledonia, Hillsboro, ND, 58045",vote_center
Traill,04,Mayville Armory,"332 Center Ave S, Mayille, ND, 58257",vote_center
Traill,04,Traill County Courthouse,"114 West Caledonia, Hillsboro, ND, 58045",vote_center
Traill,05,Mayville Armory,"332 Center Ave S, Mayille, ND, 58257",vote_center
Traill,05,Traill County Courthouse,"114 West Caledonia, Hillsboro, ND, 58045",vote_center
Traill,06,Mayville Armory,"332 Center Ave S, Mayille, ND, 58257",vote_center
Traill,06,Traill County Courthouse,"114 West Caledonia, Hillsboro, ND, 58045",vote_center
Traill,07,Mayville Armory,"332 Center Ave S, Mayille, ND, 58257",vote_center
Traill,07,Traill County Courthouse,"114 West Caledonia, Hillsboro, ND, 58045",vote_center
Traill,08,Mayville Armory,"332 Center Ave S, Mayille, ND, 58257",vote_center
Traill,08,Traill County Courthouse,"114 West Caledonia, Hillsboro, ND, 58045",vote_center
Traill,09,Mayville Armory,"332 Center Ave S, Mayille, ND, 58257",vote_center
Traill,09,Traill County Courthouse,"114 West Caledonia, Hillsboro, ND, 58045",vote_center
Traill,10,Mayville Armory,"332 Center Ave S, Mayille, ND, 58257",vote_center
Traill,10,Traill County Courthouse,"114 West Caledonia, Hillsboro, ND, 58045",vote_center
Traill,11,Mayville Armory,"332 Center Ave S, Mayille, ND, 58257",vote_center
Traill,11,Traill County Courthouse,"114 West Caledonia, Hillsboro, ND, 58045",vote_center
Traill,12,Mayville Armory,"332 Center Ave S, Mayille, ND, 58257",vote_center
Traill,12,Traill County Courthouse,"114 West Caledonia, Hillsboro, ND, 58045",vote_center
Walsh,02,Walsh County Courthouse,"600 Cooper Ave, Grafton, ND, 58237",polling_place
Walsh,01,Walsh County Courthouse,"600 Cooper Ave, Grafton, ND, 58237",polling_place
Ward,08,Nedrose - St Fair Ground,"2005 Burdick Exp E, Minot, ND, 58701",polling_place
Ward,14,Sundre - St Fair Ground,"2005 Burdick Exp E, Minot, ND, 58701",polling_place
Ward,15,Surrey City Hall,"100 Pleasant Ave S, Surrey, ND, 58785",polling_place
Ward,20,NE Minot - Cornerstone Presbyterian Church,"1000 3rd St NE, Minot, ND, 58701",polling_place
Ward,22,SE Minot - First Assembly of God Church,"1805 2nd St SE, Minot, ND, 58701",polling_place
Ward,28,NW Minot -Christ Lutheran,"502 17th St NW, Minot, ND, 58701",polling_place
Ward,30,SW Minot - Maysa Arena,"2501 Burdick Expressway West, Minot, ND, 58701",polling_place
Ward,02,Berthold Sr Citizen Center,"Main Street, Berthold, ND, 58718",polling_place
Ward,06,Kenmare Memorial Hall,"5 3rd St NE, Kenmare, ND, 58746",polling_place
Ward,07,Makoti Pioneer Sr Citizen Club,"Main Street, Makoti, ND, 58756",polling_place
Ward,11,Ryder Senior Citizens Center,"Main Street, Ryder, ND, 58779",polling_place
Ward,12,Sawyer City Hall,"104 Dakota Ave S, Sawyer, ND, 58781",polling_place
Ward,13,South Prairie School,"100 177th Ave SW, Minot, ND, 58701",polling_place
Ward,23,SE Minot - First Assembly of God Church,"1805 2nd St SE, Minot, ND, 58701",polling_place
Ward,25,SW Minot - Maysa Arena,"2501 Burdick Expressway West, Minot, ND, 58701",polling_place
Ward,31,NW Minot -Christ Lutheran,"502 17th St NW, Minot, ND, 58701",polling_place
Ward,01,Afton Our Savior Lutheran,"3705 11th St SW, Minot, ND, 58701",polling_place
Ward,03,Burlington City Hall,"225 Wallace St N, Burlington, ND, 58722",polling_place
Ward,04,Des Lacs Community Hall,"1 Main St S, Des Lacs, ND, 58733",polling_place
Ward,05,Harrison Court House,"225 3rd St SE, Minot, ND, 58701",polling_place
Ward,09,North Central Lynch Immanuel Church,"18301 Hwy 83 North, Glenburn, ND, 58740",polling_place
Ward,24,SE Minot - First Assembly of God Church,"1805 2nd St SE, Minot, ND, 58701",polling_place
Ward,26,SW Minot - Maysa Arena,"2501 Burdick Expressway West, Minot, ND, 58701",polling_place
Ward,29,NW Minot -Christ Lutheran,"502 17th St NW, Minot, ND, 58701",polling_place
Ward,10,Ruthville Lynch Immanuel Church,"18301 Hwy 83 North, Glenburn, ND, 58740",polling_place
Ward,21,NE Minot - Cornerstone Presbyterian Church,"1000 3rd St NE, Minot, ND, 58701",polling_place
Ward,27,NW Minot -Christ Lutheran,"502 17th St NW, Minot, ND, 58701",polling_place
Wells,01,1 Harvey City Hall,"120 W 8th St, Harvey, ND, 58341",polling_place
Wells,02,2 Fessenden-Bowdon High School,"500 N 2nd St, Fessenden, ND, 58438",polling_place
Wells,03,3 Bowdon Community Center,"121 Warrington Ave, Bowdon, ND, 58418",polling_place
Wells,04,4 Sykeston City & Fire Hall,"129 Main Ave N, Sykeston, ND, 58486",polling_place
Wells,05,5 Harvey City Hall,"120 W 8th St, Harvey, ND, 58341",polling_place
Wells,06,6 Fessenden-Bowdon High School,"500 N 2nd St, Fessenden, ND, 58438",polling_place
Williams,59,ARC,"822 18th St E, Williston, ND, 58801",polling_place
Williams,60,ARC,"822 18th St E, Williston, ND, 58801",polling_place
Williams,74,ARC,"822 18th St E, Williston, ND, 58801",polling_place
Williams,75,ARC,"822 18th St E, Williston, ND, 58801",polling_place
Williams,43,ARC,"822 18th St E, Williston, ND, 58801",polling_place
Williams,45,West Prairie Luth Ch,"15051 58th Street NW, Williston, ND, 58801",polling_place
Williams,48,ARC,"822 18th St E, Williston, ND, 58801",polling_place
Williams,48,Ernie French Center,"14120 Hwy 2, Williston, ND, 58801",polling_place
Williams,53,Beaver Creek Lutheran Church,"5505 113th Dr NW, Ray, ND, 58849",polling_place
Williams,55,Trenton Twp Hall,"West of Williston on Hwy 2 then south on 18, Trenton, ND, 58853",polling_place
Williams,62,Epping City Hall,"301 Lawrence St, Epping, ND, 58843",polling_place
Williams,63,Ray City Hall,"N of Ray Mall, Ray, ND, 58849",polling_place
Williams,64,Tioga Senior Center,"17 N Benson, Tioga, ND, 58852",polling_place
Williams,65,Wildrose Fire Hall,"406 Main, Wildrose, ND, 58795",polling_place
Williams,67,Grenora Senior Center,"E Main Street, Grenora, ND, 58845",polling_place
Williams,76,ARC,"822 18th St E, Williston, ND, 58801",polling_place
