election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2014-11-04,KY,,,county,PRECINCT 123 42 DISTRICT,PRECINCT 123 42 DISTRICT,,polling_location,HILLEBRAND HOUSE,1235 S 3RD ST LOUISVILLE KY 40203,,VIP,2019-10-21,
2014-11-04,KY,,,county,INDIAN ACRES,INDIAN ACRES,,polling_location,FAITH BAPTIST CHURCH,116 POCAHONTAS TRAIL GEORGETOWN KY 40324,,VIP,2019-10-21,
2014-11-04,KY,,,county,SOUTH CLAY,SOUTH CLAY,,polling_location,COMMUNITY CENTER,9108 ST RT 132W CLAY KY 42404,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 176 33 DISTRICT,PRECINCT 176 33 DISTRICT,,polling_location,EASTERN HIGH SCH GYM,12400 OLD SHELBYVILLE RD LOUISVILLE KY 40243,,VIP,2019-10-21,
2014-11-04,KY,,,county,B.G. TOWERS,B.G. TOWERS,,polling_location,BOWLING GREEN TOWERS,1149 COLLEGE ST BOWLING GREEN KY 42101,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 158 33 DISTRICT,PRECINCT 158 33 DISTRICT,,polling_location,EASTERN HIGH SCH GYM,12400 OLD SHELBYVILLE RD LOUISVILLE KY 40243,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 117 36 DISTRICT,PRECINCT 117 36 DISTRICT,,polling_location,EASTERN HIGH SCH GYM,12400 OLD SHELBYVILLE RD LOUISVILLE KY 40243,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 139 28 DISTRICT,PRECINCT 139 28 DISTRICT,,polling_location,HIGHVIEW BAPT VALLEY CAMPUS,5415 VALLEY STATION RD LOUISVILLE KY 40272,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 121 42 DISTRICT,PRECINCT 121 42 DISTRICT,,polling_location,PURITAN APARTMENTS,1244 S 4TH ST LOUISVILLE KY 40203,,VIP,2019-10-21,
2014-11-04,KY,,,county,MALLARD POINT,MALLARD POINT,,polling_location,NORTHERN ELEMENTARY SCHOOL,3600 CINCINNATI PIKE GEORGETOWN KY 40324,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 124 35 DISTRICT,PRECINCT 124 35 DISTRICT,,polling_location,NEW COVENANT CH OF GOD,1272 GILMORE LN LOUISVILLE KY 40213,,VIP,2019-10-21,
2014-11-04,KY,,,county,OAKDALE,OAKDALE,,polling_location,FARLEY FIRE STATION,701-3 OAKS RD PADUCAH KY 42003,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 125 35 DISTRICT,PRECINCT 125 35 DISTRICT,,polling_location,NEW COVENANT CH OF GOD,1272 GILMORE LN LOUISVILLE KY 40213,,VIP,2019-10-21,
2014-11-04,KY,,,county,COVERED BRIDGE,COVERED BRIDGE,,polling_location,NEW GOSHEN PRESBYTERIAN CHURCH,12900 W HIGHWAY 42 PROSPECT KY 40059,,VIP,2019-10-21,
2014-11-04,KY,,,county,17-6-1,17-6-1,,polling_location,ROCKFIELD ELEMENTARY SCHOOL,7597 RUSSELLVILLE RD BOWLING GREEN KY 42101,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 126 35 DISTRICT,PRECINCT 126 35 DISTRICT,,polling_location,NEW COVENANT CH OF GOD,1272 GILMORE LN LOUISVILLE KY 40213,,VIP,2019-10-21,
2014-11-04,KY,,,county,SMITHS GROVE,SMITHS GROVE,,polling_location,SMITHS GROVE FIRE STATION,120 S MAIN ST SMITHS GROVE KY 42171,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 127 36 DISTRICT,PRECINCT 127 36 DISTRICT,,polling_location,BERRYTOWN YMCA,1300 HEAFER RD LOUISVILLE KY 40223,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 129 36 DISTRICT,PRECINCT 129 36 DISTRICT,,polling_location,BERRYTOWN YMCA,1300 HEAFER RD LOUISVILLE KY 40223,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 140 28 DISTRICT,PRECINCT 140 28 DISTRICT,,polling_location,HIGHVIEW BAPT VALLEY CAMPUS,5415 VALLEY STATION RD LOUISVILLE KY 40272,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 104 42 DISTRICT,PRECINCT 104 42 DISTRICT,,polling_location,MAUPIN ELEM SCH LOBBY,1312 CATALPA ST LOUISVILLE KY 40211,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 113 36 DISTRICT,PRECINCT 113 36 DISTRICT,,polling_location,ASCENSION LUTHERAN CH,13725 SHELBYVILLE RD LOUISVILLE KY 40245,,VIP,2019-10-21,
2014-11-04,KY,,,county,OAKS STATION,OAKS STATION,,polling_location,REIDLAND-FARLEY FIRE DEPT,701-3 OAKS RD PADUCAH KY 42003,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 110 36 DISTRICT,PRECINCT 110 36 DISTRICT,,polling_location,ASCENSION LUTHERAN CH,13725 SHELBYVILLE RD LOUISVILLE KY 40245,,VIP,2019-10-21,
2014-11-04,KY,,,county,STONEHENGE,STONEHENGE,,polling_location,HENRY F MOSS MIDDLE SCHOOL,2565 RUSSELLVILLE RD BOWLING GREEN KY 42101,,VIP,2019-10-21,
2014-11-04,KY,,,county,MT VICTOR,MT VICTOR,,polling_location,BRIARWOOD ELEMENTARY SCHOOL,265 LOVERS LN BOWLING GREEN KY 42103,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 150 43 DISTRICT,PRECINCT 150 43 DISTRICT,,polling_location,STEPHEN FOSTER TRAD ACADEMY,1401 S 41ST ST LOUISVILLE KY 40211,,VIP,2019-10-21,
2014-11-04,KY,,,county,DAVENPORT,DAVENPORT,,polling_location,BARREN RIVER FIRE STATION,121 JENKINS RD BOWLING GREEN KY 42101,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 162 41 DISTRICT,PRECINCT 162 41 DISTRICT,,polling_location,STEPHEN FOSTER TRAD ACADEMY,1401 S 41ST ST LOUISVILLE KY 40211,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 112 43 DISTRICT,PRECINCT 112 43 DISTRICT,,polling_location,STEPHEN FOSTER TRAD ACADEMY,1401 S 41ST ST LOUISVILLE KY 40211,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 143 28 DISTRICT,PRECINCT 143 28 DISTRICT,,polling_location,HIGHVIEW BAPT VALLEY CAMPUS,5415 VALLEY STATION RD LOUISVILLE KY 40272,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 137 43 DISTRICT,PRECINCT 137 43 DISTRICT,,polling_location,STEPHEN FOSTER TRAD ACADEMY,1401 S 41ST ST LOUISVILLE KY 40211,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 157 41 DISTRICT,PRECINCT 157 41 DISTRICT,,polling_location,STEPHEN FOSTER TRAD ACADEMY,1401 S 41ST ST LOUISVILLE KY 40211,,VIP,2019-10-21,
2014-11-04,KY,,,county,MELBER,MELBER,,polling_location,NEW HOPE CHURCH,7680 NEW HOPE CHURCH RD PADUCAH KY 42001,,VIP,2019-10-21,
2014-11-04,KY,,,county,BIG LEATHERWOOD,BIG LEATHERWOOD,,polling_location,LEATHERWOOD ELEMENTARY SCHOOL,7777 KY HIGHWAY 699 CORNETTSVILLE KY 41763,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 137 42 DISTRICT,PRECINCT 137 42 DISTRICT,,polling_location,CRESCENT HILL PRESBY CH,142 CRESCENT AVE LOUISVILLE KY 40206,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 138 42 DISTRICT,PRECINCT 138 42 DISTRICT,,polling_location,CRESCENT HILL PRESBY CH,142 CRESCENT AVE LOUISVILLE KY 40206,,VIP,2019-10-21,
2014-11-04,KY,,,county,NATCHER,NATCHER,,polling_location,NATCHER ELEMENTARY SCHOOL,1434 CAVE MILL RD BOWLING GREEN KY 42104,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 120 35 DISTRICT,PRECINCT 120 35 DISTRICT,,polling_location,CAMP TAYLOR ELEM SCH,1446 BELMAR DR LOUISVILLE KY 40213,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 112 36 DISTRICT,PRECINCT 112 36 DISTRICT,,polling_location,FISHERVILLE BAPT CH GYM,14910 TAYLORSVILLE RD LOUISVILLE KY 40023,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 143 44 DISTRICT,PRECINCT 143 44 DISTRICT,,polling_location,WILKERSON TRAD ELEM SCH GYM,5601 JOHNSONTOWN RD LOUISVILLE KY 40272,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 105 36 DISTRICT,PRECINCT 105 36 DISTRICT,,polling_location,FISHERVILLE BAPT CH GYM,14910 TAYLORSVILLE RD LOUISVILLE KY 40023,,VIP,2019-10-21,
2014-11-04,KY,,,county,STILLWATER-6,STILLWATER-6,,polling_location,CAMPTON ELEMENTARY SCHOOL,120 LITTLE WOLFE DRIVE CAMPTON KY 41301,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 109 36 DISTRICT,PRECINCT 109 36 DISTRICT,,polling_location,FISHERVILLE BAPT CH GYM,14910 TAYLORSVILLE RD LOUISVILLE KY 40023,,VIP,2019-10-21,
2014-11-04,KY,,,county,NEW HOPE,NEW HOPE,,polling_location,NEW HOPE CHURCH,7680 NEW HOPE CHURCH RD PADUCAH KY 42001,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 107 36 DISTRICT,PRECINCT 107 36 DISTRICT,,polling_location,FISHERVILLE BAPT CH GYM,14910 TAYLORSVILLE RD LOUISVILLE KY 40023,,VIP,2019-10-21,
2014-11-04,KY,,,county,SOUTH SIMPSON,SOUTH SIMPSON,,polling_location,LAKE SPRING BAP FELLOWSHIP HALL,1429 LAKE SPRING RD FRANKLIN KY 42134,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 141 42 DISTRICT,PRECINCT 141 42 DISTRICT,,polling_location,UNITED CRESCENT HILL,150 STATE ST LOUISVILLE KY 40206,,VIP,2019-10-21,
2014-11-04,KY,,,county,GRIDER POND,GRIDER POND,,polling_location,NATCHER ELEMENTARY SCHOOL,1434 CAVE MILL RD BOWLING GREEN KY 42104,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 142 42 DISTRICT,PRECINCT 142 42 DISTRICT,,polling_location,UNITED CRESCENT HILL,150 STATE ST LOUISVILLE KY 40206,,VIP,2019-10-21,
2014-11-04,KY,,,county,"OWENTON, INC","OWENTON, INC",,polling_location,OWEN CO JUDGE EXECUTIVE'S OFFICE,COURTHOUSE OWENTON KY 40359,,VIP,2019-10-21,
2014-11-04,KY,,,county,GYM,GYM,,polling_location,HAZARD MEMORIAL GYM,101 MEMORIAL DR HAZARD KY 41701,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 104 40 DISTRICT,PRECINCT 104 40 DISTRICT,,polling_location,ENGINE COMPANY #16,1500 S 6TH ST LOUISVILLE KY 40208,,VIP,2019-10-21,
2014-11-04,KY,,,county,BURLINGTON #4,BURLINGTON #4,,polling_location,BURLINGTON FIREHOUSE,6050 FIREHOUSE DR BURLINGTON KY 41005,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 148 40 DISTRICT,PRECINCT 148 40 DISTRICT,,polling_location,GUTERMUTH ELEM SCH GYM,1500 SANDERS LN LOUISVILLE KY 40216,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 119 40 DISTRICT,PRECINCT 119 40 DISTRICT,,polling_location,GUTERMUTH ELEM SCH GYM,1500 SANDERS LN LOUISVILLE KY 40216,,VIP,2019-10-21,
2014-11-04,KY,,,county,MAXON,MAXON,,polling_location,NATIONAL GUARD ARMORY,8000 OLD US HIGHWAY 60 WEST PADUCAH KY 42086,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 109 30 DISTRICT,PRECINCT 109 30 DISTRICT,,polling_location,THOMAS JEFFERSON MID SCH,1501 RANGELAND RD LOUISVILLE KY 40219,,VIP,2019-10-21,
2014-11-04,KY,,,county,SUFFOLETTA,SUFFOLETTA,,polling_location,SOUTHERN ELEMENTARY SCHOOL,1200 FAIRFAX WAY GEORGETOWN KY 40324,,VIP,2019-10-21,
2014-11-04,KY,,,county,NORTH CLAY,NORTH CLAY,,polling_location,CLAY COMMUNITY CENTER,9108 ST. RT. 132 W CLAY KY 42404,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 129 42 DISTRICT,PRECINCT 129 42 DISTRICT,,polling_location,SAINT STEPHENS BAPT CH,1508 W KENTUCKY ST LOUISVILLE KY 40210,,VIP,2019-10-21,
2014-11-04,KY,,,county,WEST 11TH STREET,WEST 11TH STREET,,polling_location,PARKER BENNETT CURRY ELEMENTARY,165 WEBB DR BOWLING GREEN KY 42101,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 130 42 DISTRICT,PRECINCT 130 42 DISTRICT,,polling_location,SAINT STEPHENS BAPT CH,1508 W KENTUCKY ST LOUISVILLE KY 40210,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 147 41 DISTRICT,PRECINCT 147 41 DISTRICT,,polling_location,SAINT STEPHENS BAPT CH,1508 W KENTUCKY ST LOUISVILLE KY 40210,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 114 28 DISTRICT,PRECINCT 114 28 DISTRICT,,polling_location,WILKERSON TRAD ELEM SCH GYM,5601 JOHNSONTOWN RD LOUISVILLE KY 40272,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 105 42 DISTRICT,PRECINCT 105 42 DISTRICT,,polling_location,H TEMPLE SPEARS RET COMM,1515 CYPRESS ST LOUISVILLE KY 40210,,VIP,2019-10-21,
2014-11-04,KY,,,county,FLEMING,FLEMING,,polling_location,MOREHEAD CONFERENCE CENTER,111 E FIRST ST MOREHEAD KY 40351,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 133 42 DISTRICT,PRECINCT 133 42 DISTRICT,,polling_location,H TEMPLE SPEARS RET COMM,1515 CYPRESS ST LOUISVILLE KY 40210,,VIP,2019-10-21,
2014-11-04,KY,,,county,FLORENCE STATION,FLORENCE STATION,,polling_location,FREEMONT BAPTIST CHURCH,8425 OLD MAYFIELD RD PADUCAH KY 42003,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 148 42 DISTRICT,PRECINCT 148 42 DISTRICT,,polling_location,H TEMPLE SPEARS RET COMM,1515 CYPRESS ST LOUISVILLE KY 40210,,VIP,2019-10-21,
2014-11-04,KY,,,county,ROCKFIELD,ROCKFIELD,,polling_location,ROCKFIELD ELEMENTARY SCHOOL,7597 RUSSELLVILLE RD BOWLING GREEN KY 42101,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 114 36 DISTRICT,PRECINCT 114 36 DISTRICT,,polling_location,HIGHVIEW BAPT CH EAST CAMPUS,15201 SHELBYVILLE RD LOUISVILLE KY 40245,,VIP,2019-10-21,
2014-11-04,KY,,,county,CHURCH STREET,CHURCH STREET,,polling_location,PARKER BENNETT CURRY ELEMENTARY,165 WEBB DR BOWLING GREEN KY 42101,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 121 36 DISTRICT,PRECINCT 121 36 DISTRICT,,polling_location,HIGHVIEW BAPT CH EAST CAMPUS,15201 SHELBYVILLE RD LOUISVILLE KY 40245,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 125 36 DISTRICT,PRECINCT 125 36 DISTRICT,,polling_location,HIGHVIEW BAPT CH EAST CAMPUS,15201 SHELBYVILLE RD LOUISVILLE KY 40245,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 115 28 DISTRICT,PRECINCT 115 28 DISTRICT,,polling_location,WILKERSON TRAD ELEM SCH GYM,5601 JOHNSONTOWN RD LOUISVILLE KY 40272,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 131 36 DISTRICT,PRECINCT 131 36 DISTRICT,,polling_location,HIGHVIEW BAPT CH EAST CAMPUS,15201 SHELBYVILLE RD LOUISVILLE KY 40245,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 105 35 DISTRICT,PRECINCT 105 35 DISTRICT,,polling_location,AMVETS POST #9,1567 S SHELBY ST LOUISVILLE KY 40217,,VIP,2019-10-21,
2014-11-04,KY,,,county,GRAHAMVILLE,GRAHAMVILLE,,polling_location,WEST MCCRACKEN FIRE DEPT,9340 OGDEN LANDING RD WEST PADUCAH KY 42086,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 144 42 DISTRICT,PRECINCT 144 42 DISTRICT,,polling_location,AMVETS POST #9,1567 S SHELBY ST LOUISVILLE KY 40217,,VIP,2019-10-21,
2014-11-04,KY,,,county,JENNINGS,JENNINGS,,polling_location,HENRY F MOSS MIDDLE SCHOOL,2565 RUSSELLVILLE RD BOWLING GREEN KY 42101,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 145 42 DISTRICT,PRECINCT 145 42 DISTRICT,,polling_location,AMVETS POST #9,1567 S SHELBY ST LOUISVILLE KY 40217,,VIP,2019-10-21,
2014-11-04,KY,,,county,DELAFIELD,DELAFIELD,,polling_location,PARKER BENNETT CURRY ELEMENTARY,165 WEBB DR BOWLING GREEN KY 42101,,VIP,2019-10-21,
2014-11-04,KY,,,county,PRECINCT 131 42 DISTRICT,PRECINCT 131 42 DISTRICT,,polling_location,AMVETS POST #9,1567 S SHELBY ST LOUISVILLE KY 40217,,VIP,2019-10-21,
