state,election_date,jurisdiction_type,county_name,precinct_id,precinct_name,name,address
PA,2018-11-06,county,ADAMS,01,ABBOTTSTOWN,ABBOTTSTOWN BOROUGH OFFICE,"241 HIGH ST, ABBOTTSTOWN, PA 17301"
PA,2018-11-06,county,ADAMS,02,ARENDTSVILLE,ARENDTSVILLE FIRE COMPANY BLDG,"48 PEARL ST, ARENDTSVILLE, PA 17303"
PA,2018-11-06,county,ADAMS,03,BENDERSVILLE,BENDERSVILLE COMMUNITY BLDG,"144 PARK ST, BENDERSVILLE, PA 17306"
PA,2018-11-06,county,ADAMS,04,BERWICK,BERWICK TWP MUNIC BLDG,"85 MUNICIPAL RD, HANOVER, PA 17331"
PA,2018-11-06,county,ADAMS,05,BIGLERVILLE,TRINITY UNITED CHURCH FELLOWSHIP HALL,"300 E YORK ST, BIGLERVILLE, PA 17307"
PA,2018-11-06,county,ADAMS,06,BONNEAUVILLE,BONNEAUVILLE MUNIC BLDG,"46 E HANOVER ST, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,07,BUTLER,OAKSIDE COMMUNITY PARK,"2880 TABLE ROCK RD, BIGLERVILLE, PA 17307"
PA,2018-11-06,county,ADAMS,08,CARROLL VALLEY #1,CARROLL VALLEY BOROUGH OFFICE,"5685 FAIRFIELD RD, FAIRFIELD, PA 17320"
PA,2018-11-06,county,ADAMS,09,CONEWAGO #1,SAVES STATION,"5865 HANOVER RD, HANOVER, PA 17331"
PA,2018-11-06,county,ADAMS,10,CONEWAGO #2,SAVES STATION,"5865 HANOVER RD, HANOVER, PA 17331"
PA,2018-11-06,county,ADAMS,11,CUMBERLAND #1,GETTYSBURG SCHOOL ADMINISTRATION BLDG,"900 BIGLERVILLE RD, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,12,CUMBERLAND #2,BARLOW FIRE HALL,"2005 TANEYTOWN RD, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,13,CUMBERLAND #3,CUMBERLAND TWP MUNIC BLDG,"1370 FAIRFIELD RD, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,14,CUMBERLAND #4,CUMBERLAND TWP MUNIC BLDG,"1370 FAIRFIELD RD, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,15,EAST BERLIN,COMMUNITY CENTER,"405 NORTH AVE, EAST BERLIN, PA 17316"
PA,2018-11-06,county,ADAMS,16,FAIRFIELD,VILLAGE HALL,"108 W MAIN ST, FAIRFIELD, PA 17320"
PA,2018-11-06,county,ADAMS,17,FRANKLIN #1,CASHTOWN FIRE CO BLDG,"1111 OLD ROUTE 30, CASHTOWN, PA 17310"
PA,2018-11-06,county,ADAMS,18,FRANKLIN #2,CASHTOWN FIRE CO BLDG,"1111 OLD ROUTE  30, CASHTOWN, PA 17310"
PA,2018-11-06,county,ADAMS,19,FREEDOM,FREEDOM TWP MUNIC BLDG,"2184 PUMPING STATION RD, FAIRFIELD, PA 17320"
PA,2018-11-06,county,ADAMS,20,GERMANY,EAGLES PARK BUILDING,"427 MENGUS MILL RD, LITTLESTOWN, PA 17340"
PA,2018-11-06,county,ADAMS,21,GETTYSBURG #1,GETTYSBURG FIRE DEPARTMENT,"35 N STRATTON ST, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,22,CARROLL VALLEY #2,CARROLL VALLEY BOROUGH OFFICE,"5685 FAIRFIELD RD, FAIRFIELD, PA 17320"
PA,2018-11-06,county,ADAMS,23,GETTYSBURG #2,GBG COLLEGE UNION BLDG - RM 126,"W LINCOLN AVE, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,24,GETTYSBURG #3,GETTYSBURG AREA RECREATION BLDG,"545 LONG LN, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,26,HAMILTON,HAMILTON TWP MUNIC BLDG,"272 MUMMERTS CHURCH RD, ABBOTTSTOWN, PA 17301"
PA,2018-11-06,county,ADAMS,27,HAMILTONBAN,HAMILTONBAN TWP BLDG,"23 CARROLLS TRACT RD, FAIRFIELD, PA 17320"
PA,2018-11-06,county,ADAMS,28,HIGHLAND,HIGHLAND TWP MUNIC BLDG,"3641 FAIRFIELD RD, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,29,HUNTINGTON,HUNTINGTON TWP MUNIC BLDG,"750 TROLLEY RD, YORK SPRINGS, PA 17372"
PA,2018-11-06,county,ADAMS,31,LATIMORE,LATIMORE TWP MUNIC BLDG,"559 OLD ROUTE 15, YORK SPRINGS, PA 17372"
PA,2018-11-06,county,ADAMS,32,LIBERTY,LIBERTY TWP MUNIC BLDG,"39 TOPPER RD, FAIRFIELD, PA 17320"
PA,2018-11-06,county,ADAMS,33,LITTLESTOWN #1,Y.M.C.A.,"95 KEYSTONE ST, LITTLESTOWN, PA 17340"
PA,2018-11-06,county,ADAMS,34,LITTLESTOWN #2,LITTLESTOWN AREA SENIOR CENTER,"10 E LOCUST ST, LITTLESTOWN, PA 17340"
PA,2018-11-06,county,ADAMS,35,MCSHERRYSTOWN #1,KNIGHTS OF COLUMBUS DINING HALL,"342 MAIN ST, MCSHERRYSTOWN, PA 17344"
PA,2018-11-06,county,ADAMS,36,MCSHERRYSTOWN #2,KNIGHTS OF COLUMBUS DINING HALL,"342 MAIN ST, MCSHERRYSTOWN, PA 17344"
PA,2018-11-06,county,ADAMS,37,MENALLEN,MENALLEN TOWNSHIP BUILDING,"170 MEMORY LN, ASPERS, PA 17304"
PA,2018-11-06,county,ADAMS,38,MT JOY #1,MT JOY TWP MUNIC BLDG,"902 HOFFMAN HOME RD, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,39,MT JOY #2,MT JOY TWP MUNIC BLDG,"902 HOFFMAN HOME RD, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,40,MT PLEASANT #1,MT PLEASANT TWP MUNIC BLDG,"1035 BECK RD, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,41,MT PLEASANT #2,MT PLEASANT TWP MAINTENANCE BLDG,"1016 BECK RD, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,42,NEW OXFORD,NEW OXFORD FIRE HALL,"21 N BOLTON ST, NEW OXFORD, PA 17350"
PA,2018-11-06,county,ADAMS,43,OXFORD #1,OXFORD TWP MUNIC BLDG,"780 HANOVER ST, NEW OXFORD, PA 17350"
PA,2018-11-06,county,ADAMS,44,OXFORD #2,NICARRY MEETINGHOUSE,"50 VILLAGE DR, NEW OXFORD, PA 17350"
PA,2018-11-06,county,ADAMS,45,READING #1,HAMPTON FIRE HALL,"5371 CARLISLE PIKE, NEW OXFORD, PA 17350"
PA,2018-11-06,county,ADAMS,46,READING #2,HAMPTON FIRE HALL,"5371 CARLISLE PIKE, NEW OXFORD, PA 17350"
PA,2018-11-06,county,ADAMS,47,STRABAN #1,LUTHERAN HOME,"1075 OLD HARRISBURG RD, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,48,STRABAN #2,STRABAN TWP MUNIC BLDG,"1745 GRANITE STATION RD, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,49,TYRONE,HEIDLERSBURG FIRE HALL,"2720 HEIDLERSBURG RD, GETTYSBURG, PA 17325"
PA,2018-11-06,county,ADAMS,50,UNION,LITTLESTOWN CHAPEL AUDITORIUM,"1144 BOLLINGER RD, LITTLESTOWN, PA 17340"
PA,2018-11-06,county,ADAMS,51,YORK SPRINGS,FIRE CO COMMUNITY BLDG,"312 MAIN ST, YORK SPRINGS, PA 17372"
PA,2018-11-06,county,ALLEGHENY,1010001,ALEPPO 00 01,ALEPPO TWP MUNI BUILDING,"100 NORTH DR, PITTSBURGH, PA 15143"
PA,2018-11-06,county,ALLEGHENY,1020001,ASPINWALL 00 01,ASPINWALL MUNICIPAL BUILDING,"217 COMMERCIAL AVE, ASPINWALL, PA 15215"
PA,2018-11-06,county,ALLEGHENY,1020002,ASPINWALL 00 02,# 2 FIRE HOUSE STATION,"201 12TH ST, ASPINWALL, PA 15215"
PA,2018-11-06,county,ALLEGHENY,1020003,ASPINWALL 00 03,ST SCHOLASTICA SCHOOL,"300 E MAPLE AVE, ASPINWALL, PA 15215"
PA,2018-11-06,county,ALLEGHENY,1030100,AVALON 01 00,AVALON MUNICIPAL BUILDING,"640 CALIFORNIA AVE, PITTSBURGH, PA 15202"
PA,2018-11-06,county,ALLEGHENY,1030201,AVALON 02 01,AVALON PUBLIC LIBRARY CONF ROOM,"317 SOUTH HOME AVE, AVALON, PA 15202"
PA,2018-11-06,county,ALLEGHENY,1030202,AVALON 02 02,EPIPHANY CHURCH,"1012 CALIFORNIA AVE, PITTSBURGH, PA 15202"
PA,2018-11-06,county,ALLEGHENY,1030301,AVALON 03 01,AVALON ELEMENTARY SCHOOL,"721 CALIFORNIA AVE, AVALON, PA"
PA,2018-11-06,county,ALLEGHENY,1030302,AVALON 03 02,GREENSTONE UNITED METHODIST CHURCH,"939 CALIFORNIA AVE, AVALON, PA"
PA,2018-11-06,county,ALLEGHENY,1030303,AVALON 03 03,GREENSTONE UNITED METHODIST CHURCH GYM,"939 CALIFORNIA AVE, AVALON, PA"
PA,2018-11-06,county,ALLEGHENY,1040001,BALDWIN BR 00 01,ST ALBERT THE GREAT,"3198 SCHIECK ST, PITSBURGH, PA 15227"
PA,2018-11-06,county,ALLEGHENY,1040002,BALDWIN BR 00 02,ST ALBERT THE GREAT,"3303198 SCHIECK ST, PITTSBURGH, PA 15227"
PA,2018-11-06,county,ALLEGHENY,1040003,BALDWIN BR 00 03,BALDWIN BORO BLDG,"3344 CHURCHVIEW AVE EXT AVE, BALDWIN BR, PA"
PA,2018-11-06,county,ALLEGHENY,1040004,BALDWIN BR 00 04,ST ALBERT THE GREAT,"3198 SCHIECK ST, BALDWIN BR, PA 15227"
PA,2018-11-06,county,ALLEGHENY,1040005,BALDWIN BR 00 05,OPTION INDEPENDENT FIRE CO,"825 STREETS RUN RD, BALDWIN BR, PA"
PA,2018-11-06,county,ALLEGHENY,1040006,BALDWIN BR 00 06,MCANNULTY SCHOOL,"5151 MCANNULTY RD, PITTSBURGH, PA 15236"
PA,2018-11-06,county,ALLEGHENY,1040007,BALDWIN BR 00 07,NORTH ZION LUTHERAN CHURCH,"5100 BROWNSVILLE RD, PITTSBURGH, PA 15236"
PA,2018-11-06,county,ALLEGHENY,1040008,BALDWIN BR 00 08,MCANNULTY SCHOOL,"5151 MCANNULTY RD, PITTSBURGH, PA 15236"
PA,2018-11-06,county,ALLEGHENY,1040009,BALDWIN BR 00 09,WALLACE BUILDING,"41 MACEK DR, BALDWIN BR, PA"
PA,2018-11-06,county,ALLEGHENY,1040010,BALDWIN BR 00 10,NORTH ZION LUTHERAN  CHURCH,"5100 BROWNSVILLE RD, PITTSBURGH, PA 15236"
PA,2018-11-06,county,ALLEGHENY,1040011,BALDWIN BR 00 11,BALDWIN UNITED PRESBYTERIAN CHURCH REAR ENT,"201 KNOEDLER RD, PITTSBURGH, PA 15236"
PA,2018-11-06,county,ALLEGHENY,1040012,BALDWIN BR 00 12,ST ALBERT THE GREAT,"3198 SCHIECK ST, BALDWIN BR, PA"
PA,2018-11-06,county,ALLEGHENY,1040013,BALDWIN BR 00 13,W R PAYNTER ELEM AUDITORIUM,"3454 PLEASANTVUE DR, PITTSBURGH, PA 15227"
PA,2018-11-06,county,ALLEGHENY,1040014,BALDWIN BR 00 14,MCANNULTY SCHOOL,"5151 MCANNULTY RD, PITTSBURGH, PA 15236"
PA,2018-11-06,county,ALLEGHENY,1040015,BALDWIN BR 00 15,W R PAYNTER ELEM AUDITORIUM,"3454 PLEASANTVUE DR, BALDWIN BR, PA 15227"
PA,2018-11-06,county,ALLEGHENY,1040016,BALDWIN BR 00 16,BORO  BLDG,"3344 CHURCHVIEW AVE EXT AVE, BALDWIN BR, PA"
PA,2018-11-06,county,ALLEGHENY,1040017,BALDWIN BR 00 17,MCANNULTY SCHOOL,"5151 MCANNULTY RD, PITTSBURGH, PA 15236"
PA,2018-11-06,county,ALLEGHENY,1040018,BALDWIN BR 00 18,WALLACE BUILDING,"41 MACEK DR, BALDWIN BR, PA"
PA,2018-11-06,county,ALLEGHENY,1050001,BALDWIN TP 00 01,MUNICIPAL BLDG UPPER LEVEL HL,"10 COMMUNITY PARK DR, BALDWIN TP, PA"
PA,2018-11-06,county,ALLEGHENY,1050002,BALDWIN TP 00 02,MUNICIPAL BLDG UPPER LEVEL,"10 COMMUNITY PARK DR, BALDWIN TP, PA"
PA,2018-11-06,county,ALLEGHENY,1060001,BELL ACRES 00 01,BELL ACRES VOL FIRE CO,"1850 BIG SEWICKLEY CREEK RD, BELL ACRES, PA"
PA,2018-11-06,county,ALLEGHENY,1070101,BELLEVUE 01 01,ROOFERS LOCAL UNION #37 MEETING ROOM,"230 LINCOLN AVE, PITTSBURGH, PA 15202"
PA,2018-11-06,county,ALLEGHENY,1070102,BELLEVUE 01 02,NEW LIFE COMMUNITY  CHURCH,"45 N FREMONT AVE, PITTSBURGH, PA 15202"
PA,2018-11-06,county,ALLEGHENY,1070201,BELLEVUE 02 01,BELLEVUE ELEMENTARY SCHOOL,"435 LINCOLN AVE, BELLEVUE, PA"
PA,2018-11-06,county,ALLEGHENY,1070202,BELLEVUE 02 02,CENTER OF BELLEVUE,"2 N SPRAGUE AVE, PITTSBURGH, PA 15202"
PA,2018-11-06,county,ALLEGHENY,1070301,BELLEVUE 03 01,BELLEVUE BORO FIRE HALL,"537 BAYNE AVE, BELLEVUE, PA 15202"
PA,2018-11-06,county,ALLEGHENY,1070302,BELLEVUE 03 02,BELLEVUE BORO FIRE HALL,"537 BAYNE AVE, BELLEVUE, PA 15202"
PA,2018-11-06,county,ALLEGHENY,1080001,BEN AVON 00 01,BEN AVON BORO FIRE STATION 1ST FL,"7219 CHURCH AVE, PITTSBURGH, PA 15202"
PA,2018-11-06,county,ALLEGHENY,1080002,BEN AVON 00 02,BEN AVON BORO FIRE STATION 1ST FL,"7219 CHURCH AVE, PITTSBURGH, PA 15202"
PA,2018-11-06,county,ALLEGHENY,1090001,BEN AVON HT 00 01,SHANNOPIN COUNTRY CLUB MEETING ROOM,"1 WINDMERE RD, PITTSBURGH, PA 15202"
PA,2018-11-06,county,ALLEGHENY,1100101,BETHEL PARK 01 01,BETHEL PARK COMMUNITY CENTER,"5151 PARK AVE, BETHEL PARK, PA 15102"
PA,2018-11-06,county,ALLEGHENY,1100102,BETHEL PARK 01 02,BENJAMIN FRANKLIN SCHOOL GYM,"5400 FLORIDA AVE, BETHEL PARK, PA 15102"
PA,2018-11-06,county,ALLEGHENY,1100103,BETHEL PARK 01 03,BENJAMIN FRANKLIN SCHOOL GYM,"5400 FLORIDA AVE, BETHEL PARK, PA 15102"
PA,2018-11-06,county,ALLEGHENY,1100201,BETHEL PARK 02 01,BETHEL PARK V.F.C. CLIFTON STATION,"1100 CLIFTON RD, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100202,BETHEL PARK 02 02,NEIL ARMSTRONG SCH GYM LWR LVL ENT,"5800 MURRAY AVE, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100203,BETHEL PARK 02 03,NEIL ARMSTRONG SCH GYM LWR LVL ENT,"5800 MURRAY AVE, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100301,BETHEL PARK 03 01,GEORGE WASHINGTON SCHOOL GYM,"515 CLIFTON RD, BETHEL PARK, PA 15102"
PA,2018-11-06,county,ALLEGHENY,1100302,BETHEL PARK 03 02,RUTHFRED LUTHERAN CHURCH,"3401 SOUTH PARK RD, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100303,BETHEL PARK 03 03,JOHN MCMILLAN PRESBYTERIAN CH,"875 CLIFTON RD, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100401,BETHEL PARK 04 01,HAMILTON PRESBYTERIAN CHURCH,"4500 HAMILTON RD, PITTSBURGH, PA 15236"
PA,2018-11-06,county,ALLEGHENY,1100402,BETHEL PARK 04 02,BETHEL PARK COM CTR RM A,"5151 PARK AVE, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100403,BETHEL PARK 04 03,BETHEL PARK COM CTR 1ST FL,"5151 PARK AVE, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100501,BETHEL PARK 05 01,LINCOLN SCHOOL,"1524 HAMILTON RD, BETHEL PARK, PA 15234"
PA,2018-11-06,county,ALLEGHENY,1100502,BETHEL PARK 05 02,BETHEL PARK V.F.C. MILFORD STATION,"2310 MILFORD DR, BETHEL PARK, PA 15102"
PA,2018-11-06,county,ALLEGHENY,1100503,BETHEL PARK 05 03,SOUTH HILS ASSEMBLY LRG LOBBY,"2725 BETHEL CHURCH RD, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100601,BETHEL PARK 06 01,BETHEL MASONIC HALL 1ST FL,"3601 INDUSTRIAL BLVD, PITTSBURGH, PA 15102"
PA,2018-11-06,county,ALLEGHENY,1100602,BETHEL PARK 06 02,FIRST BETHEL UNITED METHODIST CHURCH FOUNDERS HALL,"5901 LIBRARY HGTS RD, BETHEL PARK, PA 15102"
PA,2018-11-06,county,ALLEGHENY,1100603,BETHEL PARK 06 03,FIRST BETHEL UNITED METHODIST CHURCH FOUNDERS HALL,"5901 LIBRARY RD, BETHEL PARK, PA 15102"
PA,2018-11-06,county,ALLEGHENY,1100701,BETHEL PARK 07 01,RUTHFRED LUTHERAN CHURCH,"3401 SOUTH PARK RD, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100702,BETHEL PARK 07 02,BETHEL PRESBY CHURCH AUD,"2999 BETHEL CHURCH RD, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100703,BETHEL PARK 07 03,BETHEL PRESBY CHURCH AUD,"2999 BETHEL CHURCH RD, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100801,BETHEL PARK 08 01,PATHFINDER SCHOOL,"50 DONATI RD, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100802,BETHEL PARK 08 02,PATHFINDER SCHOOL,"50 DONATI RD, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100803,BETHEL PARK 08 03,MUNICIPAL BLDG COUNCIL CHAMBERS,"5100 W LIBRARY AVE, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100804,BETHEL PARK 08 04,BETHEL PRESBY CHURCH RM 107,"2999 BETHEL CHURCH RD, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100901,BETHEL PARK 09 01,GEORGE WASHINGTON SCHOOL GYM,"515 CLIFTON RD, BETHEL PARK, PA 15102"
PA,2018-11-06,county,ALLEGHENY,1100902,BETHEL PARK 09 02,WM PENN SCHOOL LIBRARY,"110 WOODLET LN, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1100903,BETHEL PARK 09 03,JOHN MCMILLAN UN PRESBYTERIAN CH (USA),"1100 CLIFTON RD, BETHEL PARK, PA"
PA,2018-11-06,county,ALLEGHENY,1110001,BLAWNOX 00 01,BLAWNOX MANOR RECREATION RM,"701 CENTER AVE, BLAWNOX, PA"
PA,2018-11-06,county,ALLEGHENY,1120100,BRACKENRIDGE 01 00,PIONEER HOSE CO,"124 MORGAN ST, BRACKENRIDGE, PA"
PA,2018-11-06,county,ALLEGHENY,1120200,BRACKENRIDGE 02 00,PIONEER HOSE CO,"124 MORGAN, BRACKENRIDGE, PA 15014"
PA,2018-11-06,county,ALLEGHENY,1120300,BRACKENRIDGE 03 00,PIONEER HOSE CO.,"124 MORGAN ST, BRACKENRIDGE, PA 15104"
PA,2018-11-06,county,ALLEGHENY,1130100,BRADDOCK 01 00,LUNDINE APARTMENT LOBBY,"125 COREY, BRADDOCK, PA"
PA,2018-11-06,county,ALLEGHENY,1130200,BRADDOCK 02 00,BRADDOCK BORO BLDG COUNCIL CHAMBERS,"415 6TH ST, BRADDOCK, PA"
PA,2018-11-06,county,ALLEGHENY,1130300,BRADDOCK 03 00,NEW HOPE BAPTIST CHURCH,"445 SIXTH ST, BRADDOCK, PA 15104"
PA,2018-11-06,county,ALLEGHENY,1140001,BRADDOCK HL 00 01,BRADDOCK HILLS BOROUGH BLDG,"1300 BRINTON RD, PITTSBURGH, PA 15221"
PA,2018-11-06,county,ALLEGHENY,1140002,BRADDOCK HL 00 02,BRADDOCK HILLS SR CENTER,"2794 COLUMBIA AVE, BRADDOCK HL, PA"
PA,2018-11-06,county,ALLEGHENY,1150001,BRADFORDWOOD 00 01,BRADFORWOODS COMM CHURCH,"4836 WEXFORD RUN RD, BRADFORDWOOD, PA"
PA,2018-11-06,county,ALLEGHENY,1160001,BRENTWOOD 00 01,MOORE ELEMENTARY SCHOOL GYM,"3809 DALEWOOD ST, PITTSBURGH, PA 15227"
PA,2018-11-06,county,ALLEGHENY,1160002,BRENTWOOD 00 02,CONCORD LUTH CH ED BLD LWR LVL,"3109 BROWNSVILLE RD, BRENTWOOD, PA"
PA,2018-11-06,county,ALLEGHENY,1160003,BRENTWOOD 00 03,ELROY ELEMENTARY SCHOOL ROOM 108,"3129 ELROY AVE, BRENTWOOD, PA"
PA,2018-11-06,county,ALLEGHENY,1160004,BRENTWOOD 00 04,PRIVATE RESIDENCE GARAGE,"3209 WILLET AVE, BRENTWOOD, PA"
PA,2018-11-06,county,ALLEGHENY,1160005,BRENTWOOD 00 05,ELROY ELEMENTARY SCHOOL  ROOM 109,"3129 ELROY AVE, BRENTWOOD, PA"
PA,2018-11-06,county,ALLEGHENY,1160006,BRENTWOOD 00 06,MUNICIPAL BLDG,"3624 BROWNSVILLE RD, PITTSBURGH, PA 15227"
PA,2018-11-06,county,ALLEGHENY,1160007,BRENTWOOD 00 07,ST SYLVESTER SCHOOL,"30 W WILLOCK RD, PITTSBURGH, PA 15227"
PA,2018-11-06,county,ALLEGHENY,1160008,BRENTWOOD 00 08,ST PETERS EPIS CH KINDER RM,"4048 BROWNSVILLE RD, PITTSBURGH, PA 15227"
PA,2018-11-06,county,ALLEGHENY,1160009,BRENTWOOD 00 09,MOORE ELEMENTARY SCHOOL GYM,"3809 DALEWOOD ST, PITTSBURGH, PA 15227"
PA,2018-11-06,county,ALLEGHENY,1160010,BRENTWOOD 00 10,BRENTWOOD LIBRARY LWR LVL,"3501 BROWSVILLE RD, BRENTWOOD, PA"
PA,2018-11-06,county,ALLEGHENY,1170001,BRIDGEVILLE 00 01,BRIDGEVILLE VOL FIRE CO LOBBY,"370 COMMERCIAL ST, BRIDGEVILLE, PA"
PA,2018-11-06,county,ALLEGHENY,1170002,BRIDGEVILLE 00 02,BRIDGEVILLE VOL FIRE CO LOBBY,"370 COMMERCIAL ST, BRIDGEVILLE, PA"
PA,2018-11-06,county,ALLEGHENY,1170003,BRIDGEVILLE 00 03,GOODWILL MANOR GYM,"601 MCMILLEN ST, BRIDGEVILLE, PA 15017"
PA,2018-11-06,county,ALLEGHENY,1170004,BRIDGEVILLE 00 04,GOODWILL MANOR GYM,"601 MCMILLEN ST, BRIDGEVILLE, PA 15017"
PA,2018-11-06,county,ALLEGHENY,1180101,CARNEGIE 01 01,CARNEGIE BOROUGH BLDG,"1 VETERANS WAY, CARNEGIE, PA 15106"
PA,2018-11-06,county,ALLEGHENY,1180102,CARNEGIE 01 02,NEW BORO BLDG COUNCIL CHAMBERS,"1 VETERANS WAY, CARNEGIE, PA"
PA,2018-11-06,county,ALLEGHENY,1180103,CARNEGIE 01 03,NEW BOROI BLDG COUNCIL CHAMBERS,"1 VETERANS WAY, CARNEGIE, PA"
PA,2018-11-06,county,ALLEGHENY,1180104,CARNEGIE 01 04,CARNEGIE BOROUGH BLDG,"1 VETERANS WAY, CARNEGIE, PA 15106"
PA,2018-11-06,county,ALLEGHENY,1180201,CARNEGIE 02 01,UKRAINIAN AMERICAN CITIZENS CLUB,"302 MANSFIELD BLVD, CARNEGIE, PA 15106"
PA,2018-11-06,county,ALLEGHENY,1180202,CARNEGIE 02 02,UKRAINIAN AMERICAN CITIZENS CLUB,"302 MANSFIELD BLVD, CARNEGIE, PA 15106"
PA,2018-11-06,county,ALLEGHENY,1180203,CARNEGIE 02 03,CARNEGIE ELEMENTARY SCHOOL,"301 FRANKLIN AVE, CARNEGIE, PA 15106"
PA,2018-11-06,county,ALLEGHENY,1180204,CARNEGIE 02 04,CARNEGIE ELEMENTARY SCHOOL,"301 FRANKLIN AVE, CARNEGIE, PA"
PA,2018-11-06,county,ALLEGHENY,1190001,CASL SHANNON 00 01,MYRTLE SCHOOL GYM,"3724 MYRTLE AVE, CASL SHANNON, PA"
PA,2018-11-06,county,ALLEGHENY,1190002,CASL SHANNON 00 02,MYRTLE SCHOOL GYM,"3724 MYRTLE AVE, CASL SHANNON, PA"
PA,2018-11-06,county,ALLEGHENY,1190003,CASL SHANNON 00 03,CASTLE SHANNON MUNI CTR CON RM,"3310 MCROBERTS RD, CASL SHANNON, PA"
PA,2018-11-06,county,ALLEGHENY,1190004,CASL SHANNON 00 04,ST ANNE'S SCHOOL CAFETERIA,"4040 WILLOW AVE, CASL SHANNON, PA"
PA,2018-11-06,county,ALLEGHENY,1190005,CASL SHANNON 00 05,COMMUNITY LIBRARY MULTI PURPOSE RM,"3677 MYRTLE AVE, CASL SHANNON, PA"
PA,2018-11-06,county,ALLEGHENY,1190006,CASL SHANNON 00 06,ST ANNE'S SCHOOL GYM,"4040 WILLOW AVE, CASL SHANNON, PA"
PA,2018-11-06,county,ALLEGHENY,1190007,CASL SHANNON 00 07,COMMUNITY LIBRARY MULTI PURPOSE RM,"3677 MYRTLE AVE, CASL SHANNON, PA"
PA,2018-11-06,county,ALLEGHENY,1190008,CASL SHANNON 00 08,CASTLE SHANNON MUNI CTR CONF RM,"3310 MCROBERTS RD, CASL SHANNON, PA"
PA,2018-11-06,county,ALLEGHENY,1200001,CHALFANT 00 01,CHALFANT COMMUNITY CENTER,"218 NORTH AVE, PITTSBURGH, PA 15112"
PA,2018-11-06,county,ALLEGHENY,1210001,CHESWICK 00 01,CHESWICK VOL FIRE CO,"1411 SPRUCE ST, CHESWICK, PA"
PA,2018-11-06,county,ALLEGHENY,1210002,CHESWICK 00 02,CHESWICK VOL FIRE CO,"1411 SPRUCE ST, CHESWICK, PA"
PA,2018-11-06,county,ALLEGHENY,1220001,CHURCHILL 00 01,BORO BLDG,"2300 WM PENN HWY, CHURCHILL, PA"
PA,2018-11-06,county,ALLEGHENY,1220002,CHURCHILL 00 02,ST JOHN FISHER CHURCH,"33 LEWIN LA, PITTSBURGH, PA 15235"
PA,2018-11-06,county,ALLEGHENY,1220003,CHURCHILL 00 03,ST JOHN FISHER CHURCH,"33 LEWIN LA, PITTSBURGH, PA 15235"
PA,2018-11-06,county,ALLEGHENY,1220004,CHURCHILL 00 04,PACE SCHOOL DR 5 LWR SIDE ENT,"2432 GREENSBURG PIKE, CHURCHILL, PA"
PA,2018-11-06,county,ALLEGHENY,1230101,CLAIRTON 01 01,PINE RUN UN METH CHURCH,"901 N SIXTH ST, CLAIRTON, PA"
PA,2018-11-06,county,ALLEGHENY,1230102,CLAIRTON 01 02,WILSON PRESBYTERIAN CH SOCIAL HALL,"400 N FOURTH ST, CLAIRTON, PA 15025"
PA,2018-11-06,county,ALLEGHENY,1230103,CLAIRTON 01 03,WILSON PRESBYTERIAN CHURCH SOCIAL HALL,"400 N FOURTH ST, CLAIRTON, PA 15025"
PA,2018-11-06,county,ALLEGHENY,1230201,CLAIRTON 02 01,G W CARVER HALL SR CITZ BLDG,"565 REED ST, CLAIRTON, PA"
