precinct_id,electoral_district_id
77510036,99109
77510037,99109
77510038,99109
77510040,99109
77510041,99109
77510044,99109
77510045,99109
77510046,99109
77510047,99109
77510049,99109
77510050,99109
77510051,99109
77510052,99109
77510053,99109
77510055,99109
77510056,99109
77510057,99109
77510058,99109
77510059,99109
77510060,99109
77510061,99109
77510064,99109
77680101,99109
77680102,99109
77680103,99109
77680104,99109
77680105,99109
77680106,99109
77680201,99109
77680202,99109
77680203,99109
77680204,99109
77680205,99109
77680206,99109
77680207,99109
77680208,99109
77680209,99109
77680210,99109
77680301,99109
77680302,99109
77680303,99109
77680304,99109
77680305,99109
77680306,99109
77680307,99109
77680308,99109
77680309,99109
77680310,99109
77730101,99109
77730102,99109
77730103,99109
77730104,99109
77730105,99109
77730106,99109
77730107,99109
77730108,99109
77730109,99109
77730201,99109
77730202,99109
77730203,99109
77730204,99109
77730205,99109
77730206,99109
77730207,99109
77730208,99109
77730209,99109
77730210,99109
77730301,99109
77730302,99109
77730303,99109
77730304,99109
77730305,99109
77730306,99109
77730307,99109
77730308,99109
77730309,99109
77730310,99109
77730311,99109
77730312,99109
77730313,99109
77140001,99110
77140002,99110
77140003,99110
77140004,99110
77140005,99110
77140006,99110
77140007,99110
77140008,99110
77140009,99110
77140010,99110
77140011,99110
77140012,99110
77140013,99110
77140014,99110
77140015,99110
77140016,99110
77140017,99110
77140018,99110
77140019,99110
77140020,99110
77140021,99110
77140022,99110
77140024,99110
77140025,99110
77140026,99110
77140027,99110
77140028,99110
77140029,99110
77140030,99110
77140032,99110
77140034,99110
77140035,99110
77140036,99110
77140037,99110
77140038,99110
77140039,99110
77140040,99110
77140041,99110
77140042,99110
77140043,99110
77140044,99110
77140045,99110
77140047,99110
77140048,99110
77140049,99110
77140050,99110
77140051,99110
77140053,99110
77140054,99110
77140055,99110
77140056,99110
77140057,99110
77140058,99110
77140059,99110
77140060,99110
77140061,99110
77140063,99110
77140064,99110
77140065,99110
77140067,99110
77140068,99110
77140069,99110
77140070,99110
77140071,99110
77140072,99110
77140073,99110
77140074,99110
77140076,99110
77140077,99110
77140078,99110
77140080,99110
77140081,99110
77140082,99110
77140083,99110
77140086,99110
77140087,99110
77140088,99110
77140089,99110
77140090,99110
77140091,99110
77140092,99110
77140093,99110
77140094,99110
77140095,99110
77250001,99110
77250002,99110
77250003,99110
77250005,99110
77250006,99110
77250007,99110
77250008,99110
77250009,99110
77250013,99110
77250015,99110
77250016,99110
77250017,99110
77250018,99110
77250020,99110
77250021,99110
77250024,99110
77250025,99110
77440001,99110
77440002,99110
77440003,99110
77440004,99110
77440005,99110
77440006,99110
77440007,99110
77440008,99110
77440009,99110
77440010,99110
77440011,99110
77440012,99110
77440013,99110
77440014,99110
77440015,99110
77440016,99110
77440017,99110
77440018,99110
77440019,99110
77440020,99110
77440021,99110
77440023,99110
77440024,99110
77440026,99110
77440027,99110
77440028,99110
77410001,99111
77410002,99111
77410003,99111
77410004,99111
77410005,99111
77410006,99111
77410007,99111
77410008,99111
77410009,99111
77410010,99111
77410011,99111
77410012,99111
77410013,99111
77410015,99111
77410016,99111
77410017,99111
77410018,99111
77410019,99111
77410020,99111
77410021,99111
77410022,99111
77630001,99111
77630002,99111
77630003,99111
77630006,99111
77630007,99111
77630009,99111
77630011,99111
77630012,99111
77630013,99111
77630015,99111
77630018,99111
77630021,99111
77630022,99111
77630024,99111
77630025,99111
77630026,99111
77630027,99111
77630029,99111
77630030,99111
77630031,99111
77630033,99111
77630037,99111
77630038,99111
77630040,99111
77630041,99111
77630042,99111
77060002,99112
77060007,99112
77060010,99112
77060011,99112
77060012,99112
77060016,99112
77060017,99112
77060020,99112
77060022,99112
77240101,99112
77240102,99112
77240103,99112
77240104,99112
77240105,99112
77240106,99112
77240107,99112
77240108,99112
77240109,99112
77240110,99112
77240201,99112
77240202,99112
77240203,99112
77240204,99112
77240206,99112
77240207,99112
77240208,99112
77240210,99112
77240211,99112
77240212,99112
77240301,99112
77240302,99112
77240304,99112
77240305,99112
77240306,99112
77240307,99112
77240308,99112
77240309,99112
77240310,99112
77240311,99112
77270011,99112
77270017,99112
77270023,99112
77270025,99112
77270026,99112
77270029,99112
77270030,99112
77370101,99112
77370102,99112
77370103,99112
77370105,99112
77370106,99112
77370201,99112
77370203,99112
77370204,99112
77370301,99112
77370302,99112
77370303,99112
77370304,99112
77370305,99112
77370306,99112
77090224,99114
77090225,99114
77090227,99114
77090228,99114
77550164,99114
77550165,99114
77550166,99114
77550188,99114
77550189,99114
77550191,99114
77550208,99114
77550214,99114
77550217,99114
77550218,99114
77550220,99114
77550221,99114
77550222,99114
77550223,99114
77550224,99114
77550225,99114
77550226,99114
77550227,99114
77550228,99114
77550229,99114
77550230,99114
77550231,99114
77550232,99114
77570311,99115
77570312,99115
77720046,99115
77720140,99115
77720147,99115
77720148,99115
77720149,99115
77720801,99115
77720851,99115
77720852,99115
77720853,99115
77720854,99115
77720855,99115
77720856,99115
77720857,99115
77720881,99115
77390001,99116
77390002,99116
77390003,99116
77390004,99116
77390005,99116
77390006,99116
77390007,99116
77390008,99116
77390009,99116
77390010,99116
77390011,99116
77390012,99116
77400213,99116
77400214,99116
77400215,99116
77400301,99116
77610001,99116
77610003,99116
77610007,99116
77610014,99116
77610019,99116
77610020,99116
77610026,99116
77610029,99116
77610030,99116
77610031,99116
77610032,99116
77610033,99116
77610034,99116
77610035,99116
77610038,99116
77610040,99116
77610041,99116
77610042,99116
77610043,99116
77610044,99116
77610045,99116
77610047,99116
77610051,99116
77620013,99117
77620016,99117
77620022,99117
77620025,99117
77620031,99117
77620051,99117
77620052,99117
77620053,99117
77620054,99117
77620055,99117
77620056,99117
77620058,99117
77620059,99117
77620060,99117
77620061,99117
77620062,99117
77620063,99117
77620064,99117
77620065,99117
77620066,99117
77620067,99117
77100025,99118
77100030,99118
77100031,99118
77100034,99118
77100061,99118
77100062,99118
77100063,99118
77430101,99118
77430102,99118
77430103,99118
77430204,99118
77430205,99118
77430206,99118
77430207,99118
77430208,99118
77430310,99118
77430311,99118
77430312,99118
77430313,99118
77480101,99118
77480102,99118
77480105,99118
77480106,99118
77480201,99118
77480202,99118
77480204,99118
77480206,99118
77480302,99118
77480303,99118
77480304,99118
77190420,99119
77720139,99119
77720141,99119
77720142,99119
77720143,99119
77720144,99119
77720145,99119
77720146,99119
77720701,99119
77720703,99119
77720706,99119
77720707,99119
77720802,99119
77550018,99120
77550019,99120
77550020,99120
77550024,99120
77550058,99120
77550060,99120
77550063,99120
77550064,99120
77550065,99120
77550068,99120
77550069,99120
77550070,99120
77550071,99120
77550072,99120
77550076,99120
77550107,99120
77550108,99120
77160001,99121
77160002,99121
77160003,99121
77160007,99121
77160008,99121
77160009,99121
77160011,99121
77160013,99121
77160014,99121
77160015,99121
77160017,99121
77160019,99121
77160020,99121
77160021,99121
77160025,99121
77160026,99121
77160027,99121
77160029,99121
77160030,99121
77160031,99121
77160032,99121
77160033,99121
77160034,99121
77160035,99121
77160036,99121
77160037,99121
77160038,99121
77160039,99121
77160040,99121
77160041,99121
77160042,99121
77160043,99121
77160045,99121
77160046,99121
77160048,99121
77160049,99121
77160050,99121
77160051,99121
77160053,99121
77170001,99121
77170003,99121
77170004,99121
77170005,99121
77170007,99121
77170008,99121
77170009,99121
77170010,99121
77170011,99121
77340001,99121
77340002,99121
77340003,99121
77340004,99121
77340005,99121
77340006,99121
77340007,99121
77340008,99121
77340009,99121
77340010,99121
77690001,99121
77690003,99121
77690004,99121
77690008,99121
77690012,99121
77690013,99121
77690014,99121
77690015,99121
77690016,99121
77690019,99121
77690032,99121
77690033,99121
77690041,99121
77690049,99121
77690050,99121
77690051,99121
77690052,99121
77690053,99121
77690054,99121
77690055,99121
77690056,99121
77690057,99121
77690058,99121
77690059,99121
77690060,99121
77690061,99121
77690062,99121
77690063,99121
77550066,99122
77550074,99122
77550075,99122
77550077,99122
77550078,99122
77550079,99122
77550089,99122
77550090,99122
77550091,99122
77550112,99122
77550114,99122
77550115,99122
77550116,99122
77550117,99122
77550118,99122
77550120,99122
77550121,99122
77550122,99122
77550200,99122
77550204,99122
77550236,99122
77550237,99122
77550239,99122
77550240,99122
77550241,99122
77550242,99122
77550243,99122
77550244,99122
77550245,99122
77550001,99123
77550002,99123
77550003,99123
77550004,99123
77550005,99123
77550006,99123
77550007,99123
77550008,99123
77550009,99123
77550010,99123
77550011,99123
77550012,99123
77550013,99123
77550014,99123
77550015,99123
77550016,99123
77550017,99123
77550018,99123
77550019,99123
77550020,99123
77550021,99123
77550022,99123
77550023,99123
77550024,99123
77550025,99123
77550026,99123
77550027,99123
77550028,99123
77550029,99123
77550030,99123
77550031,99123
77550032,99123
77550033,99123
77550034,99123
77550035,99123
77550036,99123
77550037,99123
77550038,99123
77550039,99123
77550040,99123
77550041,99123
77550042,99123
77550043,99123
77550044,99123
77550045,99123
77550046,99123
77550047,99123
77550048,99123
77550049,99123
77550050,99123
77550051,99123
77550052,99123
77550053,99123
77550054,99123
77550055,99123
77550056,99123
77550057,99123
77550058,99123
77550059,99123
77550060,99123
77550061,99123
77550062,99123
77550063,99123
77550064,99123
77550065,99123
77550066,99123
77550067,99123
77550068,99123
77550069,99123
77550070,99123
77550071,99123
77550072,99123
77550073,99123
77550074,99123
77550075,99123
77550076,99123
77550077,99123
77550078,99123
77550079,99123
77550080,99123
77550081,99123
77550082,99123
77550083,99123
77550084,99123
77550085,99123
77550086,99123
77550087,99123
77550088,99123
77550089,99123
77550090,99123
77550091,99123
77550092,99123
77550093,99123
77550094,99123
77550095,99123
77550096,99123
77550097,99123
77550098,99123
77550099,99123
77550100,99123
77550101,99123
77550102,99123
77550103,99123
77550104,99123
77550105,99123
77550106,99123
77550107,99123
77550108,99123
77550109,99123
77550110,99123
77550111,99123
77550112,99123
77550113,99123
77550114,99123
77550115,99123
77550116,99123
77550117,99123
77550118,99123
77550119,99123
77550120,99123
77550121,99123
77550122,99123
77550123,99123
77550124,99123
77550125,99123
77550126,99123
77550127,99123
77550128,99123
77550129,99123
77550130,99123
77550131,99123
77550132,99123
77550133,99123
77550134,99123
77550135,99123
77550136,99123
77550137,99123
77550138,99123
77550139,99123
77550140,99123
77550141,99123
77550142,99123
77550143,99123
77550144,99123
77550145,99123
77550146,99123
77550147,99123
77550148,99123
77550149,99123
77550150,99123
77550151,99123
77550152,99123
77550153,99123
77550154,99123
77550155,99123
77550156,99123
77550157,99123
77550158,99123
77550159,99123
77550160,99123
77550161,99123
77550162,99123
77550163,99123
77550164,99123
77550165,99123
77550166,99123
77550167,99123
77550168,99123
77550169,99123
77550170,99123
77550171,99123
77550172,99123
77550173,99123
77550174,99123
77550175,99123
77550176,99123
77550177,99123
77550178,99123
77550179,99123
77550180,99123
77550181,99123
77550182,99123
77550183,99123
77550184,99123
77550185,99123
77550186,99123
77550187,99123
77550188,99123
77550189,99123
77550190,99123
77550191,99123
77550192,99123
77550193,99123
77550194,99123
77550195,99123
77550196,99123
77550197,99123
77550198,99123
77550199,99123
77550200,99123
77550201,99123
77550202,99123
77550203,99123
77550204,99123
77550205,99123
77550206,99123
77550207,99123
77550208,99123
77550209,99123
77550210,99123
77550211,99123
77550212,99123
77550213,99123
77550214,99123
77550215,99123
77550216,99123
77550217,99123
77550218,99123
77550219,99123
77550220,99123
77550221,99123
77550222,99123
77550223,99123
77550224,99123
77550225,99123
77550226,99123
77550227,99123
77550228,99123
77550229,99123
77550230,99123
77550231,99123
77550232,99123
77550233,99123
77550234,99123
77550235,99123
77550236,99123
77550237,99123
77550238,99123
77550239,99123
77550240,99123
77550241,99123
77550242,99123
77550243,99123
77550244,99123
77550245,99123
77550246,99123
77550247,99123
77550248,99123
77550249,99123
77550250,99123
77550251,99123
77550252,99123
77550253,99123
77550254,99123
77550255,99123
77550256,99123
77550257,99123
77550001,99124
77550002,99124
77550003,99124
77550004,99124
77550005,99124
77550006,99124
77550007,99124
77550008,99124
77550009,99124
77550010,99124
77550011,99124
77550012,99124
77550013,99124
77550014,99124
77550015,99124
77550016,99124
77550017,99124
77550018,99124
77550019,99124
77550020,99124
77550021,99124
77550022,99124
77550023,99124
77550024,99124
77550025,99124
77550026,99124
77550027,99124
77550028,99124
77550029,99124
77550030,99124
77550031,99124
77550032,99124
77550033,99124
77550034,99124
77550035,99124
77550036,99124
77550037,99124
77550038,99124
77550039,99124
77550040,99124
77550041,99124
77550042,99124
77550043,99124
77550044,99124
77550045,99124
77550046,99124
77550047,99124
77550048,99124
77550049,99124
77550050,99124
77550051,99124
77550052,99124
77550053,99124
77550054,99124
77550055,99124
77550056,99124
77550057,99124
77550058,99124
77550059,99124
77550060,99124
77550061,99124
77550062,99124
77550063,99124
77550064,99124
77550065,99124
77550066,99124
77550067,99124
77550068,99124
77550069,99124
77550070,99124
77550071,99124
77550072,99124
77550073,99124
77550074,99124
77550075,99124
77550076,99124
77550077,99124
77550078,99124
77550079,99124
77550080,99124
77550081,99124
77550082,99124
77550083,99124
77550084,99124
77550085,99124
77550086,99124
77550087,99124
77550088,99124
77550089,99124
77550090,99124
77550091,99124
77550092,99124
77550093,99124
77550094,99124
77550095,99124
77550096,99124
77550097,99124
77550098,99124
77550099,99124
77550100,99124
77550101,99124
77550102,99124
77550103,99124
77550104,99124
77550105,99124
77550106,99124
77550107,99124
77550108,99124
77550109,99124
77550110,99124
77550111,99124
77550112,99124
77550113,99124
77550114,99124
77550115,99124
77550116,99124
77550117,99124
77550118,99124
77550119,99124
77550120,99124
77550121,99124
77550122,99124
77550123,99124
77550124,99124
77550125,99124
77550126,99124
77550127,99124
77550128,99124
77550129,99124
77550130,99124
77550131,99124
77550132,99124
77550133,99124
77550134,99124
77550135,99124
77550136,99124
77550137,99124
77550138,99124
77550139,99124
77550140,99124
77550141,99124
77550142,99124
77550143,99124
77550144,99124
77550145,99124
77550146,99124
77550147,99124
77550148,99124
77550149,99124
77550150,99124
77550151,99124
77550152,99124
77550153,99124
77550154,99124
77550155,99124
77550156,99124
77550157,99124
77550158,99124
77550159,99124
77550160,99124
77550161,99124
77550162,99124
77550163,99124
77550164,99124
77550165,99124
77550166,99124
77550167,99124
77550168,99124
77550169,99124
77550170,99124
77550171,99124
77550172,99124
77550173,99124
77550174,99124
77550175,99124
77550176,99124
77550177,99124
77550178,99124
77550179,99124
77550180,99124
77550181,99124
77550182,99124
77550183,99124
77550184,99124
77550185,99124
77550186,99124
77550187,99124
77550188,99124
77550189,99124
77550190,99124
77550191,99124
77550192,99124
77550193,99124
77550194,99124
77550195,99124
77550196,99124
77550197,99124
77550198,99124
77550199,99124
77550200,99124
77550201,99124
77550202,99124
77550203,99124
77550204,99124
77550205,99124
77550206,99124
77550207,99124
77550208,99124
77550209,99124
77550210,99124
77550211,99124
77550212,99124
77550213,99124
77550214,99124
77550215,99124
77550216,99124
77550217,99124
77550218,99124
77550219,99124
77550220,99124
77550221,99124
77550222,99124
77550223,99124
77550224,99124
77550225,99124
77550226,99124
77550227,99124
77550228,99124
77550229,99124
77550230,99124
77550231,99124
77550232,99124
77550233,99124
77550234,99124
77550235,99124
77550236,99124
77550237,99124
77550238,99124
77550239,99124
77550240,99124
77550241,99124
77550242,99124
77550243,99124
77550244,99124
77550245,99124
77550246,99124
77550247,99124
77550248,99124
77550249,99124
77550250,99124
77550251,99124
77550252,99124
77550253,99124
77550254,99124
77550255,99124
77550256,99124
77550257,99124
77550001,99125
77550002,99125
77550003,99125
77550004,99125
77550005,99125
77550006,99125
77550007,99125
77550008,99125
77550009,99125
77550010,99125
77550011,99125
77550012,99125
77550013,99125
77550014,99125
77550015,99125
77550016,99125
77550017,99125
77550018,99125
77550019,99125
77550020,99125
77550021,99125
77550022,99125
77550023,99125
77550024,99125
77550025,99125
77550026,99125
77550027,99125
77550028,99125
77550029,99125
77550030,99125
77550031,99125
77550032,99125
77550033,99125
77550034,99125
77550035,99125
77550036,99125
77550037,99125
77550038,99125
77550039,99125
77550040,99125
77550041,99125
77550042,99125
77550043,99125
77550044,99125
77550045,99125
77550046,99125
77550047,99125
77550048,99125
77550049,99125
77550050,99125
77550051,99125
77550052,99125
77550053,99125
77550054,99125
77550055,99125
77550056,99125
77550057,99125
77550058,99125
77550059,99125
77550060,99125
77550061,99125
77550062,99125
77550063,99125
77550064,99125
77550065,99125
77550066,99125
77550067,99125
77550068,99125
77550069,99125
77550070,99125
77550071,99125
77550072,99125
77550073,99125
77550074,99125
77550075,99125
77550076,99125
77550077,99125
77550078,99125
77550079,99125
77550080,99125
77550081,99125
77550082,99125
77550083,99125
77550084,99125
77550085,99125
77550086,99125
77550087,99125
77550088,99125
77550089,99125
77550090,99125
77550091,99125
77550092,99125
77550093,99125
77550094,99125
77550095,99125
77550096,99125
77550097,99125
77550098,99125
77550099,99125
77550100,99125
77550101,99125
77550102,99125
77550103,99125
77550104,99125
77550105,99125
77550106,99125
77550107,99125
77550108,99125
77550109,99125
77550110,99125
77550111,99125
77550112,99125
77550113,99125
77550114,99125
77550115,99125
77550116,99125
77550117,99125
77550118,99125
77550119,99125
77550120,99125
77550121,99125
77550122,99125
77550123,99125
77550124,99125
77550125,99125
77550126,99125
77550127,99125
77550128,99125
77550129,99125
77550130,99125
77550131,99125
77550132,99125
77550133,99125
77550134,99125
77550135,99125
77550136,99125
77550137,99125
77550138,99125
77550139,99125
77550140,99125
77550141,99125
77550142,99125
77550143,99125
77550144,99125
77550145,99125
77550146,99125
77550147,99125
77550148,99125
77550149,99125
77550150,99125
77550151,99125
77550152,99125
77550153,99125
77550154,99125
77550155,99125
77550156,99125
77550157,99125
77550158,99125
77550159,99125
77550160,99125
77550161,99125
77550162,99125
77550163,99125
77550164,99125
77550165,99125
77550166,99125
77550167,99125
77550168,99125
77550169,99125
77550170,99125
77550171,99125
77550172,99125
77550173,99125
77550174,99125
77550175,99125
77550176,99125
77550177,99125
77550178,99125
77550179,99125
77550180,99125
77550181,99125
77550182,99125
77550183,99125
77550184,99125
77550185,99125
77550186,99125
77550187,99125
77550188,99125
77550189,99125
77550190,99125
77550191,99125
77550192,99125
77550193,99125
77550194,99125
77550195,99125
77550196,99125
77550197,99125
77550198,99125
77550199,99125
77550200,99125
77550201,99125
77550202,99125
77550203,99125
77550204,99125
77550205,99125
77550206,99125
77550207,99125
77550208,99125
77550209,99125
77550210,99125
77550211,99125
77550212,99125
77550213,99125
77550214,99125
77550215,99125
77550216,99125
77550217,99125
77550218,99125
77550219,99125
77550220,99125
77550221,99125
77550222,99125
77550223,99125
77550224,99125
77550225,99125
77550226,99125
77550227,99125
77550228,99125
77550229,99125
77550230,99125
77550231,99125
77550232,99125
77550233,99125
77550234,99125
77550235,99125
77550236,99125
77550237,99125
77550238,99125
77550239,99125
77550240,99125
77550241,99125
77550242,99125
77550243,99125
77550244,99125
77550245,99125
77550246,99125
77550247,99125
77550248,99125
77550249,99125
77550250,99125
77550251,99125
77550252,99125
77550253,99125
77550254,99125
77550255,99125
77550256,99125
77550257,99125
77050111,99126
77050112,99126
77050115,99126
77050141,99126
77050231,99126
77050232,99126
77050235,99126
77050242,99126
77050320,99126
77050330,99126
77050332,99126
77050333,99126
77050343,99126
77200001,99126
77200003,99126
77200005,99126
77200007,99126
77200012,99126
77200013,99126
77200018,99126
77200019,99126
77200020,99126
77200021,99126
77200022,99126
77200023,99126
77200026,99126
77230001,99126
77230003,99126
77230004,99126
77230006,99126
77230007,99126
77230008,99126
77230009,99126
77650101,99126
77650102,99126
77650103,99126
77650201,99126
77650202,99126
77650203,99126
77650301,99126
77650302,99126
77650303,99126
77750003,99126
77750004,99126
77750007,99126
77750009,99126
77750012,99126
77750014,99126
77750016,99126
77750017,99126
77750018,99126
77750019,99126
77750020,99126
77750030,99126
77550001,99127
77550002,99127
77550003,99127
77550004,99127
77550005,99127
77550006,99127
77550007,99127
77550008,99127
77550009,99127
77550010,99127
77550011,99127
77550012,99127
77550013,99127
77550014,99127
77550015,99127
77550016,99127
77550017,99127
77550018,99127
77550019,99127
77550020,99127
77550021,99127
77550022,99127
77550023,99127
77550024,99127
77550025,99127
77550026,99127
77550027,99127
77550028,99127
77550029,99127
77550030,99127
77550031,99127
77550032,99127
77550033,99127
77550034,99127
77550035,99127
77550036,99127
77550037,99127
77550038,99127
77550039,99127
77550040,99127
77550041,99127
77550042,99127
77550043,99127
77550044,99127
77550045,99127
77550046,99127
77550047,99127
77550048,99127
77550049,99127
77550050,99127
77550051,99127
77550052,99127
77550053,99127
77550054,99127
77550055,99127
77550056,99127
77550057,99127
77550058,99127
77550059,99127
77550060,99127
77550061,99127
77550062,99127
77550063,99127
77550064,99127
77550065,99127
77550066,99127
77550067,99127
77550068,99127
77550069,99127
77550070,99127
77550071,99127
77550072,99127
77550073,99127
77550074,99127
77550075,99127
77550076,99127
77550077,99127
77550078,99127
77550079,99127
77550080,99127
77550081,99127
77550082,99127
77550083,99127
77550084,99127
77550085,99127
77550086,99127
77550087,99127
77550088,99127
77550089,99127
77550090,99127
77550091,99127
77550092,99127
77550093,99127
77550094,99127
77550095,99127
77550096,99127
77550097,99127
77550098,99127
77550099,99127
77550100,99127
77550101,99127
77550102,99127
77550103,99127
77550104,99127
77550105,99127
77550106,99127
77550107,99127
77550108,99127
77550109,99127
77550110,99127
77550111,99127
77550112,99127
77550113,99127
77550114,99127
77550115,99127
77550116,99127
77550117,99127
77550118,99127
77550119,99127
77550120,99127
77550121,99127
77550122,99127
77550123,99127
77550124,99127
77550125,99127
77550126,99127
77550127,99127
77550128,99127
77550129,99127
77550130,99127
77550131,99127
77550132,99127
77550133,99127
77550134,99127
77550135,99127
77550136,99127
77550137,99127
77550138,99127
77550139,99127
77550140,99127
77550141,99127
77550142,99127
77550143,99127
77550144,99127
77550145,99127
77550146,99127
77550147,99127
77550148,99127
77550149,99127
77550150,99127
77550151,99127
77550152,99127
77550153,99127
77550154,99127
77550155,99127
77550156,99127
77550157,99127
77550158,99127
77550159,99127
77550160,99127
77550161,99127
77550162,99127
77550163,99127
77550164,99127
77550165,99127
77550166,99127
77550167,99127
77550168,99127
77550169,99127
77550170,99127
77550171,99127
77550172,99127
77550173,99127
77550174,99127
77550175,99127
77550176,99127
77550177,99127
77550178,99127
77550179,99127
77550180,99127
77550181,99127
77550182,99127
77550183,99127
77550184,99127
77550185,99127
77550186,99127
77550187,99127
77550188,99127
77550189,99127
77550190,99127
77550191,99127
77550192,99127
77550193,99127
77550194,99127
77550195,99127
77550196,99127
77550197,99127
77550198,99127
77550199,99127
77550200,99127
77550201,99127
77550202,99127
77550203,99127
77550204,99127
77550205,99127
77550206,99127
77550207,99127
77550208,99127
77550209,99127
77550210,99127
77550211,99127
77550212,99127
77550213,99127
77550214,99127
77550215,99127
77550216,99127
77550217,99127
77550218,99127
77550219,99127
77550220,99127
77550221,99127
77550222,99127
77550223,99127
77550224,99127
77550225,99127
77550226,99127
77550227,99127
77550228,99127
77550229,99127
77550230,99127
77550231,99127
77550232,99127
77550233,99127
77550234,99127
77550235,99127
77550236,99127
77550237,99127
77550238,99127
77550239,99127
77550240,99127
77550241,99127
77550242,99127
77550243,99127
77550244,99127
77550245,99127
77550246,99127
77550247,99127
77550248,99127
77550249,99127
77550250,99127
77550251,99127
77550252,99127
77550253,99127
77550254,99127
77550255,99127
77550256,99127
77550257,99127
77100001,99128
77100002,99128
77100007,99128
77100011,99128
77100014,99128
77100015,99128
77100017,99128
77100019,99128
77100020,99128
77100024,99128
77100025,99128
77100026,99128
77100030,99128
77100031,99128
77100032,99128
77100033,99128
77100034,99128
77100039,99128
77100041,99128
77100051,99128
77100052,99128
77100061,99128
77100062,99128
77100063,99128
77100071,99128
77350001,99128
77350002,99128
77350003,99128
77350004,99128
77350005,99128
77350006,99128
77350007,99128
77350008,99128
77350009,99128
77350010,99128
77350011,99128
77350012,99128
77350013,99128
77350014,99128
77430101,99128
77430102,99128
77430103,99128
77430204,99128
77430205,99128
77430206,99128
77430207,99128
77430208,99128
77430310,99128
77430311,99128
77430312,99128
77430313,99128
77480101,99128
77480102,99128
77480105,99128
77480106,99128
77480201,99128
77480202,99128
77480204,99128
77480206,99128
77480302,99128
77480303,99128
77480304,99128
77500004,99128
77500005,99128
77500007,99128
77500009,99128
77500012,99128
77500014,99128
77500015,99128
77500017,99128
77500018,99128
77500020,99128
77190111,99129
77190112,99129
77190121,99129
77190122,99129
77190131,99129
77190132,99129
77190142,99129
77190143,99129
77190211,99129
77190221,99129
77190231,99129
77190241,99129
77190311,99129
77190401,99129
77190402,99129
77190403,99129
77190404,99129
77190405,99129
77190406,99129
77190407,99129
77190408,99129
77190409,99129
77190410,99129
77190411,99129
77190412,99129
77190413,99129
77190414,99129
77190415,99129
77190416,99129
77190417,99129
77190418,99129
77190419,99129
77190420,99129
77190421,99129
77190422,99129
77540101,99129
77540102,99129
77540103,99129
77540105,99129
77540206,99129
77540207,99129
77540208,99129
77540209,99129
77540210,99129
77540311,99129
77540312,99129
77540313,99129
77540314,99129
77020110,99130
77020120,99130
77020140,99130
77020220,99130
77020230,99130
77020310,99130
77020320,99130
77020330,99130
77220001,99130
77220002,99130
77220003,99130
77220004,99130
77220005,99130
77220007,99130
77220008,99130
77220009,99130
77220010,99130
77470002,99130
77470004,99130
77470009,99130
77470010,99130
77470015,99130
77470016,99130
77470020,99130
77470022,99130
77760001,99130
77760002,99130
77760003,99130
77760004,99130
77760005,99130
77760008,99130
77770101,99130
77770102,99130
77770104,99130
77770105,99130
77770106,99130
77770201,99130
77770202,99130
77770203,99130
77770204,99130
77770301,99130
77770302,99130
77770303,99130
77770304,99130
77770306,99130
77770307,99130
77180140,99131
77180320,99131
77180410,99131
77180520,99131
77180611,99131
77180612,99131
77180621,99131
77180622,99131
77180710,99131
77180810,99131
77180820,99131
77180910,99131
77490011,99131
77490012,99131
77490014,99131
77490015,99131
77490016,99131
77490020,99131
77490021,99131
77490022,99131
77490023,99131
77490024,99131
77490025,99131
77490026,99131
77490027,99131
77490031,99131
77490034,99131
77490036,99131
77490037,99131
77490038,99131
77490039,99131
77490101,99131
77490121,99131
77490122,99131
77490130,99131
77490132,99131
77490241,99131
77490242,99131
77490311,99131
77660001,99131
77660002,99131
77660003,99131
77660004,99131
77660005,99131
77660006,99131
77660007,99131
77660008,99131
77660009,99131
77660010,99131
77660011,99131
77660012,99131
77660013,99131
77660014,99131
77660015,99131
77660017,99131
77660018,99131
77660019,99131
77660020,99131
77660021,99131
77660023,99131
77660024,99131
77660025,99131
77660026,99131
77660027,99131
77660029,99131
77660030,99131
77660031,99131
77660032,99131
77660033,99131
77660110,99131
77660116,99131
77660120,99131
77660128,99131
77660130,99131
77590104,99132
77590111,99132
77590112,99132
77590118,99132
77590202,99132
77590215,99132
77590217,99132
77590307,99132
77590309,99132
77590314,99132
77720001,99132
77720002,99132
77720003,99132
77720004,99132
77720005,99132
77720006,99132
77720007,99132
77720008,99132
77720009,99132
77720010,99132
77720011,99132
77720012,99132
77720013,99132
77720014,99132
77720015,99132
77720016,99132
77720017,99132
77720018,99132
77720019,99132
77720020,99132
77720021,99132
77720022,99132
77720023,99132
77720024,99132
77720025,99132
77720026,99132
77720027,99132
77720028,99132
77720029,99132
77720030,99132
77720031,99132
77720032,99132
77720033,99132
77720034,99132
77720035,99132
77720036,99132
77720037,99132
77720038,99132
77720039,99132
77720040,99132
77720041,99132
77720042,99132
77720043,99132
77720044,99132
77720045,99132
77720046,99132
77720047,99132
77720048,99132
77720049,99132
77720050,99132
77720051,99132
77720052,99132
77720053,99132
77720054,99132
77720055,99132
77720056,99132
77720057,99132
77720058,99132
77720059,99132
77720060,99132
77720061,99132
77720062,99132
77720063,99132
77720064,99132
77720065,99132
77720066,99132
77720067,99132
77720068,99132
77720069,99132
77720070,99132
77720071,99132
77720072,99132
77720073,99132
77720074,99132
