state,county_name,municipality,precinct_id,name,address
RI,,NORTH PROVIDENCE,2412,DR. JOSEPH WHELAN SCHOOL - GYM,"1440 MINERAL SPRING AVE, NORTH PROVIDENCE, RI 00000"
RI,,NORTH PROVIDENCE,2413,ST. ANTHONY'S KNIGHTS OF COLUMBUS,"1 VOLTURNO ST, NORTH PROVIDENCE, RI 00000"
RI,,NORTH PROVIDENCE,2414,STEPHEN OLNEY SCHOOL - GYM,"1378 DOUGLAS AVE, NORTH PROVIDENCE, RI 00000"
RI,,NORTH PROVIDENCE,2415,REV. I.J. BOUFFARD COUNCIL - 1ST FLOOR DINING ROOM,"15 BASSETT ST, NORTH PROVIDENCE, RI 00000"
RI,,NORTH PROVIDENCE,2416,MARIEVILLE SCHOOL - GYM,"1135 MINERAL SPRING AVE, NORTH PROVIDENCE, RI 00000"
RI,,NORTH PROVIDENCE,2417,TOWN HALL-LIMITED,"2000 SMITH ST, NORTH PROVIDENCE, RI 00000"
RI,,NORTH SMITHFIELD,2501,NORTH SMITHFIELD ELEMENTARY SCHOOL,"2214  PROVIDENCE PIKE, NORTH SMITHFIELD, RI 00000"
RI,,NORTH SMITHFIELD,2502,NORTH SMITHFIELD FIRE & RESCUE SERVICE STATION 2,"1470 PROVIDENCE PIKE, NORTH SMITHFIELD, RI 00000"
RI,,NORTH SMITHFIELD,2503,SCOUTERS HALL,"13 MAIN ST, NORTH SMITHFIELD, RI 00000"
RI,,NORTH SMITHFIELD,2504,NORTH SMITHFIELD FIRE & RESCUE SERVICE STATION 1,"675 SAINT PAUL ST, NORTH SMITHFIELD, RI 00000"
RI,,NORTH SMITHFIELD,2505,VILLA AT ST. ANTONE,"400 MENDON RD, NORTH SMITHFIELD, RI 00000"
RI,,NORTH SMITHFIELD,2506,TOWN HALL-LIMITED,"575 SMITHFIELD RD, NORTH SMITHFIELD, RI 00000"
RI,,PAWTUCKET,2601,SMITHFIELD AVENUE FIRE STATION,"287 SMITHFIELD AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2602,BALDWIN SCHOOL - GYM,"50 WHITMAN ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2603,EUART POST - LEFT SIDE,"55 OVERLAND AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2604,NAT. GREEN SCHOOL,"285 SMITHFIELD AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2605,ST. GERMAIN MANOR -RIGHT SIDE,"401 MINERAL SPRING AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2606,WOODLAWN BAPTIST CHURCH,"337 LONSDALE AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2607,VARIEUR SCHOOL - GYM,"486 PLEASANT ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2608,GENEVA PLAZA,"150 DARTMOUTH ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2609,LEO MATTHEW SENIOR CENTER,"420 MAIN ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2610,WOODLAWN COMMUNITY CENTER - LEFT SIDE,"210 WEST AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2611,KENNEDY HOUSING - HALL,"175 BROAD ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2612,CURVIN MCCABE SCHOOL,"466 COTTAGE ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2613,HENRY WINTERS SCHOOL,"481 BROADWAY, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2614,BURNS MANOR - HALL - LEFT SIDE,"95 PARK ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2615,GREEK ORTHODOX CHURCH,"97 WALCOTT ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2616,COTTAGE STREET FIRE STATION,"375 COTTAGE ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2617,PAWTUCKET PUBLIC WORKS COMPLEX,"250 ARMISTICE BLVD, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2618,CURTIS SCHOOL,"582 BENEFIT ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2619,GOFF JR. HIGH SCHOOL - LIBRARY,"974 NEWPORT AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2620,ST CECILIA'S CHURCH,"1253 NEWPORT AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2621,ST. MATTHEW'S CHURCH - # 2,"690 NEWPORT AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2622,JENKS JR. HIGH SCHOOL - HALL NEAR AUDITORIUM,"250 DIVISION ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2623,ST. MATTHEW'S CHURCH-# 1,"690 NEWPORT AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2624,SLATER PARK BOATHOUSE - LOWER LEVEL,"701 ARMISTICE BLVD, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2625,AGNES LITTLE SCHOOL,"60 S BEND ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2626,COLUMBUS AVENUE FIRE STATION,"2 COLUMBUS AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2627,PORTUGUESE SOCIAL CLUB,"131 SCHOOL ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2628,ST. THERESA'S HALL - BASEMENT,"358 NEWPORT AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2629,FALLON SCHOOL - GYM,"62 LINCOLN AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2630,INDEPENDENCE SQUARE - GYM,"500 PROSPECT ST, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2631,WEST AVENUE FIRE STATION,"394 WEST AVE, PAWTUCKET, RI 00000"
RI,,PAWTUCKET,2632,CITY HALL-LIMITED,"137 ROOSEVELT AVE, PAWTUCKET, RI 00000"
RI,,PORTSMOUTH,2701,PRUDENCE ISLAND FIRE STATION,"115 NARRAGANSETT AVE, PORTSMOUTH, RI 00000"
RI,,PORTSMOUTH,2702,PORTSMOUTH MULTIPUPOSE SENIOR CENTER,"110 BRISTOL FERRY RD, PORTSMOUTH, RI 00000"
RI,,PORTSMOUTH,2703,CFP COMMUNITY IMPROVEMENT ASSOC. COMMUNITY HALL,"933 ANTHONY RD, PORTSMOUTH, RI 00000"
RI,,PORTSMOUTH,2704,PORTSMOUTH HIGH SCHOOL,"120 EDUCATION LN, PORTSMOUTH, RI 00000"
RI,,PORTSMOUTH,2705,MELVILLE SCHOOL CAFETERIA,"1351 W MAIN RD, PORTSMOUTH, RI 00000"
RI,,PORTSMOUTH,2706,PORTSMOUTH TOWN HALL COUNCIL CHAMBERS,"2200 E MAIN RD, PORTSMOUTH, RI 00000"
RI,,PORTSMOUTH,2707,ST. BARNABAS CHURCH PARISH HALL,"1697 E MAIN RD, PORTSMOUTH, RI 00000"
RI,,PORTSMOUTH,2708,PORTSMOUTH MIDDLE SCHOOL GYMNASIUM,"125 JEPSON LN, PORTSMOUTH, RI 00000"
RI,,PORTSMOUTH,2709,TOWN HALL-LIMITED,"2200 E MAIN RD, PORTSMOUTH, RI 00000"
RI,,PROVIDENCE,2801,CARROLL TOWERS - A LEFT,"243 SMITH ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2802,FOX POINT BOYS & GIRLS CLUB GYM,"550 WICKENDEN ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2803,HOPE HIGH SCHOOL CAFETERIA,"324 HOPE ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2804,SALOMON CENTER - BROWN UNIVERSITY MAIN GREEN,"75 WATERMAN ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2805,TEMPLE BETH EL SILVERSTEIN HALL,"70 ORCHARD AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2806,FIRST UNITARIAN CHURCH OF PROVIDENCE - 2ND FLR AUDITORIUM  - A,"1 BENEVOLENT ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2807,FIRST UNITARIAN CHURCH OF PROVIDENCE - 2ND FLR AUDITORIUM - B,"1 BENEVOLENT ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2808,SALVATION ARMY - FREEDOM HALL,"201 PITMAN ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2809,VARTAN GREGORIAN SCHOOL - GYM - A,"421 WICKENDEN ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2810,VARTAN GREGORIAN SCHOOL - CAFETERIA - B,"421 WICKENDEN ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2811,RUDOLPH TAVARES COMMUNITY CENTER,"263 CHAD BROWN ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2812,CHARLES PLACE,"460 CHARLES ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2813,KIZIRIAN ELEMENTARY SCHOOL - A CAFETERIA REAR ENTRANCE ON DANFORTH ST OFF SMITH ST,"60 CAMDEN AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2814,RI SCHOOL FOR THE DEAF,"1 CORLISS PK, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2815,LAUREL MEADE - ODEON ROOM,"355 BLACKSTONE BLVD, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2816,SUMMIT COMMONS RECREATION AND DINING ROOM,"99 HILLSIDE AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2817,NATHAN BISHOP MIDDLE SCHOOL - CAFETERIA,"101 SESSIONS ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2818,MARTIN LUTHER KING SCHOOL,"35 CAMP ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2819,DAVINCI CENTER,"470 CHARLES ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2820,E-CUBED ACADEMY - GYM,"812 BRANCH AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2821,VEAZIE STREET SCHOOL - GYM,"211 VEAZIE ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2822,TRINITY ACADEMY FOR THE PERFORMING ARTS - DOOR 10,"158 MESSER ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2823,KILMARTIN PLAZA,"160 BENEDICT ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2824,DR JORGE ALVAREZ SCHOOL AT ADELAIDE AVE,"375 ADELAIDE AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2825,EBENEZER BAPTIST CHURCH,"475 CRANSTON ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2826,ALGONQUIN HOUSE,"807 BROAD ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2827,ELMWOOD COMMUNITY CENTER,"155 NIAGARA ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2828,CENTER FOR SOUTHEAST ASIANS,"270 ELMWOOD AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2829,ROGER WILLIAMS PARK BOTANICAL CENTER - ROGER WILLIAMS PARK - GREENHOUSE # 3,"1000 ELMWOOD AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2830,PARKIS PLACE,"9 PARKIS AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2831,JUANITA SANCHEZ COMPLEX,"182 THURBERS AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2832,WASHINGTON PARK COMMUNITY CENTER - A,"42 JILLSON ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2833,THE MET - FITNESS CENTER,"325 PUBLIC ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2834,WASHINGTON PARK COMMUNITY CENTER - B,"42 JILLSON ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2835,CARROLL TOWERS - B,"243 SMITH ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2836,SAINT SAHAG & MESROB - A,"70 JEFFERSON ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2837,SAINT SAHAG & MESROB - B,"70 JEFFERSON ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2838,UNIVERSITY OF RHODE ISLAND - PAFF AUDITORIUM,"80 WASHINGTON ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2839,DEXTER MANOR,"100 BROAD ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2840,ST ELIZABETH'S PLACE,"700 WESTMINSTER ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2841,KIZIRIAN ELEMENTARY SCHOOL - B,"60 CAMDEN AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2842,NATHANAEL GREENE SCHOOL - ENTRANCE ON HIGGINS AVE-A- GYM,"721 CHALKSTONE AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2843,ST PIUS CHURCH BASEMENT,"55 ELMHURST AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2844,"PROV COLLEGE, SCHNEIDER ARENA","1 HUXLEY AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2845,LASALLE ACADEMY FIELD HOUSE,"612 ACADEMY AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2846,"KENNEDY SCHOOL ,ROOM 113, ENTRANCE AT MODULAR SCHOOL","195 NELSON ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2847,MANTON MANAGEMENT,"31 SALMON ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2848,F.O.P,"40 SHERIDAN ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2849,MT PLEASANT HIGH SCHOOL,"434 MOUNT PLEASANT AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2850,PLEASANT VIEW SCHOOL,"50 OBEDIAH BROWN RD, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2851,CAPITOL RIDGE,"700 SMITH ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2852,"GEORGE J WEST SCHOOL, ENTRANCE ON ROANOKE - ROOM M4 - A","145 BEAUFORT ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2853,NATHANAEL GREENE SCHOOL- ENTRANCE ON HIGGINS AVE -B - GYM,"721 CHALKSTONE AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2854,PROVIDENCE WATER SUPPLY BOARD,"552 ACADEMY AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2855,GEORGE J WEST SCHOOL - ENTRANCE ON ROANOKE - CAFETERIA - C,"145 BEAUFORT ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2856,PROVIDENCE LIFE CENTER - A,"11 TURNER ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2857,"GEORGE J WEST SCHOOL, ENTRANCE ON ROANOKE - ROOM M3 - B","145 BEAUFORT ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2858,PROVIDENCE LIFE CENTER - B,"11 TURNER ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2859,THE STEEL YARD - STUDIO,"27 SIMS AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2860,JOSLIN RECREATION CENTER,"17 HYAT ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2861,PARENTI VILLA,"25 TOBEY ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2862,DOMINICA MANOR,"100 ATWELLS AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2863,VALLEY APARTMENTS,"1 VALLEY ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2864,MARVIN GARDENS - A,"21 MARVIN ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2865,HARTFORD PARK HIGHRISE,"335 HARTFORD AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2866,AARON BRIGGS APARTMENTS,"301 CRANSTON ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2867,WILLIAM D'ABATE SCHOOL - CAFETERIA,"60 KOSSUTH ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2868,ST MARTIN DEPORRES,"160 CRANSTON ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2869,BOYS & GIRLS CLUB - HARTFORD PARK,"50 LAUREL HILL AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2870,POCASSET MANOR ASSOC,"20 KELLEY ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2871,CASINO-ROGER WILLIAMS PARK,"1000 ELMWOOD AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2872,ROGER WILLIAMS PARK BOTANICAL CENTER - BLOCK HOUSE CLASSROOM,"1000 ELMWOOD AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2873,MARVIN GARDENS - B,"21 MARVIN ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2874,ANTHONY CARNEVALE SCHOOL,"50 SPRINGFIELD ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2875,NEUTACONKANUT RECREATION CENTER,"675 PLAINFIELD ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2876,WEBSTER AVENUE SCHOOL - A - GYM,"191 WEBSTER AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2877,ROSARIO HALL,"17 ROSARIO DR, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2878,WEBSTER AVENUE SCHOOL - B - ROOM 108,"191 WEBSTER AVE, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2879,MARY FOGARTY SCHOOL - GYM,"199 OXFORD ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2880,CHURCH OF THE REDEEMER - ENTRANCE ON SAVOY ST,"655 HOPE ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2881,CITY HALL - LIMITED DIST. 1,"25 DORRANCE ST, PROVIDENCE, RI 00000"
RI,,PROVIDENCE,2882,CITY HALL - LIMITED DIST. 2,"25 DORRANCE ST, PROVIDENCE, RI 00000"
RI,,RICHMOND,2901,RICHMOND ELEMENTARY SCHOOL,"190 KINGSTOWN RD, RICHMOND, RI 00000"
RI,,RICHMOND,2902,CHARIHO MIDDLE SCHOOL - GYM,"455 SWITCH RD, RICHMOND, RI 00000"
RI,,RICHMOND,2903,TOWN HALL-LIMITED,"5 RICHMOND TOWNHOUSE RD, RICHMOND, RI 00000"
RI,,SCITUATE,3001,SCITUATE HIGH SCHOOL - GYM,"94 TRIMTOWN RD, SCITUATE, RI 00000"
RI,,SCITUATE,3002,HOPE ELEMENTARY SCHOOL,"391 NORTH RD, SCITUATE, RI 00000"
RI,,SCITUATE,3003,CHOPMIST HILL COMMUNITY CENTER,"1315 CHOPMIST HILL RD, SCITUATE, RI 00000"
RI,,SCITUATE,3004,TOWN HALL-LIMITED,"195 DANIELSON PIKE, SCITUATE, RI 00000"
RI,,SMITHFIELD,3101,RAYMOND C. LAPERCHE SCHOOL -CAFETERIA-RIGHT SIDE,"11 LIMEROCK RD, SMITHFIELD, RI 00000"
RI,,SMITHFIELD,3102,OLD COUNTY ROAD ELEMENTARY SCHOOL-GYM-RIGHT SIDE,"200 OLD COUNTY RD, SMITHFIELD, RI 00000"
RI,,SMITHFIELD,3103,ANNA MCCABE SCHOOL - CAFETERIA - LEFT SIDE,"100 PLEASANT VIEW AVE, SMITHFIELD, RI 00000"
RI,,SMITHFIELD,3104,GALLAGHER JR. HIGH SCHOOL - CAFETERIA,"10 INDIAN RUN TRL, SMITHFIELD, RI 00000"
RI,,SMITHFIELD,3105,SMITHFIELD SENIOR HIGH SCHOOL - GYM - LEFT SIDE,"90 PLEASANT VIEW AVE, SMITHFIELD, RI 00000"
RI,,SMITHFIELD,3106,ELK'S LODGE #2359,"326 FARNUM PIKE, SMITHFIELD, RI 00000"
RI,,SMITHFIELD,3107,SMITHFIELD TOWN HALL LIMITED BALLOT,"64 FARNUM PIKE, SMITHFIELD, RI 00000"
RI,,SOUTH KINGSTOWN,3201,PUBLIC SAFETY COMPLEX CONFERENCE ROOM,"1791 KINGSTOWN RD, SOUTH KINGSTOWN, RI 00000"
RI,,SOUTH KINGSTOWN,3202,BROAD ROCK MIDDLE SCHOOL,"351 BROAD ROCK RD, SOUTH KINGSTOWN, RI 00000"
RI,,SOUTH KINGSTOWN,3203,CURTIS CORNER MIDDLE SCHOOL,"301 CURTIS CORNER RD, SOUTH KINGSTOWN, RI 00000"
RI,,SOUTH KINGSTOWN,3204,SOUTH KINGSTOWN HIGH SCHOOL,"215 COLUMBIA ST, SOUTH KINGSTOWN, RI 00000"
RI,,SOUTH KINGSTOWN,3205,WAKEFIELD ELEMENTARY SCHOOL,"101 HIGH ST, SOUTH KINGSTOWN, RI 00000"
RI,,SOUTH KINGSTOWN,3206,BRADFORD R. BOSS ARENA,"1 KEANEY RD, SOUTH KINGSTOWN, RI 00000"
RI,,SOUTH KINGSTOWN,3207,WEST KINGSTON ELEMENTARY SCHOOL,"3119 MINISTERIAL RD, SOUTH KINGSTOWN, RI 00000"
RI,,SOUTH KINGSTOWN,3208,NEW LIFE ASSEMBLY,"251 POST RD, SOUTH KINGSTOWN, RI 00000"
RI,,SOUTH KINGSTOWN,3209,MATUNUCK ELEMENTARY SCHOOL CAFETERIA,"380 MATUNUCK BEACH RD, SOUTH KINGSTOWN, RI 00000"
RI,,SOUTH KINGSTOWN,3210,MATUNUCK ELEMENTARY SCHOOL ALL-PURPOSE ROOM,"380 MATUNUCK BEACH RD, SOUTH KINGSTOWN, RI 00000"
RI,,SOUTH KINGSTOWN,3211,TOWN HALL-LIMITED,"180 HIGH ST, SOUTH KINGSTOWN, RI 00000"
RI,,TIVERTON,3301,POCASSETT SCHOOL - GYM,"242 MAIN RD, TIVERTON, RI 00000"
RI,,TIVERTON,3302,VFW,"134 SHOVE ST, TIVERTON, RI 00000"
RI,,TIVERTON,3303,COUNTRYVIEW ESTATES-COMMUNITY ROOM,"325 HURST LN, TIVERTON, RI 00000"
RI,,TIVERTON,3304,RANGER SCHOOL-CAFETERIA,"278 N BRAYTON RD, TIVERTON, RI 00000"
RI,,TIVERTON,3305,SANDYWOOD FARMS COMMUNITY CENTER,"43 MUSE WAY, TIVERTON, RI 00000"
RI,,TIVERTON,3306,TIVERTON HIGH SCHOOL-GYM,"100 N BRAYTON RD, TIVERTON, RI 00000"
RI,,TIVERTON,3307,AMICABLE CONGREGATIONAL CHURCH,"3736 MAIN RD, TIVERTON, RI 00000"
RI,,TIVERTON,3308,TOWN HALL-LIMITED,"343 HIGHLAND RD, TIVERTON, RI 00000"
RI,,WARREN,3401,KICKEMUIT VILLAGE,"20 LIBBY LN, WARREN, RI 00000"
RI,,WARREN,3402,KICKEMUIT MIDDLE SCHOOL,"525 CHILD ST, WARREN, RI 00000"
RI,,WARREN,3403,ST.MARY'S OF THE BAY,"645 MAIN ST, WARREN, RI 00000"
RI,,WARREN,3404,TOWN HALL-LIMITED,"514 MAIN ST, WARREN, RI 00000"
RI,,WARWICK,3501,WYMAN SCHOOL - GYM,"1 COLUMBIA AVE, WARWICK, RI 00000"
RI,,WARWICK,3502,JOHN BROWN FRANCIS SCHOOL - ALL PURPOSE ROOM,"325 MIANTONOMO DR, WARWICK, RI 00000"
RI,,WARWICK,3503,HOLLIMAN SCHOOL - ALL PURPOSE ROOM,"70 DEBORAH RD, WARWICK, RI 00000"
RI,,WARWICK,3504,ASPRAY BOAT HOUSE,"2 E VIEW ST, WARWICK, RI 00000"
RI,,WARWICK,3505,ALDRICH JR. HIGH SCHOOL,"789 POST RD, WARWICK, RI 00000"
RI,,WARWICK,3506,GREENWOOD VOLUNTEER FIRE COMPANY,"45 KERNICK ST, WARWICK, RI 00000"
RI,,WARWICK,3507,ST. BARNABUS PARISH HALL,"3257 POST RD, WARWICK, RI 00000"
RI,,WARWICK,3508,NORWOOD SCHOOL - CAFETERIA,"268 NORWOOD AVE, WARWICK, RI 00000"
RI,,WARWICK,3509,GREENWOOD PRESBYTERIAN CHURCH RIGHT SIDE,"805 MAIN AVE, WARWICK, RI 00000"
RI,,WARWICK,3510,GREENWOOD SCHOOL - MULTI PURPOSE ROOM,"93 SHARON ST, WARWICK, RI 00000"
RI,,WARWICK,3511,SHALOM APARTMENTS,"1 SHALOM DR, WARWICK, RI 00000"
RI,,WARWICK,3512,PILGRIM SENIOR CENTER - ARTS/CRAFTS,"27 PILGRIM PKWY, WARWICK, RI 00000"
RI,,WARWICK,3513,RI NATIONAL GUARD ARMORY,"541 AIRPORT RD, WARWICK, RI 00000"
RI,,WARWICK,3514,RANDALL HOLDEN SCHOOL - ALL PURPOSE ROOM,"61 HOXSIE AVE, WARWICK, RI 00000"
RI,,WARWICK,3515,WILLIAM SHIELDS POST,"622 W SHORE RD, WARWICK, RI 00000"
RI,,WARWICK,3516,COTTRELL HOXSIE SCHOOL - AUDITORIUM,"55 GLENWOOD DR, WARWICK, RI 00000"
RI,,WARWICK,3517,WARREN SHERMAN SCHOOL - ALL PURPOSE ROOM,"120 KILLEY AVE, WARWICK, RI 00000"
RI,,WARWICK,3518,HERITAGE CHRISTIAN FELLOWSHIP,"358 WARWICK NECK AVE, WARWICK, RI 00000"
RI,,WARWICK,3519,WARWICK NECK SCHOOL,"150 LENNOX AVE, WARWICK, RI 00000"
RI,,WARWICK,3520,OAKLAND BEACH SCHOOL,"383 OAKLAND BEACH AVE, WARWICK, RI 00000"
RI,,WARWICK,3521,LIPPITT SCHOOL - MULTI PURPOSE ROOM,"20 ALMY ST, WARWICK, RI 00000"
RI,,WARWICK,3522,VETERANS MEMORIAL HIGH SCHOOL - GIRLS GYM,"2401 W SHORE RD, WARWICK, RI 00000"
RI,,WARWICK,3523,PARK SCHOOL - MULTI PURPOSE ROOM,"40 ASYLUM RD, WARWICK, RI 00000"
RI,,WARWICK,3524,BUTTONWOODS SENIOR CENTER,"3027 W SHORE RD, WARWICK, RI 00000"
RI,,WARWICK,3525,ROBERTSON SCHOOL - GYM,"70 NAUSAUKET RD, WARWICK, RI 00000"
RI,,WARWICK,3526,CEDAR HILL SCHOOL - LIBRARY,"35 RED CHIMNEY DR, WARWICK, RI 00000"
RI,,WARWICK,3527,POTOWOMUT GOLF CLUB,"439 IVES RD, WARWICK, RI 00000"
RI,,WARWICK,3528,WARWICK POLICE DEPARTMENT - COMMUNITY ROOM,"99 VETERANS MEMORIAL DR, WARWICK, RI 00000"
RI,,WARWICK,3529,SPARROW POINT III - COMMUNITY ROOM,"355 HARDIG RD, WARWICK, RI 00000"
RI,,WARWICK,3530,FIRST BAPTIST CHURCH,"550 COWESETT RD, WARWICK, RI 00000"
RI,,WARWICK,3531,SAINT GREGORY'S CHURCH,"360 COWESETT RD, WARWICK, RI 00000"
RI,,WARWICK,3532,EAST NATICK VETS CLUB - UPPER LEVEL MEETING ROOM,"17 BAKER ST, WARWICK, RI 00000"
RI,,WARWICK,3533,SCOTT SCHOOL - ALL PURPOSE ROOM,"833 CENTERVILLE RD, WARWICK, RI 00000"
RI,,WARWICK,3534,WARWICK CITY HALL LIMITED,"3275 POST RD, WARWICK, RI 00000"
RI,,WEST GREENWICH,3701,HIANLOLAND FIRE COMPANY,"270 VICTORY HWY, WEST GREENWICH, RI 00000"
RI,,WEST GREENWICH,3702,COVENTRY-WEST GREENWICH ELKS LODGE 2285 UPPER LEVEL,"42 NOOSENECK HILL RD, WEST GREENWICH, RI 00000"
RI,,WEST GREENWICH,3703,ELSIE OLTEDALE COMMUNITY CENTER,"274 VICTORY HWY, WEST GREENWICH, RI 00000"
