state,election_date,jurisdiction_type,county_name,precinct_id,municipality,name,address
OH,2014-11-04,county,ADAMS,01AAA,PEEBLES,BRATTON TWP BLDG,"2535 LOUDEN RD, PEEBLES, OH, 45660"
OH,2014-11-04,county,ADAMS,01AAB,WEST UNION,LYNX OLD SCHOOL BLDG,"505 LYNX DRIVE, WEST UNION, OH, 45693"
OH,2014-11-04,county,ADAMS,01AAD,PEEBLES,FRANKLIN TWP FIREHOUSE,"29670 SR 41, PEEBLES, OH, 45660"
OH,2014-11-04,county,ADAMS,01AAE,STOUT,GREEN TWP FIREHOUSE,"2243 BLUE CREEK RD, STOUT, OH, 45684"
OH,2014-11-04,county,ADAMS,01AAG,BLUE CREEK,JEFFERSON SCHOOL GYM,"8990 BLUE CREEK RD, BLUE CREEK, OH, 45616"
OH,2014-11-04,county,ADAMS,01AAI,WEST UNION,LIBERTY TWP BLDG,"8632 SR 136, WEST UNION, OH, 45693"
OH,2014-11-04,county,ADAMS,01AAK,MANCHESTER,MANCHESTER COMMUNITY BLDG,"400 PIKE STREET, MANCHESTER, OH, 45144"
OH,2014-11-04,county,ADAMS,01AAN,PEEBLES,PEEBLES FIREHOUSE,"182 ELM ST., PEEBLES, OH, 45660"
OH,2014-11-04,county,ADAMS,01AAP,PEEBLES,PEEBLES FIREHOUSE,"182 ELM ST., PEEBLES, OH, 45660"
OH,2014-11-04,county,ADAMS,01AAQ,PEEBLES,PEEBLES FIREHOUSE,"182 ELM ST., PEEBLES, OH, 45660"
OH,2014-11-04,county,ADAMS,01AAR,MANCHESTER,MONROE TWP. BLDG.,"2416 SR 247, MANCHESTER, OH, 45144"
OH,2014-11-04,county,ADAMS,01AAS,WEST UNION,OLIVER TWP FIRE STATION,"4613 UNITY RD., WEST UNION, OH, 45693"
OH,2014-11-04,county,ADAMS,01AAT,SEAMAN,SEAMAN FIRE STATION,"6493 TRI-COUNTY RD, SEAMAN, OH, 45679"
OH,2014-11-04,county,ADAMS,01AAU,SEAMAN,SEAMAN COMMUNITY BLDG,"17806 SR 247, SEAMAN, OH, 45679"
OH,2014-11-04,county,ADAMS,01AAW,WEST UNION,SPRIGG TWP BLDG,"315 POPLAR FLAT RD, WEST UNION, OH, 45693"
OH,2014-11-04,county,ADAMS,01AAY,WEST UNION,ADAMS CO FAIRGROUNDS,"836 BOYD AVE, WEST UNION, OH, 45693"
OH,2014-11-04,county,ADAMS,01AAZ,WEST UNION,ADAMS CO FAIRGROUNDS,"836 BOYD AVE, WEST UNION, OH, 45693"
OH,2014-11-04,county,ADAMS,01ABA,WEST UNION,ADAMS CO FAIRGROUNDS,"836 BOYD AVE, WEST UNION, OH, 45693"
OH,2014-11-04,county,ADAMS,01ABC,WEST UNION,ADAMS CO FAIRGROUNDS,"836 BOYD AVE, WEST UNION, OH, 45693"
OH,2014-11-04,county,ADAMS,01ABE,CHERRY FORK,WAYNE TWP FIREHOUSE,"14815 SR 136, CHERRY FORK, OH, 45618"
OH,2014-11-04,county,ADAMS,01ABG,WINCHESTER,WINCHESTER 3CU FELLOWSHIP HALL,"1540 TRI-COUNTY RD, WINCHESTER, OH, 45697"
OH,2014-11-04,county,ADAMS,01ABH,WINCHESTER,WINCHESTER 3CU FELLOWSHIP HALL,"1540 TRI-COUNTY RD, WINCHESTER, OH, 45697"
OH,2014-11-04,county,ADAMS,01ABI,WEST UNION,LIBERTY TWP BLDG,"8632 SR 136, WEST UNION, OH, 45693"
OH,2014-11-04,county,ALLEN,02AAA,DELPHOS,DELPHOS UNITED METHODIST,"211 E. THIRD STREET, DELPHOS, OH, 45833"
OH,2014-11-04,county,ALLEN,02AAC,DELPHOS,DELPHOS UNITED METHODIST,"211 E. THIRD STREET, DELPHOS, OH, 45833"
OH,2014-11-04,county,ALLEN,02AAE,DELPHOS,DELPHOS SENIOR CITIZENS CENTER,"301 SUTHOFF, DELPHOS, OH, 45833"
OH,2014-11-04,county,ALLEN,02AAG,DELPHOS,DELPHOS SENIOR CITIZENS CENTER,"301 SUTHOFF, DELPHOS, OH, 45833"
OH,2014-11-04,county,ALLEN,02AAH,LIMA,ST. GERARD SCHOOL,"1311 N. MAIN STREET, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02AAJ,LIMA,NORTH MIDDLE SCHOOL,"1135 N. WEST STREET, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02AAK,LIMA,ST. ROSE HALL,"523 N. WEST STREET, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02AAO,LIMA,ZION LUTHERAN CHURCH,"1300 EDGEWOOD DRIVE, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02AAP,LIMA,ST. GERARD SCHOOL,"1311 N. MAIN STREET, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02AAQ,LIMA,ST. ROSE HALL,"523 N. WEST STREET, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02AAW,LIMA,SECOND BAPTIST CHURCH,"520 W. SPRING STREET, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02AAX,LIMA,ST. LUKE S LUTHERAN CHURCH,"209 W. NORTH STREET, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02AAY,LIMA,LIMA SENIOR HIGH SCHOOL,"1 SPARTAN WAY, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02ABE,LIMA,WEST MIDDLE SCHOOL,"503 N. CABLE ROAD, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ABF,LIMA,BRADFIELD CENTER,"550 S COLLETT, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ABH,LIMA,L.C.C. HIGH SCHOOL,"720 S. CABLE ROAD, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ABI,LIMA,L.C.C. HIGH SCHOOL,"720 S. CABLE ROAD, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ABP,LIMA,FREEDOM ELEMENTARY SCHOOL,"575 S. CALUMET, LIMA, OH, 45804"
OH,2014-11-04,county,ALLEN,02ABQ,LIMA,UNITY ELEMENTARY SCHOOL,"925 E. 3RD STREET, LIMA, OH, 45804"
OH,2014-11-04,county,ALLEN,02ABR,LIMA,UNITY ELEMENTARY SCHOOL,"925 E. 3RD STREET, LIMA, OH, 45804"
OH,2014-11-04,county,ALLEN,02ABT,LIMA,FREEDOM ELEMENTARY SCHOOL,"575 S. CALUMET, LIMA, OH, 45804"
OH,2014-11-04,county,ALLEN,02ABW,LIMA,BRADFIELD CENTER,"550 S COLLETT, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ABX,LIMA,LIMA TOWERS,"790 S. MAIN STREET, LIMA, OH, 45804"
OH,2014-11-04,county,ALLEN,02ABZ,LIMA,PHILLIPPIAN MISSIONARY BAPTIST,"190 E. 8TH STREET, LIMA, OH, 45804"
OH,2014-11-04,county,ALLEN,02ACD,LIMA,WEST MIDDLE SCHOOL,"503 N. CABLE ROAD, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ACE,LIMA,HERITAGE ELEMENTARY SCHOOL,"816 COLLEGE AVENUE, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ACG,LIMA,WEST MIDDLE SCHOOL,"503 N. CABLE ROAD, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ACT,SPENCERVILLE,AMANDA TOWNSHIP HOUSE,"690 S. CONANT ROAD, SPENCERVILLE, OH, 45887"
OH,2014-11-04,county,ALLEN,02ACU,SPENCERVILLE,AMANDA TOWNSHIP HOUSE,"690 S. CONANT ROAD, SPENCERVILLE, OH, 45887"
OH,2014-11-04,county,ALLEN,02ACW,ELIDA,AMERICAN TOWNSHIP HOUSE,"102 PIONEER ROAD, ELIDA, OH, 45807"
OH,2014-11-04,county,ALLEN,02ACX,LIMA,ZION LUTHERAN CHURCH,"1300 EDGEWOOD DRIVE, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ACY,LIMA,ZION LUTHERAN CHURCH,"1300 EDGEWOOD DRIVE, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ACZ,LIMA,ZION LUTHERAN CHURCH,"1300 EDGEWOOD DRIVE, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ADA,LIMA,APPLESEED RIDGE GIRL SCOUT,"1870 W. ROBB AVENUE, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ADB,LIMA,SHERWOOD PARK COMMUNITY CLUB,"1680 VICTORIA LANE, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ADC,LIMA,NEW HOPE CHRISTIAN CENTER,"2240 BATY ROAD, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ADD,ELIDA,AMERICAN TOWNSHIP HOUSE,"102 PIONEER ROAD, ELIDA, OH, 45807"
OH,2014-11-04,county,ALLEN,02ADE,LIMA,NEW HOPE CHRISTIAN CENTER,"2240 BATY ROAD, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ADF,LIMA,SENIOR CITIZENS CENTER,"3400 W. ELM STREET, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ADG,LIMA,SENIOR CITIZENS CENTER,"3400 W. ELM STREET, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ADI,LIMA,SENIOR CITIZENS CENTER,"3400 W. ELM STREET, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02ADQ,ELIDA,ELIDA IMMANUEL UNITED,"699 SUNNYDALE, ELIDA, OH, 45807"
OH,2014-11-04,county,ALLEN,02ADR,ELIDA,ELIDA IMMANUEL UNITED,"699 SUNNYDALE, ELIDA, OH, 45807"
OH,2014-11-04,county,ALLEN,02ADT,HARROD,ALLEN EAST COMMUNITY CENTER,"9520 HARROD ROAD, HARROD, OH, 45850"
OH,2014-11-04,county,ALLEN,02ADU,HARROD,ALLEN EAST COMMUNITY CENTER,"9520 HARROD ROAD, HARROD, OH, 45850"
OH,2014-11-04,county,ALLEN,02ADW,HARROD,ALLEN EAST COMMUNITY CENTER,"9520 HARROD ROAD, HARROD, OH, 45850"
OH,2014-11-04,county,ALLEN,02ADY,LIMA,ST. GERARD SCHOOL,"1311 N. MAIN STREET, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02ADZ,LIMA,BATH HIGH SCHOOL,"2850 BIBLE ROAD, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02AEA,LIMA,BATH TOWNSHIP HOUSE,"2880 ADA ROAD, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02AEB,LIMA,BATH HIGH SCHOOL,"2850 BIBLE ROAD, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02AEC,LIMA,ST. GERARD SCHOOL,"1311 N. MAIN STREET, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02AED,LIMA,BATH TOWNSHIP HOUSE,"2880 ADA ROAD, LIMA, OH, 45801"
OH,2014-11-04,county,ALLEN,02AEE,LIMA,ALLEN COUNTY FAIRGROUNDS YOUTH,"2750 HARDING HWY., LIMA, OH, 45804"
OH,2014-11-04,county,ALLEN,02AEF,LIMA,ALLEN COUNTY FAIRGROUNDS YOUTH,"2750 HARDING HWY., LIMA, OH, 45804"
OH,2014-11-04,county,ALLEN,02AEG,LIMA,FOREST PARK UNITED METHODIST,"315 S. COLLINS, LIMA, OH, 45804"
OH,2014-11-04,county,ALLEN,02AEN,LAFAYETTE,JACKSON TOWNSHIP HOUSE,"225 E. SUGAR STREET, LAFAYETTE, OH, 45854"
OH,2014-11-04,county,ALLEN,02AEO,LAFAYETTE,JACKSON TOWNSHIP HOUSE,"225 E. SUGAR STREET, LAFAYETTE, OH, 45854"
OH,2014-11-04,county,ALLEN,02AEQ,LAFAYETTE,JACKSON TOWNSHIP HOUSE,"225 E. SUGAR STREET, LAFAYETTE, OH, 45854"
OH,2014-11-04,county,ALLEN,02AES,DELPHOS,MARION TOWNSHIP HOUSE,"5405 KIGGINS ROAD, DELPHOS, OH, 45833"
OH,2014-11-04,county,ALLEN,02AET,DELPHOS,MARION TOWNSHIP HOUSE,"5405 KIGGINS ROAD, DELPHOS, OH, 45833"
OH,2014-11-04,county,ALLEN,02AEW,CAIRO,CAIRO FIRE DEPARTMENT,"101 W. MAIN STREET, CAIRO, OH, 45820"
OH,2014-11-04,county,ALLEN,02AEX,COLUMBUS GROVE,MONROE TOWNSHIP HOUSE,"8500 SLABTOWN ROAD, COLUMBUS GROVE, OH, 45830"
OH,2014-11-04,county,ALLEN,02AEY,COLUMBUS GROVE,MONROE TOWNSHIP HOUSE,"8500 SLABTOWN ROAD, COLUMBUS GROVE, OH, 45830"
OH,2014-11-04,county,ALLEN,02AEZ,LIMA,PERRY TOWNSHIP HOUSE,"2408 E. BREESE ROAD, LIMA, OH, 45806"
OH,2014-11-04,county,ALLEN,02AFB,LIMA,PERRY TOWNSHIP HOUSE,"2408 E. BREESE ROAD, LIMA, OH, 45806"
OH,2014-11-04,county,ALLEN,02AFC,LIMA,PERRY TOWNSHIP HOUSE,"2408 E. BREESE ROAD, LIMA, OH, 45806"
OH,2014-11-04,county,ALLEN,02AFE,BEAVERDAM,BEAVERDAM FIRE DEPARTMENT,"201 W. MAIN STREET, BEAVERDAM, OH, 45808"
OH,2014-11-04,county,ALLEN,02AFF,BLUFFTON,EMMANUEL UNITED CHURCH,"8375 N. PHILLIPS ROAD, BLUFFTON, OH, 45817"
OH,2014-11-04,county,ALLEN,02AFG,BLUFFTON,EMMANUEL UNITED CHURCH,"8375 N. PHILLIPS ROAD, BLUFFTON, OH, 45817"
OH,2014-11-04,county,ALLEN,02AFI,BLUFFTON,BLUFFTON ELEMENTARY SCHOOL,"102 S. JACKSON, BLUFFTON, OH, 45817"
OH,2014-11-04,county,ALLEN,02AFJ,BLUFFTON,BLUFFTON ELEMENTARY SCHOOL,"102 S. JACKSON, BLUFFTON, OH, 45817"
OH,2014-11-04,county,ALLEN,02AFK,BLUFFTON,BLUFFTON ELEMENTARY SCHOOL,"102 S. JACKSON, BLUFFTON, OH, 45817"
OH,2014-11-04,county,ALLEN,02AFN,LIMA,SENIOR CITIZENS CENTER,"3400 W. ELM STREET, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02AFO,LIMA,GARDENDALE CHURCH OF GOD,"4130 SPENCERVILLE ROAD, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02AFP,LIMA,L.C.C. HIGH SCHOOL,"720 S. CABLE ROAD, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02AFQ,LIMA,FAITH CHRISTIAN CHURCH,"2223 SHAWNEE ROAD, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02AFR,LIMA,GARDENDALE CHURCH OF GOD,"4130 SPENCERVILLE ROAD, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02AFS,LIMA,SHAWNEE UNITED METHODIST,"2600 ZURMEHLY ROAD, LIMA, OH, 45806"
OH,2014-11-04,county,ALLEN,02AFT,LIMA,GARDENDALE CHURCH OF GOD,"4130 SPENCERVILLE ROAD, LIMA, OH, 45805"
OH,2014-11-04,county,ALLEN,02AFU,LIMA,SHAWNEE HIGH SCHOOL,"3333 ZURMEHLY ROAD, LIMA, OH, 45806"
OH,2014-11-04,county,ALLEN,02AFV,LIMA,ST. MATTHEWS LUTHERAN CHURCH,"5050 ST. MATTHEWS DRIVE, LIMA, OH, 45806"
OH,2014-11-04,county,ALLEN,02AGB,LIMA,SHAWNEE ALLIANCE ACTIV BLD,"4450 SHAWNEE ROAD, LIMA, OH, 45806"
OH,2014-11-04,county,ALLEN,02AGC,LIMA,SHAWNEE ALLIANCE ACTIV BLD,"4450 SHAWNEE ROAD, LIMA, OH, 45806"
OH,2014-11-04,county,ALLEN,02AGD,LIMA,PILGRIM HOLINESS CHURCH,"2100 W. BREESE ROAD, LIMA, OH, 45806"
OH,2014-11-04,county,ALLEN,02AGI,SPENCERVILLE,SPENCERVILLE SCHOOL ADMIN BLD,"600 SCHOOL STREET, SPENCERVILLE, OH, 45887"
OH,2014-11-04,county,ALLEN,02AGK,SPENCERVILLE,SPENCERVILLE SCHOOL ADMIN BLD,"600 SCHOOL STREET, SPENCERVILLE, OH, 45887"
OH,2014-11-04,county,ALLEN,02AGL,SPENCERVILLE,SPENCERVILLE SCHOOL ADMIN BLD,"600 SCHOOL STREET, SPENCERVILLE, OH, 45887"
OH,2014-11-04,county,ALLEN,02AGN,GOMER,SUGARCREEK TOWNSHIP HOUSE,"4130 W. LINCOLN HWY., GOMER, OH, 45809"
OH,2014-11-04,county,ASHLAND,03-P-AAA,ASHLAND,MOZELLE HALL,"2042 CLAREMONT AVE, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAB,ASHLAND,MOZELLE HALL,"2042 CLAREMONT AVE, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAC,ASHLAND,MOZELLE HALL,"2042 CLAREMONT AVE, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAD,ASHLAND,MOZELLE HALL,"2042 CLAREMONT AVE, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAF,ASHLAND,MOZELLE HALL,"2042 CLAREMONT AVE, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAG,ASHLAND,PEACE LUTHERAN CHURCH,"1360 SMITH RD, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAH,ASHLAND,PEACE LUTHERAN CHURCH,"1360 SMITH RD, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAI,ASHLAND,PEACE LUTHERAN CHURCH,"1360 SMITH RD, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAJ,ASHLAND,PEACE LUTHERAN CHURCH,"1360 SMITH RD, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAQ,ASHLAND,SALVATION ARMY KROC CENTER,"527 E LIBERTY ST, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAS,ASHLAND,EAGLES CLUB,"400 EASTLAKE DR, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAU,ASHLAND,EAGLES CLUB,"400 EASTLAKE DR, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAV,ASHLAND,SALVATION ARMY KROC CENTER,"527 E LIBERTY ST, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-AAZ,ASHLAND,SALVATION ARMY KROC CENTER,"527 E LIBERTY ST, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ABB,ASHLAND,SALVATION ARMY KROC CENTER,"527 E LIBERTY ST, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ABC,ASHLAND,EAGLES CLUB,"400 EASTLAKE DR, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ABD,ASHLAND,EAGLES CLUB,"400 EASTLAKE DR, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ABG,GREENWIC,BETHEL BAPTIST CHURCH,"575 N US 250, GREENWIC, OH, 44837"
OH,2014-11-04,county,ASHLAND,03-P-ABI,ASHLAND,GREEN PERRYSVILLE FIRE STATION,"181 W THIRD ST, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ABJ,LOUDONVILLE,AMERICAN LEGION POST 257,"131 S WATER ST, LOUDONVILLE, OH, 44842"
OH,2014-11-04,county,ASHLAND,03-P-ABN,LOUDONVILLE,AMERICAN LEGION POST 257,"131 S WATER ST, LOUDONVILLE, OH, 44842"
OH,2014-11-04,county,ASHLAND,03-P-ABO,LOUDONVILLE,LOUDONVILLE PUBLIC LIBRARY,"122 E MAIN ST, LOUDONVILLE, OH, 44842"
OH,2014-11-04,county,ASHLAND,03-P-ABP,LOUDONVILLE,AMERICAN LEGION POST 257,"131 S WATER ST, LOUDONVILLE, OH, 44842"
OH,2014-11-04,county,ASHLAND,03-P-ABS,WEST SALEM,CINNAMON LAKE OFFICE,"1443 LAUREL DR, WEST SALEM, OH, 44287"
OH,2014-11-04,county,ASHLAND,03-P-ABT,POLK,POLK FIRE STATION,"209 E CONGRESS ST, POLK, OH, 44866"
OH,2014-11-04,county,ASHLAND,03-P-ABV,LOUDONVILLE,LAKE TOWNSHIP HOUSE,"2499 CR 175, LOUDONVILLE, OH, 44842"
OH,2014-11-04,county,ASHLAND,03-P-ABZ,ASHLAND,ASHLAND CHURCH OF CHRIST,"1185 CR 1356, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ACA,ASHLAND,ASHLAND CHURCH OF CHRIST,"1185 CR 1356, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ACB,JEROMESVILLE,JEROMESVILLE FIRE DEPT,"20 W NORTH, JEROMESVILLE, OH, 44840"
OH,2014-11-04,county,ASHLAND,03-P-ACC,JEROMESVILLE,MOHICAN TOWNSHIP HOUSE,"2008 SR 89, JEROMESVILLE, OH, 44840"
OH,2014-11-04,county,ASHLAND,03-P-ACE,ASHLAND,EAGLES CLUB,"400 EASTLAKE DR, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ACF,ASHLAND,EAGLES CLUB,"400 EASTLAKE DR, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ACH,ASHLAND,MOZELLE HALL,"2042 CLAREMONT AVE, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ACI,ASHLAND,TRINITY BAPTIST CHURCH,"891 SR 511, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ACJ,ASHLAND,TRINITY BAPTIST CHURCH,"891 SR 511, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ACM,ASHLAND,TRINITY UNITED METHODIST,"1301 SR 89, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ACN,NOVA,NOVA  UNITED METHODIST CHURCH,"257 SR 511, NOVA, OH, 44859"
OH,2014-11-04,county,ASHLAND,03-P-ACO,SULLIVAN,1ST CONGREGATIONAL CHURCH,"503 US 224, SULLIVAN, OH, 44880"
OH,2014-11-04,county,ASHLAND,03-P-ACP,SULLIVAN,1ST CONGREGATIONAL CHURCH,"503 US 224, SULLIVAN, OH, 44880"
OH,2014-11-04,county,ASHLAND,03-P-ACQ,NOVA,NOVA  UNITED METHODIST CHURCH,"257 SR 511, NOVA, OH, 44859"
OH,2014-11-04,county,ASHLAND,03-P-ACS,HAYESVILLE,HAYESVILLE U.N. METH. CHURCH,"44 S MECHANIC ST, HAYESVILLE, OH, 44838"
OH,2014-11-04,county,ASHLAND,03-P-ACT,ASHLAND,STONE LUTHERAN CHURCH,"940 CR 1754, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ACU,HAYESVILLE,HAYESVILLE U.N. METH. CHURCH,"44 S MECHANIC ST, HAYESVILLE, OH, 44838"
OH,2014-11-04,county,ASHLAND,03-P-ACV,ASHLAND,MIFFLIN FIRE STATION,"STATE ROUTE 603, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHLAND,03-P-ACX,ASHLAND,BAILEY LAKES TOWN HALL,"822 MAIN ST, ASHLAND, OH, 44805"
OH,2014-11-04,county,ASHTABULA,04AAA,ASHTABULA,ELKS CLUB,"3115 LAKE RD W, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAB,ASHTABULA,ZION LUTHERAN CHURCH,"2310 W 9TH ST, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAC,ASHTABULA,ZION LUTHERAN CHURCH,"2310 W 9TH ST, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAE,ASHTABULA,ELKS CLUB,"3115 LAKE RD W, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAH,ASHTABULA,BETHANY LUTHERAN CHURCH,"933 MICHIGAN AVENUE, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAI,ASHTABULA,MT.CARMEL BANQUET CENTER,"1200 E 21ST ST, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAJ,ASHTABULA,MT.CARMEL BANQUET CENTER,"1200 E 21ST ST, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAM,ASHTABULA,ELKS CLUB,"3115 LAKE RD W, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAN,ASHTABULA,GULFVIEW TOWERS,"3526 LAKE AVE, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAO,ASHTABULA,ZION LUTHERAN CHURCH,"2310 W 9TH ST, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAP,ASHTABULA,PEOPLES BAPTIST CHURCH,"3837 WEST AV, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAQ,ASHTABULA,PEOPLES BAPTIST CHURCH,"3837 WEST AV, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAR,ASHTABULA,GULFVIEW TOWERS,"3526 LAKE AVE, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAS,ASHTABULA,MESSIAH LUTHERAN CHURCH,"615 WEST PROSPECT RD, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAT,ASHTABULA,EAST SIDE PRESBYTERIAN CHURCH,"3440 EDGEWOOD DR, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAU,ASHTABULA,EAST SIDE PRESBYTERIAN CHURCH,"3440 EDGEWOOD DR, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAW,ASHTABULA,TRINITY PRESBYTERIAN CHURCH,"1342 W PROSPECT RD, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAX,ASHTABULA,MESSIAH LUTHERAN CHURCH,"615 WEST PROSPECT RD, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04AAY,ASHTABULA,MESSIAH LUTHERAN CHURCH,"615 WEST PROSPECT RD, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04ABA,ASHTABULA,TRINITY PRESBYTERIAN CHURCH,"1342 W PROSPECT RD, ASHTABULA, OH, 44004"
OH,2014-11-04,county,ASHTABULA,04ABB,CONNEAUT,CONNEAUT HUMAN RESOURCES CENTR,"327 MILL ST, CONNEAUT, OH, 44030"
OH,2014-11-04,county,ASHTABULA,04ABC,CONNEAUT,CONNEAUT HUMAN RESOURCES CENTR,"327 MILL ST, CONNEAUT, OH, 44030"
OH,2014-11-04,county,ASHTABULA,04ABD,CONNEAUT,CONNEAUT HUMAN RESOURCES CENTR,"327 MILL ST, CONNEAUT, OH, 44030"
OH,2014-11-04,county,ASHTABULA,04ABF,CONNEAUT,AMBOY FIRE HALL #4,"359 N AMBOY RD, CONNEAUT, OH, 44030"
OH,2014-11-04,county,ASHTABULA,04ABG,CONNEAUT,CONNEAUT HUMAN RESOURCES CENTR,"327 MILL ST, CONNEAUT, OH, 44030"
OH,2014-11-04,county,ASHTABULA,04ABI,CONNEAUT,CONNEAUT HUMAN RESOURCES CENTR,"327 MILL ST, CONNEAUT, OH, 44030"
OH,2014-11-04,county,ASHTABULA,04ABJ,CONNEAUT,AMBOY FIRE HALL #4,"359 N AMBOY RD, CONNEAUT, OH, 44030"
