election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2016-11-08,ME,Piscataquis,ABBOT ,municipality,1-1,ABBOT  1-1,,,Abbot Town Hall ,133 Main Road ,,ORR,2019-09-10,
2016-11-08,ME,York,ACTON,municipality,1-1,ACTON 1-1,,,Acton Town Hall ,35 H Road ,,ORR,2019-09-10,
2016-11-08,ME,Washington,ADDISON,municipality,1-1,ADDISON 1-1,,,Addison Town Hall ,334 Water Street ,,ORR,2019-09-10,
2016-11-08,ME,Oxford,ALBANY TWP ,municipality,1-1,ALBANY TWP  1-1,,,Albany Twp. Town House,1581 Hunts Corner Road,,ORR,2019-09-10,
2016-11-08,ME,Kennebec,ALBION,municipality,1-1,ALBION 1-1,,,Besse Building ,22 Main Street ,,ORR,2019-09-10,
2016-11-08,ME,Washington,ALEXANDER,municipality,1-1,ALEXANDER 1-1,,,Alexander Municipal Building ,50 Cooper Road ,,ORR,2019-09-10,
2016-11-08,ME,York,ALFRED,municipality,1-1,ALFRED 1-1,,,Conant Chapel ,8 Kennebunk Road ,,ORR,2019-09-10,
2016-11-08,ME,York,ALFRED,municipality,1-2,ALFRED 1-2,,,Conant Chapel ,8 Kennebunk Road ,,ORR,2019-09-10,
2016-11-08,ME,Aroostook,ALLAGASH,municipality,1-1,ALLAGASH 1-1,,,Allagash Community Center,1063 Allagash Road,,ORR,2019-09-10,
2016-11-08,ME,Lincoln,ALNA,municipality,1-1,ALNA 1-1,,,Alna Fire Station,1579 Alna Road ,,ORR,2019-09-10,
2016-11-08,ME,Penobscot,ALTON,municipality,1-1,ALTON 1-1,,,Alton Municipal Building ,3352 Bennoch Road ,,ORR,2019-09-10,
2016-11-08,ME,Hancock,AMHERST,municipality,1-1,AMHERST 1-1,,,Amherst Town Hall ,572 Airline Road ,,ORR,2019-09-10,
2016-11-08,ME,Aroostook,AMITY,municipality,1-1,AMITY 1-1,,,Amity Town Office ,1143 US Route 1 ,,ORR,2019-09-10,
2016-11-08,ME,Oxford,ANDOVER,municipality,1-1,ANDOVER 1-1,,,Andover Town Hall ,24 Elm Street ,,ORR,2019-09-10,
2016-11-08,ME,Somerset,ANSON,municipality,1-1,ANSON 1-1,,,Anson Town Hall ,5 Kennebec Street,,ORR,2019-09-10,
2016-11-08,ME,Knox,APPLETON,municipality,1-1,APPLETON 1-1,,,Appleton Town Hall ,2915 Sennebec Road ,,ORR,2019-09-10,
2016-11-08,ME,Sagadahoc,ARROWSIC,municipality,1-1,ARROWSIC 1-1,,,Arrowsic Town Hall ,340 Arrowsic Road ,,ORR,2019-09-10,
2016-11-08,ME,York,ARUNDEL,municipality,1-1,ARUNDEL 1-1,,,Arundel Fire Station ,468 Limerick Road ,,ORR,2019-09-10,
2016-11-08,ME,Aroostook,ASHLAND,municipality,1-1,ASHLAND 1-1,,,Ashland Municipal Building,17 Bridgham Street ,,ORR,2019-09-10,
2016-11-08,ME,Somerset,ATHENS,municipality,1-1,ATHENS 1-1,,,Somerset Academy Building,26 Academy Street,,ORR,2019-09-10,
2016-11-08,ME,Piscataquis,ATKINSON ,municipality,1-1,ATKINSON  1-1,,,Atkinson Town Hall ,102 No. Stagecoach Road ,,ORR,2019-09-10,
2016-11-08,ME,Androscoggin,AUBURN,municipality,1-1,AUBURN 1-1,,,Washburn School ,35 Lake Auburn Avenue ,,ORR,2019-09-10,
2016-11-08,ME,Androscoggin,AUBURN,municipality,2-1,AUBURN 2-1,,,Auburn Middle School ,38 Falcon Drive ,,ORR,2019-09-10,
2016-11-08,ME,Androscoggin,AUBURN,municipality,3-1,AUBURN 3-1,,,Fairview School ,397 Minot Avenue ,,ORR,2019-09-10,
