state,election_date,jurisdiction,county_name,municipality,precinct_name,precinct_id,name,address
WI,2018-11-06,Adams | CITY OF ADAMS,Adams,CITY OF ADAMS,CITY OF ADAMS - Ward 1,1,ADAMS CITY HALL,"101 N MAIN ST, ADAMS, WI 53910-9805"
WI,2018-11-06,Adams | CITY OF ADAMS,Adams,CITY OF ADAMS,CITY OF ADAMS - Ward 2,2,ADAMS CITY HALL,"101 N MAIN ST, ADAMS, WI 53910-9805"
WI,2018-11-06,Adams | CITY OF ADAMS,Adams,CITY OF ADAMS,CITY OF ADAMS - Ward 4,4,ADAMS CITY HALL,"101 N MAIN ST, ADAMS, WI 53910-9805"
WI,2018-11-06,Adams | CITY OF ADAMS,Adams,CITY OF ADAMS,CITY OF ADAMS - Ward 3,3,ADAMS CITY HALL,"101 N MAIN ST, ADAMS, WI 53910-9805"
WI,2018-11-06,Adams | CITY OF WISCONSIN DELLS,Adams,CITY OF WISCONSIN DELLS,CITY OF WISCONSIN DELLS - Ward 5,5,WISCONSIN DELLS MUNICIPAL BUILDING,"300 LA CROSSE ST, WISCONSIN DELLS, WI 53965-1568"
WI,2018-11-06,Adams | CITY OF WISCONSIN DELLS,Adams,CITY OF WISCONSIN DELLS,CITY OF WISCONSIN DELLS - Ward 9,9,WISCONSIN DELLS MUNICIPAL BUILDING,"300 LA CROSSE ST, WISCONSIN DELLS, WI 53965-1568"
WI,2018-11-06,Adams | TOWN OF Adams,Adams,TOWN OF Adams,TOWN OF Adams - Ward 1,1,ADAMS TOWN HALL,"1980 11TH AVE, FRIENDSHIP, WI 53934-9005"
WI,2018-11-06,Adams | TOWN OF Adams,Adams,TOWN OF Adams,TOWN OF Adams - Ward 2,2,ADAMS TOWN HALL,"1980 11TH AVE, FRIENDSHIP, WI 53934-9005"
WI,2018-11-06,Adams | TOWN OF Adams,Adams,TOWN OF Adams,TOWN OF Adams - Ward 3,3,ADAMS TOWN HALL,"1980 11TH AVE, FRIENDSHIP, WI 53934-9005"
WI,2018-11-06,Adams | TOWN OF Big Flats,Adams,TOWN OF Big Flats,TOWN OF Big Flats - Ward 1,1,BIG FLATS TOWN HALL,"1104 COUNTY ROAD C, ARKDALE, WI 54613-9728"
WI,2018-11-06,Adams | TOWN OF Big Flats,Adams,TOWN OF Big Flats,TOWN OF Big Flats - Ward 2,2,BIG FLATS TOWN HALL,"1104 COUNTY ROAD C, ARKDALE, WI 54613-9728"
WI,2018-11-06,Adams | TOWN OF Colburn,Adams,TOWN OF Colburn,TOWN OF Colburn - Ward 1,1,COLBURN TOWN HALL,"198 COUNTY ROAD C, HANCOCK, WI 54943"
WI,2018-11-06,Adams | TOWN OF Dell Prairie,Adams,TOWN OF Dell Prairie,TOWN OF Dell Prairie - Ward 1,1,DELL PRAIRIE TOWN HALL,"763 COUNTY ROAD K, WISCONSIN DELLS, WI 53965-8981"
WI,2018-11-06,Adams | TOWN OF Dell Prairie,Adams,TOWN OF Dell Prairie,TOWN OF Dell Prairie - Ward 2,2,DELL PRAIRIE TOWN HALL,"763 COUNTY ROAD K, WISCONSIN DELLS, WI 53965-8981"
WI,2018-11-06,Adams | TOWN OF Dell Prairie,Adams,TOWN OF Dell Prairie,TOWN OF Dell Prairie - Ward 3,3,DELL PRAIRIE TOWN HALL,"763 COUNTY ROAD K, WISCONSIN DELLS, WI 53965-8981"
WI,2018-11-06,Adams | TOWN OF Easton,Adams,TOWN OF Easton,TOWN OF Easton - Ward 1,1,EASTON TOWN HALL,"1163 COUNTY ROAD A, ADAMS, WI 53910-9784"
WI,2018-11-06,Adams | TOWN OF Easton,Adams,TOWN OF Easton,TOWN OF Easton - Ward 2,2,EASTON TOWN HALL,"1163 COUNTY ROAD A, ADAMS, WI 53910-9784"
WI,2018-11-06,Adams | TOWN OF Jackson,Adams,TOWN OF Jackson,TOWN OF Jackson - Ward 1,1,JACKSON TOWN HALL,"398 STATE ROAD 82, OXFORD, WI 53952"
WI,2018-11-06,Adams | TOWN OF Jackson,Adams,TOWN OF Jackson,TOWN OF Jackson - Ward 2,2,JACKSON TOWN HALL,"398 STATE ROAD 82, OXFORD, WI 53952"
WI,2018-11-06,Adams | TOWN OF Leola,Adams,TOWN OF Leola,TOWN OF Leola - Ward 1,1,PONDEROSA PINES,"287 STATE ROAD 73, PLAINFIELD, WI 54966"
WI,2018-11-06,Adams | TOWN OF Lincoln,Adams,TOWN OF Lincoln,TOWN OF Lincoln - Ward 1,1,LINCOLN TOWN HALL,"2181 COUNTY ROAD G, GRAND MARSH, WI 53936-9641"
WI,2018-11-06,Adams | TOWN OF MONROE,Adams,TOWN OF MONROE,TOWN OF MONROE - Ward 1,1,MONROE TOWN HALL,"981 COUNTY ROAD Z, ARKDALE, WI 54613-7701"
WI,2018-11-06,Adams | TOWN OF NEW CHESTER,Adams,TOWN OF NEW CHESTER,TOWN OF NEW CHESTER - Ward 1,1,NEW CHESTER TOWN HALL,"629 MASON ST, GRAND MARSH, WI 53936-9576"
WI,2018-11-06,Adams | TOWN OF NEW CHESTER,Adams,TOWN OF NEW CHESTER,TOWN OF NEW CHESTER - Ward 2,2,NEW CHESTER TOWN HALL,"629 MASON ST, GRAND MARSH, WI 53936-9576"
WI,2018-11-06,Adams | TOWN OF NEW CHESTER,Adams,TOWN OF NEW CHESTER,TOWN OF NEW CHESTER - Ward 3,3,NEW CHESTER TOWN HALL,"629 MASON ST, GRAND MARSH, WI 53936-9576"
WI,2018-11-06,Adams | TOWN OF NEW HAVEN,Adams,TOWN OF NEW HAVEN,TOWN OF NEW HAVEN - Ward 1,1,NEW HAVEN TOWN HALL,"330 GOLDEN CT, WISCONSIN DELLS, WI 53965-8616"
WI,2018-11-06,Adams | TOWN OF PRESTON,Adams,TOWN OF PRESTON,TOWN OF PRESTON - Ward 1,1,PRESTON TOWN HALL,"1801 11TH AVE, FRIENDSHIP, WI 53934"
WI,2018-11-06,Adams | TOWN OF PRESTON,Adams,TOWN OF PRESTON,TOWN OF PRESTON - Ward 2,2,PRESTON TOWN HALL,"1801 11TH AVE, FRIENDSHIP, WI 53934"
WI,2018-11-06,Adams | TOWN OF QUINCY,Adams,TOWN OF QUINCY,TOWN OF QUINCY - Ward 1,1,QUINCY TOWN HALL,"2599 COUNTY ROAD Z, FRIENDSHIP, WI 53934-9617"
WI,2018-11-06,Adams | TOWN OF QUINCY,Adams,TOWN OF QUINCY,TOWN OF QUINCY - Ward 2,2,QUINCY TOWN HALL,"2599 COUNTY ROAD Z, FRIENDSHIP, WI 53934-9617"
WI,2018-11-06,Adams | TOWN OF QUINCY,Adams,TOWN OF QUINCY,TOWN OF QUINCY - Ward 3,3,QUINCY TOWN HALL,"2599 COUNTY ROAD Z, FRIENDSHIP, WI 53934-9617"
WI,2018-11-06,Adams | TOWN OF RICHFIELD,Adams,TOWN OF RICHFIELD,TOWN OF RICHFIELD - Ward 1,1,RICHFIELD TOWN HALL,"1602 COUNTY ROAD G, COLOMA, WI 54930"
WI,2018-11-06,Adams | TOWN OF ROME,Adams,TOWN OF ROME,TOWN OF ROME - Ward 1,1,ROME MUNICIPAL BUILDING,"1156 ALPINE DR, NEKOOSA, WI 54457-8616"
WI,2018-11-06,Adams | TOWN OF ROME,Adams,TOWN OF ROME,TOWN OF ROME - Ward 3,3,ROME MUNICIPAL BUILDING,"1156 ALPINE DR, NEKOOSA, WI 54457-8616"
WI,2018-11-06,Adams | TOWN OF ROME,Adams,TOWN OF ROME,TOWN OF ROME - Ward 4,4,ROME MUNICIPAL BUILDING,"1156 ALPINE DR, NEKOOSA, WI 54457-8616"
WI,2018-11-06,Adams | TOWN OF ROME,Adams,TOWN OF ROME,TOWN OF ROME - Ward 5,5,ROME MUNICIPAL BUILDING,"1156 ALPINE DR, NEKOOSA, WI 54457-8616"
WI,2018-11-06,Adams | TOWN OF ROME,Adams,TOWN OF ROME,TOWN OF ROME - Ward 2,2,ROME MUNICIPAL BUILDING,"1156 ALPINE DR, NEKOOSA, WI 54457-8616"
WI,2018-11-06,Adams | TOWN OF SPRINGVILLE,Adams,TOWN OF SPRINGVILLE,TOWN OF SPRINGVILLE - Ward 1,1,SPRINGVILLE TOWN HALL,"3243 STATE HIGHWAY 13, WISCONSIN DELLS, WI 53965-8925"
WI,2018-11-06,Adams | TOWN OF SPRINGVILLE,Adams,TOWN OF SPRINGVILLE,TOWN OF SPRINGVILLE - Ward 2,2,SPRINGVILLE TOWN HALL,"3243 STATE HIGHWAY 13, WISCONSIN DELLS, WI 53965-8925"
WI,2018-11-06,Adams | TOWN OF STRONGS PRAIRIE,Adams,TOWN OF STRONGS PRAIRIE,TOWN OF STRONGS PRAIRIE - Ward 1,1,STRONGS PRAIRIE TOWN HALL,"1588 STATE HWY 21, ARKDALE, WI 54613"
WI,2018-11-06,Adams | TOWN OF STRONGS PRAIRIE,Adams,TOWN OF STRONGS PRAIRIE,TOWN OF STRONGS PRAIRIE - Ward 2,2,STRONGS PRAIRIE TOWN HALL,"1588 STATE HWY 21, ARKDALE, WI 54613"
WI,2018-11-06,Adams | TOWN OF STRONGS PRAIRIE,Adams,TOWN OF STRONGS PRAIRIE,TOWN OF STRONGS PRAIRIE - Ward 3,3,STRONGS PRAIRIE TOWN HALL,"1588 STATE HWY 21, ARKDALE, WI 54613"
WI,2018-11-06,Adams | VILLAGE OF FRIENDSHIP,Adams,VILLAGE OF FRIENDSHIP,VILLAGE OF FRIENDSHIP - Ward 1,1,FRIENDSHIP VILLAGE HALL,"507 W LAKE ST, FRIENDSHIP, WI 53934-9301"
WI,2018-11-06,Ashland | CITY OF ASHLAND,Ashland,CITY OF ASHLAND,CITY OF ASHLAND - Ward 1,1,WISCONSIN INDIANHEAD TECHNICAL COLLEGE-ASHLAND,"2100 BEASER AVE, ASHLAND, WI 54806"
WI,2018-11-06,Ashland | CITY OF ASHLAND,Ashland,CITY OF ASHLAND,CITY OF ASHLAND - Ward 2,2,ASHLAND SENIOR COMMUNITY CENTER,"400 CHAPPLE AVE, ASHLAND, WI 54806-1477"
WI,2018-11-06,Ashland | CITY OF ASHLAND,Ashland,CITY OF ASHLAND,CITY OF ASHLAND - Ward 3,3,WISCONSIN INDIANHEAD TECHNICAL COLLEGE-ASHLAND,"2100 BEASER AVE, ASHLAND, WI 54806"
WI,2018-11-06,Ashland | CITY OF ASHLAND,Ashland,CITY OF ASHLAND,CITY OF ASHLAND - Ward 4,4,WISCONSIN INDIANHEAD TECHNICAL COLLEGE-ASHLAND,"2100 BEASER AVE, ASHLAND, WI 54806"
WI,2018-11-06,Ashland | CITY OF ASHLAND,Ashland,CITY OF ASHLAND,CITY OF ASHLAND - Ward 5,5,WISCONSIN INDIANHEAD TECHNICAL COLLEGE-ASHLAND,"2100 BEASER AVE, ASHLAND, WI 54806"
WI,2018-11-06,Ashland | CITY OF ASHLAND,Ashland,CITY OF ASHLAND,CITY OF ASHLAND - Ward 6,6,ASHLAND SENIOR COMMUNITY CENTER,"400 CHAPPLE AVE, ASHLAND, WI 54806-1477"
WI,2018-11-06,Ashland | CITY OF ASHLAND,Ashland,CITY OF ASHLAND,CITY OF ASHLAND - Ward 7,7,BRETTING COMMUNITY CENTER,"400 4TH AVE W, ASHLAND, WI 54806-1565"
WI,2018-11-06,Ashland | CITY OF ASHLAND,Ashland,CITY OF ASHLAND,CITY OF ASHLAND - Ward 8,8,BRETTING COMMUNITY CENTER,"400 4TH AVE W, ASHLAND, WI 54806-1565"
WI,2018-11-06,Ashland | CITY OF ASHLAND,Ashland,CITY OF ASHLAND,CITY OF ASHLAND - Ward 9,9,BRETTING COMMUNITY CENTER,"400 4TH AVE W, ASHLAND, WI 54806-1565"
WI,2018-11-06,Ashland | CITY OF ASHLAND,Ashland,CITY OF ASHLAND,CITY OF ASHLAND - Ward 10,10,BRETTING COMMUNITY CENTER,"400 4TH AVE W, ASHLAND, WI 54806-1565"
WI,2018-11-06,Ashland | CITY OF ASHLAND,Ashland,CITY OF ASHLAND,CITY OF ASHLAND - Ward 11,11,BRETTING COMMUNITY CENTER,"400 4TH AVE W, ASHLAND, WI 54806-1565"
WI,2018-11-06,Ashland | CITY OF MELLEN,Ashland,CITY OF MELLEN,CITY OF MELLEN - Ward 1,1,MELLEN LIBRARY/SENIOR CITIZEN CENTER,"106 IRON ST, MELLEN, WI 54546-9798"
WI,2018-11-06,Ashland | TOWN OF AGENDA,Ashland,TOWN OF AGENDA,TOWN OF AGENDA - Ward 1,1,AGENDA TOWN HALL,"13922 AGENDA RD, BUTTERNUT, WI 54514-8681"
WI,2018-11-06,Ashland | TOWN OF ASHLAND,Ashland,TOWN OF ASHLAND,TOWN OF ASHLAND - Ward 1,1,ASHLAND TOWN HALL,"39227 STATE HIGHWAY 13, HIGH BRIDGE, WI 54846-3308"
WI,2018-11-06,Ashland | TOWN OF CHIPPEWA,Ashland,TOWN OF CHIPPEWA,TOWN OF CHIPPEWA - Ward 1,1,CHIPPEWA TOWN HALL,"77504 WEST RD, BUTTERNUT, WI 54514-9154"
WI,2018-11-06,Ashland | TOWN OF GINGLES,Ashland,TOWN OF GINGLES,TOWN OF GINGLES - Ward 1,1,GINGLES TOWN HALL,"49833 STATE HIGHWAY 112, ASHLAND, WI 54806-4411"
WI,2018-11-06,Ashland | TOWN OF GORDON,Ashland,TOWN OF GORDON,TOWN OF GORDON - Ward 1,1,GORDON TOWN HALL,"24357 GORDON LAKE RD, GLIDDEN, WI 54527-9155"
WI,2018-11-06,Ashland | TOWN OF GORDON,Ashland,TOWN OF GORDON,TOWN OF GORDON - Ward 2,2,GORDON TOWN HALL,"24357 GORDON LAKE RD, GLIDDEN, WI 54527-9155"
WI,2018-11-06,Ashland | TOWN OF JACOBS,Ashland,TOWN OF JACOBS,TOWN OF JACOBS - Ward 1,1,JACOBS TOWN HALL,"273 GRANT ST, GLIDDEN, WI 54527"
WI,2018-11-06,Ashland | TOWN OF LA POINTE,Ashland,TOWN OF LA POINTE,TOWN OF LA POINTE - Ward 1,1,LA POINTE EMERGENCY SERVICES BUILDING,"320 BIG BAY RD, LA POINTE, WI 54850"
WI,2018-11-06,Ashland | TOWN OF MARENGO,Ashland,TOWN OF MARENGO,TOWN OF MARENGO - Ward 1,1,MARENGO TOWN HALL,"63478 COUNTY HIGHWAY C, MARENGO, WI 54855-2409"
WI,2018-11-06,Ashland | TOWN OF MARENGO,Ashland,TOWN OF MARENGO,TOWN OF MARENGO - Ward 2,2,MARENGO TOWN HALL,"63478 COUNTY HIGHWAY C, MARENGO, WI 54855-2409"
WI,2018-11-06,Ashland | TOWN OF MORSE,Ashland,TOWN OF MORSE,TOWN OF MORSE - Ward 1,1,MORSE TOWN HALL,"402 2ND AVE, MELLEN, WI 54546-8904"
WI,2018-11-06,Ashland | TOWN OF MORSE,Ashland,TOWN OF MORSE,TOWN OF MORSE - Ward 2,2,MORSE TOWN HALL,"402 2ND AVE, MELLEN, WI 54546-8904"
WI,2018-11-06,Ashland | TOWN OF MORSE,Ashland,TOWN OF MORSE,TOWN OF MORSE - Ward 3,3,MORSE TOWN HALL,"402 2ND AVE, MELLEN, WI 54546-8904"
WI,2018-11-06,Ashland | TOWN OF PEEKSVILLE,Ashland,TOWN OF PEEKSVILLE,TOWN OF PEEKSVILLE - Ward 1,1,PEEKSVILLE TOWN HALL,"78746 PEEKSVILLE RD, BUTTERNUT, WI 54514-9195"
WI,2018-11-06,Ashland | TOWN OF PEEKSVILLE,Ashland,TOWN OF PEEKSVILLE,TOWN OF PEEKSVILLE - Ward 2,2,PEEKSVILLE TOWN HALL,"78746 PEEKSVILLE RD, BUTTERNUT, WI 54514-9195"
WI,2018-11-06,Ashland | TOWN OF SANBORN,Ashland,TOWN OF SANBORN,TOWN OF SANBORN - Ward 1,1,SANBORN TOWN HALL,"69393 LAKE SHORE DR E, ASHLAND, WI 54806"
WI,2018-11-06,Ashland | TOWN OF SANBORN,Ashland,TOWN OF SANBORN,TOWN OF SANBORN - Ward 2,2,SANBORN TOWN HALL,"69393 LAKE SHORE DR E, ASHLAND, WI 54806"
WI,2018-11-06,Ashland | TOWN OF SHANAGOLDEN,Ashland,TOWN OF SHANAGOLDEN,TOWN OF SHANAGOLDEN - Ward 1,1,SHANAGOLDEN TOWN HALL,"74268 MERTIG RD, GLIDDEN, WI 54527-9737"
WI,2018-11-06,Ashland | TOWN OF WHITE RIVER,Ashland,TOWN OF WHITE RIVER,TOWN OF WHITE RIVER - Ward 1,1,WHITE RIVER TOWN HALL,"61939 STATE HIGHWAY 112, ASHLAND, WI 54806"
WI,2018-11-06,Ashland | TOWN OF WHITE RIVER,Ashland,TOWN OF WHITE RIVER,TOWN OF WHITE RIVER - Ward 2,2,WHITE RIVER TOWN HALL,"61939 STATE HIGHWAY 112, ASHLAND, WI 54806"
WI,2018-11-06,Ashland | VILLAGE OF BUTTERNUT,Ashland,VILLAGE OF BUTTERNUT,VILLAGE OF BUTTERNUT - Ward 1,1,BUTTERNUT VILLAGE HALL,"301 W MICHIGAN ST, BUTTERNUT, WI 54514-9782"
WI,2018-11-06,Ashland | VILLAGE OF BUTTERNUT,Ashland,VILLAGE OF BUTTERNUT,VILLAGE OF BUTTERNUT - Ward 2,2,BUTTERNUT VILLAGE HALL,"301 W MICHIGAN ST, BUTTERNUT, WI 54514-9782"
WI,2018-11-06,Barron | CITY OF BARRON,Barron,CITY OF BARRON,CITY OF BARRON - Ward 1,1,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638"
WI,2018-11-06,Barron | CITY OF BARRON,Barron,CITY OF BARRON,CITY OF BARRON - Ward 3,3,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638"
WI,2018-11-06,Barron | CITY OF BARRON,Barron,CITY OF BARRON,CITY OF BARRON - Ward 4,4,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638"
WI,2018-11-06,Barron | CITY OF BARRON,Barron,CITY OF BARRON,CITY OF BARRON - Ward 5,5,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638"
WI,2018-11-06,Barron | CITY OF BARRON,Barron,CITY OF BARRON,CITY OF BARRON - Ward 6,6,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638"
WI,2018-11-06,Barron | CITY OF BARRON,Barron,CITY OF BARRON,CITY OF BARRON - Ward 2,2,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638"
WI,2018-11-06,Barron | CITY OF BARRON,Barron,CITY OF BARRON,CITY OF BARRON - Ward 7,7,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638"
WI,2018-11-06,Barron | CITY OF CHETEK,Barron,CITY OF CHETEK,CITY OF CHETEK - Ward 1,1,CHETEK CITY HALL,"220 STOUT ST, CHETEK, WI 54728-8853"
WI,2018-11-06,Barron | CITY OF CHETEK,Barron,CITY OF CHETEK,CITY OF CHETEK - Ward 2,2,CHETEK CITY HALL,"220 STOUT ST, CHETEK, WI 54728-8853"
WI,2018-11-06,Barron | CITY OF CHETEK,Barron,CITY OF CHETEK,CITY OF CHETEK - Ward 4,4,CHETEK CITY HALL,"220 STOUT ST, CHETEK, WI 54728-8853"
WI,2018-11-06,Barron | CITY OF CHETEK,Barron,CITY OF CHETEK,CITY OF CHETEK - Ward 3,3,CHETEK CITY HALL,"220 STOUT ST, CHETEK, WI 54728-8853"
WI,2018-11-06,Barron | CITY OF CUMBERLAND,Barron,CITY OF CUMBERLAND,CITY OF CUMBERLAND - Ward 1,1,CUMBERLAND MUNICIPAL BUILDING,"950 1ST AVE, CUMBERLAND, WI 54829-9550"
WI,2018-11-06,Barron | CITY OF CUMBERLAND,Barron,CITY OF CUMBERLAND,CITY OF CUMBERLAND - Ward 2,2,CUMBERLAND MUNICIPAL BUILDING,"950 1ST AVE, CUMBERLAND, WI 54829-9550"
WI,2018-11-06,Barron | CITY OF CUMBERLAND,Barron,CITY OF CUMBERLAND,CITY OF CUMBERLAND - Ward 4,4,CUMBERLAND MUNICIPAL BUILDING,"950 1ST AVE, CUMBERLAND, WI 54829-9550"
WI,2018-11-06,Barron | CITY OF CUMBERLAND,Barron,CITY OF CUMBERLAND,CITY OF CUMBERLAND - Ward 3,3,CUMBERLAND MUNICIPAL BUILDING,"950 1ST AVE, CUMBERLAND, WI 54829-9550"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 11,11,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 8,8,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 12,12,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 1,1,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 3,3,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 10,10,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 4,4,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 5,5,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 6,6,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 13,13,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 9,9,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 2,2,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | CITY OF RICE LAKE,Barron,CITY OF RICE LAKE,CITY OF RICE LAKE - Ward 7,7,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
WI,2018-11-06,Barron | TOWN OF ALMENA,Barron,TOWN OF ALMENA,TOWN OF ALMENA - Ward 1,1,ALMENA TOWN HALL,"211 SOO AVE E, ALMENA, WI 54805-7105"
WI,2018-11-06,Barron | TOWN OF ALMENA,Barron,TOWN OF ALMENA,TOWN OF ALMENA - Ward 2,2,ALMENA TOWN HALL,"211 SOO AVE E, ALMENA, WI 54805-7105"
WI,2018-11-06,Barron | TOWN OF ARLAND,Barron,TOWN OF ARLAND,TOWN OF ARLAND - Ward 1,1,ARLAND TOWN HALL,"653 9TH AVE, CLAYTON, WI 54004-9088"
WI,2018-11-06,Barron | TOWN OF BARRON,Barron,TOWN OF BARRON,TOWN OF BARRON - Ward 1,1,BARRON TOWN HALL,"1307 16TH ST, BARRON, WI 54812-8724"
WI,2018-11-06,Barron | TOWN OF BARRON,Barron,TOWN OF BARRON,TOWN OF BARRON - Ward 2,2,BARRON TOWN HALL,"1307 16TH ST, BARRON, WI 54812-8724"
WI,2018-11-06,Barron | TOWN OF BEAR LAKE,Barron,TOWN OF BEAR LAKE,TOWN OF BEAR LAKE - Ward 1,1,BEAR LAKE TOWN HALL,"2498 17TH ST, RICE LAKE, WI 54868-9517"
WI,2018-11-06,Barron | TOWN OF CEDAR LAKE,Barron,TOWN OF CEDAR LAKE,TOWN OF CEDAR LAKE - Ward 1,1,CEDAR LAKE TOWN HALL,"2696 26 3/4 AVE, MIKANA, WI 54857"
WI,2018-11-06,Barron | TOWN OF CHETEK,Barron,TOWN OF CHETEK,TOWN OF CHETEK - Ward 1,1,CHETEK TOWN HALL,"213 KNAPP ST, CHETEK, WI 54728"
WI,2018-11-06,Barron | TOWN OF CHETEK,Barron,TOWN OF CHETEK,TOWN OF CHETEK - Ward 2,2,CHETEK TOWN HALL,"213 KNAPP ST, CHETEK, WI 54728"
WI,2018-11-06,Barron | TOWN OF CLINTON,Barron,TOWN OF CLINTON,TOWN OF CLINTON - Ward 1,1,POSKIN COMMUNITY CENTER,"940 14TH AVE, POSKIN, WI 54812-9402"
WI,2018-11-06,Barron | TOWN OF CRYSTAL LAKE,Barron,TOWN OF CRYSTAL LAKE,TOWN OF CRYSTAL LAKE - Ward 1,1,CRYSTAL LAKE TOWN HALL,"1876 STATE ROAD 63, COMSTOCK, WI 54826"
WI,2018-11-06,Barron | TOWN OF CUMBERLAND,Barron,TOWN OF CUMBERLAND,TOWN OF CUMBERLAND - Ward 1,1,CUMBERLAND TOWN HALL,"902 20TH AVE, CUMBERLAND, WI 54829"
WI,2018-11-06,Barron | TOWN OF DALLAS,Barron,TOWN OF DALLAS,TOWN OF DALLAS - Ward 1,1,DALLAS TOWN HALL,"410 W DALLAS ST, DALLAS, WI 54733"
WI,2018-11-06,Barron | TOWN OF DOVRE,Barron,TOWN OF DOVRE,TOWN OF DOVRE - Ward 1,1,DOVRE TOWN HALL,"304 25 1/2 ST, NEW AUBURN, WI 54757"
WI,2018-11-06,Barron | TOWN OF DOYLE,Barron,TOWN OF DOYLE,TOWN OF DOYLE - Ward 1,1,DOYLE TOWN HALL,"2248 27TH ST, RICE LAKE, WI 54868-9062"
WI,2018-11-06,Barron | TOWN OF DOYLE,Barron,TOWN OF DOYLE,TOWN OF DOYLE - Ward 2,2,DOYLE TOWN HALL,"2248 27TH ST, RICE LAKE, WI 54868-9062"
WI,2018-11-06,Barron | TOWN OF LAKELAND,Barron,TOWN OF LAKELAND,TOWN OF LAKELAND - Ward 1,1,LAKELAND TOWN HALL,"791 29 11/16 AVE, BARRONETT, WI 54813-9414"
WI,2018-11-06,Barron | TOWN OF LAKELAND,Barron,TOWN OF LAKELAND,TOWN OF LAKELAND - Ward 2,2,LAKELAND TOWN HALL,"791 29 11/16 AVE, BARRONETT, WI 54813-9414"
WI,2018-11-06,Barron | TOWN OF MAPLE GROVE,Barron,TOWN OF MAPLE GROVE,TOWN OF MAPLE GROVE - Ward 1,1,MAPLE GROVE TOWN HALL,"753 14 1/2 ST, BARRON, WI 54812-9375"
WI,2018-11-06,Barron | TOWN OF MAPLE GROVE,Barron,TOWN OF MAPLE GROVE,TOWN OF MAPLE GROVE - Ward 2,2,MAPLE GROVE TOWN HALL,"753 14 1/2 ST, BARRON, WI 54812-9375"
WI,2018-11-06,Barron | TOWN OF MAPLE PLAIN,Barron,TOWN OF MAPLE PLAIN,TOWN OF MAPLE PLAIN - Ward 1,1,MAPLE PLAIN TOWN HALL,"393 26TH AVE, CUMBERLAND, WI 54829-9013"
