election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2016-11-08,AK,,Fairbanks North Star,borough,01-446,Aurora,,election_day,Agricultural Museum - Fairgrounds,"1800 College Road, Fairbanks, AK 99101",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,01-455,Fairbanks No.1,,election_day,FNSB Borough Offices,"809 Pioneer Road, Fairbanks, AK 99707",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,01-465,Fairbanks No.2,,election_day,Golden Towers,"330 3rd Avenue, Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,01-470,Fairbanks No.3,,election_day,Noel Wien Library,"1215 Cowles Street, Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,01-475,Fairbanks No.4,,election_day,National Guard Armory,"202 Wien Street, Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,01-480,Fairbanks No.5,,election_day,Pioneer Park Centennial Center,"2300 Airport Way, Fairbanks, AK 99707",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,01-485,Fairbanks No.6,,election_day,Shopper’s Forum Mall,"1255 Airport Way, Fairbanks, AK 99707",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,01-490,Fairbanks No.7,,election_day,JP Jones Community Dev Center,"2400 Rickert Street, Fairbanks, AK 99707",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,01-495,Fairbanks No.10,,election_day,Pioneer Park Centennial Center,"2300 Airport Way, Fairbanks, AK 99707",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,02-345,Badger No.2,,election_day,Badger Plaza,"771 Badger Road, Fairbanks, AK 99711",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,02-355,Fairbanks No.8,,election_day,Frontier Outfitters/Gavora Mall,"250 Third Street, Suite 6, Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,02-365,Fairbanks No.9,,election_day,Tanana Middle School,"600 Trainor Gate Road, Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,02-375,Fort Wainwright,,election_day,Last Frontier Community Activity Center,"1044 Apple Street, Fort Wainwright, AK 99703",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,03-130,Badger No.1,,election_day,New Hope Methodist-Presbyterian Church,"2371 Bradway Road, North Pole, AK 99705",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,03-135,Chena Lakes,,election_day,Santa Senior Center,"101 E 5th Avenue, North Pole, AK 99705",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,03-165,Newby,,election_day,North Pole Plaza Mall,"301 N Santa Claus Ln., North Pole, AK 99707",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,03-175,North Pole,,election_day,North Pole City Hall,"125 Snowman Lane, North Pole, AK 99705",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,03-183,Plack,,election_day,North Pole Plaza Mall,"301 N Santa Claus Ln., North Pole, AK 99707",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,04-230,Ester,,election_day,Ester Fire Station,"3570 Old Nenana Hwy, Ester, AK 99725",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,04-240,Farmers Loop,,election_day,Seventh-Day Adventist Church - Gym,"1811 Farmer's Loop Road, Fairbanks, AK 99708",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,04-250,Goldstream No.1,,election_day,Chena Goldstream Fire Station 3,"1300 Goldstream Rd, Fairbanks, AK 99709",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,04-260,Goldstream No.2,,election_day,Ken Kunkel Community Center,"2591A Goldstream Road, Fairbanks, AK 99709",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,04-265,Steese East/Gilmore,,election_day,Bentley Mall,"32 College Road, Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,04-270,Steese West,,election_day,Bentley Mall,"32 College Road, Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,04-280,University Hills,,election_day,Effie Kokrine Charter School,"601 Loftus Road, Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,05-580,Airport,,election_day,Pike's Waterfront Lodge,"1850 Hoselton Road, Fairbanks, AK 99709",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,05-582,Chena,,election_day,Faith Baptist Church,"910 Chena Pump Rd., Fairbanks, AK 99708",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,05-586,Geist,,election_day,University Baptist Church,"1197 University Ave, Fairbanks, AK 99709",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,05-587,Lakeview,,election_day,Gene's Chrysler Center,"3400 S Cushman St, Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,05-588,Pike,,election_day,J.A. Kornfeind Training Center,"4782 Dale Road, Fairbanks, AK 99709",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,05-590,Richardson,,election_day,North Star Fire Station #1,"2358 Bradway Road, Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,05-592,Shanly,,election_day,Beaver Sports,"3480 College Road, Fairbanks, AK 99709",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,05-594,University Campus,,election_day,Patty Center Lobby,"University of Alaska Campus, Fairbanks, AK 99775",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,05-596,University West,,election_day,Woodriver Elementary School,"5000 Palo Verde Dr., Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,06-145,Eielson,,election_day,Ben Eielson Jr/Sr High School,"675 Ravens Way, Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,06-150,Fox,,election_day,Turtle Club,"2098 Old Steese Hwy. N (Mile 10), Fairbanks, AK 99707",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,06-155,Moose Creek,,election_day,North Star Fire Station #35,"3483 Old Richardson Hwy, North Pole, AK 99705",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,06-160,Salcha,,election_day,Salcha Elementary School,"8530 Richardson Hwy, Fairbanks, AK 99701",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,06-170,Steele Creek,,election_day,Door of Hope One:8 Café,"270 Fairhill Road, Fairbanks, AK 99707",,ORR,2019-05-13,
2016-11-08,AK,,Fairbanks North Star,borough,06-180,Two Rivers,,election_day,Two Rivers K8 School,"400 Two Rivers Road, Two Rivers, AK 99716",,ORR,2019-05-13,
2016-11-08,AK,,Denali,borough,06-005,Anderson,,election_day,Anderson City Building,"1st Ave., Anderson, AK 99744",,ORR,2019-05-13,
2016-11-08,AK,,Denali,borough,06-012,Cantwell,,election_day,Cantwell Community Center,"Cantwell Community Center, Parks Highway, Cantwell, AK 99729",,ORR,2019-05-13,
2016-11-08,AK,,Denali,borough,06-024,Clear,,election_day,Rochester Lodge,"Mi 280 Parks Highway, Anderson, AK 99744",,ORR,2019-05-13,
