FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
21,2018-11-06,polling_location,RUSSELL ACTON FOLK CENTER,212 JEFFERSON ST BEREA KY 40403,GAY-STEPHENS
21,2018-11-06,polling_location,RUSSELL ACTON FOLK CENTER,212 JEFFERSON ST BEREA KY 40403,WEST BEREA-MAYDE
21,2018-11-06,polling_location,RUSSELL ACTON FOLK CENTER,212 JEFFERSON ST BEREA KY 40403,CLAY
21,2018-11-06,polling_location,MURRAY ELEMENTARY SCHOOL,111 SOUTH BROACH ST MURRAY KY 42071,MURRAY ELEMENTARY SCHOOL
21,2018-11-06,polling_location,GOVERNORS GARAGE,OFF BRIARCLIFF FRANKFORT KY 40601,CAPITOL
21,2018-11-06,polling_location,LOAD FIRE DEPARTMENT,16486 SR 7 GREENUP KY 41144,THOMPSON
21,2018-11-06,polling_location,CORBIN INTERMEDIATE,404 W 17TH ST CORBIN KY 40701,SOUTH CORBIN
21,2018-11-06,polling_location,CORBIN INTERMEDIATE,404 W 17TH ST CORBIN KY 40701,SOUTH WARD SCHOOL
21,2018-11-06,polling_location,NEW PEAKS MILL SCHOOL,100 PEAKS MILL RD FRANKFORT KY 40601,RIDGEVIEW
21,2018-11-06,polling_location,NEW PEAKS MILL SCHOOL,100 PEAKS MILL RD FRANKFORT KY 40601,PEAKS MILL
21,2018-11-06,polling_location,PIGEON ROOST COMMUNITY CENTER,582 N WOLF CREEK RD PILGRIM KY 41250,EMILY
21,2018-11-06,polling_location,PIGEON ROOST COMMUNITY CENTER,582 N WOLF CREEK RD PILGRIM KY 41250,PIGEON ROOST
21,2018-11-06,polling_location,PIGEON ROOST COMMUNITY CENTER,582 N WOLF CREEK RD PILGRIM KY 41250,SAM MOORE
21,2018-11-06,polling_location,FOGERTOWN FIRE DEPT,9988 HWY 638 MANCHESTER KY 40962,FOGERTOWN
21,2018-11-06,polling_location,TERRAPIN FIRE STATION,2640 TALMAGE MAYO RD SALVISA KY 40372,TERRAPIN
21,2018-11-06,polling_location,TERRAPIN FIRE STATION,2640 TALMAGE MAYO RD SALVISA KY 40372,DUNCAN
21,2018-11-06,polling_location,KNOTT CO HUMAN SERVICES CENTER,40 CENTER ST HINDMAN KY 41822,HINDMAN-RIGHT WARD
21,2018-11-06,polling_location,KNOTT CO HUMAN SERVICES CENTER,40 CENTER ST HINDMAN KY 41822,HINDMAN #2
21,2018-11-06,polling_location,NORTH CENTRAL HEALTH DISTRICT,1020 HENRY CLAY ST SHELBYVILLE KY 40065,SHELBYVILLE #1
21,2018-11-06,polling_location,CITY HALL,215 N MAIN CROSS ST LOUISA KY 41230,EAST LOUISA
21,2018-11-06,polling_location,FLAT CREEK VOTING BOOTH,8870 HWY 2000 BIG CREEK KY 40914,FLAT CREEK
21,2018-11-06,polling_location,EPISCOPAL CHURCH HOME,7504 WESTPORT RD LOUISVILLE KY 40222,PRECINCT 185 32 DISTRICT
21,2018-11-06,polling_location,EPISCOPAL CHURCH HOME,7504 WESTPORT RD LOUISVILLE KY 40222,PRECINCT 155 32 DISTRICT
21,2018-11-06,polling_location,EPISCOPAL CHURCH HOME,7504 WESTPORT RD LOUISVILLE KY 40222,PRECINCT 171 32 DISTRICT
21,2018-11-06,polling_location,EPISCOPAL CHURCH HOME,7504 WESTPORT RD LOUISVILLE KY 40222,PRECINCT 175 32 DISTRICT
21,2018-11-06,polling_location,GAMALIEL FIRE HALL,160 HOLLAND ST GAMALIEL KY 42140,GAMALIEL
21,2018-11-06,polling_location,FT MITCHELL CITY BLDG,2355 DIXIE HWY FT MITCHELL KY 41017,FT MITCHELL #2
21,2018-11-06,polling_location,FT MITCHELL CITY BLDG,2355 DIXIE HWY FT MITCHELL KY 41017,FT MITCHELL #3
21,2018-11-06,polling_location,FT MITCHELL CITY BLDG,2355 DIXIE HWY FT MITCHELL KY 41017,FT. MITCHELL #1
21,2018-11-06,polling_location,SACRAMENTO METHODIST CHURCH,60 MAIN ST SACRAMENTO KY 42372,SACRAMENTO
21,2018-11-06,polling_location,CASSIDY ELEMENTARY SCHOOL,1125 TATES CREEK RD LEXINGTON KY 40502,COMPLEX
21,2018-11-06,polling_location,ELKHORN ELEMENTARY SCHOOL,928 E MAIN ST FRANKFORT KY 40601,SCRUGGS
21,2018-11-06,polling_location,MT CARMEL UNITED METHODIST CHRCH,1950 BIG BEAR HWY BENTON KY 42025,BIRMINGHAM
21,2018-11-06,polling_location,VOTING BUILDING,6663 HWY 1363 STEARNS KY 42647,COOPERATIVE
21,2018-11-06,polling_location,EUBANK FIRE STATION,375 BULLDOG ST EUBANK KY 42567,EUBANK 25
21,2018-11-06,polling_location,NORTH MARSHALL JR HIGH,3100 US HWY 95 BENTON KY 42025,PALMA
21,2018-11-06,polling_location,PRICEVILLE FIRE DEPARTMENT BLDG,7000 RAIDER HOLLOW RD MUNFORDVILLE KY 42765,PRICEVILLE
21,2018-11-06,polling_location,EKRON ELEMENTARY SCHOOL/GYM,2500 HAYSVILLE RD EKRON KY 40117,EKRON
21,2018-11-06,polling_location,EKRON ELEMENTARY SCHOOL/GYM,2500 HAYSVILLE RD EKRON KY 40117,BUCK GROVE
21,2018-11-06,polling_location,EKRON ELEMENTARY SCHOOL/GYM,2500 HAYSVILLE RD EKRON KY 40117,GUSTON
21,2018-11-06,polling_location,SOUTH SHORE FIRE DEPARTMENT,28 SOUTH SHORE DRIVE SOUTH SHORE KY 41175,SOUTH PORTSMOUTH
21,2018-11-06,polling_location,REVIVAL TABERNACLE,1820 VERSAILLES RD LEXINGTON KY 40504,PINE MEADOWS
21,2018-11-06,polling_location,POSSUM TROT/SHARPE FIRE STATION,39 LITTLE CYPRESS RD CALVERT CITY KY 42029,LITTLE CYPRESS
21,2018-11-06,polling_location,MAYFIELD ELEMENTARY SCHOOL GYM,300 BOND ST RICHMOND KY 40475,DILLINGHAM
21,2018-11-06,polling_location,MAYFIELD ELEMENTARY SCHOOL GYM,300 BOND ST RICHMOND KY 40475,FRANCIS
21,2018-11-06,polling_location,FIRE DISTRICT 2 BLDG,5464 US HWY 62 W KUTTAWA KY 42055,NORTH KUTTAWA
21,2018-11-06,polling_location,COMMUNITY CENTER FIRE HALL,8002 DAY PK MAYSVILLE KY 41056,RVILLE & ORNGBRG 21A & 22
21,2018-11-06,polling_location,CENTRAL BAPTIST CHURCH FELLOWSHIP HALL,437 CENTRAL AVE MAYSVILLE KY 41056,MAYSVILLE 4
21,2018-11-06,polling_location,KY STATE POLICE HEADQUARTERS,919 VERSAILLES RD FRANKFORT KY 40601,TIERRA LINDA
21,2018-11-06,polling_location,LIONS PARK BLDG,450 E FACTORY ST HARRODSBURG KY 40330,ROBINSON HOUSE
21,2018-11-06,polling_location,LIONS PARK BLDG,450 E FACTORY ST HARRODSBURG KY 40330,COURTHOUSE
21,2018-11-06,polling_location,LIONS PARK BLDG,450 E FACTORY ST HARRODSBURG KY 40330,CHAMBERS HOUSE
21,2018-11-06,polling_location,LIONS PARK BLDG,450 E FACTORY ST HARRODSBURG KY 40330,PASSMORE HOUSE
21,2018-11-06,polling_location,LIONS PARK BLDG,450 E FACTORY ST HARRODSBURG KY 40330,OPERA HOUSE
21,2018-11-06,polling_location,REIDLAND FIRE STATION,6217 BENTON RD PADUCAH KY 42003,REIDLAND #2
21,2018-11-06,polling_location,BUTLER COUNTY HIGH SCHOOL,1852 S MAIN ST MORGANTOWN KY 42261,NORTH SECOND
21,2018-11-06,polling_location,PATHFORK HOLINESS FAMILY CENTER,5397 E HWY 72 PATHFORK KY 40863,PATHFORK
21,2018-11-06,polling_location,ROOSEVELT PERRY ELEMENTARY SCHOOL GYM,1615 W BROADWAY LOUISVILLE KY 40203,PRECINCT 104 41 DISTRICT
21,2018-11-06,polling_location,MEADE COUNTY HIGH SCHOOL,938 OLD STATE RD BRANDENBURG KY 40108,BRANDENBURG WEST
21,2018-11-06,polling_location,MEADE COUNTY HIGH SCHOOL,938 OLD STATE RD BRANDENBURG KY 40108,BRANDENBURG EAST
21,2018-11-06,polling_location,MEADE COUNTY HIGH SCHOOL,938 OLD STATE RD BRANDENBURG KY 40108,SIROCCO-MIDWAY
21,2018-11-06,polling_location,JUNCTION MAIDEN BEND,30 LAWSON CHAPEL RD WILLIAMSBURG KY 40769,LEVEL GREEN
21,2018-11-06,polling_location,1ST BAPTIST CHURCH,910 MAIN ST BENTON KY 42025,NORTH BENTON
21,2018-11-06,polling_location,BALD ROCK FIRE DEPARTMENT,1001 LONDON DOCK RD LONDON KY 40741,INDEPENDENCE
21,2018-11-06,polling_location,COURTHOUSE COURTROOM,525 WASHINGTON ST STANTON KY 40380,STANTON #2
21,2018-11-06,polling_location,FARNSLEY MIDDLE SCHOOL GYM,3400 LEES LN LOUISVILLE KY 40216,PRECINCT 107 44 DISTRICT
21,2018-11-06,polling_location,FARNSLEY MIDDLE SCHOOL GYM,3400 LEES LN LOUISVILLE KY 40216,PRECINCT 112 44 DISTRICT
21,2018-11-06,polling_location,FARNSLEY MIDDLE SCHOOL GYM,3400 LEES LN LOUISVILLE KY 40216,PRECINCT 113 44 DISTRICT
21,2018-11-06,polling_location,FREDDY PHARRIS,7030 STATE ROUTE 269 BEAVER DAM KY 42320,LITTLE BEND
21,2018-11-06,polling_location,WILLIAMSPORT VOLUNTEER FIRE DEPT,9079 KY RT 40 E WILLIAMSPORT KY 41271,GREASY CREEK
21,2018-11-06,polling_location,WILLIAMSPORT VOLUNTEER FIRE DEPT,9079 KY RT 40 E WILLIAMSPORT KY 41271,WHITE HOUSE
21,2018-11-06,polling_location,COMMUNITY BUILDING,156 MCGRAH AVE GLASGOW KY 42141,GLASGOW #3
21,2018-11-06,polling_location,OLD POST OFFICE BLDG,323 OLD LEWIS RD HARRODSBURG KY 40330,ROSE HILL
21,2018-11-06,polling_location,WTCW RADIO BUILDING,1149 HWY 1862 THORNTON KY 41855,THORNTON
21,2018-11-06,polling_location,NELSON COMMUNITY CENTER,901 ST RT 1379 CENTRAL CITY KY 42330,NELSON
