Jeff Davis,Clem 41,CLEM FIRE STATION,NO ADDRESS
Jeff Davis,Good Hope 33,GOOD HOPE FIRE STATION,NO ADDRESS
Jeff Davis,Granby 11,GRANBY FIRE STATION,GRANBY FIRE DEPT 956 ST. STEPHENS ROAD PRENTISS MS 39474
Jeff Davis,Green'S Creek 23,G C COMMUNITY BLDG,NO ADDRESS
Jeff Davis,Gwinville 51,SONAT RD. GWINVILLE,649 SONAT RD NEW HEBRON MS 39140
Jeff Davis,Hathorn 24,HATHORN BAPTIST CHURCH,NO ADDRESS
Jeff Davis,Hebron 52,SONAT RD-HEBRON,649 SONAT RD NEW HEBRON MS 39140
Jeff Davis,MUBASS,CITY HALL BASSFIELD,NO ADDRESS
Jeff Davis,Melba 34,HWY 42 BB FIELD,NO ADDRESS
Jeff Davis,Mt Carmel 42,MT CARMEL BAP CHURCH,MT CARMEL BAPTIST CHURCH 87 MT. CARMEL LOOP PRENTISS MS 39474
Jeff Davis,North East Prentiss 43,GRANBY ROAD,106 GRANBY ROAD PRENTISS MS 39474
Jeff Davis,North West Prentiss 53,EZRA GARNER BLDG.,26 AIRPORT ROAD PRENTISS MS 39474
Jeff Davis,Red House 55,RED HOUSE COMM BLDG,985 WEST WHITESAND ROAD NEWHEBRON MS 39140
Jeff Davis,Son'S Academy 25,OAKVALE FIRE DEPT 2,4242 HWY 13 SO. OAKVALE MS 39656
Jeff Davis,South Prentiss 12,CITY HALL,NO ADDRESS
Jeff Davis,South Prentiss 13,COURTHOUSE,NO ADDRESS
Jeff Davis,Whiting 56,DOUBLE PONDS,WHITING 675 SOPHIA SUTTON ROAD PRENTISS MS 39474
Jeff Davis,Williamson Mill 44,W. M. COMMUNITY BLDG,NO ADDRESS
Jefferson,CANNONSBURG,CANNONSBURG FIRE STATION,3113 CANNONSBURG RD FAYETTE MS 39120
Jefferson,CHAMBLISS RESTAURANT,CHAMBLISS'S RESTAURANT,12687 HWY 61 FAYETTE MS 39069
Jefferson,CHURCH HILL,SPURGEON MASON HALL,26 CHURCH HILL RD NATCHEZ MS 39120
Jefferson,CITY HALL,CITY HALL AUDITORIUM,59 MEDGAR EVERS BLVD FAYETTE MS 39069
Jefferson,FAYETTE MANOR,FAYETTE MANOR APARTMENTS OLD FAYETTE MANOR,170 FAYETTE MANOR DR FAYETTE MS 39069
Jefferson,GUICE BUILDING,GUICE BUILDING,1015 HWY 33 FAYETTE MS 39069
Jefferson,HARRISTON,COUNTY BUILDING A,22 BUCK RD FAYETTE MS 39069
Jefferson,LORMAN,LORMAN FIRE STATION,11516 RODNEY RD LORMAN MS 39096
Jefferson,MT. ISREAL BAPTIST CHURCH,MT. ISREAL BAPTIST CHURCH,835 HIGHWAY 33 FAYETTE MS 39069
Jefferson,MULTIPURPOSE CENTER,MULTIPURPOSE CENTER,678 MAIN STREET FAYETTE MS 39069
Jefferson,OLD HOLLYWOOD CHURCH,OLD HOLLYWOOD CHURCH,77 HOLLYWOOD CHURCH FAYETTE MS 39069
Jefferson,RED LICK,RED LICK FIRE STATION,5038 REDLICK RD LORMAN MS 39096
Jefferson,STAMPLEY,STAMPLEY FIRE STATION,5447 STAMPLEY RD FAYETTE MS 39069
Jefferson,UNION CHURCH,UNION CHURCH FIRE STATION,18236 HWY 28 UNION CHURCH MS 39668
Jones,ANTIOCH,ANTIOCH,ANTIOCH ROAD LAUREL MS 39443
Jones,BIG CREEK,BIG CREEK,6518 HIGHWAY 84 WEST SOSO MS 39480
Jones,BLACKWELL,BLACKWELL,OAK BOWERY ROAD ELLISVILLE MS 39437
Jones,CALHOUN,CALHOUN,5195 HIGHWAY 84 WEST LAUREL MS 39443
Jones,CENTERVILLE,CENTERVILLE,DUSTY ROAD SOSO MS 39480
Jones,CURRIE,CURRIE,CURRIE ROAD ELLISVILLE MS 39437
Jones,ERATA,ERATA,ERATA ROAD LAUREL MS 39443
Jones,FIRST ASSEMBLY OF GOD,FIRST ASSEMBLY OF GOD,HIGHWAY 11 NORTH ELLISVILLE MS 39437
Jones,GEORGE HARRISON,GEORGE HARRISON BUILDING,206 CHURCH ST. ELLISVILLE MS 39437
Jones,GITANO,GITANO,SPILLWAY ROAD TAYLORSVILLE MS 39168
Jones,GLADE,GLADE,DOGLEG ROAD LAUREL MS 39443
Jones,HEBRON,HEBRON,HIGHWAY 84 WEST TAYLORSVILLE MS 39168
Jones,JOHNSON,JOHNSON,LYON RANCH ROAD ELLISVILLE MS 39437
Jones,L T ELLIS CENTER,L T ELLIS CENTER,VICTORIA AVENUE LAUREL MS 39440
Jones,LANDRUM,LANDRUM,HIGHWAY 15 SOUTH OVETT MS 39464
Jones,MAGNOLIA CENTER,MAGNOLIA CENTER,ELLISVILLE BOULEVARD LAUREL MS 39440
Jones,MATTHEWS,MATTHEWS,MATTHEWS ROAD LAUREL MS 39443
Jones,MOSELLE,MOSELLE,MOSELLE ROAD MOSELLE MS 39459
Jones,MYRICK,MYRICK COMMUNITY CENTER,LOWER MYRICK ROAD LAUREL MS 39443
Jones,NORTH LAUREL,NORTH LAUREL,3217 AUDUBON DRIVE LAUREL MS 39440
Jones,OAK PARK SCHOOL,OAK PARK SCHOOL,TAYLOR STREET LAUREL MS 39440
Jones,OVETT,OVETT,UPPER OVETT ROAD OVETT MS 39464
Jones,PARKVIEW BAPTIST CHURCH,PARKVIEW BAPTIST CHURCH,930 NORTH 10TH AVENUE LAUREL MS 39440
Jones,PINE GROVE,PINE GROVE,HIGHWAY 590 ELLISVILLE MS 39437
Jones,PLEASANT RIDGE,PLEASANT RIDGE,HOLLY ROAD LAUREL MS 39443
Jones,POWERS,POWERS COMMUNITY CENTER,HOWSE ROAD LAUREL MS 39443
Jones,RAINEY,RAINEY,RAINEY ROAD MOSELLE MS 39459
Jones,RUSTIN,RUSTIN,POOLE CREEK ROAD LAUREL MS 39443
Jones,SAND HILL,SAND HILL,SAND HILL CHURCH ROAD ELLISVILLE MS 39437
