Lawrence,Stringer,NORTH PLEASANT HILL FIRE DEPT,372 NORTH PLEASANT HILL ROAD NEW HEBRON MS 39140
Lawrence,Tilton,TILTON FIRE DEPARTMENT,213 GIVENS MULLINS ROAD JAYESS MS 39641
Lawrence,Topeka,TOPEKA FIRE DEPT.,20 BISMARK ROAD JAYESS MS 39641
Lawrence,Wanilla,WANILLA FIRE DEPARTMENT,969 SMITH FERRY ROAD MONTICELLO MS 39654
Lawrence,Wanilla 91,WANILLA 91 FIRE DEPT.,NO ADDRESS
Lawrence,West Arm,WEST ARM FIRE DEPARTMENT,24 ARM CEMETERY ROAD SILVER CREEK MS 39663
Lawrence,West District 1,329 FORD CALCOTE,329 FORD CALCOTE ROAD MONTICELLO MS 39654
Lawrence,West Monticello (A-Z),V.F.W. BUILDING,21 VFW WAY MONTICELLO MS 39654
Leake,Conway,CONWAY,VOTING HOUSE 3201 CONWAY RD CARTHAGE MS 39051
Leake,East Carthage,EAST CARTHAGE,TRINITY BAPTIST CHURCH 308 OAKHILL DRIVE CARTHAGE MS 39051
Leake,Edinburg,EDINBURG,PINE GROVE CHURCH 91 ADAMS RD CARTHAGE MS 39051
Leake,Freeny,FREENY,VOTING HOUSE 3503 FREENY RD CARTHAGE MS 39051
Leake,Good Hope,GOOD HOPE,SW LEAKE WATER ASSN. BLDG. 991 PLEASANT HILL RD LENA MS 39094
Leake,HARMONY,HARMONY,VOTING HOUSE 3100 GALILEE RD CARTHAGE MS 39051
Leake,Lena,LENA,LENA FIRE DEPT 1114 GRAND AVE. LENA MS 39094
Leake,Madden,MADDEN,MADDEN FIRE DEPT 1413 BRYAN RD CARTHAGE MS 39051
Leake,North Carthage,NORTH CARTHAGE,CARTHAGE LIBRARY 114 EAST FRANKLIN STREET CARTHAGE MS 39051
Leake,Ofahoma,OFAHOMA,OFAHOMA FIRE DEPT 2531 FOREST GROVE RD CARTHAGE MS 39051
Leake,Renfroe,RENFROE,MARYDELL FIRE DEPT 201 LOOP RD CARTHAGE MS 39051
Leake,Salem,SALEM,VOTING HOUSE 735 PURVIS RD WALNUT GROVE MS 39189
Leake,Singleton,SINGLETON,BARNES FIRE DEPARTMENT 4645 COUNTYLINE RD CARTHAGE MS 39051
Leake,South Carthage,SOUTH CARTHAGE,FREENY WATER ASSN. 1411 HWY 35 SOUTH CARTHAGE MS 39051
Leake,Sunrise,SUNRISE,EDINBURG FIRE DEPT 91 ADAMS RD CARTHAGE MS 39051
Leake,Thomastown,THOMASTOWN,THOMASTOWN COMMUNITY CNTR 7665 HWY 43 KOSCIUSKO MS 39090
Leake,Walnut Grove,WALNUT GROVE,PUBLIC LIBRARY 146 MAIN STREET WALNUT GROVE MS 39189
Leake,West Carthage,WEST CARTHAGE,LINCOLN PARK COMMUNITY CNT 411 HAYES STREET CARTHAGE MS 39051
Leake,Wiggins,WIGGINS,VOTING HOUSE 1814 HWY 16 WEST CARTHAGE MS 39051
Lee,Auburn,AUBURN CIVIC CENTER,166 RD 1498 TUPELO MS 38804
Lee,Baldwyn,BALDWYN CITY HALL,202 S SECOND ST BALDWYN MS 38824
Lee,Beech Springs,BEECH SPRINGS BAPTIST CHURCH,146 RD 1702 SALTILLO MS 38866
Lee,Belden,BELDEN VOLUNTEER FIRE STATION,4677-A ENDVILLE RD BELDEN MS 38826
Lee,Birmingham Ridge,BIRMINGHAM RIDGE FIRE STATION,947 RD 1948 SALTILLO MS 38866
Lee,Bissell,BISSELL BAPTIST CHURCH,4662 W MAIN ST TUPELO MS 38801
Lee,Brewer,BREWER METHODIST CHURCH,280 RD 805 SHANNON MS 38868
Lee,Cedar Hill,CEDAR HILL FIRE STATION,149 RD 541 GUNTOWN MS 38849
Lee,Davis Box,DAVIS BOX PRECINCT BUILDING,245 ROAD 1 TUPELO MS 38804
Lee,East Heights,TUPELO CHILDREN MANSION,1801 E MAIN ST TUPELO MS 38804
Lee,Eggville,EGGVILLE FIRE STATION,860 RD 1498 TUPELO MS 38804
Lee,Euclatubba,EUCLATUBBA BAPTIST CHURCH,726 EUCLATUBBA RD SALTILLO MS 38866
Lee,Fellowship,FELLOWSHIP FIRE STATION,611 RD 885 SALTILLO MS 38866
Lee,Friendship,FRIENDSHIP FIRE STATION,990 RD 2578 BALDWYN MS 38824
Lee,Gilvo,ALLEN'S CHAPEL METHODIST CHURCH,3119 HWY 178 MOOREVILLE MS 38857
Lee,Guntown,GUNTOWN COMMUNITY CENTER,1571 MAIN ST GUNTOWN MS 38849
Lee,Hebron,HEBRON PRECINCT BUILDING,210 RD 1451 SALTILLO MS 38866
Lee,Kedron,UNION FIRE STATION,3454 HWY 6 PLANTERSVILLE MS 38862
Lee,Mooreville,MOOREVILLE METHODIST CHURCH,733 HWY 371 MOOREVILLE MS 38857
Lee,Nettleton,NETTLETON COMMUNITY CENTER,120 FINNEY AVE NETTLETON MS 38858
Lee,Oak Hill,OAK HILL PRECINCT BUILDING,2255 N VETERANS BLVD TUPELO MS 38804
Lee,Old Union,OLD UNION BAPTIST CHURCH LOCATION,531 RD 600 SHANNON MS 38868
