Wayne,Waynesboro City 1,WAYNESBORO CITY 1,"155 WAYNE ST, WAYNESBORO JUNIOR HIGH SCHOOL BLDG. WAYNESBORO MS 39367"
Wayne,Waynesboro City 2,WAYNESBORO CITY 2 A-L,"406 MISSISSIPPI DR, PRECINCT HOUSE WAYNESBORO MS 39367"
Wayne,Waynesboro City 3,WAYNESBORO CITY 3 A-L,"1008 BENTON ST, WAYNESBORO CITY AUDITORIUM WAYNESBORO MS 39367"
Wayne,Waynesboro City 4,WAYNESBORO CITY 4,"601 AZALEA DR, VOLUNTEER FIRE DEPT BLDG WAYNESBORO MS 39367"
Wayne,Waynesboro City 5,WAYNESBORO CITY 5 M-Z,"3849 HWY 63, NATIONAL GUARD ARMORY WAYNESBORO MS 39367"
Wayne,Winchester,WINCHESTER,"236 WINCHESTER CROSS RD, PRECINCT HOUSE WAYNESBORO MS 39367"
Wayne,Yellow Creek,YELLOW CREEK A-L,"1660 WAYNESBORO SHUBUTA RD, VOLUNTEER FIRE DEPT BLDG WAYNESBORO MS 39367"
Webster,Bellefontaine,MASONIC LODGE #174,13480 MS HWY 404 BELLEFONTAINE MS 39737
Webster,Big Black,BEAT 4 COUNTY BARN,11275 CLARKSON RD MATHISTON MS 39752
Webster,Bluff Springs,BLUFF SPRINGS CHURCH,684 BLUFF SPRINGS CHURCH RD EUPORA MS 39744
Webster,Cadaretta,CADARETTA WATER ASSOC. BLDG.,3814 CADARETTA RD GORE SPRINGS MS 38929
Webster,Clarkson,CLARKSON FIRE DEPT.,27 FIRE HOUSE RD MATHISTON MS 39752
Webster,Cumberland,CUMBERLAND BAPTIST CHURCH,216 OLD CUMBERLAND RD MABEN MS 39750
Webster,Eupora No. 1,COMMUNITY HOUSE,142 N DUNN ST EUPORA MS 39744
Webster,Eupora No. 2,DEPT. OF HUMAN SERV.,51 GOVERNMENT ST EUPORA MS 39744
Webster,Eupora No. 3,GOLDEN LIVING CENTER,156 E WALNUT AVE EUPORA MS 39744
Webster,Fame,FAME CHURCH,1033 FAME CHURCH RD EUPORA MS 39744
